Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
31.564,0.008,31.564,0.008,a,,,0.0000,-,316 820,3d5(6S)4s,a 7S,3,3p<sup>5</sup>3d<sup>5</sup>4s<sup>2</sup>,7P°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4170&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=4170&amp;type=
31.824,0.008,31.824,0.008,a,,,0.0000,-,314 230,3d5(6S)4s,a 7S,3,3p<sup>5</sup>3d<sup>5</sup>4s<sup>2</sup>,7P°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4170&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=4170&amp;type=
32.125,0.008,32.125,0.008,a,,,0.0000,-,311 280,3d5(6S)4s,a 7S,3,3p<sup>5</sup>3d<sup>5</sup>4s<sup>2</sup>,7P°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4170&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=4170&amp;type=
166.508,0.010,166.508,0.011,a,,,0.0000,-,60 057,3d5(6S)4s,a 7S,3,3d<sup>4</sup>4s(<sup>6</sup>D)6p,5P°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5413&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=5413&amp;type=
166.968,0.010,166.967,0.011,a,,,0.0000,-,59 892,3d5(6S)4s,a 7S,3,3d<sup>4</sup>4s(<sup>6</sup>D)6p,5P°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5413&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=5413&amp;type=
167.072,0.010,167.073,0.011,a,,,0.0000,-,59 854,3d5(6S)4s,a 7S,3,3d<sup>4</sup>4s(<sup>6</sup>D)6p,7D°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5413&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=5413&amp;type=
167.441,0.010,167.442,0.011,a,,,0.0000,-,59 722,3d5(6S)4s,a 7S,3,3d<sup>4</sup>4s(<sup>6</sup>D)6p,7D°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5413&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=5413&amp;type=
167.505,0.010,167.504,0.011,a,,,0.0000,-,59 700,3d5(6S)4s,a 7S,3,3d<sup>4</sup>4s(<sup>6</sup>D)6p,7P°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5413&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=5413&amp;type=
167.813,0.010,167.813,0.011,a,,,0.0000,-,59 590,3d5(6S)4s,a 7S,3,3d<sup>4</sup>4s(<sup>6</sup>D)6p,7F°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5413&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=5413&amp;type=
167.959,0.010,167.960,0.011,a,,,0.0000,-,59 538,3d5(6S)4s,a 7S,3,3d<sup>4</sup>4s(<sup>6</sup>D)6p,7D°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5413&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=5413&amp;type=
168.368,0.010,168.367,0.011,a,,,0.0000,-,59 394,3d5(6S)4s,a 7S,3,3d<sup>4</sup>4s(<sup>6</sup>D)6p,7P°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5413&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=5413&amp;type=
168.456,0.010,168.455,0.011,a,,,0.0000,-,59 363,3d5(6S)4s,a 7S,3,3d<sup>4</sup>4s(<sup>6</sup>D)6p,7F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5413&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=5413&amp;type=
168.798,0.010,168.799,0.011,a,,,0.0000,-,59 242,3d5(6S)4s,a 7S,3,3d<sup>4</sup>4s(<sup>6</sup>D)6p,7P°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5413&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=5413&amp;type=
168.995,0.010,168.996,0.011,a,,,0.0000,-,59 173,3d5(6S)4s,a 7S,3,3d<sup>4</sup>4s(<sup>6</sup>D)6p,7F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5413&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=5413&amp;type=
183.5158,0.0007,183.5158,0.0006,3a*,,,0.0000,-,54 491.22,3d5(6S)4s,a 7S,3,3d<sup>5</sup>(<sup>6</sup>S)38p,7P°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2832&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=2832&amp;type=
183.5158,0.0007,183.5158,0.0007,3a*,,,0.0000,-,54 491.22,3d5(6S)4s,a 7S,3,3d<sup>5</sup>(<sup>6</sup>S)38p,7P°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2832&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=2832&amp;type=
183.5158,0.0007,183.5158,0.0007,3a*,,,0.0000,-,54 491.22,3d5(6S)4s,a 7S,3,3d<sup>5</sup>(<sup>6</sup>S)38p,7P°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2832&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=2832&amp;type=
183.5355,0.0007,183.5355,0.0007,3a*,,,0.0000,-,54 485.37,3d5(6S)4s,a 7S,3,3d<sup>5</sup>(<sup>6</sup>S)37p,7P°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2832&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=2832&amp;type=
183.5355,0.0007,183.5355,0.0007,3a*,,,0.0000,-,54 485.37,3d5(6S)4s,a 7S,3,3d<sup>5</sup>(<sup>6</sup>S)37p,7P°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2832&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=2832&amp;type=
183.5355,0.0007,183.5355,0.0007,3a*,,,0.0000,-,54 485.37,3d5(6S)4s,a 7S,3,3d<sup>5</sup>(<sup>6</sup>S)37p,7P°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2832&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=2832&amp;type=
183.5515,0.0007,183.5515,0.0007,3a*,,,0.0000,-,54 480.62,3d5(6S)4s,a 7S,3,3d<sup>5</sup>(<sup>6</sup>S)36p,7P°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2832&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=2832&amp;type=
183.5515,0.0007,183.5515,0.0007,3a*,,,0.0000,-,54 480.62,3d5(6S)4s,a 7S,3,3d<sup>5</sup>(<sup>6</sup>S)36p,7P°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2832&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=2832&amp;type=
183.5515,0.0007,183.5515,0.0007,3a*,,,0.0000,-,54 480.62,3d5(6S)4s,a 7S,3,3d<sup>5</sup>(<sup>6</sup>S)36p,7P°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2832&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=2832&amp;type=
183.5711,0.0009,183.5711,0.0010,3a*,,,0.0000,-,54 474.81,3d5(6S)4s,a 7S,3,3d<sup>5</sup>(<sup>6</sup>S)35p,7P°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2832&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=2832&amp;type=
183.5711,0.0009,183.5711,0.0010,3a*,,,0.0000,-,54 474.81,3d5(6S)4s,a 7S,3,3d<sup>5</sup>(<sup>6</sup>S)35p,7P°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2832&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=2832&amp;type=
183.5711,0.0009,183.5711,0.0010,3a*,,,0.0000,-,54 474.81,3d5(6S)4s,a 7S,3,3d<sup>5</sup>(<sup>6</sup>S)35p,7P°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2832&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=2832&amp;type=
183.5923,0.0007,183.5923,0.0007,3a*,,,0.0000,-,54 468.52,3d5(6S)4s,a 7S,3,3d<sup>5</sup>(<sup>6</sup>S)34p,7P°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2832&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=2832&amp;type=
183.5923,0.0007,183.5923,0.0007,3a*,,,0.0000,-,54 468.52,3d5(6S)4s,a 7S,3,3d<sup>5</sup>(<sup>6</sup>S)34p,7P°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2832&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=2832&amp;type=
183.5923,0.0007,183.5923,0.0007,3a*,,,0.0000,-,54 468.52,3d5(6S)4s,a 7S,3,3d<sup>5</sup>(<sup>6</sup>S)34p,7P°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2832&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=2832&amp;type=
183.6153,0.0007,183.6153,0.0007,3a*,,,0.0000,-,54 461.69,3d5(6S)4s,a 7S,3,3d<sup>5</sup>(<sup>6</sup>S)33p,7P°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2832&amp;comment_code=&amp;element=Cr&amp;spectr_charge=1&amp;ref=2832&amp;type=
