Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
296.9554,0.0005,296.9552,,,,0.000,-,33 665.28,4p65s,2S,1/2,4p<sup>6</sup>68p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
296.9554,0.0005,296.9552,,,,0.000,-,33 665.28,4p65s,2S,1/2,4p<sup>6</sup>68p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
296.9625,0.0005,296.9623,,,,0.000,-,33 664.48,4p65s,2S,1/2,4p<sup>6</sup>67p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
296.9625,0.0005,296.9623,,,,0.000,-,33 664.48,4p65s,2S,1/2,4p<sup>6</sup>67p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
296.9700,0.0005,296.9698,,,,0.000,-,33 663.63,4p65s,2S,1/2,4p<sup>6</sup>66p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
296.9700,0.0005,296.9698,,,,0.000,-,33 663.63,4p65s,2S,1/2,4p<sup>6</sup>66p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
296.9719,0.0005,296.9777,,,,0.000,-,33 662.73,4p65s,2S,1/2,4p<sup>6</sup>65p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
296.9719,0.0005,296.9777,,,,0.000,-,33 662.73,4p65s,2S,1/2,4p<sup>6</sup>65p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
296.9861,0.0005,296.9858,,,,0.000,-,33 661.81,4p65s,2S,1/2,4p<sup>6</sup>64p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
296.9861,0.0005,296.9858,,,,0.000,-,33 661.81,4p65s,2S,1/2,4p<sup>6</sup>64p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
296.9948,0.0005,296.9946,,,,0.000,-,33 660.82,4p65s,2S,1/2,4p<sup>6</sup>63p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
296.9948,0.0005,296.9946,,,,0.000,-,33 660.82,4p65s,2S,1/2,4p<sup>6</sup>63p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.0038,0.0005,297.0036,,,,0.000,-,33 659.80,4p65s,2S,1/2,4p<sup>6</sup>62p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.0038,0.0005,297.0036,,,,0.000,-,33 659.80,4p65s,2S,1/2,4p<sup>6</sup>62p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.0136,0.0005,297.0134,,,,0.000,-,33 658.69,4p65s,2S,1/2,4p<sup>6</sup>61p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.0136,0.0005,297.0134,,,,0.000,-,33 658.69,4p65s,2S,1/2,4p<sup>6</sup>61p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.0237,0.0005,297.0234,,,,0.000,-,33 657.55,4p65s,2S,1/2,4p<sup>6</sup>60p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.0237,0.0005,297.0234,,,,0.000,-,33 657.55,4p65s,2S,1/2,4p<sup>6</sup>60p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.0339,0.0005,297.0337,,,,0.000,-,33 656.39,4p65s,2S,1/2,4p<sup>6</sup>59p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.0339,0.0005,297.0337,,,,0.000,-,33 656.39,4p65s,2S,1/2,4p<sup>6</sup>59p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.0452,0.0005,297.0450,,,,0.000,-,33 655.11,4p65s,2S,1/2,4p<sup>6</sup>58p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.0452,0.0005,297.0450,,,,0.000,-,33 655.11,4p65s,2S,1/2,4p<sup>6</sup>58p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.0568,0.0005,297.0565,,,,0.000,-,33 653.80,4p65s,2S,1/2,4p<sup>6</sup>57p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.0568,0.0005,297.0565,,,,0.000,-,33 653.80,4p65s,2S,1/2,4p<sup>6</sup>57p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.0690,0.0005,297.0688,,,,0.000,-,33 652.41,4p65s,2S,1/2,4p<sup>6</sup>56p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.0690,0.0005,297.0688,,,,0.000,-,33 652.41,4p65s,2S,1/2,4p<sup>6</sup>56p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.0819,0.0005,297.0817,,,,0.000,-,33 650.95,4p65s,2S,1/2,4p<sup>6</sup>55p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.0819,0.0005,297.0817,,,,0.000,-,33 650.95,4p65s,2S,1/2,4p<sup>6</sup>55p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.0962,0.0005,297.0960,,,,0.000,-,33 649.33,4p65s,2S,1/2,4p<sup>6</sup>54p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.0962,0.0005,297.0960,,,,0.000,-,33 649.33,4p65s,2S,1/2,4p<sup>6</sup>54p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.1105,0.0005,297.1102,,,,0.000,-,33 647.72,4p65s,2S,1/2,4p<sup>6</sup>53p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.1105,0.0005,297.1102,,,,0.000,-,33 647.72,4p65s,2S,1/2,4p<sup>6</sup>53p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.1264,0.0005,297.1258,,,,0.000,-,33 645.96,4p65s,2S,1/2,4p<sup>6</sup>52p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.1264,0.0005,297.1258,,,,0.000,-,33 645.96,4p65s,2S,1/2,4p<sup>6</sup>52p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.1431,0.0005,297.1429,,,,0.000,-,33 644.02,4p65s,2S,1/2,4p<sup>6</sup>51p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.1431,0.0005,297.1429,,,,0.000,-,33 644.02,4p65s,2S,1/2,4p<sup>6</sup>51p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.1609,0.0005,297.1606,,,,0.000,-,33 642.01,4p65s,2S,1/2,4p<sup>6</sup>50p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.1609,0.0005,297.1606,,,,0.000,-,33 642.01,4p65s,2S,1/2,4p<sup>6</sup>50p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.1796,0.0005,297.1794,,,,0.000,-,33 639.89,4p65s,2S,1/2,4p<sup>6</sup>49p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.1796,0.0005,297.1794,,,,0.000,-,33 639.89,4p65s,2S,1/2,4p<sup>6</sup>49p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.1996,0.0005,297.1993,,,,0.000,-,33 637.63,4p65s,2S,1/2,4p<sup>6</sup>48p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.1996,0.0005,297.1993,,,,0.000,-,33 637.63,4p65s,2S,1/2,4p<sup>6</sup>48p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.2210,0.0005,297.2207,,,,0.000,-,33 635.21,4p65s,2S,1/2,4p<sup>6</sup>47p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.2210,0.0005,297.2207,,,,0.000,-,33 635.21,4p65s,2S,1/2,4p<sup>6</sup>47p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.2441,0.0005,297.2491,,,,0.000,-,33 632.00,4p65s,2S,1/2,4p<sup>6</sup>46p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.2441,0.0005,297.2491,,,,0.000,-,33 632.00,4p65s,2S,1/2,4p<sup>6</sup>46p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.2688,0.0005,297.2685,,,,0.000,-,33 629.80,4p65s,2S,1/2,4p<sup>6</sup>45p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.2688,0.0005,297.2685,,,,0.000,-,33 629.80,4p65s,2S,1/2,4p<sup>6</sup>45p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.2951,0.0005,297.2948,,,,0.000,-,33 626.83,4p65s,2S,1/2,4p<sup>6</sup>44p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.2951,0.0005,297.2948,,,,0.000,-,33 626.83,4p65s,2S,1/2,4p<sup>6</sup>44p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.3236,0.0005,297.3233,,,,0.000,-,33 623.61,4p65s,2S,1/2,4p<sup>6</sup>43p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.3236,0.0005,297.3233,,,,0.000,-,33 623.61,4p65s,2S,1/2,4p<sup>6</sup>43p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.3541,0.0005,297.3539,,,,0.000,-,33 620.15,4p65s,2S,1/2,4p<sup>6</sup>42p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.3541,0.0005,297.3539,,,,0.000,-,33 620.15,4p65s,2S,1/2,4p<sup>6</sup>42p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.3874,0.0005,297.3872,,,,0.000,-,33 616.38,4p65s,2S,1/2,4p<sup>6</sup>41p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.3874,0.0005,297.3872,,,,0.000,-,33 616.38,4p65s,2S,1/2,4p<sup>6</sup>41p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.4232,0.0005,297.4230,,,,0.000,-,33 612.34,4p65s,2S,1/2,4p<sup>6</sup>40p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.4232,0.0005,297.4230,,,,0.000,-,33 612.34,4p65s,2S,1/2,4p<sup>6</sup>40p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.4620,0.0005,297.4617,,,,0.000,-,33 607.96,4p65s,2S,1/2,4p<sup>6</sup>39p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
297.4620,0.0005,297.4617,,,,0.000,-,33 607.96,4p65s,2S,1/2,4p<sup>6</sup>39p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3287&amp;comment_code=&amp;element=Rb&amp;spectr_charge=1&amp;ref=3287&amp;type=
