Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
53.735,0.004,53.735,0.004,2a,,,0.0000,-,186 098,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D)4s4p(<sup>3</sup>P°)7d,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4256&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=4256&amp;type=
53.992,0.010,53.992,0.009,2aBq,,,0.0000,-,185 213,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D)4s4p(<sup>3</sup>P°)8s,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4256&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=4256&amp;type=
54.157,0.004,54.157,0.004,2a,,,0.0000,-,184 648,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D)4s4p(<sup>3</sup>P°)6d,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4256&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=4256&amp;type=
54.637,0.010,54.637,0.009,3aBq,,,0.0000,-,183 026,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D)4s4p(<sup>3</sup>P°)7s,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4256&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=4256&amp;type=
54.870,0.004,54.870,0.004,2aq,,,0.0000,-,182 249,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D)4s4p(<sup>3</sup>P°)5d,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4256&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=4256&amp;type=
56.039,0.010,56.039,0.009,4aBq,,,0.0000,-,178 447,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D)4s4p(<sup>3</sup>P°)6s,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4256&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=4256&amp;type=
56.481,0.004,56.481,0.004,3a,,,0.0000,-,177 051,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D)4s4p(<sup>3</sup>P°)4d,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4256&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=4256&amp;type=
60.089,0.020,60.089,0.022,7aBq,,,0.0000,-,166 420,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D)4s4p(<sup>3</sup>P°)5s,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4256&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=4256&amp;type=
61.360,0.008,61.360,0.008,500a,,,0.0000,-,162 973,3d104s2,1S,0,3d<sup>10</sup>5s12p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4256&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=4256&amp;type=
61.468,0.008,61.468,0.008,100a,,,0.0000,-,162 686,3d104s2,1S,0,3d<sup>10</sup>5s11p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4256&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=4256&amp;type=
61.626,0.008,61.626,0.008,100a,,,0.0000,-,162 269,3d104s2,1S,0,3d<sup>10</sup>5s10p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4256&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=4256&amp;type=
61.860,0.008,61.860,0.008,110a,,,0.0000,-,161 655,3d104s2,1S,0,3d<sup>10</sup>5s9p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4256&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=4256&amp;type=
62.201,0.008,62.201,0.008,600a,,,0.0000,-,160 769,3d104s2,1S,0,3d<sup>10</sup>5s8p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4256&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=4256&amp;type=
62.691,0.008,62.691,0.008,1200a,,,0.0000,-,159 513,3d104s2,1S,0,3d<sup>10</sup>5s7p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4256&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=4256&amp;type=
70.8957,0.0004,70.8957,0.0006,a,,,0.0000,-,141 052.3,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>28p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
70.8957,0.0004,70.8957,0.0006,a,,,0.0000,-,141 052.3,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>28p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
70.9017,0.0004,70.9017,0.0006,a,,,0.0000,-,141 040.3,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>27p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
70.9017,0.0004,70.9017,0.0006,a,,,0.0000,-,141 040.3,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>27p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
70.9093,0.0004,70.9093,0.0006,a,,,0.0000,-,141 025.2,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>26p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
70.9093,0.0004,70.9093,0.0006,a,,,0.0000,-,141 025.2,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>26p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
70.9185,0.0004,70.9185,0.0006,a,,,0.0000,-,141 006.9,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>25p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
70.9185,0.0004,70.9185,0.0006,a,,,0.0000,-,141 006.9,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>25p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
70.9287,0.0004,70.9287,0.0006,a,,,0.0000,-,140 986.7,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>24p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
70.9287,0.0004,70.9287,0.0006,a,,,0.0000,-,140 986.7,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>24p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
70.9405,0.0004,70.9405,0.0006,a,,,0.0000,-,140 963.2,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>23p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
70.9405,0.0004,70.9405,0.0006,a,,,0.0000,-,140 963.2,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>23p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
70.9532,0.0004,70.9532,0.0006,a,,,0.0000,-,140 938.0,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>22p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
70.9532,0.0004,70.9532,0.0006,a,,,0.0000,-,140 938.0,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>22p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
70.9693,0.0004,70.9693,0.0006,a,,,0.0000,-,140 906.0,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>21p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
70.9693,0.0004,70.9693,0.0006,a,,,0.0000,-,140 906.0,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>21p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
70.9873,0.0004,70.9873,0.0006,a,,,0.0000,-,140 870.3,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>20p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
70.9873,0.0004,70.9873,0.0006,a,,,0.0000,-,140 870.3,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>20p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.0092,0.0004,71.0092,0.0006,a,,,0.0000,-,140 826.8,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>19p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.0092,0.0004,71.0092,0.0006,a,,,0.0000,-,140 826.8,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>19p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.0292,0.0004,71.0292,0.0004,a,,,0.0000,-,140 787.2,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>16f,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.0348,0.0004,71.0348,0.0006,a,,,0.0000,-,140 776.1,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>18p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.0348,0.0004,71.0348,0.0006,a,,,0.0000,-,140 776.1,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>18p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.0590,0.0004,71.0590,0.0004,a,,,0.0000,-,140 728.1,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>15f,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.0670,0.0004,71.0670,0.0006,a,,,0.0000,-,140 712.3,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>17p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.0670,0.0004,71.0670,0.0006,a,,,0.0000,-,140 712.3,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>17p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.0961,0.0004,71.0961,0.0004,a,,,0.0000,-,140 654.7,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>14f,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.1054,0.0004,71.1054,0.0006,a,,,0.0000,-,140 636.3,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>16p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.1054,0.0004,71.1054,0.0006,a,,,0.0000,-,140 636.3,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>16p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.1419,0.0004,71.1419,0.0004,a,,,0.0000,-,140 564.1,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>13f,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.1532,0.0004,71.1532,0.0006,a,,,0.0000,-,140 541.8,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>15p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.1532,0.0004,71.1532,0.0006,a,,,0.0000,-,140 541.8,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>15p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.1998,0.0004,71.1998,0.0004,a,,,0.0000,-,140 449.8,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>12f,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.2148,0.0004,71.2148,0.0006,a,,,0.0000,-,140 420.2,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>14p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.2148,0.0004,71.2148,0.0006,a,,,0.0000,-,140 420.2,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>14p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.2730,0.0004,71.2730,0.0004,a,,,0.0000,-,140 305.6,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>11f,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.2939,0.0004,71.2939,0.0006,a,,,0.0000,-,140 264.5,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>13p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.2939,0.0004,71.2939,0.0006,a,,,0.0000,-,140 264.5,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>13p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.3720,0.0004,71.3720,0.0004,a,,,0.0000,-,140 111.0,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>10f,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.3969,0.0004,71.3969,0.0004,400a,,,0.0000,-,140 062.1,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>12p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.3992,0.0004,71.3992,0.0004,400a,,,0.0000,-,140 057.6,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>12p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.5051,0.0004,71.5051,0.0004,a,,,0.0000,-,139 850.2,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>9f,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.5398,0.0004,71.5398,0.0004,a,,,0.0000,-,139 782.3,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>11p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
71.5439,0.0004,71.5439,0.0004,400a,,,0.0000,-,139 774.3,3d104s2,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)4s<sup>2</sup>11p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6852&amp;comment_code=&amp;element=Zn&amp;spectr_charge=1&amp;ref=6852&amp;type=
