Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
186.5053,0.0005,186.505249,100,,,557.1341,-,54 174.928,4s24p2,3P,1,4s<sup>2</sup>4p6s,"(3/2,1/2)°",1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
187.4253,0.0005,187.425651,300r,,,557.1341,-,53 911.624,4s24p2,3P,1,4s<sup>2</sup>4p6s,"(3/2,1/2)°",2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
189.5197,0.0005,189.519686,100,,,1 409.9609,-,54 174.928,4s24p2,3P,2,4s<sup>2</sup>4p6s,"(3/2,1/2)°",1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
190.4701,0.0005,190.470157,500r,,,1 409.9609,-,53 911.624,4s24p2,3P,2,4s<sup>2</sup>4p6s,"(3/2,1/2)°",2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
190.8435,0.0005,190.843420,50h,,,7 125.2989,-,59 524.276,4s24p2,1D,2,4s<sup>2</sup>4p8s,"(1/2,1/2)°",1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
191.2406,0.0005,191.240859,30,,,557.1341,-,52 847.215,4s24p2,3P,1,4s<sup>2</sup>4p4d,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
191.7591,0.0005,191.759239,300r,,,0.0000,-,52 148.726,4s24p2,3P,0,4s<sup>2</sup>4p6s,"(1/2,1/2)°",1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
192.3468,0.0005,192.346742,"100H,r",,,7 125.2989,-,59 114.742,4s24p2,1D,2,4s<sup>2</sup>4p7s,"(3/2,1/2)°",1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
192.9828,0.0005,192.982623,500r,,,7 125.2989,-,58 943.436,4s24p2,1D,2,4s<sup>2</sup>4p5d,°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
193.404833,0.000006,193.404818,10,,,0.0000,-,51 705.020,4s24p2,3P,0,4s<sup>2</sup>4p4d,3P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9083&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=9083&amp;type=
193.748238,0.000004,193.748248,100r,,,557.1341,-,52 170.504,4s24p2,3P,1,4s<sup>2</sup>4p6s,"(1/2,1/2)°",0,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9083&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=9083&amp;type=
193.8301,0.0005,193.830034,100r,,,557.1341,-,52 148.726,4s24p2,3P,1,4s<sup>2</sup>4p6s,"(1/2,1/2)°",1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
194.4118,0.0005,194.411622,30,,,1 409.9609,-,52 847.215,4s24p2,3P,2,4s<sup>2</sup>4p4d,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
194.47313,0.00010,194.4730,200,7.0e+07,C,557.1341,-,51 978.15,4s24p2,3P,1,4s<sup>2</sup>4p4d,3P°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=187&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=187&amp;type=
195.5115,0.0005,195.511502,200,2.8e+07,C,557.1341,-,51 705.020,4s24p2,3P,1,4s<sup>2</sup>4p4d,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
196.2013,0.0005,196.201334,500,,,7 125.2989,-,58 093.352,4s24p2,1D,2,4s<sup>2</sup>4p5d,1F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
196.3375,0.0005,196.337284,30h,,,7 125.2989,-,58 058.060,4s24p2,1D,2,4s<sup>2</sup>4p5d,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
196.5384,0.0005,196.538301,30,,,557.1341,-,51 437.802,4s24p2,3P,1,4s<sup>2</sup>4p4d,3P°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
197.0879,0.0005,197.087966,200,,,1 409.9609,-,52 148.726,4s24p2,3P,2,4s<sup>2</sup>4p6s,"(1/2,1/2)°",1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
198.7850,0.0005,198.784927,300h,,,7 125.2989,-,57 430.924,4s24p2,1D,2,4s<sup>2</sup>4p5d,3P°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
198.8268,0.0005,198.826688,300,2.5e+07,C,1 409.9609,-,51 705.020,4s24p2,3P,2,4s<sup>2</sup>4p4d,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
199.8887,0.0005,199.888698,500r,5.5e+07,C,1 409.9609,-,51 437.802,4s24p2,3P,2,4s<sup>2</sup>4p4d,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
201.1293,0.0005,201.12953,200,,,7 125.2989,-,56 828.439,4s24p2,1D,2,4s<sup>2</sup>4p5d,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
201.90684,0.00010,201.90683,1700,,,557.1341,-,50 068.954,4s24p2,3P,1,4s<sup>2</sup>4p4d,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
204.17121,0.00010,204.17121,2400r,1.1e+08,C,0.0000,-,48 962.783,4s24p2,3P,0,4s<sup>2</sup>4p4d,3D°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
204.37695,0.00010,204.37693,1600r,,,1 409.9609,-,50 323.465,4s24p2,3P,2,4s<sup>2</sup>4p4d,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
205.44609,0.00010,205.44607,420,,,1 409.9609,-,50 068.954,4s24p2,3P,2,4s<sup>2</sup>4p4d,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
205.72382,0.00010,205.72383,220h,,,7 125.2989,-,55 718.604,4s24p2,1D,2,4s<sup>2</sup>4p5d,3D°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
206.52149,0.00010,206.52147,750r,8.5e+07,C,557.1341,-,48 962.783,4s24p2,3P,1,4s<sup>2</sup>4p4d,3D°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
206.86562,0.00010,206.86562,2600r,1.2e+08,C,557.1341,-,48 882.263,4s24p2,3P,1,4s<sup>2</sup>4p4d,3D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
208.60208,0.00010,208.60206,420,4.0e+07,C,557.1341,-,48 480.048,4s24p2,3P,1,4s<sup>2</sup>4p4d,1D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
209.42582,0.00010,209.42582,2000r,9.7e+07,C,1 409.9609,-,49 144.397,4s24p2,3P,2,4s<sup>2</sup>4p4d,3D°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
210.58241,0.00010,210.58238,240,1.7e+07,C,1 409.9609,-,48 882.263,4s24p2,3P,2,4s<sup>2</sup>4p4d,3D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
212.47438,0.00010,212.47438,95H,,,7 125.2989,-,54 174.928,4s24p2,1D,2,4s<sup>2</sup>4p6s,"(3/2,1/2)°",1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
218.64508,0.00010,218.64509,50h,,,7 125.2989,-,52 847.215,4s24p2,1D,2,4s<sup>2</sup>4p4d,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
219.87144,0.00010,219.87144,340r,,,7 125.2989,-,52 592.224,4s24p2,1D,2,4s<sup>2</sup>4p4d,1F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
222.03747,0.00010,222.03748,15,,,7 125.2989,-,52 148.726,4s24p2,1D,2,4s<sup>2</sup>4p6s,"(1/2,1/2)°",1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
225.60007,0.00010,225.60007,18,3.2e+06,C,7 125.2989,-,51 437.802,4s24p2,1D,2,4s<sup>2</sup>4p4d,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3476&amp;comment_code=&amp;element=Ge&amp;spectr_charge=1&amp;ref=3476&amp;type=
