Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
307.15841,0.00010,307.15842+,168,4.2e+07,C,0.000,-,32 547.033,6s2,1S,0,6s7p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4784&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=4784&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
313.572,0.005,313.5687+,8w,,,9 215.501,-,41 097.20,6s5d,3D,2,5d8p,3P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7361&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=7361&amp;type=
313.7700,0.0020,313.7707+,10,,,9 033.966,-,40 895.14,6s5d,3D,1,6s10f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7361&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=7361&amp;type=
315.5673,0.0020,315.5688+,10,,,9 215.501,-,40 895.14,6s5d,3D,2,6s10f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7361&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=7361&amp;type=
316.5598,0.0020,316.5655+,25,,,9 033.966,-,40 613.87,6s5d,3D,1,6s9f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7361&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=7361&amp;type=
318.396,0.005,318.3958+,15,,,9 215.501,-,40 613.87,6s5d,3D,2,6s9f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7361&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=7361&amp;type=
326.23186,0.00010,326.23186+,2,,,9 033.966,-,39 678.176,6s5d,3D,1,6s7f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
328.14854,0.00010,328.14854+,3,,,9 215.501,-,39 680.727,6s5d,3D,2,6s7f,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
328.1772,0.0020,328.17602+,15,,,9 215.501,-,39 678.176,6s5d,3D,2,6s7f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7361&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=7361&amp;type=
332.27835,0.00010,332.27836+,5,,,9 596.533,-,39 683.126,6s5d,3D,3,6s7f,3F°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
335.67980,0.00010,335.67982+,8,,,9 033.966,-,38 815.700,6s5d,3D,1,6s6f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
337.69661,0.00010,337.69661+,13,,,9 215.501,-,38 819.378,6s5d,3D,2,6s6f,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
337.73867,0.00010,337.73857+,2,,,9 215.501,-,38 815.700,6s5d,3D,2,6s6f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
342.03129,0.00010,342.03129+,19,,,9 596.533,-,38 825.242,6s5d,3D,3,6s6f,3F°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
342.10004,0.00010,342.09992+,1,,,9 596.533,-,38 819.378,6s5d,3D,3,6s6f,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
350.11075,0.00010,350.11076+,860,3.5e+07,B,0.000,-,28 554.221,6s2,1S,0,5d6p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5037&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=5037&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
352.49732,0.00010,352.49732+,47,,,9 033.966,-,37 394.868,6s5d,3D,1,6s5f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
352.94810,0.00010,352.94807+,6,,,9 215.501,-,37 540.184,6s5d,3D,2,5d7p,3D°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
353.13418,0.00010,353.13418+,5,,,11 395.350,-,39 705.106,6s5d,1D,2,6s7f,1F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
354.46566,0.00010,354.46566+,74,,,9 215.501,-,37 418.920,6s5d,3D,2,6s5f,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
354.76822,0.00010,354.76821+,9,,,9 215.501,-,37 394.868,6s5d,3D,2,6s5f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
356.19336,0.00010,356.19336+,6,,,9 215.501,-,37 282.124,6s5d,3D,2,5d7p,1F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
356.66533,0.00010,356.66531+,6,,,9 033.966,-,37 063.452,6s5d,3D,1,5d7p,3D°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
357.60270,0.00010,357.60268+,6,,,9 033.966,-,36 989.981,6s5d,3D,1,5d7p,3P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
357.76089,0.00010,357.76091+,18,,,9 596.533,-,37 540.184,6s5d,3D,3,5d7p,3D°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
357.96635,0.00010,357.96634+,87,,,9 596.533,-,37 524.148,6s5d,3D,3,6s5f,3F°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
358.65087,0.00010,358.65086+,10,,,9 033.966,-,36 908.280,6s5d,3D,1,5d7p,3P°,0,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
358.80969,0.00010,358.80969+,11,,,9 215.501,-,37 077.477,6s5d,3D,2,5d7p,3P°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
358.99041,0.00010,358.99040+,2,,,9 215.501,-,37 063.452,6s5d,3D,2,5d7p,3D°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
359.32024,0.00010,359.32026+,12,,,9 596.533,-,37 418.920,6s5d,3D,3,6s5f,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
359.94005,0.00010,359.94005+,16,,,9 215.501,-,36 989.981,6s5d,3D,2,5d7p,3P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
361.09572,0.00010,361.09573+,11,,,9 596.533,-,37 282.124,6s5d,3D,3,5d7p,1F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
363.06401,0.00010,363.06401+,57,,,9 596.533,-,37 132.036,6s5d,3D,3,5d7p,3F°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
363.68413,0.00010,363.68413+,19,,,11 395.350,-,38 883.903,6s5d,1D,2,6s6f,1F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
363.97064,0.00010,363.97059+,1,,,9 596.533,-,37 063.452,6s5d,3D,3,5d7p,3D°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
364.03888,0.00010,364.03889+,114,,,9 033.966,-,36 495.732,6s5d,3D,1,5d7p,3D°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
366.25367,0.00010,366.25367+,13,,,9 215.501,-,36 511.207,6s5d,3D,2,5d7p,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
368.83730,0.00010,368.83730+,13,,,11 395.350,-,38 499.860,6s5d,1D,2,5d7p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
379.47979,0.00010,379.47979+,33,,,11 395.350,-,37 739.734,6s5d,1D,2,6s5f,1F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
386.18816,0.00010,386.18816+,53,,,11 395.350,-,37 282.124,6s5d,1D,2,5d7p,1F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
388.13342,0.00010,388.13344+,3,,,12 266.024,-,38 023.059,6s6p,3P°,0,5d6d,3P,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
388.93263,0.00010,388.93263+,165,1.10e+06,C+,0.000,-,25 704.110,6s2,1S,0,5d6p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5495&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=5495&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
389.05714,0.00010,389.05714+,9,,,12 266.024,-,37 961.908,6s6p,3P°,0,6s8d,3D,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
389.26555,0.00010,389.26555+,82,,,11 395.350,-,37 077.477,6s5d,1D,2,5d7p,3P°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
389.43494,0.00010,389.43496+,4,,,13 514.745,-,39 185.700,6s6p,3P°,2,6s9d,3D,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
389.47817,0.00010,389.47825+,1,,,11 395.350,-,37 063.452,6s5d,1D,2,5d7p,3D°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
390.59632,0.00010,390.59630+,5,,,11 395.350,-,36 989.981,6s5d,1D,2,5d7p,3P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
390.99092,0.00010,390.99092+,272,4.9e+07,E,9 033.966,-,34 602.765,6s5d,3D,1,6s4f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
391.72520,0.00010,391.72520+,4,,,9 215.501,-,34 736.373,6s5d,3D,2,6s4f,1F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
393.57167,0.00010,393.57167+,423,4.7e+07,E,9 215.501,-,34 616.643,6s5d,3D,2,6s4f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
393.78681,0.00010,393.78682+,59,1.1e+07,E,9 215.501,-,34 602.765,6s5d,3D,2,6s4f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
394.55928,0.00010,394.55927+,21,,,12 636.623,-,37 974.186,6s6p,3P°,1,6s8d,3D,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
394.75057,0.00010,394.75056+,9,,,12 636.623,-,37 961.908,6s6p,3P°,1,6s8d,3D,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
399.33989,0.00010,399.33989+,530,5.5e+07,E,9 596.533,-,34 630.779,6s5d,3D,3,6s4f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
399.56551,0.00010,399.56552+,61,8.8e+06,E,9 596.533,-,34 616.643,6s5d,3D,3,6s4f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
399.78728,0.00010,399.78727+,1,,,9 596.533,-,34 602.765,6s5d,3D,3,6s4f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=1&amp;ref=9224&amp;type=
