Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
332.0650,0.0013,,,320,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
333.0260,0.0013,,,80,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
335.0060,0.0013,,,83,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
338.0960,0.0004,338.095878,0.000023,340,7.e+06,E,2 231.432,-,31 800.350,6d7s2,2D,5/2,5f7s<sup>2</sup>,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
339.1410,0.0013,,,55,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
341.6271,0.0004,341.627590,0.000021,390,1.9e+07,D,2 231.432,-,31 494.679,6d7s2,2D,5/2,6d<sup>2</sup>(<sup>3</sup>F)7p,4F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
344.6250,0.0013,344.62496,0.00015,640,3.6e+07,C,2 231.432,-,31 240.17,6d7s2,2D,5/2,5f7s<sup>2</sup>,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
350.6250,0.0013,,,130,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
354.9470,0.0004,354.94739,0.00004,140,,,2 231.432,-,30 396.575,6d7s2,2D,5/2,6d<sup>2</sup>(<sup>3</sup>F)7p,4F°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
364.4420,0.0013,,,83,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
365.3490,0.0013,,,41,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
366.2350,0.0013,,,100,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
369.2360,0.0013,,,100,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
370.1300,0.0004,370.12988,0.00003,2100,7.e+06,E,0.000,-,27 009.857,6d7s2,2D,3/2,6d<sup>2</sup>(<sup>3</sup>F)7p,4G°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
372.5248,0.0004,372.52513,0.00003,110,,,0.000,-,26 836.194,6d7s2,2D,3/2,6d7s(<sup>1</sup>D)7p,2D°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
373.5950,0.0013,,,100,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
376.7800,0.0003,,,600,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
379.5860,0.0010,379.58699,0.00003,430,4.e+06,E,2 231.432,-,28 568.376,6d7s2,2D,5/2,6d<sup>2</sup>(<sup>3</sup>F)7p,4G°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
381.4360,0.0013,,,730,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
383.5320,0.0004,383.53206,0.00004,1900,4.78e+07,D+,0.000,-,26 066.045,6d7s2,2D,3/2,6d7s(<sup>1</sup>D)7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
384.3040,0.0013,384.30400,0.00019,6600,1.58e+08,B,2 231.432,-,28 245.12,6d7s2,2D,5/2,6d7s(<sup>3</sup>D)7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
388.5559,0.0004,388.55592,0.00006,9000,2.69e+08,B,0.000,-,25 729.03,6d7s2,2D,3/2,6d7s(<sup>3</sup>D)7p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
392.9520,0.0004,392.95221,0.00004,92,5.e+06,E,9 217.288,-,34 658.472,6d2(3F)7s,4F,3/2,6d<sup>2</sup>(<sup>3</sup>F)7p,4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
400.3790,0.0013,,,52,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
400.4639,0.0004,400.46390,0.00005,360,1.1e+07,D+,10 906.027,-,35 870.009,6d2(3F)7s,4F,7/2,6d<sup>2</sup>(<sup>3</sup>F)7p,4D°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
401.5220,0.0013,401.52147,0.00015,370,,,9 863.589,-,34 761.82,6d2(3F)7s,4F,5/2,6d<sup>2</sup>(<sup>3</sup>P)7p,4P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
403.1948,0.0004,403.19509,0.00003,510,3.96e+07,B,9 863.589,-,34 658.472,6d2(3F)7s,4F,5/2,6d<sup>2</sup>(<sup>3</sup>F)7p,4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
403.4630,0.0004,403.46290,0.00003,3500,,,2 231.432,-,27 009.857,6d7s2,2D,5/2,6d<sup>2</sup>(<sup>3</sup>F)7p,4G°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
406.3100,0.0004,406.31064,0.00003,3700,1.24e+08,B,2 231.432,-,26 836.194,6d7s2,2D,5/2,6d7s(<sup>1</sup>D)7p,2D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
408.1040,0.0004,408.10373,0.00005,83,4.e+06,E,9 863.589,-,34 360.247,6d2(3F)7s,4F,5/2,6d<sup>2</sup>(<sup>1</sup>G)7p,2G°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
408.7759,0.0004,408.77617,0.00005,240,3.0e+07,D+,9 217.288,-,33 673.650,6d2(3F)7s,4F,3/2,6d<sup>2</sup>(<sup>3</sup>P)7p,4D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
411.3769,0.0004,,,1100,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
413.9650,0.0013,,,260c,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
417.9980,0.0004,417.99772,0.00005,17000,1.24e+08,B,0.000,-,23 916.835,6d7s2,2D,3/2,6d7s(<sup>1</sup>D)7p,2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
418.3119,0.0004,418.31199,0.00005,6400,9.9e+07,B,0.000,-,23 898.867,6d7s2,2D,3/2,6d7s(<sup>3</sup>D)7p,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
418.4170,0.0004,418.41705,0.00005,110,6.e+06,E,9 863.589,-,33 756.455,6d2(3F)7s,4F,5/2,6d<sup>2</sup>(<sup>3</sup>F)7p,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
418.6050,0.0010,418.60633,0.00009,260,7.e+06,D,10 906.027,-,34 788.09,6d2(3F)7s,4F,7/2,6d<sup>2</sup>(<sup>3</sup>F)7p,4F°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
419.4399,0.0004,419.43971,0.00005,5300,6.53e+07,B,2 231.432,-,26 066.045,6d7s2,2D,5/2,6d7s(<sup>1</sup>D)7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
419.8721,0.0004,419.87222,0.00005,460,2.0e+07,D+,9 863.589,-,33 673.650,6d2(3F)7s,4F,5/2,6d<sup>2</sup>(<sup>3</sup>P)7p,4D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
420.1920,0.0004,420.19199,0.00005,440c,4.84e+07,B,12 078.067,-,35 870.009,6d2(3F)7s,4F,9/2,6d<sup>2</sup>(<sup>3</sup>F)7p,4D°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
420.5700,0.0013,,,140,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
420.8910,0.0004,420.89072,0.00005,960,5.33e+07,B,10 906.027,-,34 658.472,6d2(3F)7s,4F,7/2,6d<sup>2</sup>(<sup>3</sup>F)7p,4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
421.8020,0.0004,421.80204,0.00005,740,1.8e+07,D,9 217.288,-,32 918.416,6d2(3F)7s,4F,3/2,6d<sup>2</sup>(<sup>3</sup>P)7p,2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
422.5990,0.0013,422.59900,0.00023,1000,1.28e+08,B,9 217.288,-,32 873.72?,6d2(3F)7s,4F,3/2,6d<sup>2</sup>(<sup>3</sup>F)7p,4D°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=10463&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=10463&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
423.4610,0.0013,,,190c,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
424.6330,0.0013,,,270,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7344&amp;comment_code=&amp;element=Ac&amp;spectr_charge=1&amp;ref=7344&amp;type=
