Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
266.2296,266.2298,100,,,3 700.54,-,41 250.90,4d6(5D)5s,6D,5/2,4d<sup>6</sup>(<sup>3</sup>D)5p,4F°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
268.3139,268.3139,60,,,2 572.89,-,39 831.60,4d6(5D)5s,6D,9/2,4d<sup>5</sup>(<sup>4</sup>G)5s(<sup>5</sup>G)5p,6F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4515&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=4515&amp;type=
268.3886,268.3887,80,,,4 002.57,-,41 250.90,4d6(5D)5s,6D,3/2,4d<sup>6</sup>(<sup>3</sup>D)5p,4F°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
269.3112,269.3112,80,,,3 700.54,-,40 821.29,4d6(5D)5s,6D,5/2,4d<sup>6</sup>(<sup>3</sup>P2)5p,2D°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
269.6636,269.6642,50,,,4 178.75,-,41 250.90,4d6(5D)5s,6D,1/2,4d<sup>6</sup>(<sup>3</sup>D)5p,4F°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
270.2271,270.2276,70,,,2 572.89,-,39 567.76,4d6(5D)5s,6D,9/2,4d<sup>6</sup>(<sup>3</sup>G)5p,4F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
270.8785,,1000,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4515&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=4515&amp;type=
271.5205,271.5205,30,,,4 002.57,-,40 821.29,4d6(5D)5s,6D,3/2,4d<sup>6</sup>(<sup>3</sup>P2)5p,2D°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
272.3550,272.3554,30,,,3 700.54,-,40 406.40,4d6(5D)5s,6D,5/2,4d<sup>5</sup>(<sup>4</sup>D)5s(<sup>5</sup>D)5p,6P°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
272.6691,272.6691,1000,,,2 572.89,-,39 236.52,4d6(5D)5s,6D,9/2,4d<sup>5</sup>(<sup>4</sup>G)5s(<sup>5</sup>G)5p,6F°,11/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4515&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=4515&amp;type=
272.8471,272.8439,30c,,,3 250.91,-,39 891.05,4d6(5D)5s,6D,7/2,4d<sup>5</sup>(<sup>4</sup>G)5s(<sup>5</sup>G)5p,6F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4515&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=4515&amp;type=
273.0529,273.0528,500,,,2 572.89,-,39 185.01,4d6(5D)5s,6D,9/2,4d<sup>5</sup>(<sup>4</sup>P)5s(<sup>5</sup>P)5p,6D°,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
273.2872,273.2874,300,,,3 250.91,-,39 831.60,4d6(5D)5s,6D,7/2,4d<sup>5</sup>(<sup>4</sup>G)5s(<sup>5</sup>G)5p,6F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4515&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=4515&amp;type=
273.6231,273.6238,150,,,3 700.54,-,40 236.26,4d6(5D)5s,6D,5/2,4d<sup>5</sup>(<sup>4</sup>G)5s(<sup>5</sup>G)5p,4H°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
273.7973,273.7980,100,,,3 250.91,-,39 763.38,4d6(5D)5s,6D,7/2,4d<sup>5</sup>(<sup>4</sup>G)5s(<sup>5</sup>G)5p,6F°,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
275.5761,275.5764,100,,,3 700.54,-,39 977.39,4d6(5D)5s,6D,5/2,4d<sup>6</sup>(<sup>3</sup>F)5p,4F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
276.2134,276.2126,100,,,2 572.89,-,38 766.20,4d6(5D)5s,6D,9/2,4d<sup>5</sup>(<sup>4</sup>P)5s(<sup>5</sup>P)5p,6D°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
276.2337,276.2339,200,,,3 700.54,-,39 891.05,4d6(5D)5s,6D,5/2,4d<sup>5</sup>(<sup>4</sup>G)5s(<sup>5</sup>G)5p,6F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
276.5947,276.5923,60*,,,15 298.46,-,51 442.08,4d6(3F2)5s,4F,7/2,4d<sup>5</sup>(<sup>2</sup>I)5s(<sup>3</sup>I)5p,4H°,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4515&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=4515&amp;type=
276.5947,276.5934,60*,,,3 700.54,-,39 844.02,4d6(5D)5s,6D,5/2,4d<sup>5</sup>(<sup>4</sup>G)5s(<sup>5</sup>G)5p,6F°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4515&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=4515&amp;type=
276.6886,276.6885,500,,,3 700.54,-,39 831.60,4d6(5D)5s,6D,5/2,4d<sup>5</sup>(<sup>4</sup>G)5s(<sup>5</sup>G)5p,6F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4515&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=4515&amp;type=
277.8908,277.8902,150,,,4 002.57,-,39 977.39,4d6(5D)5s,6D,3/2,4d<sup>6</sup>(<sup>3</sup>F)5p,4F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=149&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=149&amp;type=
278.1222,,25,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4515&amp;comment_code=&amp;element=Tc&amp;spectr_charge=1&amp;ref=4515&amp;type=
