Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
130.534,,40w,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4231&amp;comment_code=&amp;element=Au&amp;spectr_charge=1&amp;ref=4231&amp;type=
131.047,,25,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4231&amp;comment_code=&amp;element=Au&amp;spectr_charge=1&amp;ref=4231&amp;type=
132.837,,100w,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4231&amp;comment_code=&amp;element=Au&amp;spectr_charge=1&amp;ref=4231&amp;type=
133.837,,10w,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4231&amp;comment_code=&amp;element=Au&amp;spectr_charge=1&amp;ref=4231&amp;type=
134.280,,10w,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4231&amp;comment_code=&amp;element=Au&amp;spectr_charge=1&amp;ref=4231&amp;type=
135.009,,20,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4231&amp;comment_code=&amp;element=Au&amp;spectr_charge=1&amp;ref=4231&amp;type=
135.084,,20,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4231&amp;comment_code=&amp;element=Au&amp;spectr_charge=1&amp;ref=4231&amp;type=
135.174,,22,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4231&amp;comment_code=&amp;element=Au&amp;spectr_charge=1&amp;ref=4231&amp;type=
135.282,,25,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4231&amp;comment_code=&amp;element=Au&amp;spectr_charge=1&amp;ref=4231&amp;type=
135.414,,25,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4231&amp;comment_code=&amp;element=Au&amp;spectr_charge=1&amp;ref=4231&amp;type=
135.579,,30,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4231&amp;comment_code=&amp;element=Au&amp;spectr_charge=1&amp;ref=4231&amp;type=
