Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
9.907,0.010,9.907,0.010,"5a,B",,,0.0000,-,1 009 400a,1s22s2,1S,0,1s(<sup>2</sup>S)2s2p(<sup>3</sup>P°)3s,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
10.086,0.005,10.086,0.005,"5a,B,bl",,,0.0000,-,991 500a,1s22s2,1S,0,1s2s<sup>2</sup>5p?,1P°?,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
10.120,0.002,10.1200,0.0020,"6a,B",,,0.0000,-,988 140a,1s22s2,1S,0,1s2s<sup>2</sup>4p?,1P°?,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
10.213,0.002,10.2130,0.0020,"10a,B",,,0.0000,-,979 140a,1s22s2,1S,0,1s2s<sup>2</sup>3p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
10.467,0.002,10.467,0.003,"a,B*",,,21 981.26,-,977 400a,1s22s2p,3P°,2,1s(<sup>2</sup>S)2s2p<sup>2</sup>(<sup>2</sup>P),3P,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
10.467,0.002,10.467,0.003,"a,B*",,,21 981.26,-,977 400a,1s22s2p,3P°,2,1s(<sup>2</sup>S)2s2p<sup>2</sup>(<sup>2</sup>P),3P,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
10.467,0.002,10.467,0.004,"a,B*",,,21 978.925,-,977 400a,1s22s2p,3P°,1,1s(<sup>2</sup>S)2s2p<sup>2</sup>(<sup>2</sup>P),3P,0,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
10.467,0.002,10.467,0.003,"a,B*",,,21 978.31,-,977 400a,1s22s2p,3P°,0,1s(<sup>2</sup>S)2s2p<sup>2</sup>(<sup>2</sup>P),3P,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
10.467,0.002,10.467,0.003,"a,B*",,,21 978.925,-,977 400a,1s22s2p,3P°,1,1s(<sup>2</sup>S)2s2p<sup>2</sup>(<sup>2</sup>P),3P,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
10.467,0.002,10.467,0.003,"a,B*",,,21 978.925,-,977 400a,1s22s2p,3P°,1,1s(<sup>2</sup>S)2s2p<sup>2</sup>(<sup>2</sup>P),3P,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
10.580,0.002,10.5800,0.0020,"a,B*",,,21 978.925,-,967 160a,1s22s2p,3P°,1,1s(<sup>2</sup>S)2s2p<sup>2</sup>(<sup>2</sup>S),3S,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
10.580,0.002,10.5800,0.0020,"a,B*",,,21 981.26,-,967 160a,1s22s2p,3P°,2,1s(<sup>2</sup>S)2s2p<sup>2</sup>(<sup>2</sup>S),3S,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
10.580,0.002,10.5800,0.0020,"a,B*",,,21 978.31,-,967 160a,1s22s2p,3P°,0,1s(<sup>2</sup>S)2s2p<sup>2</sup>(<sup>2</sup>S),3S,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
10.726,0.005,10.726,0.009,"10a,B*",,,21 981.26,-,954 300a,1s22s2p,3P°,2,1s(<sup>2</sup>S)2s2p<sup>2</sup>(<sup>2</sup>D),3D,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
10.726,0.005,10.726,0.007,"10a,B*",,,21 978.31,-,954 300a,1s22s2p,3P°,0,1s(<sup>2</sup>S)2s2p<sup>2</sup>(<sup>2</sup>D),3D,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
10.726,0.005,10.726,0.009,"10a,B*",,,21 978.925,-,954 300a,1s22s2p,3P°,1,1s(<sup>2</sup>S)2s2p<sup>2</sup>(<sup>2</sup>D),3D,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
10.726,0.005,10.726,0.013,"10a,B*",,,21 981.26,-,954 300a,1s22s2p,3P°,2,1s(<sup>2</sup>S)2s2p<sup>2</sup>(<sup>2</sup>D),3D,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
10.726,0.005,10.726,0.007,"10a,B*",,,21 978.925,-,954 300a,1s22s2p,3P°,1,1s(<sup>2</sup>S)2s2p<sup>2</sup>(<sup>2</sup>D),3D,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
10.726,0.005,10.726,0.007,"10a,B*",,,21 981.26,-,954 300a,1s22s2p,3P°,2,1s(<sup>2</sup>S)2s2p<sup>2</sup>(<sup>2</sup>D),3D,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
10.738,0.005,10.738,0.005,"10a,B",,,0.0000,-,931 300a,1s22s2,1S,0,1s2s<sup>2</sup>2p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2305&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=2305&amp;type=
61.85,0.05,61.85,0.05,"a,B",,,0.0000,-,161 680a,1s22s2,1S,0,1s<sup>2</sup>3s10p?,1P°?,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
62.01,0.05,62.01,0.05,"a,B",,,0.0000,-,161 260a,1s22s2,1S,0,1s<sup>2</sup>3s9p?,1P°?,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
62.26,0.05,62.26,0.05,"a,B",,,0.0000,-,160 620a,1s22s2,1S,0,1s<sup>2</sup>3s8p?,1P°?,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
62.63,0.05,62.63,0.05,"a,B",,,0.0000,-,159 670a,1s22s2,1S,0,1s<sup>2</sup>3s7p?,1P°?,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
65.83,0.05,65.83,0.05,"a,B",,,0.0000,-,151 910a,1s22s2,1S,0,1s<sup>2</sup>3s4p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
70.11,0.05,70.11,0.05,"a,B",,,0.0000,-,142 630a,1s22s2,1S,0,1s<sup>2</sup>3s3p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
94.01,0.10,94.01,0.10,a,,,0.0000,-,106 370,1s22s2,1S,0,1s<sup>2</sup>2p13s,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
94.14,0.10,94.14,0.10,a,,,0.0000,-,106 220,1s22s2,1S,0,1s<sup>2</sup>2p12s,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
94.27,0.10,94.27,0.10,a,,,0.0000,-,106 080,1s22s2,1S,0,1s<sup>2</sup>2p11s,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
94.49,0.10,94.49,0.10,"a,B",,,0.0000,-,105 830a,1s22s2,1S,0,1s<sup>2</sup>2p10s,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
94.77,0.10,94.77,0.10,"a,B",,,0.0000,-,105 520a,1s22s2,1S,0,1s<sup>2</sup>2p9s,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
95.16,0.10,95.16,0.10,"a,B",,,0.0000,-,105 090a,1s22s2,1S,0,1s<sup>2</sup>2p8s,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
95.78,0.10,95.78,0.10,"a,B",,,0.0000,-,104 410a,1s22s2,1S,0,1s<sup>2</sup>2p7s,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
95.97,0.05,95.987,0.005,"a,B",,,0.0000,-,104 181a,1s22s2,1S,0,1s<sup>2</sup>2p6d,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=481&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=481&amp;type=
96.78,0.10,96.78,0.10,"a,B",,,0.0000,-,103 330a,1s22s2,1S,0,1s<sup>2</sup>2p6s,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
97.19,0.05,97.190,0.005,"a,B",,,0.0000,-,102 891a,1s22s2,1S,0,1s<sup>2</sup>2p5d,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=481&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=481&amp;type=
98.62,0.10,98.62,0.10,"a,B",,,0.0000,-,101 400a,1s22s2,1S,0,1s<sup>2</sup>2p5s,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
99.46,0.05,99.435,0.005,"a,B",,,0.0000,-,[100 568a],1s22s2,1S,0,1s<sup>2</sup>2p4d,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=481&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=481&amp;type=
102.5,0.5,102.5,0.5,"a,B",,,0.0000,-,97 600a,1s22s2,1S,0,1s<sup>2</sup>2p4s,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
104.58,0.05,104.554,0.005,"a,B",,,0.0000,-,95 644a,1s22s2,1S,0,1s<sup>2</sup>2p3d,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
113.4,1.0,113.4,1.0,"a,B",,,0.0000,-,88 200a,1s22s2,1S,0,1s<sup>2</sup>2p3s,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
134.22,0.03,134.2208,0.0009,a,,,0.0000,-,[74 504.1],1s22s2,1S,0,1s<sup>2</sup>2s13p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
134.47,0.03,134.4435,0.0009,a,,,0.0000,-,[74 380.7],1s22s2,1S,0,1s<sup>2</sup>2s12p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
134.74,0.03,134.7326,0.0009,a,,,0.0000,-,[74 221.1],1s22s2,1S,0,1s<sup>2</sup>2s11p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
135.13,0.03,135.1183,0.0009,a,,,0.0000,-,[74 009.2],1s22s2,1S,0,1s<sup>2</sup>2s10p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
135.65,0.03,135.6495,0.0009,a,3.71e+05,C,0.0000,-,[73 719.4],1s22s2,1S,0,1s<sup>2</sup>2s9p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u28&amp;element=Be&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
,,136.40860,0.00013,,5.6e+04,D,0.0000,-,73 309.16,1s22s2,1S,0,1s<sup>2</sup>2s8p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u28&amp;element=Be&amp;spectr_charge=1&amp;ref=&amp;type=,
136.43,0.03,136.4076,0.0009,a,4.28e+05,C,0.0000,-,[73 309.7],1s22s2,1S,0,1s<sup>2</sup>2s8p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u28&amp;element=Be&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
137.56,0.03,137.5482,0.0009,a,6.30e+05,C,0.0000,-,[72 701.8],1s22s2,1S,0,1s<sup>2</sup>2s7p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u28&amp;element=Be&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
139.39,0.03,139.38026,0.00012,a,7.76e+05,C,0.0000,-,71 746.17,1s22s2,1S,0,1s<sup>2</sup>2s6p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u28&amp;element=Be&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=1790&amp;type=
142.6117,0.0010,142.61146,0.00006,4,7.57e+05,C,0.0000,-,70 120.59,1s22s2,1S,0,1s<sup>2</sup>2s5p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u28&amp;element=Be&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4743&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=4743&amp;type=
149.1762,0.0010,149.17625,0.00007,8,1.2e+05,D,0.0000,-,67 034.80,1s22s2,1S,0,1s<sup>2</sup>2s4p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u28&amp;element=Be&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4743&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=4743&amp;type=
155.2110483,0.0000013,155.2110483,0.0000012,,,,0.0000,-,64 428.4032,1s22s2,1S,0,1s<sup>2</sup>2s3d,1D,2,2P,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=21345&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=21345&amp;type=2P
166.1478,0.0010,166.14761,0.00006,30,7.23e+06,A,0.0000,-,60 187.4434,1s22s2,1S,0,1s<sup>2</sup>2s3p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7096&amp;comment_code=c74&amp;element=Be&amp;spectr_charge=1&amp;ref=7096&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4743&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=4743&amp;type=
,,169.75775,0.00017,,4.4e-01,D,0.0000,-,58 907.472,1s22s2,1S,0,1s<sup>2</sup>2s3p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7096&amp;comment_code=c74&amp;element=Be&amp;spectr_charge=1&amp;ref=7096&amp;type=,
190.712,0.005,190.708,0.009,2*,,,21 978.925,-,74 415,1s22s2p,3P°,1,1s<sup>2</sup>2s12d,3D,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7412&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=7412&amp;type=
190.712,0.005,190.708,0.007,2*,,,21 978.31,-,74 414.6,1s22s2p,3P°,0,1s<sup>2</sup>2s12d,3D,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7412&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=7412&amp;type=
190.712,0.005,190.710,0.007,2*,,,21 978.925,-,74 414.6,1s22s2p,3P°,1,1s<sup>2</sup>2s12d,3D,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7412&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=7412&amp;type=
190.712,0.005,190.713,0.011,2*,,,21 981.26,-,74 416,1s22s2p,3P°,2,1s<sup>2</sup>2s12d,3D,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7412&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=7412&amp;type=
190.712,0.005,190.717,0.009,2*,,,21 981.26,-,74 415,1s22s2p,3P°,2,1s<sup>2</sup>2s12d,3D,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7412&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=7412&amp;type=
190.712,0.005,190.718,0.007,2*,,,21 981.26,-,74 414.6,1s22s2p,3P°,2,1s<sup>2</sup>2s12d,3D,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7412&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=7412&amp;type=
190.95,0.06,190.95,0.11,*,,,931 800+x,-,984 170+x,1s(2S)2s2p2(4P),5P,3,1s(<sup>2</sup>S)2p<sup>3</sup>(<sup>4</sup>S°),5S°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5311&amp;comment_code=c4&amp;element=Be&amp;spectr_charge=1&amp;ref=5311&amp;type=
190.95,0.06,190.95,0.11,*,,,931 800+x,-,984 170+x,1s(2S)2s2p2(4P),5P,2,1s(<sup>2</sup>S)2p<sup>3</sup>(<sup>4</sup>S°),5S°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5311&amp;comment_code=c4&amp;element=Be&amp;spectr_charge=1&amp;ref=5311&amp;type=
