Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
223.74247,0.00002,223.742424,0.000008,20,,,7 819.2626,-,52 499.6391,6s26p2,"(3/2,1/2)",1,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)7d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
224.68558,0.00012,224.685724,0.000009,20,,,10 650.3271,-,55 143.1396,6s26p2,"(3/2,1/2)",2,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)8d,2[5/2]°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
224.6892,0.0002,224.689563,0.000012,25,,,7 819.2626,-,52 311.315,6s26p2,"(3/2,1/2)",1,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)7d,2[3/2]°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
233.241771,0.000015,233.241761,0.000009,150,,,10 650.3271,-,53 511.1485,6s26p2,"(3/2,1/2)",2,6s<sup>2</sup>6p9s,"(1/2,1/2)°",1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
238.879740,0.000015,238.879745,0.000008,180,,,10 650.3271,-,52 499.6391,6s26p2,"(3/2,1/2)",2,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)7d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
239.379228,0.000016,239.379223,0.000013,550r,,,10 650.3271,-,52 412.325,6s26p2,"(3/2,1/2)",2,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)7d,2[5/2]°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
239.959658,0.000014,239.959660,0.000013,140,,,10 650.3271,-,52 311.315,6s26p2,"(3/2,1/2)",2,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)7d,2[3/2]°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
240.193960,0.000017,240.193951,0.000009,320r,2.4e+07,C,7 819.2626,-,49 439.6165,6s26p2,"(3/2,1/2)",1,6s<sup>2</sup>6p7s,"(3/2,1/2)°",1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
241.17340,0.00002,241.173436,0.000013,320r,,,10 650.3271,-,52 101.660,6s26p2,"(3/2,1/2)",2,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)7d,2[5/2]°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
244.382885,0.000016,244.382880,0.000019,150r,,,7 819.2626,-,48 726.262,6s26p2,"(3/2,1/2)",1,6s<sup>2</sup>6p8s,"(1/2,1/2)°",0,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
244.618081,0.000016,244.618073,0.000009,160r,1.86e+07,C+,7 819.2626,-,48 686.9340,6s26p2,"(3/2,1/2)",1,6s<sup>2</sup>6p8s,"(1/2,1/2)°",1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
247.637759,0.000016,247.637766,0.000013,130r,2.6e+07,C+,7 819.2626,-,48 188.6296,6s26p2,"(3/2,1/2)",1,6s<sup>2</sup>6p7s,"(3/2,1/2)°",2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
257.725960,0.000017,257.725953,0.000008,80r,5.1e+07,C+,10 650.3271,-,49 439.6165,6s26p2,"(3/2,1/2)",2,6s<sup>2</sup>6p7s,"(3/2,1/2)°",1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
261.36549,0.00002,261.365508,0.000012,500r,2.2e+07,C+,7 819.2626,-,46 068.4385,6s26p2,"(3/2,1/2)",1,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)6d,2[3/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
261.41746,0.00002,261.417468,0.000012,900r,1.98e+08,C+,7 819.2626,-,46 060.8364,6s26p2,"(3/2,1/2)",1,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)6d,2[3/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
262.826231,0.000016,262.826247,0.000009,160,4.1e+06,D,10 650.3271,-,48 686.9340,6s26p2,"(3/2,1/2)",2,6s<sup>2</sup>6p8s,"(1/2,1/2)°",1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
265.709370,0.000017,265.709372,0.000012,10,9.8e+04,C+,7 819.2626,-,45 443.1710,6s26p2,"(3/2,1/2)",1,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)6d,2[5/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
266.31535,0.00002,266.315356,0.000014,700,6.7e+07,C+,10 650.3271,-,48 188.6296,6s26p2,"(3/2,1/2)",2,6s<sup>2</sup>6p7s,"(3/2,1/2)°",2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
269.754055,0.000017,269.754054,0.000015,10,,,21 457.7982,-,58 517.607,6s26p2,"(3/2,3/2)",2,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>3/2</sub>)6d,2[5/2]°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
280.19953,0.00002,280.199525,0.000013,25000r,1.61e+08,C+,10 650.3271,-,46 328.6668,6s26p2,"(3/2,1/2)",2,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)6d,2[5/2]°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
282.2582,0.0004,282.258344,0.000012,100,,,10 650.3271,-,46 068.4385,6s26p2,"(3/2,1/2)",2,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)6d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
282.31894,0.00002,282.318944,0.000013,14000r,2.7e+07,C+,10 650.3271,-,46 060.8364,6s26p2,"(3/2,1/2)",2,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)6d,2[3/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
283.30534,0.00002,283.305346,0.000024,35000r,4.9e+07,C+,0.000,-,35 287.2244,6s26p2,"(1/2,1/2)",0,6s<sup>2</sup>6p7s,"(1/2,1/2)°",1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
287.33111,0.00002,287.331100,0.000012,14000r,3.8e+07,C+,10 650.3271,-,45 443.1710,6s26p2,"(3/2,1/2)",2,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)6d,2[5/2]°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
296.64595,0.00002,296.645954,0.000010,15,,,21 457.7982,-,55 158.1755,6s26p2,"(3/2,3/2)",2,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)8d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
297.29911,0.00002,297.299125,0.000013,15,,,21 457.7982,-,55 084.1385,6s26p2,"(3/2,3/2)",2,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)8d,2[3/2]°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
298.01568,0.00002,298.015690,0.000016,15,,,21 457.7982,-,55 003.2890,6s26p2,"(3/2,3/2)",2,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)8d,2[5/2]°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
311.88941,0.00002,311.889429,0.000015,150,,,21 457.7982,-,53 511.1485,6s26p2,"(3/2,3/2)",2,6s<sup>2</sup>6p9s,"(1/2,1/2)°",1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
322.05283,0.00002,322.052839,0.000012,600,,,21 457.7982,-,52 499.6391,6s26p2,"(3/2,3/2)",2,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)7d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
322.96128,0.00002,322.961292,0.000022,100,,,21 457.7982,-,52 412.325,6s26p2,"(3/2,3/2)",2,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)7d,2[5/2]°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
324.01865,0.00002,324.018659,0.000022,400,,,21 457.7982,-,52 311.315,6s26p2,"(3/2,3/2)",2,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)7d,2[3/2]°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
326.23553,0.00002,326.235563,0.000022,200,,,21 457.7982,-,52 101.660,6s26p2,"(3/2,3/2)",2,6s<sup>2</sup>6p(<sup>2</sup>P°<sub>1/2</sub>)7d,2[5/2]°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
357.27292,0.00003,357.272911,0.000014,35000,9.9e+07,C+,21 457.7982,-,49 439.6165,6s26p2,"(3/2,3/2)",2,6s<sup>2</sup>6p7s,"(3/2,1/2)°",1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3654&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=3654&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
363.95677,0.00003,363.956773,0.000016,50000r,3.2e+07,C+,7 819.2626,-,35 287.2244,6s26p2,"(3/2,1/2)",1,6s<sup>2</sup>6p7s,"(1/2,1/2)°",1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
367.14913,0.00002,367.149113,0.000015,20000,3.1e+07,C,21 457.7982,-,48 686.9340,6s26p2,"(3/2,3/2)",2,6s<sup>2</sup>6p8s,"(1/2,1/2)°",1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3654&amp;comment_code=n&amp;element=Pb&amp;spectr_charge=1&amp;ref=3654&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
368.34625,0.00003,368.346205,0.000017,70000r,1.37e+08,B,7 819.2626,-,34 959.9084,6s26p2,"(3/2,1/2)",1,6s<sup>2</sup>6p7s,"(1/2,1/2)°",0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7227&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=7227&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
373.99353,0.00003,373.99352,0.00003,25000,7.3e+07,B,21 457.7982,-,48 188.6296,6s26p2,"(3/2,3/2)",2,6s<sup>2</sup>6p7s,"(3/2,1/2)°",2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3654&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=3654&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=50&amp;comment_code=&amp;element=Pb&amp;spectr_charge=1&amp;ref=50&amp;type=
