Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
286.044,286.043+,100r,5.5e+07,D,18 186.1,-,53 135.6,4s24p3,2P°,1/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)5s,2P,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=2177&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=2177&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
289.871,289.870+,50r,9.9e+06,D,18 647.5,-,53 135.6,4s24p3,2P°,3/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)5s,2P,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=2177&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=2177&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
506.898,506.90+,100,,,52 897.9,-,72 620.3,4s24p2(3P)5s,4P,5/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)6p,4S°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
512.134,512.13+,100,,,51 610.2,-,71 131.0,4s24p2(3P)5s,4P,3/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)6p,4D°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
514.163,514.16+,100*,,,52 897.9,-,72 341.6,4s24p2(3P)5s,4P,5/2,,26°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
514.163,514.16+,100*,,,51 610.2,-,71 053.9,4s24p2(3P)5s,4P,3/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)6p,4P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
540.813,540.81+,100,,,53 135.6,-,71 621.4,4s24p2(3P)5s,2P,1/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)6p,2D°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
545.132,545.13+,135,,,54 605.3,-,72 944.4,4s24p2(3P)5s,2P,3/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)6p,2D°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
842.891,842.90+,100,,,50 693.8,-,62 554.4,4s24p2(3P)5s,4P,1/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)5p,2D°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
856.471,856.47+,100,,,51 610.2,-,63 282.8,4s24p2(3P)5s,4P,3/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)5p,4P°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
865.414,865.41+,100,,,53 135.6,-,64 687.6,4s24p2(3P)5s,2P,1/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)5p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
882.173,882.18+,135,,,50 693.8,-,62 026.3,4s24p2(3P)5s,4P,1/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)5p,4P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
886.966,886.97+,100,,,52 897.9,-,64 169.2,4s24p2(3P)5s,4P,5/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)5p,2D°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
926.728,926.72+,135,,,51 610.2,-,62 398.0,4s24p2(3P)5s,4P,3/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)5p,4P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
930.061,930.06+,200,,,52 897.9,-,63 647.0,4s24p2(3P)5s,4P,5/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)5p,4S°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
959.795,959.79+,230,,,51 610.2,-,62 026.3,4s24p2(3P)5s,4P,3/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)5p,4P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
962.670,962.67+,290,,,52 897.9,-,63 282.8,4s24p2(3P)5s,4P,5/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)5p,4P°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
983.376,,230,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
988.605,988.60+,100,,,60 815.0,-,70 927.5,4s24p2(1D)5s,2D,5/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>1</sup>D)5p,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
990.055,990.05+,140,,,50 693.8,-,60 791.5,4s24p2(3P)5s,4P,1/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)5p,4D°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
991.571,991.57+,170,,,54 605.3,-,64 687.6,4s24p2(3P)5s,2P,3/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)5p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
992.305,992.30+,290,,,51 610.2,-,61 685.0,4s24p2(3P)5s,4P,3/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)5p,4D°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
1 001.063,1 001.07+,100,,,60 834.8,-,70 821.4,4s24p2(1D)5s,2D,3/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>1</sup>D)5p,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
1 002.404,1 002.40+,290,,,52 897.9,-,62 871.2,4s24p2(3P)5s,4P,5/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)5p,4D°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
1 045.309,1 045.31+,100,,,54 605.3,-,64 169.2,4s24p2(3P)5s,2P,3/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)5p,2D°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
1 057.502,1 057.50+,100,,,50 693.8,-,60 147.45,4s24p2(3P)5s,4P,1/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)5p,2S°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
1 061.407,1 061.42+,170,,,53 135.6,-,62 554.4,4s24p2(3P)5s,2P,1/2,4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P)5p,2D°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4831&amp;comment_code=&amp;element=As&amp;spectr_charge=1&amp;ref=4831&amp;type=
