Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),Type,TPRef.,LineRef.
350.497,,3000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=&amp;comment_code=u2&amp;element=Pa&amp;spectr_charge=1&amp;ref=&amp;type=
357.056,,3000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=&amp;comment_code=u2&amp;element=Pa&amp;spectr_charge=1&amp;ref=&amp;type=
357.182,,3000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=&amp;comment_code=u2&amp;element=Pa&amp;spectr_charge=1&amp;ref=&amp;type=
361.807,,3000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=&amp;comment_code=u2&amp;element=Pa&amp;spectr_charge=1&amp;ref=&amp;type=
363.652,,10000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=&amp;comment_code=u2&amp;element=Pa&amp;spectr_charge=1&amp;ref=&amp;type=
370.274,,3000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=&amp;comment_code=u2&amp;element=Pa&amp;spectr_charge=1&amp;ref=&amp;type=
375.267,,3000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=&amp;comment_code=u2&amp;element=Pa&amp;spectr_charge=1&amp;ref=&amp;type=
387.335,,3000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=&amp;comment_code=u2&amp;element=Pa&amp;spectr_charge=1&amp;ref=&amp;type=
393.183,,3000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=&amp;comment_code=u2&amp;element=Pa&amp;spectr_charge=1&amp;ref=&amp;type=
398.182,,3000,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=&amp;comment_code=u2&amp;element=Pa&amp;spectr_charge=1&amp;ref=&amp;type=
