Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
530.37766,0.00005,530.378353,0.000006,,,,11 732.3071041,-,30 581.52758,5p66p,2P°,3/2,5p<sup>6</sup>14d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
534.09418,0.00005,534.094508,0.000015,,,,11 178.26815870,-,29 896.3399,5p66p,2P°,1/2,5p<sup>6</sup>11d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
535.03512,0.00005,535.035446,0.000006,,,,11 732.3071041,-,30 417.46075,5p66p,2P°,3/2,5p<sup>6</sup>13d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
540.66672,0.00005,540.666919,0.000006,,,,11 178.26815870,-,29 668.80336,5p66p,2P°,1/2,5p<sup>6</sup>12s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
541.36145,0.00005,541.362102,0.000006,,,,11 732.3071041,-,30 199.09821,5p66p,2P°,3/2,5p<sup>6</sup>12d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
541.428,0.002,541.429592,0.000015,,,,11 732.3071041,-,30 196.7963,5p66p,2P°,3/2,5p<sup>6</sup>12d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
546.19231,0.00005,546.192371,0.000007,,,,11 732.3071041,-,30 035.78836,5p66p,2P°,3/2,5p<sup>6</sup>13s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
546.59443,0.00005,546.594378,0.000015,bl,,,11 178.26815870,-,29 468.2878,5p66p,2P°,1/2,5p<sup>6</sup>10d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
550.28843,0.00005,550.288485,0.000007,,,,11 732.3071041,-,29 899.54646,5p66p,2P°,3/2,5p<sup>6</sup>11d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
550.38524,0.00005,550.385631,0.000015,,,,11 732.3071041,-,29 896.3399,5p66p,2P°,3/2,5p<sup>6</sup>11d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
556.84078,0.00005,556.841012,0.000007,,,,11 178.26815870,-,29 131.73004,5p66p,2P°,1/2,5p<sup>6</sup>11s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
557.36740,0.00005,557.367718,0.000007,,,,11 732.3071041,-,29 668.80336,5p66p,2P°,3/2,5p<sup>6</sup>12s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
563.52123,0.00005,563.521336,0.000007,,,,11 732.3071041,-,29 472.93995,5p66p,2P°,3/2,5p<sup>6</sup>10d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
563.667,0.002,563.669149,0.000016,,,,11 732.3071041,-,29 468.2878,5p66p,2P°,3/2,5p<sup>6</sup>10d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
566.40183,0.00005,566.401769,0.000016,bl,,,11 178.26815870,-,28 828.6820,5p66p,2P°,1/2,5p<sup>6</sup>9d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
574.57244,0.00005,574.572334,0.000007,,,,11 732.3071041,-,29 131.73004,5p66p,2P°,3/2,5p<sup>6</sup>11s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
583.88347,0.00005,583.883404,0.000017,bl,,,11 178.26815870,-,28 300.2287,5p66p,2P°,1/2,5p<sup>6</sup>10s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
584.51410,0.00005,584.514139,0.000007,,,,11 732.3071041,-,28 835.79192,5p66p,2P°,3/2,5p<sup>6</sup>9d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
601.04905,0.00005,601.049010,0.000018,bl,,,11 178.26815870,-,27 811.2400,5p66p,2P°,1/2,5p<sup>6</sup>8d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
603.40895,0.00005,603.408916,0.000018,,,,11 732.3071041,-,28 300.2287,5p66p,2P°,3/2,5p<sup>6</sup>10s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
611.652,0.002,611.64877,0.00004,,,,14 499.2568,-,30 843.98488,5p65d,2D,3/2,5p<sup>6</sup>14f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
615.038,0.002,615.03846,0.00004,,,,14 499.2568,-,30 753.90406,5p65d,2D,3/2,5p<sup>6</sup>13f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
615.32381,0.00005,615.322982,0.000010,,,,14 596.84232,-,30 843.97365,5p65d,2D,5/2,5p<sup>6</sup>14f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
618.75442,0.00005,618.753739,0.000011,,,,14 596.84232,-,30 753.89018,5p65d,2D,5/2,5p<sup>6</sup>13f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
619.36689,0.00005,619.36649,0.00004,,,,14 499.2568,-,30 640.32028,5p65d,2D,3/2,5p<sup>6</sup>12f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
621.30998,0.00005,621.310009,0.000020,,,,11 732.3071041,-,27 822.8802,5p66p,2P°,3/2,5p<sup>6</sup>8d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
621.75986,0.00005,621.759804,0.000020,,,,11 732.3071041,-,27 811.2400,5p66p,2P°,3/2,5p<sup>6</sup>8d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
623.13490,0.00005,623.134537,0.000011,,,,14 596.84232,-,30 640.30287,5p65d,2D,5/2,5p<sup>6</sup>12f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
625.02149,0.00005,625.02126,0.00004,D,,,14 499.2568,-,30 494.28809,5p65d,2D,3/2,5p<sup>6</sup>11f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
628.85927,0.00005,628.858827,0.000011,D,,,14 596.84232,-,30 494.26583,5p65d,2D,5/2,5p<sup>6</sup>11f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
632.62034,0.00005,632.61997,0.00004,D,,,14 499.2568,-,30 302.16537,5p65d,2D,3/2,5p<sup>6</sup>10f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
635.45548,0.00005,635.455455,0.000020,bl,,,11 178.26815870,-,26 910.6627,5p66p,2P°,1/2,5p<sup>6</sup>9s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
636.55226,0.00005,636.551989,0.000011,D,,,14 596.84232,-,30 302.13624,5p65d,2D,5/2,5p<sup>6</sup>10f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
643.19662,0.00005,643.19630,0.00004,,,,14 499.2568,-,30 042.31405,5p65d,2D,3/2,5p<sup>6</sup>9f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
647.26196,0.00005,647.26172,0.00003,,,,14 596.84232,-,30 042.27515,5p65d,2D,5/2,5p<sup>6</sup>9f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
658.60216,0.00005,658.60192,0.00004,,,,14 499.2568,-,29 678.74280,5p65d,2D,3/2,5p<sup>6</sup>8f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
658.65096,0.00005,658.650973,0.000022,,,,11 732.3071041,-,26 910.6627,5p66p,2P°,3/2,5p<sup>6</sup>9s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
662.86576,0.00005,662.86569,0.00003,,,,14 596.84232,-,29 678.68970,5p65d,2D,5/2,5p<sup>6</sup>8f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
670.76859,0.00021,670.76815,0.00005,25,,,14 499.2568,-,29 403.42310,5p65d,2D,3/2,5p<sup>6</sup>11p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5791&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=5791&amp;type=
672.32838,0.00009,672.328979,0.000023,33000,,,11 178.26815870,-,26 047.8342,5p66p,2P°,1/2,5p<sup>6</sup>7d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5791&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=5791&amp;type=
674.3969,0.0003,674.39643,0.00014,31,,,14 596.84232,-,29 420.824,5p65d,2D,5/2,5p<sup>6</sup>11p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5791&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=5791&amp;type=
682.46513,0.00005,682.46493,0.00005,,,,14 499.2568,-,29 147.98188,5p65d,2D,3/2,5p<sup>6</sup>7f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
684.89056,0.00005,684.890692,0.000010,,2.223e+01,A+,0.0000,-,14 596.84232,5p66s,2S,1/2,5p<sup>6</sup>5d,2D,5/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7826&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=7826&amp;type=E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=c91&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=E2
687.04544,0.00005,687.045316,0.000017,,,,14 596.84232,-,29 147.90818,5p65d,2D,5/2,5p<sup>6</sup>7f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
689.50030,0.00005,689.50030,0.00005,,,,0.0000,-,14 499.2568,5p66s,2S,1/2,5p<sup>6</sup>5d,2D,3/2,E2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=c91&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=E2
697.32966,0.00005,697.329642,0.000025,,,,11 732.3071041,-,26 068.7730,5p66p,2P°,3/2,5p<sup>6</sup>7d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
698.34912,0.00005,698.349607,0.000025,,,,11 732.3071041,-,26 047.8342,5p66p,2P°,3/2,5p<sup>6</sup>7d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
702.66801,0.00011,702.66766,0.00006,100,,,14 499.2568,-,28 726.8123,5p65d,2D,3/2,5p<sup>6</sup>10p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5791&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=5791&amp;type=
706.17815,0.00013,706.17788,0.00006,130,,,14 596.84232,-,28 753.6769,5p65d,2D,5/2,5p<sup>6</sup>10p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5791&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=5791&amp;type=
722.85336,0.00005,722.85318,0.00006,,,,14 499.2568,-,28 329.5133,5p65d,2D,3/2,5p<sup>6</sup>6f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
727.98991,0.00010,727.98987,0.00003,,,,14 596.84232,-,28 329.5133,5p65d,2D,5/2,5p<sup>6</sup>6f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
727.99568,0.00005,727.99548,0.00003,,,,14 596.84232,-,28 329.4075,5p65d,2D,5/2,5p<sup>6</sup>6f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
758.37754,0.00012,758.37719,0.00009,120,,,14 499.2568,-,27 681.6782,5p65d,2D,3/2,5p<sup>6</sup>9p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5791&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=5791&amp;type=
760.89032,0.00005,760.890342,0.000004,bl,,,11 178.26815870,-,24 317.149400,5p66p,2P°,1/2,5p<sup>6</sup>8s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
760.95679,0.00011,760.95645,0.00006,530,,,14 499.2568,-,27 636.9966,5p65d,2D,3/2,5p<sup>6</sup>9p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5791&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=5791&amp;type=
764.03337,0.00011,764.03313,0.00007,720,,,14 596.84232,-,27 681.6782,5p65d,2D,5/2,5p<sup>6</sup>9p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5791&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=5791&amp;type=
794.38820,0.00005,794.388189,0.000004,,,,11 732.3071041,-,24 317.149400,5p66p,2P°,3/2,5p<sup>6</sup>8s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3506&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=3506&amp;type=
801.57263,0.00005,801.57260,0.00020,,,,14 499.2568,-,26 971.3030,5p65d,2D,3/2,5p<sup>6</sup>5f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
807.89366,0.00010,807.89387,0.00020,,,,14 596.84232,-,26 971.3030,5p65d,2D,5/2,5p<sup>6</sup>5f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
807.90363,0.00005,807.90363,0.00020,,,,14 596.84232,-,26 971.1535,5p65d,2D,5/2,5p<sup>6</sup>5f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
852.113165,0.000004,852.113165,0.000004,,3.279e+07,AAA,0.0000,-,11 732.3071041,5p66s,2S,1/2,5p<sup>6</sup>6p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6469&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=6469&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15527&amp;comment_code=c91&amp;element=Cs&amp;spectr_charge=1&amp;ref=15527&amp;type=
876.14121,0.00008,876.14112,0.00008,,,,11 178.26815870,-,22 588.8210,5p66p,2P°,1/2,5p<sup>6</sup>6d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4744&amp;comment_code=c91&amp;element=Cs&amp;spectr_charge=1&amp;ref=4744&amp;type=
885.32021,0.00021,885.3199,0.0024,680,,,14 499.2568,-,25 791.508,5p65d,2D,3/2,5p<sup>6</sup>8p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5791&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=5791&amp;type=
891.8499,0.0003,891.84933,0.00008,3600,,,14 499.2568,-,25 708.83548,5p65d,2D,3/2,5p<sup>6</sup>8p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5791&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=5791&amp;type=
893.0377,0.0004,893.0374,0.0024,5200,,,14 596.84232,-,25 791.508,5p65d,2D,5/2,5p<sup>6</sup>8p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5791&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=5791&amp;type=
894.347424,0.000004,894.347424,0.000004,,2.863e+07,AAA,0.0000,-,11 178.26815870,5p66s,2S,1/2,5p<sup>6</sup>6p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6469&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=6469&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12151&amp;comment_code=c91&amp;element=Cs&amp;spectr_charge=1&amp;ref=12151&amp;type=
917.23178,0.00008,917.23172,0.00008,,,,11 732.3071041,-,22 631.6863,5p66p,2P°,3/2,5p<sup>6</sup>6d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4744&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=4744&amp;type=
920.85338,0.00008,920.85328,0.00008,,,,11 732.3071041,-,22 588.8210,5p66p,2P°,3/2,5p<sup>6</sup>6d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4744&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=4744&amp;type=
978.38309,0.00017,978.3826,0.0003,130,,,18 535.5286,-,28 753.6769,5p67s,2S,1/2,5p<sup>6</sup>10p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5791&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=5791&amp;type=
980.9621,0.0003,980.9617,0.0003,34,,,18 535.5286,-,28 726.8123,5p67s,2S,1/2,5p<sup>6</sup>10p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5791&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=5791&amp;type=
1 002.43552,0.00010,1 002.43550,0.00022,190000,,,14 499.2568,-,24 472.2269,5p65d,2D,3/2,5p<sup>6</sup>4f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
1 012.34135,0.00010,1 012.34129,0.00021,48000,,,14 596.84232,-,24 472.2269,5p65d,2D,5/2,5p<sup>6</sup>4f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
1 012.36017,0.00010,1 012.35989,0.00021,260000,,,14 596.84232,-,24 472.0455,5p65d,2D,5/2,5p<sup>6</sup>4f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=793&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=793&amp;type=
1 093.0574,0.0003,1 093.0569,0.0004,1200,,,18 535.5286,-,27 681.6782,5p67s,2S,1/2,5p<sup>6</sup>9p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5791&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=5791&amp;type=
1 098.4234,0.0003,1 098.4230,0.0004,290,,,18 535.5286,-,27 636.9966,5p67s,2S,1/2,5p<sup>6</sup>9p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5791&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=5791&amp;type=
1 180.1639,0.0008,1 180.166,0.004,30,,,21 946.397,-,30 417.46075,5p67p,2P°,3/2,5p<sup>6</sup>13d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5791&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=5791&amp;type=
1 185.7094,0.0013,1 185.711,0.003,53,,,21 765.348,-,30 196.7963,5p67p,2P°,1/2,5p<sup>6</sup>12d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5791&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=5791&amp;type=
1 208.7947,0.0003,1 208.795,0.003,11,,,21 765.348,-,30 035.78836,5p67p,2P°,1/2,5p<sup>6</sup>13s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5791&amp;comment_code=&amp;element=Cs&amp;spectr_charge=1&amp;ref=5791&amp;type=
