Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
184.234,,1500,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3338&amp;comment_code=&amp;element=Co&amp;spectr_charge=1&amp;ref=3338&amp;type=
184.789,,1800,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3338&amp;comment_code=&amp;element=Co&amp;spectr_charge=1&amp;ref=3338&amp;type=
185.271,,1800,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3338&amp;comment_code=&amp;element=Co&amp;spectr_charge=1&amp;ref=3338&amp;type=
185.505,,2400,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3338&amp;comment_code=&amp;element=Co&amp;spectr_charge=1&amp;ref=3338&amp;type=
187.828,,1500,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3338&amp;comment_code=&amp;element=Co&amp;spectr_charge=1&amp;ref=3338&amp;type=
193.658,,1800,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3338&amp;comment_code=&amp;element=Co&amp;spectr_charge=1&amp;ref=3338&amp;type=
194.679,,1500,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3338&amp;comment_code=&amp;element=Co&amp;spectr_charge=1&amp;ref=3338&amp;type=
195.190,,1500,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3338&amp;comment_code=&amp;element=Co&amp;spectr_charge=1&amp;ref=3338&amp;type=
195.422,,1800,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3338&amp;comment_code=&amp;element=Co&amp;spectr_charge=1&amp;ref=3338&amp;type=
195.517,,1800,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3338&amp;comment_code=&amp;element=Co&amp;spectr_charge=1&amp;ref=3338&amp;type=
