Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
451.3439,0.0006,451.344+,3000,5.7e+05,D+,63 436.45,-,85 586.30,4s24p4(3P2)5s,2[2],5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6p,2[2]°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1857&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=1857&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
452.5590,0.0006,452.559+,15000,1.5e+06,D+,63 436.45,-,85 526.82,4s24p4(3P2)5s,2[2],5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6p,2[2]°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1857&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=1857&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
457.5739,0.0006,457.574+,3000,,,67 183.58,-,89 031.84,4s24p4(3P1)5s,2[1],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)6p,2[1]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
461.4579,0.0006,461.457+,2500,,,67 183.58,-,88 848.01,4s24p4(3P1)5s,2[1],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)6p,2[2]°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
475.2280,0.0007,475.228+,2500,,,64 907.19,-,85 943.86,4s24p4(3P2)5s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6p,2[1]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
478.0310,0.0007,478.030+,4000,,,64 907.19,-,85 820.53,4s24p4(3P2)5s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6p,2[3]°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
478.5190,0.0007,478.518+,1600,,,64 907.19,-,85 799.19,4s24p4(3P2)5s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6p,2[1]°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
497.9759,0.0007,497.975+,4000,5.3e+05,D+,67 183.58,-,87 259.29,4s24p4(3P1)5s,2[1],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>1</sup>D<sub>2</sub>)5p,2[1]°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1857&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=1857&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
524.5119,0.0008,524.513+,350,,,66 883.87,-,85 943.86,4s24p4(3P1)5s,2[1],1/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6p,2[1]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
534.5421,0.0008,534.541+,600,,,66 883.87,-,85 586.30,4s24p4(3P1)5s,2[1],1/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6p,2[2]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
536.4190,0.0008,536.419+,300,2.9e+04,E,67 183.58,-,85 820.53,4s24p4(3P1)5s,2[1],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6p,2[3]°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1857&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=1857&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
537.0340,0.0008,537.034+,300,5.e+04,E,67 183.58,-,85 799.19,4s24p4(3P1)5s,2[1],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6p,2[1]°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1857&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=1857&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
539.5480,0.0014,539.550+,2100hfs,,,68 970.21,-,87 499.03,4s24p4(3P0)5s,2[0],1/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>1</sup>D<sub>2</sub>)5p,2[1]°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
546.6219,0.0009,546.622+,1200,,,68 970.21,-,87 259.29,4s24p4(3P0)5s,2[0],1/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>1</sup>D<sub>2</sub>)5p,2[1]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
585.2079,0.0010,585.208+,1800,,,74 672.32,-,91 755.54,4s24p4(3P2)5p,2[2]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)7d,2[3],7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
594.0481,0.0010,594.048+,1600,,,68 970.21,-,85 799.19,4s24p4(3P0)5s,2[0],1/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6p,2[1]°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
612.2139,0.0011,612.214+,2400,,,75 521.50,-,91 851.14,4s24p4(3P2)5p,2[3]°,7/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)7d,2[4],9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
614.8598,0.0011,614.857+,40000,,,63 436.45,-,79 695.89,4s24p4(3P2)5s,2[2],5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>0</sub>)5p,2[1]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
617.7389,0.0011,617.739+,2000,,,75 697.05,-,91 880.64,4s24p4(3P2)5p,2[3]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)7d,2[4],7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
633.5480,0.0011,633.548+,1500,,,75 009.13,-,90 788.90,4s24p4(3P2)5p,2[2]°,3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)8s,2[2],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
635.0730,0.0011,635.073+,60000,2.2e+06,C,63 436.45,-,79 178.33,4s24p4(3P2)5s,2[2],5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5p,2[1]°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
641.0322,0.0012,641.032+,2500,,,74 672.32,-,90 267.85,4s24p4(3P2)5p,2[2]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6d,2[4],7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
648.3562,0.0012,648.356+,1800,,,75 009.13,-,90 428.50,4s24p4(3P2)5p,2[2]°,3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6d,2[0],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
651.4620,0.0012,651.464+,1000,,,75 009.13,-,90 354.93,4s24p4(3P2)5p,2[2]°,3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6d,2[2],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
654.4571,0.0012,654.456+,20000,,,74 672.32,-,89 947.97,4s24p4(3P2)5p,2[2]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6d,2[3],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
654.8091,0.0012,654.809+,1500,,,75 521.50,-,90 788.90,4s24p4(3P2)5p,2[3]°,7/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)8s,2[2],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
655.9799,0.0018,655.978+,50000c,7.0e+05,C,63 436.45,-,78 676.65,4s24p4(3P2)5s,2[2],5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5p,2[2]°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
657.1312,0.0012,657.131+,1000,,,76 743.08,-,91 956.55,4s24p4(3P2)5p,2[1]°,3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)7d,2[2],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
657.9139,0.0012,657.913+,1800,,,74 672.32,-,89 867.69,4s24p4(3P2)5p,2[2]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6d,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
658.2171,0.0012,658.216+,20000,,,74 672.32,-,89 860.70,4s24p4(3P2)5p,2[2]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6d,2[3],7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
662.0469,0.0012,662.047+,1500,,,75 697.05,-,90 797.55,4s24p4(3P2)5p,2[3]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)8s,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
663.1619,0.0018,663.160+,50000c,7.0e+05,C,63 436.45,-,78 511.60,4s24p4(3P2)5s,2[2],5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5p,2[2]°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
668.2281,0.0012,668.227+,20000,,,64 907.19,-,79 868.03,4s24p4(3P2)5s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>0</sub>)5p,2[1]°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
669.2130,0.0013,669.211+,10000,,,75 009.13,-,89 947.97,4s24p4(3P2)5p,2[2]°,3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6d,2[3],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
672.8279,0.0013,672.827+,8000,,,75 009.13,-,89 867.69,4s24p4(3P2)5p,2[2]°,3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6d,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
676.0058,0.0013,676.005+,2000,,,64 907.19,-,79 695.89,4s24p4(3P2)5s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>0</sub>)5p,2[1]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
677.9482,0.0013,677.947+,2000,,,75 521.50,-,90 267.85,4s24p4(3P2)5p,2[3]°,7/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6d,2[4],7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
678.6740,0.0013,678.672+,2200,,,75 697.05,-,90 427.64,4s24p4(3P2)5p,2[3]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5d,2[3],7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
679.0040,0.0013,679.004+,6500,,,75 521.50,-,90 244.89,4s24p4(3P2)5p,2[3]°,7/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6d,2[4],9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
679.1479,0.0018,679.148+,1600c,,,75 009.13,-,89 729.40,4s24p4(3P2)5p,2[2]°,3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6d,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
686.1148,0.0013,686.115+,1800,,,75 697.05,-,90 267.85,4s24p4(3P2)5p,2[3]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6d,2[4],7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
700.5192,0.0014,700.522+,10000,4.3e+06,C,64 907.19,-,79 178.33,4s24p4(3P2)5s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5p,2[1]°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
726.0448,0.0015,726.045+,2000,5.6e+05,C,64 907.19,-,78 676.65,4s24p4(3P2)5s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5p,2[2]°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
734.8512,0.0015,734.853+,10000,4.7e+06,C,64 907.19,-,78 511.60,4s24p4(3P2)5s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5p,2[2]°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
751.2959,0.0015,751.298+,40000,,,63 436.45,-,76 743.08,4s24p4(3P2)5s,2[2],5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5p,2[1]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
759.1611,0.0016,759.161+,1600,,,64 907.19,-,78 076.00,4s24p4(3P2)5s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5p,2[0]°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
759.5071,0.0016,759.507+,1800,,,79 044.50,-,92 207.32,4s24p4(3P2)4d,2[3],7/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6f,2[4]°,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
761.6411,0.0016,761.641+,2000,,,75 009.13,-,88 135.07,4s24p4(3P2)5p,2[2]°,3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)7s,2[2],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
780.3017,0.0017,780.302+,30000,,,66 883.87,-,79 695.89,4s24p4(3P1)5s,2[1],1/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>0</sub>)5p,2[1]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
782.7229,0.0017,782.721+,1200,,,78 511.60,-,91 284.03,4s24p4(3P1)5p,2[2]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)7s,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
788.1513,0.0021,788.150+,5000hfs,,,67 183.58,-,79 868.03,4s24p4(3P1)5s,2[1],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>0</sub>)5p,2[1]°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
792.5808,0.0017,792.579+,2500,,,75 521.50,-,88 135.07,4s24p4(3P2)5p,2[3]°,7/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)7s,2[2],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
793.8679,0.0021,793.868+,30000c,2.2e+07,C+,75 890.33,-,88 483.42,4s24p4(1D2)5s,2[2],5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>1</sup>D<sub>2</sub>)5p,2[2]°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
794.7938,0.0017,794.793+,3000,,,75 697.05,-,88 275.49,4s24p4(3P2)5p,2[3]°,5/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)7s,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
795.0182,0.0017,795.017+,3000,,,75 908.53,-,88 483.42,4s24p4(1D2)5s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>1</sup>D<sub>2</sub>)5p,2[2]°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
797.8511,0.0021,797.849+,18000hfs,1.9e+07,C+,75 908.53,-,88 438.78,4s24p4(1D2)5s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>1</sup>D<sub>2</sub>)5p,2[2]°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
798.9938,0.0017,798.993+,30000,3.1e+06,C,67 183.58,-,79 695.89,4s24p4(3P1)5s,2[1],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>0</sub>)5p,2[1]°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
802.6458,0.0022,802.641+,4500hfs,,,75 908.53,-,88 363.97,4s24p4(1D2)5s,2[2],3/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)4f,2[2]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
813.1522,0.0018,813.151+,30000,5.0e+06,C,66 883.87,-,79 178.33,4s24p4(3P1)5s,2[1],1/2,4s<sup>2</sup>4p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5p,2[1]°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6936&amp;comment_code=n&amp;element=Br&amp;spectr_charge=1&amp;ref=6936&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=351&amp;comment_code=&amp;element=Br&amp;spectr_charge=1&amp;ref=351&amp;type=
