Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
91.81293175,0.00000003,91.81293175,0.00000003,,,,0.0000000000,-,[108 917.11886],1s,2S,1/2,12s,2S,1/2,M1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15291&amp;comment_code=c36&amp;element=H&amp;spectr_charge=1&amp;ref=15291&amp;type=M1
91.8130,0.0020,91.81293046,0.00000003,,2.4317e+06,AAA,0.0000000000,-,[108 917.12039],1s,2S,1/2,12p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=7771&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8445&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8445&amp;type=
91.8130,0.0020,91.81293188,0.00000003,,2.4316e+06,AAA,0.0000000000,-,[108 917.11870],1s,2S,1/2,12p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=7771&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8445&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8445&amp;type=
91.9342,0.0014,91.9351334,0.0000005,6100,7.8340e+04,AAA,0.0000000000,-,108 772.3445,1s,2S,1/2,11,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8637&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8637&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8834&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8834&amp;type=
91.9349,0.0020,91.93513419,0.00000003,,3.1597e+06,AAA,0.0000000000,-,[108 772.34355],1s,2S,1/2,11p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=7771&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8445&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8445&amp;type=
91.9349,0.0020,91.93513605,0.00000003,,3.1597e+06,AAA,0.0000000000,-,[108 772.34135],1s,2S,1/2,11p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=7771&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8445&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8445&amp;type=
91.935133578,0.000000020,91.935133577,0.000000019,,,,0.0000000000,-,[108 772.344270],1s,2S,1/2,11d,2D,5/2,E2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15291&amp;comment_code=c37&amp;element=H&amp;spectr_charge=1&amp;ref=15291&amp;type=E2
91.93513586,0.00000003,91.93513586,0.00000003,,,,0.0000000000,-,[108 772.34157],1s,2S,1/2,11s,2S,1/2,M1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15291&amp;comment_code=c36&amp;element=H&amp;spectr_charge=1&amp;ref=15291&amp;type=M1
92.0947,0.0014,92.0963006,0.0000007,7400,1.2631e+05,AAA,0.0000000000,-,108 581.9945,1s,2S,1/2,10,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8637&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8637&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8834&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8834&amp;type=
92.09630369,0.00000003,92.09630369,0.00000003,,,,0.0000000000,-,[108 581.99080],1s,2S,1/2,10s,2S,1/2,M1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15291&amp;comment_code=c36&amp;element=H&amp;spectr_charge=1&amp;ref=15291&amp;type=M1
92.0970,0.0020,92.09630145,0.00000003,,4.2105e+06,AAA,0.0000000000,-,[108 581.99344],1s,2S,1/2,10p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=7771&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8445&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8445&amp;type=
92.0970,0.0020,92.09630394,0.00000003,,4.2104e+06,AAA,0.0000000000,-,[108 581.99051],1s,2S,1/2,10p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=7771&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8445&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8445&amp;type=
92.3148,0.0014,92.3150275,0.0000009,12000,2.1425e+05,AAA,0.0000000000,-,108 324.7253,1s,2S,1/2,9,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8637&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8637&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8834&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8834&amp;type=
92.315027375,0.000000020,92.315027375,0.000000017,,,,0.0000000000,-,[108 324.725501],1s,2S,1/2,9d,2D,5/2,E2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15291&amp;comment_code=c37&amp;element=H&amp;spectr_charge=1&amp;ref=15291&amp;type=E2
92.31503159,0.00000003,92.31503159,0.00000003,,,,0.0000000000,-,[108 324.72055],1s,2S,1/2,9s,2S,1/2,M1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15291&amp;comment_code=c36&amp;element=H&amp;spectr_charge=1&amp;ref=15291&amp;type=M1
92.3151,0.0020,92.31502850,0.00000003,,5.7848e+06,AAA,0.0000000000,-,[108 324.72418],1s,2S,1/2,9p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=7771&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8445&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8445&amp;type=
92.3151,0.0020,92.31503193,0.00000003,,5.7847e+06,AAA,0.0000000000,-,[108 324.72016],1s,2S,1/2,9p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=7771&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8445&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8445&amp;type=
,,92.6225665291,0.0000000003,,,,0.0000000000,-,107 965.0497145,1s,2S,1/2,8s,2S,1/2,M1,,
92.6229,0.0020,92.6225621017,0.0000000005,,8.2547e+06,AAA,0.0000000000,-,[107 965.0548753],1s,2S,1/2,8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=7771&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8445&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8445&amp;type=
92.6229,0.0020,92.6225670063,0.0000000005,,8.2545e+06,AAA,0.0000000000,-,[107 965.0491583],1s,2S,1/2,8p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=7771&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8445&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8445&amp;type=
92.6249,0.0014,92.6225605,0.0000013,11000,3.8694e+05,AAA,0.0000000000,-,107 965.0568,1s,2S,1/2,8,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8637&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8637&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8834&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8834&amp;type=
93.074815048,0.000000020,93.074815048,0.000000020,,,,0.0000000000,-,[107 440.449866],1s,2S,1/2,7d,2D,5/2,E2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15291&amp;comment_code=c37&amp;element=H&amp;spectr_charge=1&amp;ref=15291&amp;type=E2
93.07482418,0.00000003,93.07482418,0.00000003,,,,0.0000000000,-,[107 440.43933],1s,2S,1/2,7s,2S,1/2,M1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15291&amp;comment_code=c36&amp;element=H&amp;spectr_charge=1&amp;ref=15291&amp;type=M1
93.0749,0.0020,93.07481751,0.00000003,,1.2362e+07,AAA,0.0000000000,-,[107 440.44703],1s,2S,1/2,7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=7771&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8445&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8445&amp;type=
93.0749,0.0020,93.07482489,0.00000003,,1.2362e+07,AAA,0.0000000000,-,[107 440.43850],1s,2S,1/2,7p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=7771&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8445&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8445&amp;type=
93.0751,0.0014,93.0748142,0.0000020,5600,7.5684e+05,AAA,0.0000000000,-,107 440.4508,1s,2S,1/2,7,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8637&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8637&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8834&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8834&amp;type=
93.7801,0.0021,93.7803361139,0.0000000009,,1.9728e+07,AAA,0.0000000000,-,[106 632.1620756],1s,2S,1/2,6p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=7771&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8445&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8445&amp;type=
93.7801,0.0021,93.7803480320,0.0000000009,,1.9728e+07,AAA,0.0000000000,-,[106 632.1485242],1s,2S,1/2,6p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=7771&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8445&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8445&amp;type=
,,93.7803468734,0.0000000006,,,,0.0000000000,-,106 632.1498416,1s,2S,1/2,6s,2S,1/2,M1,,
93.7814,0.0014,93.780331,0.000004,19000,1.6440e+06,AAA,0.0000000000,-,106 632.1681,1s,2S,1/2,6,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8637&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8637&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8834&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8834&amp;type=
94.9742,0.0004,94.97429095,0.00000004,,3.4375e+07,AAA,0.0000000000,-,105 291.65209,1s,2S,1/2,5p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=7771&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3545&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=3545&amp;type=
94.9742,0.0004,94.974287,0.000005,33000,4.1250e+06,AAA,0.0000000000,-,105 291.657,1s,2S,1/2,5,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8637&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8637&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3545&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=3545&amp;type=
94.9742,0.0004,94.97431207,0.00000004,,3.4375e+07,AAA,0.0000000000,-,105 291.62867,1s,2S,1/2,5p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=7771&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3545&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=3545&amp;type=
94.974284001,0.000000021,94.974283997,0.000000021,,,,0.0000000000,-,[105 291.659796],1s,2S,1/2,5d,2D,5/2,E2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15291&amp;comment_code=c37&amp;element=H&amp;spectr_charge=1&amp;ref=15291&amp;type=E2
94.97431001,0.00000004,94.97431003,0.00000004,,,,0.0000000000,-,[105 291.63094],1s,2S,1/2,5s,2S,1/2,M1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15291&amp;comment_code=c36&amp;element=H&amp;spectr_charge=1&amp;ref=15291&amp;type=M1
97.2517,0.0014,97.253650,0.000011,83000,1.2785e+07,AAA,0.0000000000,-,102 823.904,1s,2S,1/2,4,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8637&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8637&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8834&amp;comment_code=&amp;element=H&amp;spectr_charge=1&amp;ref=8834&amp;type=
,,97.2536984969,0.0000000003,,,,0.0000000000,-,102 823.8530211,1s,2S,1/2,4s,2S,1/2,M1,,
