Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
235.08675,0.00010,235.08675,0.00010,,,,0.0000,-,42 524.473,7s2,1S,0,7s52p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4979&amp;comment_code=&amp;element=Ra&amp;spectr_charge=1&amp;ref=4979&amp;type=
235.09808,0.00010,235.09808,0.00010,,,,0.0000,-,42 522.423,7s2,1S,0,7s51p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4979&amp;comment_code=&amp;element=Ra&amp;spectr_charge=1&amp;ref=4979&amp;type=
235.11079,0.00010,235.11079,0.00010,,,,0.0000,-,42 520.125,7s2,1S,0,7s50p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4979&amp;comment_code=&amp;element=Ra&amp;spectr_charge=1&amp;ref=4979&amp;type=
235.12363,0.00010,235.12363,0.00010,,,,0.0000,-,42 517.803,7s2,1S,0,7s49p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4979&amp;comment_code=&amp;element=Ra&amp;spectr_charge=1&amp;ref=4979&amp;type=
235.13841,0.00010,235.13841,0.00010,,,,0.0000,-,42 515.131,7s2,1S,0,7s48p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4979&amp;comment_code=&amp;element=Ra&amp;spectr_charge=1&amp;ref=4979&amp;type=
235.15429,0.00010,235.15429,0.00010,,,,0.0000,-,42 512.260,7s2,1S,0,7s47p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4979&amp;comment_code=&amp;element=Ra&amp;spectr_charge=1&amp;ref=4979&amp;type=
235.17073,0.00010,235.17073,0.00010,,,,0.0000,-,42 509.288,7s2,1S,0,7s46p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4979&amp;comment_code=&amp;element=Ra&amp;spectr_charge=1&amp;ref=4979&amp;type=
235.18827,0.00010,235.18827,0.00010,,,,0.0000,-,42 506.118,7s2,1S,0,7s45p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4979&amp;comment_code=&amp;element=Ra&amp;spectr_charge=1&amp;ref=4979&amp;type=
235.20788,0.00010,235.20788,0.00010,,,,0.0000,-,42 502.575,7s2,1S,0,7s44p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4979&amp;comment_code=&amp;element=Ra&amp;spectr_charge=1&amp;ref=4979&amp;type=
235.22832,0.00010,235.22832,0.00010,,,,0.0000,-,42 498.882,7s2,1S,0,7s43p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4979&amp;comment_code=&amp;element=Ra&amp;spectr_charge=1&amp;ref=4979&amp;type=
235.25111,0.00010,235.25111,0.00010,,,,0.0000,-,42 494.765,7s2,1S,0,7s42p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4979&amp;comment_code=&amp;element=Ra&amp;spectr_charge=1&amp;ref=4979&amp;type=
235.27542,0.00010,235.27542,0.00010,,,,0.0000,-,42 490.375,7s2,1S,0,7s41p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4979&amp;comment_code=&amp;element=Ra&amp;spectr_charge=1&amp;ref=4979&amp;type=
235.30152,0.00010,235.30152,0.00010,,,,0.0000,-,42 485.662,7s2,1S,0,7s40p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4979&amp;comment_code=&amp;element=Ra&amp;spectr_charge=1&amp;ref=4979&amp;type=
235.33011,0.00010,235.33011,0.00010,,,,0.0000,-,42 480.501,7s2,1S,0,7s39p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4979&amp;comment_code=&amp;element=Ra&amp;spectr_charge=1&amp;ref=4979&amp;type=
235.36105,0.00010,235.36105,0.00010,,,,0.0000,-,42 474.917,7s2,1S,0,7s38p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4979&amp;comment_code=&amp;element=Ra&amp;spectr_charge=1&amp;ref=4979&amp;type=
235.39502,0.00010,235.39502,0.00010,,,,0.0000,-,42 468.788,7s2,1S,0,7s37p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4979&amp;comment_code=&amp;element=Ra&amp;spectr_charge=1&amp;ref=4979&amp;type=
