Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
195.21264,0.00019,195.212770,0.000022,7000,,,3 427.673,-,54 653.830,5s25p2,3P,2,5s<sup>2</sup>5p7d,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3936&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3936&amp;type=
196.02066,0.00019,196.02068,0.00003,780,,,1 691.806,-,52 706.832,5s25p2,3P,1,5s<sup>2</sup>5p7s,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3936&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3936&amp;type=
197.14499,0.00019,197.14506,0.00005,1100,,,1 691.806,-,52 415.877,5s25p2,3P,1,5s<sup>2</sup>5p7s,3P°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3936&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3936&amp;type=
197.782,0.003,,,2300w,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3149&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3149&amp;type=
198.41711,0.00020,198.41691,0.00003,2400,,,3 427.673,-,53 826.604,5s25p2,3P,2,5s5p<sup>3</sup>,3D°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3936&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3936&amp;type=
199.18680,0.00020,199.186788,0.000020,490,,,3 427.673,-,53 631.806,5s25p2,3P,2,5s5p<sup>3</sup>,3D°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3936&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3936&amp;type=
199.49751,0.00020,199.49738,0.00004,510,,,0.000,-,50 125.971,5s25p2,3P,0,5s<sup>2</sup>5p5d,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3936&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3936&amp;type=
200.80716,0.00020,200.80719,0.00003,780,,,1 691.806,-,51 474.718,5s25p2,3P,1,5s<sup>2</sup>5p6d,3D°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3936&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3936&amp;type=
201.57506,0.00020,201.575146,0.000021,900,,,3 427.673,-,53 020.952,5s25p2,3P,2,5s<sup>2</sup>5p8s,3P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3936&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3936&amp;type=
202.08294,0.00020,202.08280,0.00003,850,,,1 691.806,-,51 160.520,5s25p2,3P,1,5s<sup>2</sup>5p6d,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3936&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3936&amp;type=
202.69592,0.00021,202.69579,0.00004,1400,,,1 691.806,-,51 010.937,5s25p2,3P,1,5s<sup>2</sup>5p6d,3D°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3936&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3936&amp;type=
204.06568,0.00021,204.06524,0.00005,2100,,,3 427.673,-,52 415.877,5s25p2,3P,2,5s<sup>2</sup>5p7s,3P°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3936&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3936&amp;type=
204.09176,0.00021,204.09137,0.00005,1400,,,0.000,-,48 981.934,5s25p2,3P,0,5s<sup>2</sup>5p5d,3P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3936&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3936&amp;type=
205.403,0.004,205.396655,0.000025,1500,,,8 612.955,-,57 283.653,5s25p2,1D,2,5s<sup>2</sup>5p8s,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7378&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=7378&amp;type=
205.831,0.004,205.82783,0.00021,1800,,,8 612.955,-,57 181.71,5s25p2,1D,2,5s<sup>2</sup>5p6d,3D°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7378&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=7378&amp;type=
206.4002,0.0003,206.39986,0.00003,1300,,,1 691.806,-,50 125.971,5s25p2,3P,1,5s<sup>2</sup>5p5d,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3149&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3149&amp;type=
206.85755,0.00018,206.85762,0.00003,2500,,,3 427.673,-,51 754.671,5s25p2,3P,2,5s<sup>2</sup>5p6d,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3149&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3149&amp;type=
207.289,0.004,207.29207,0.00022,2600,,,8 612.955,-,56 838.68,5s25p2,1D,2,5s<sup>2</sup>5p9d,a 3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7378&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=7378&amp;type=
207.30746,0.00015,207.30741,0.00005,3000,3.6e+06,D,0.000,-,48 222.159,5s25p2,3P,0,5s<sup>2</sup>5p7s,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3149&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3149&amp;type=
208.06306,0.00013,208.06306,0.00004,1200,,,3 427.673,-,51 474.718,5s25p2,3P,2,5s<sup>2</sup>5p6d,3D°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3149&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3149&amp;type=
209.15900,0.00009,209.15901,0.00009,1700,,,1 691.806,-,49 487.127,5s25p2,3P,1,5s<sup>2</sup>5p5d,3P°,0,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3149&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3149&amp;type=
209.43276,0.00010,209.432794,0.000025,1600,,,3 427.673,-,51 160.520,5s25p2,3P,2,5s<sup>2</sup>5p6d,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3149&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3149&amp;type=
209.64284,0.00018,209.64274,0.00003,4600,,,8 612.955,-,56 298.005,5s25p2,1D,2,5s<sup>2</sup>5p6d,1F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3149&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3149&amp;type=
210.09122,0.00009,210.09125,0.00004,2900,,,3 427.673,-,51 010.937,5s25p2,3P,2,5s<sup>2</sup>5p6d,3D°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3149&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3149&amp;type=
211.39370,0.00017,211.39369,0.00003,2900r,,,1 691.806,-,48 981.934,5s25p2,3P,1,5s<sup>2</sup>5p5d,3P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3149&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3149&amp;type=
211.838,0.004,211.83148,0.00003,490,,,8 612.955,-,55 805.362,5s25p2,1D,2,5s<sup>2</sup>5p8d,3P°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7378&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=7378&amp;type=
212.12008,0.00012,212.12006,0.00003,1500,,,8 612.955,-,55 741.165,5s25p2,1D,2,5s<sup>2</sup>5p8d,a 3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3149&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3149&amp;type=
212.80013,0.00007,212.80018,0.00004,620,,,1 691.806,-,48 669.409,5s25p2,3P,1,5s<sup>2</sup>5p5d,3P°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3149&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3149&amp;type=
214.07311,0.00007,214.07310,0.00003,1200,,,3 427.673,-,50 125.971,5s25p2,3P,2,5s<sup>2</sup>5p5d,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3149&amp;comment_code=&amp;element=Sn&amp;spectr_charge=1&amp;ref=3149&amp;type=
