Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
,18.06,"g,a",,,0.000,-,553 710,2p63s2,1S,0,2p<sup>5</sup>(<sup>2</sup>P°)3p<sup>2</sup>(<sup>1</sup>S) (<sup>2</sup>P°<sub>1/2</sub>)4s?,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4561&amp;comment_code=&amp;element=Mg&amp;spectr_charge=1&amp;ref=4561&amp;type=
18.10,18.10,"g,a",,,0.000,-,552 490,2p63s2,1S,0,2p<sup>5</sup>(<sup>2</sup>P°)3p<sup>2</sup>(<sup>1</sup>S) (<sup>2</sup>P°<sub>3/2</sub>)4s?,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4561&amp;comment_code=&amp;element=Mg&amp;spectr_charge=1&amp;ref=4561&amp;type=
18.206,18.206,"g,a",,,0.000,-,549 270,2p63s2,1S,0,2p<sup>5</sup>(<sup>2</sup>P°)3s3d(<sup>3</sup>D) (<sup>2</sup>P°<sub>1/2</sub>)5d?,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4561&amp;comment_code=&amp;element=Mg&amp;spectr_charge=1&amp;ref=4561&amp;type=
18.27,18.27,"g,a",,,0.000,-,547 350,2p63s2,1S,0,2p<sup>5</sup>(<sup>2</sup>P°)3p<sup>2</sup>(<sup>3</sup>P) (<sup>2</sup>P°)3d?,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4561&amp;comment_code=&amp;element=Mg&amp;spectr_charge=1&amp;ref=4561&amp;type=
18.303,18.303,"g,a",,,0.000,-,546 360,2p63s2,1S,0,2p<sup>5</sup>(<sup>2</sup>P°)3s3d(<sup>3</sup>D) (<sup>2</sup>P°<sub>1/2</sub>)4d?,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4561&amp;comment_code=&amp;element=Mg&amp;spectr_charge=1&amp;ref=4561&amp;type=
18.315,18.313,"g,a",,,0.000,-,546 060,2p63s2,1S,0,2p<sup>5</sup>(<sup>2</sup>P°)3s3d(<sup>3</sup>D) (<sup>2</sup>P°<sub>3/2</sub>)4d?,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4561&amp;comment_code=&amp;element=Mg&amp;spectr_charge=1&amp;ref=4561&amp;type=
18.353,18.353,"g,a",,,0.000,-,544 870,2p63s2,1S,0,2p<sup>5</sup>(<sup>2</sup>P°)3s3d(<sup>3</sup>D) (<sup>2</sup>P°<sub>3/2</sub>)4d?,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4561&amp;comment_code=&amp;element=Mg&amp;spectr_charge=1&amp;ref=4561&amp;type=
18.595,18.595,"g,a",,,0.000,-,537 780,2p63s2,1S,0,2p<sup>5</sup>(<sup>2</sup>P°)3s3d<sup>2</sup>?,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4561&amp;comment_code=&amp;element=Mg&amp;spectr_charge=1&amp;ref=4561&amp;type=
18.74,18.74,"g,a",,,0.000,-,533 600,2p63s2,1S,0,2p<sup>5</sup>(<sup>2</sup>P°)3p<sup>2</sup>(<sup>3</sup>P) (<sup>2</sup>P°)4s?,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4561&amp;comment_code=&amp;element=Mg&amp;spectr_charge=1&amp;ref=4561&amp;type=
18.768,18.768,"g,a",,,0.000,-,532 820,2p63s2,1S,0,,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4561&amp;comment_code=&amp;element=Mg&amp;spectr_charge=1&amp;ref=4561&amp;type=
