Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
405.5809,0.0005,405.58056+,800,7.5e+06,B+,13 119.610,-,37 768.662,4f12(3H6)5d3/26s2,"(6,3/2)",9/2,4f<sup>12</sup>5d6s6p,°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
406.0478,0.0005,406.04781+,79,5.2e+05,C+,15 587.811,-,40 208.499,4f12(3H6)5d3/26s2,"(6,3/2)",11/2,4f<sup>12</sup>(<sup>3</sup>F<sub>3</sub>)6s<sup>2</sup>6p<sub>3/2</sub>,"(3,3/2)°",9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
406.0737,0.0005,406.07335+,82,1.6e+06,C,16 957.006,-,41 576.146,4f12(3H6)5d5/26s2,"(6,5/2)",7/2,4f<sup>12</sup>5d6s6p,°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
407.4111,0.0005,407.41086+,120,1.13e+06,B,13 119.610,-,37 657.928,4f12(3H6)5d3/26s2,"(6,3/2)",9/2,4f<sup>12</sup>5d6s6p,°,11/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
407.7221,0.0005,407.72181+,270,9.5e+06,B+,17 613.659,-,42 133.263,4f13(2F°7/2)6s6p(3P°1),"(7/2,1)",9/2,4f<sup>12</sup>5d6s6p,°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
409.4187,0.0005,409.41809+,100000,9.8e+07,B+,0.000,-,24 418.018,4f13(2F°)6s2,2F°,7/2,4f<sup>13</sup>(<sup>2</sup>F°<sub>7/2</sub>)6s6p(<sup>1</sup>P°<sub>1</sub>),"(7/2,1)",5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
410.0217,0.0005,410.02128+,21,8.8e+05,C+,16 742.237,-,41 124.334,4f13(2F°7/2)6s6p(3P°0),"(7/2,0)",7/2,,°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
410.0458,0.0005,410.04597+,27,1.4e+06,C,17 752.634,-,42 133.263,4f13(2F°7/2)6s6p(3P°1),"(7/2,1)",5/2,4f<sup>12</sup>5d6s6p,°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
410.2727,0.0005,410.27318+,150,2.6e+06,B,16 742.237,-,41 109.364,4f13(2F°7/2)6s6p(3P°0),"(7/2,0)",7/2,4f<sup>12</sup>5d6s6p,°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
410.5841,0.0005,410.58381+,95000,6.4e+07,B+,0.000,-,24 348.692,4f13(2F°)6s2,2F°,7/2,4f<sup>12</sup>(<sup>3</sup>H<sub>5</sub>)5d<sub>3/2</sub>6s<sup>2</sup>,"(5,3/2)",9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
410.7930,0.0005,410.79289+,700,1.43e+07,B+,16 742.237,-,41 078.537,4f13(2F°7/2)6s6p(3P°0),"(7/2,0)",7/2,4f<sup>13</sup>(<sup>2</sup>F°<sub>7/2</sub>)6s8s(<sup>3</sup>S<sub>1</sub>),"(7/2,1)°",9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
411.9475,0.0005,411.94769+,130,1.8e+06,C,17 613.659,-,41 881.739,4f13(2F°7/2)6s6p(3P°1),"(7/2,1)",9/2,4f<sup>12</sup>5d6s6p,°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
412.5476,0.0005,412.54792+,200,3.0e+06,C+,17 343.374,-,41 576.146,4f13(2F°7/2)6s6p(3P°1),"(7/2,1)",7/2,4f<sup>12</sup>5d6s6p,°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
413.8334,0.0005,413.8331+,4000,7.9e+07,B+,8 771.243,-,32 928.76,4f13(2F°)6s2,2F°,5/2,4f<sup>12</sup>(<sup>3</sup>F<sub>3</sub>)5d<sub>5/2</sub>6s<sup>2</sup>,"(3,5/2)",3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
413.8387,0.0005,413.83909+,900,1.65e+07,B+,13 119.610,-,37 276.778,4f12(3H6)5d3/26s2,"(6,3/2)",9/2,4f<sup>12</sup>5d6s6p,°,11/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
414.4553,0.0005,414.45573+,12,1.7e+05,C,15 587.811,-,39 709.038,4f12(3H6)5d3/26s2,"(6,3/2)",11/2,4f<sup>12</sup>5d6s6p,°,11/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
414.5910,0.0005,414.59124+,98,1.61e+06,B+,16 742.237,-,40 855.580,4f13(2F°7/2)6s6p(3P°0),"(7/2,0)",7/2,4f<sup>12</sup>5d6s6p,°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
414.9144,0.0005,,1200,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
415.2732,0.0005,415.27320+,50,7.4e+05,C+,17 613.659,-,41 687.404,4f13(2F°7/2)6s6p(3P°1),"(7/2,1)",9/2,4f<sup>12</sup>5d6s6p,°,11/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
415.8601,0.0005,415.8600+,1200,4.e+06,E,8 771.243,-,32 811.02,4f13(2F°)6s2,2F°,5/2,4f<sup>12</sup>(<sup>3</sup>F<sub>3</sub>)5d<sub>5/2</sub>6s<sup>2</sup>,"(3,5/2)",7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3338&amp;comment_code=n&amp;element=Tm&amp;spectr_charge=1&amp;ref=3338&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
418.0902,0.0005,418.0903+,98,2.4e+06,C+,17 613.659,-,41 525.20,4f13(2F°7/2)6s6p(3P°1),"(7/2,1)",9/2,4f<sup>12</sup>5d6s6p,°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
418.7615,0.0005,418.76162+,88000,6.4e+07,B+,0.000,-,23 873.207,4f13(2F°)6s2,2F°,7/2,4f<sup>12</sup>(<sup>3</sup>F<sub>4</sub>)5d<sub>5/2</sub>6s<sup>2</sup>,,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
419.0975,0.0005,419.09766+,240,2.0e+06,C,16 742.237,-,40 596.302,4f13(2F°7/2)6s6p(3P°0),"(7/2,0)",7/2,4f<sup>12</sup>5d6s6p,°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
420.3727,0.0005,420.3730+,60000,2.43e+07,B+,0.000,-,23 781.698,4f13(2F°)6s2,2F°,7/2,4f<sup>12</sup>(<sup>3</sup>F<sub>4</sub>)5d<sub>5/2</sub>6s<sup>2</sup>,"(4,5/2)",9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
421.1980,0.0010,421.1972+,47h,1.71e+06,C+,17 343.374,-,41 078.537,4f13(2F°7/2)6s6p(3P°1),"(7/2,1)",7/2,4f<sup>13</sup>(<sup>2</sup>F°<sub>7/2</sub>)6s8s(<sup>3</sup>S<sub>1</sub>),"(7/2,1)°",9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
422.2671,0.0005,422.2673+,3800,1.57e+07,B+,8 771.243,-,32 446.26,4f13(2F°)6s2,2F°,5/2,4f<sup>12</sup>(<sup>3</sup>F<sub>2</sub>)5d<sub>3/2</sub>6s<sup>2</sup>,,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
422.9058,0.0005,422.9053+,93,1.0e+06,D+,16 957.006,-,40 596.302,4f12(3H6)5d5/26s2,"(6,5/2)",7/2,4f<sup>12</sup>5d6s6p,°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
423.9632,0.0005,423.9635+,14,2.6e+05,D+,16 742.237,-,40 322.536,4f13(2F°7/2)6s6p(3P°0),"(7/2,0)",7/2,4f<sup>12</sup>5d6s6p,°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
424.1528,0.0010,424.1531+,66h,4.5e+05,D+,15 587.811,-,39 157.57,4f12(3H6)5d3/26s2,"(6,3/2)",11/2,4f<sup>13</sup>(<sup>2</sup>F°<sub>7/2</sub>)6s6d(<sup>3</sup>D),3[11/2]°,13/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
424.3170,0.0005,424.3169+,46,7.6e+05,C+,16 957.006,-,40 517.661,4f12(3H6)5d5/26s2,"(6,5/2)",7/2,4f<sup>12</sup>5d6s6p,°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
425.2191,0.0005,425.2190+,70,8.6e+05,C+,17 613.659,-,41 124.334,4f13(2F°7/2)6s6p(3P°1),"(7/2,1)",9/2,,°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
426.0487,0.0010,426.0489+,690h,6.2e+06,B+,17 613.659,-,41 078.537,4f13(2F°7/2)6s6p(3P°1),"(7/2,1)",9/2,4f<sup>13</sup>(<sup>2</sup>F°<sub>7/2</sub>)6s8s(<sup>3</sup>S<sub>1</sub>),"(7/2,1)°",9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
427.1716,0.0005,427.1709+,2700,8.8e+06,B+,8 771.243,-,32 174.49,4f13(2F°)6s2,2F°,5/2,4f<sup>12</sup>(<sup>3</sup>F<sub>3</sub>)5d<sub>5/2</sub>6s<sup>2</sup>,"(3,5/2)",5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
429.8365,0.0005,429.8364+,1500,9.0e+06,B+,13 119.610,-,36 377.733,4f12(3H6)5d3/26s2,"(6,3/2)",9/2,4f<sup>12</sup>5d6s6p,°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
429.9589,0.0005,429.9590+,45,6.0e+05,C+,16 957.006,-,40 208.499,4f12(3H6)5d5/26s2,"(6,5/2)",7/2,4f<sup>12</sup>(<sup>3</sup>F<sub>3</sub>)6s<sup>2</sup>6p<sub>3/2</sub>,"(3,3/2)°",9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
430.1360,0.0005,430.1360+,45,4.9e+05,C+,17 613.659,-,40 855.580,4f13(2F°7/2)6s6p(3P°1),"(7/2,1)",9/2,4f<sup>12</sup>5d6s6p,°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
433.9626,0.0005,433.9626+,69,1.9e+06,D+,18 837.385,-,41 874.369,4f12(3H6)5d5/26s2,"(6,5/2)",9/2,4f<sup>12</sup>5d6s6p,°,11/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
434.1336,0.0005,434.1335+,140,2.3e+06,C+,18 853.823,-,41 881.739,4f12(3H6)5d5/26s2,"(6,5/2)",11/2,4f<sup>12</sup>5d6s6p,°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
434.6484,0.0005,434.6482+,700,4.76e+06,B+,15 587.811,-,38 588.46,4f12(3H6)5d3/26s2,"(6,3/2)",11/2,4f<sup>12</sup>5d6s6p,°,13/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
435.9928,0.0005,435.9927+,27000,1.20e+07,B+,0.000,-,22 929.717,4f13(2F°)6s2,2F°,7/2,4f<sup>12</sup>(<sup>3</sup>H<sub>5</sub>)5d<sub>5/2</sub>6s<sup>2</sup>,,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
436.3455,0.0005,436.3450+,84,8.4e+05,B,15 587.811,-,38 499.016,4f12(3H6)5d3/26s2,"(6,3/2)",11/2,4f<sup>12</sup>5d6s6p,°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
436.7238,0.0005,436.7238+,460,4.9e+06,C+,18 990.406,-,41 881.739,4f13(2F°7/2)6s6p(3P°2),"(7/2,2)",11/2,4f<sup>12</sup>5d6s6p,°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
436.8648,0.0005,436.8645+,120,1.8e+06,D+,18 990.406,-,41 874.369,4f13(2F°7/2)6s6p(3P°2),"(7/2,2)",11/2,4f<sup>12</sup>5d6s6p,°,11/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
437.5140,0.0005,437.5135+,230,2.13e+06,B,18 837.385,-,41 687.404,4f12(3H6)5d5/26s2,"(6,5/2)",9/2,4f<sup>12</sup>5d6s6p,°,11/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
,,437.8284+,,7.1e+05,C+,18 853.823,-,41 687.404,4f12(3H6)5d5/26s2,"(6,5/2)",11/2,4f<sup>12</sup>5d6s6p,°,11/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,
438.6434,0.0005,438.6431+,14000,3.71e+06,B+,0.000,-,22 791.176,4f13(2F°)6s2,2F°,7/2,4f<sup>12</sup>(<sup>3</sup>H<sub>5</sub>)5d<sub>3/2</sub>6s<sup>2</sup>,"(5,3/2)",7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6708&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=6708&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2006&amp;comment_code=&amp;element=Tm&amp;spectr_charge=1&amp;ref=2006&amp;type=
