Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
44.059,0.007,44.0591+,a,,,0.000,-,226 968.,5p6,1S,0,5p<sup>4</sup>(<sup>1</sup>D)6p(<sup>2</sup>F°<sub>7/2</sub>)13d,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
44.101,0.007,44.1010+,a,,,0.000,-,226 752.,5p6,1S,0,5p<sup>4</sup>(<sup>1</sup>D)6p(<sup>2</sup>F°<sub>7/2</sub>)12d,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
44.146,0.010,44.1460+,a,,,0.000,-,226 521.,5p6,1S,0,5p<sup>4</sup>(<sup>1</sup>D)6p(<sup>2</sup>F°<sub>7/2</sub>)11d,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
44.241,0.007,44.2409+,a,,,0.000,-,226 035.,5p6,1S,0,5p<sup>4</sup>(<sup>1</sup>D)6p(<sup>2</sup>F°<sub>7/2</sub>)10d,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
44.373,0.007,44.3731+,a,,,0.000,-,225 362.,5p6,1S,0,5p<sup>4</sup>(<sup>1</sup>D)6p(<sup>2</sup>F°<sub>7/2</sub>)9d,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
44.561,0.005,44.5611+,a,,,0.000,-,224 411.,5p6,1S,0,5p<sup>4</sup>(<sup>1</sup>D)6p(<sup>2</sup>F°<sub>7/2</sub>)8d,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
45.235,0.010,45.2350+,a,,,0.000,-,221 068.,5p6,1S,0,5p<sup>4</sup>(<sup>1</sup>S)5d(<sup>2</sup>D<sub>3/2</sub>)13p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
45.342,0.005,45.3420+,a,,,0.000,-,220 546.,5p6,1S,0,5p<sup>4</sup>(<sup>1</sup>S)5d(<sup>2</sup>D<sub>3/2</sub>)12p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
45.434,0.005,45.4341+,a,,,0.000,-,220 099.,5p6,1S,0,5p<sup>4</sup>(<sup>1</sup>S)5d(<sup>2</sup>D<sub>3/2</sub>)11p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
45.804,0.005,45.8039+,a,,,0.000,-,218 322.,5p6,1S,0,5p<sup>4</sup>(<sup>3</sup>P)6p(<sup>4</sup>S°<sub>3/2</sub>)12d,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
45.863,0.005,45.8629+,a,,,0.000,-,218 041.,5p6,1S,0,5p<sup>4</sup>(<sup>3</sup>P)6p(<sup>4</sup>S°<sub>3/2</sub>)11d,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
45.968,0.005,45.9679+,a,,,0.000,-,217 543.,5p6,1S,0,5p<sup>4</sup>(<sup>3</sup>P)6p(<sup>4</sup>S°<sub>3/2</sub>)10d,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
46.100,0.005,46.0999+,a,,,0.000,-,216 920.,5p6,1S,0,5p<sup>4</sup>(<sup>3</sup>P)6p(<sup>4</sup>S°<sub>3/2</sub>)9d,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
46.815,0.005,46.8149+,a,,,0.000,-,213 607.,5p6,1S,0,5p<sup>4</sup>(<sup>3</sup>P)6p(<sup>4</sup>D°<sub>3/2</sub>)13d,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
46.867,0.005,46.8669+,a,,,0.000,-,213 370.,5p6,1S,0,5p<sup>4</sup>(<sup>3</sup>P)6p(<sup>4</sup>D°<sub>3/2</sub>)12d,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
46.940,0.005,46.9400+,a,,,0.000,-,213 038.,5p6,1S,0,5p<sup>4</sup>(<sup>3</sup>P)6p(<sup>4</sup>D°<sub>3/2</sub>)11d,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
47.046,0.005,47.0460+,a,,,0.000,-,212 558.,5p6,1S,0,5p<sup>4</sup>(<sup>3</sup>P)6p(<sup>4</sup>D°<sub>3/2</sub>)10d,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
52.577,0.002,52.577+,a,,,0.000,-,190 197.,5p6,1S,0,5p<sup>4</sup>(<sup>3</sup>P)6s(<sup>4</sup>P<sub>3/2</sub>)10p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
52.805,0.005,52.805+,a,,,0.000,-,189 376.,5p6,1S,0,5p<sup>4</sup>(<sup>3</sup>P)6s(<sup>4</sup>P<sub>5/2</sub>)12p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
52.842,0.003,52.842+,a,,,0.000,-,189 243.,5p6,1S,0,5p<sup>4</sup>(<sup>3</sup>P)6s(<sup>4</sup>P<sub>3/2</sub>)9p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
52.934,0.002,52.934+,a,,,0.000,-,188 914.,5p6,1S,0,5p<sup>4</sup>(<sup>3</sup>P)6s(<sup>4</sup>P<sub>5/2</sub>)11p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
53.074,0.003,53.074+,a,,,0.000,-,188 416.,5p6,1S,0,5s5p<sup>6</sup>(<sup>2</sup>S°<sub>1/2</sub>)23p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
53.083,0.003,53.083+,a,,,0.000,-,188 384.,5p6,1S,0,5s5p<sup>6</sup>(<sup>2</sup>S°<sub>1/2</sub>)22p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
53.093,0.002,53.093+,a,,,0.000,-,188 349.,5p6,1S,0,5s5p<sup>6</sup>(<sup>2</sup>S°<sub>1/2</sub>)21p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
53.121,0.002,53.121+,a,,,0.000,-,188 249.,5p6,1S,0,5s5p<sup>6</sup>(<sup>2</sup>S°<sub>1/2</sub>)19p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
53.137,0.002,53.137+,a,,,0.000,-,188 193.,5p6,1S,0,5p<sup>4</sup>(<sup>3</sup>P)6s(<sup>4</sup>P<sub>5/2</sub>)10p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
53.276,0.002,53.276+,a,,,0.000,-,187 702.,5p6,1S,0,5s5p<sup>6</sup>(<sup>2</sup>S°<sub>1/2</sub>)14p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
53.334,0.005,53.334+,a*,,,0.000,-,187 498.,5p6,1S,0,5p<sup>4</sup>(<sup>3</sup>P)6s(<sup>4</sup>P<sub>3/2</sub>)8p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
53.334,0.005,53.334+,a*,,,0.000,-,187 498.,5p6,1S,0,5s5p<sup>6</sup>(<sup>2</sup>S°<sub>1/2</sub>)13p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
53.427,0.002,53.427+,a,,,0.000,-,187 171.,5p6,1S,0,5s5p<sup>6</sup>(<sup>2</sup>S°<sub>1/2</sub>)12p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
53.458,0.002,53.458+,a,,,0.000,-,187 063.,5p6,1S,0,5p<sup>4</sup>(<sup>3</sup>P)6s(<sup>4</sup>P<sub>5/2</sub>)9p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
53.555,0.002,53.555+,a,,,0.000,-,186 724.,5p6,1S,0,5s5p<sup>6</sup>(<sup>2</sup>S°<sub>1/2</sub>)11p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
53.746,0.002,53.746+,a,,,0.000,-,186 060.,5p6,1S,0,5s5p<sup>6</sup>(<sup>2</sup>S°<sub>1/2</sub>)10p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
53.933,0.002,53.933+,a,,,0.000,-,185 415.,5p6,1S,0,5p<sup>4</sup>(<sup>3</sup>P)6s(<sup>4</sup>P<sub>5/2</sub>)8p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
54.054,0.002,54.054+,a,,,0.000,-,185 000.,5p6,1S,0,5s5p<sup>6</sup>(<sup>2</sup>S°<sub>1/2</sub>)9p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
54.418,0.002,54.418+,a,,,0.000,-,183 763.,5p6,1S,0,5p<sup>4</sup>(<sup>3</sup>P)6s(<sup>4</sup>P<sub>3/2</sub>)7p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
54.608,0.002,54.608+,a,,,0.000,-,183 123.,5p6,1S,0,5s5p<sup>6</sup>(<sup>2</sup>S°<sub>1/2</sub>)8p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
55.076,0.002,55.076+,a,,,0.000,-,181 567.,5p6,1S,0,5p<sup>4</sup>(<sup>3</sup>P)6s(<sup>4</sup>P<sub>5/2</sub>)7p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
55.783,0.002,55.783+,a,,,0.000,-,179 266.,5p6,1S,0,5s5p<sup>6</sup>(<sup>2</sup>S°<sub>1/2</sub>)7p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
59.177,0.003,59.177+,a,,,0.000,-,168 985.,5p6,1S,0,5s5p<sup>6</sup>(<sup>2</sup>S°<sub>1/2</sub>)6p,°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1526&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=1526&amp;type=
92.5743,0.0002,92.5743+,a,,,0.000,-,108 021.3,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)20d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
92.6114,0.0002,92.6114+,a,,,0.000,-,107 978.1,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)19d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
92.6428,0.0002,92.6428+,a,,,0.000,-,107 941.5,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)20s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
92.6556,0.0002,92.6556+,a,,,0.000,-,107 926.5,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)18d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
92.6936,0.0002,92.6936+,a,,,0.000,-,107 882.3,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)19s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
92.7558,0.0002,92.7558+,a,,,0.000,-,107 810.0,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)18s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
92.7750,0.0002,92.7751+,a,,,0.000,-,107 787.6,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)16d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
92.8331,0.0002,92.8331+,a,,,0.000,-,107 720.2,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)17s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
92.8571,0.0002,92.8571+,a,,,0.000,-,107 692.4,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)15d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
92.9306,0.0002,92.9306+,a,,,0.000,-,107 607.2,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)16s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
92.9614,0.0002,92.9614+,a,,,0.000,-,107 571.5,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)14d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
93.0564,0.0002,93.0564+,a,,,0.000,-,107 461.7,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)15s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
93.0970,0.0010,93.097+,a,,,0.000,-,107 415.,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)13d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
93.2223,0.0002,93.2223+,a,,,0.000,-,107 270.5,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)14s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
93.2760,0.0010,93.276+,a,,,0.000,-,107 209.,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)12d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
93.4477,0.0002,93.4477+,a,,,0.000,-,107 011.7,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)13s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
93.5200,0.0010,93.520+,a,,,0.000,-,106 929.,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)11d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
93.7650,0.0002,93.7650+,a,,,0.000,-,106 649.6,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)12s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
93.8720,0.0010,93.872+,a,,,0.000,-,106 528.,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)10d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
94.2322,0.0002,94.2322+,a,,,0.000,-,106 120.8,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)11s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
94.3920,0.0010,94.392+,a,,,0.000,-,105 941.,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)9d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
94.9634,0.0002,94.9634+,a,,,0.000,-,105 303.7,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)10s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6449&amp;comment_code=&amp;element=Xe&amp;spectr_charge=1&amp;ref=6449&amp;type=
