Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
57.60684,0.00006,57.60684,0.00006,a,,,0.0000,-,173 590.50,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)18d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.61032,0.00006,57.61032,0.00006,a,,,0.0000,-,173 580.01,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)19s,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.62048,0.00006,57.62048,0.00006,a,,,0.0000,-,173 549.40,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)17d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.62255,0.00006,57.62255,0.00006,a,,,0.0000,-,173 543.17,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)11s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.62481,0.00006,57.62481,0.00006,a,,,0.0000,-,173 536.36,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)18s,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.63685,0.00006,57.63685,0.00006,a,,,0.0000,-,173 500.11,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)16d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.64184,0.00006,57.64184,0.00006,a,,,0.0000,-,173 485.09,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)17s,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.65645,0.00006,57.65645,0.00006,a,,,0.0000,-,173 441.13,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)15d,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.65658,0.00006,57.65658,0.00006,a,,,0.0000,-,173 440.74,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)15d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.66262,0.00006,57.66262,0.00006,a,,,0.0000,-,173 422.57,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)16s,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.68048,0.00006,57.68048,0.00006,a,,,0.0000,-,173 368.88,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)14d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
