Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
86.9754,86.9754,0.0010,150,3.50e+07,C,0.0000,-,114 975.019,3s23p6,1S,0,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)5s,2[1/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1355&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=1355&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2131&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2131&amp;type=
87.6058,87.6058,0.0010,180r,2.70e+08,C+,0.0000,-,114 147.732,3s23p6,1S,0,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)3d,2[3/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1355&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=1355&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2131&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2131&amp;type=
87.9947,87.9947,0.0010,180r,7.7e+07,C,0.0000,-,113 643.260,3s23p6,1S,0,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5s,2[3/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1355&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=1355&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2131&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2131&amp;type=
89.4310,89.43102,0.00004,150,,,0.0000,-,111 818.028,3s23p6,1S,0,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)3d,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2131&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2131&amp;type=
104.8220,104.8220,0.0010,1000r,5.32e+08,AA,0.0000,-,95 399.8276,3s23p6,1S,0,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)4s,2[1/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7574&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=7574&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2131&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2131&amp;type=
106.6660,106.6660,0.0010,500r,1.320e+08,A+,0.0000,-,93 750.5978,3s23p6,1S,0,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)4s,2[3/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7574&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=7574&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2131&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2131&amp;type=
320.037,,,8,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2131&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2131&amp;type=
331.934,,,7,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3512&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=3512&amp;type=
337.347,,,7,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3512&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=3512&amp;type=
339.373,,,7,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3512&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=3512&amp;type=
,340.6180,0.0010,,3.9e+05,D,95 399.8276,-,124 749.805,3s23p5(2P°1/2)4s,2[1/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)7p,2[1/2],0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1086&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1086&amp;type=,
346.107,346.1078,0.0010,7,6.7e+04,D,93 750.5978,-,122 635.054,3s23p5(2P°3/2)4s,2[3/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)6p,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1086&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1086&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3512&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=3512&amp;type=
355.4306,355.4305,0.0010,7,2.7e+05,D,93 143.7600,-,121 270.617,3s23p5(2P°3/2)4s,2[3/2]°,2,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6p,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1086&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1086&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
,356.3286,0.0010,,1.2e+05,D,94 553.6652,-,122 609.637,3s23p5(2P°1/2)4s,2[1/2]°,0,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)6p,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1086&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1086&amp;type=,
,356.7656,0.0010,,1.1e+05,D,93 143.7600,-,121 165.367,3s23p5(2P°3/2)4s,2[3/2]°,2,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6p,2[5/2],3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1086&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1086&amp;type=,
,357.2295,0.0010,,5.1e+05,D,95 399.8276,-,123 385.044,3s23p5(2P°1/2)4s,2[1/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)7p,2[1/2],0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1086&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1086&amp;type=,
360.6522,360.6522,0.0010,7,7.6e+05,D,93 750.5978,-,121 470.238,3s23p5(2P°3/2)4s,2[3/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6p,2[1/2],0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1086&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1086&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
,363.2683,0.0010,,6.6e+04,D,93 750.5978,-,121 270.617,3s23p5(2P°3/2)4s,2[3/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6p,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1086&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1086&amp;type=,
,363.4460,0.0010,,1.3e+05,D,93 750.5978,-,121 257.161,3s23p5(2P°3/2)4s,2[3/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6p,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1086&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1086&amp;type=,
,364.3116,0.0010,,2.4e+04,D,93 750.5978,-,121 191.805,3s23p5(2P°3/2)4s,2[3/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6p,2[5/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1086&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1086&amp;type=,
,364.9832,0.0010,,8.0e+05,D,95 399.8276,-,122 790.547,3s23p5(2P°1/2)4s,2[1/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)6p,2[1/2],0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1086&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1086&amp;type=,
,365.9529,0.0010,,4.4e+04,D,93 750.5978,-,121 068.736,3s23p5(2P°3/2)4s,2[3/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6p,2[1/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1086&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1086&amp;type=,
,367.0670,0.0010,,3.1e+04,D,95 399.8276,-,122 635.054,3s23p5(2P°1/2)4s,2[1/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)6p,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1086&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1086&amp;type=,
,367.5235,0.0010,,4.9e+04,D,95 399.8276,-,122 601.225,3s23p5(2P°1/2)4s,2[1/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)6p,2[1/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1086&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1086&amp;type=,
377.0369,377.0369,0.0010,20,7.0e+04,D,94 553.6652,-,121 068.736,3s23p5(2P°1/2)4s,2[1/2]°,0,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6p,2[1/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1086&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1086&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
383.4679,383.4678,0.0010,7,7.5e+05,D,95 399.8276,-,121 470.238,3s23p5(2P°1/2)4s,2[1/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6p,2[1/2],0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1086&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1086&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
,389.4660,0.0010,,5.7e+04,D,95 399.8276,-,121 068.736,3s23p5(2P°1/2)4s,2[1/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6p,2[1/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1086&amp;comment_code=n&amp;element=Ar&amp;spectr_charge=1&amp;ref=1086&amp;type=,
394.7505,394.7505,0.0010,7,5.6e+04,C+,93 143.7600,-,118 469.0508,3s23p5(2P°3/2)4s,2[3/2]°,2,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)5p,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
394.8979,394.8979,0.0010,35,4.6e+05,B,93 143.7600,-,118 459.5975,3s23p5(2P°3/2)4s,2[3/2]°,2,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)5p,2[1/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
404.4418,404.4418,0.0010,50,3.3e+05,B,93 750.5978,-,118 469.0508,3s23p5(2P°3/2)4s,2[3/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)5p,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
,404.5965,0.0010,,4.1e+04,B,93 750.5978,-,118 459.5975,3s23p5(2P°3/2)4s,2[3/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)5p,2[1/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,
,405.4526,0.0010,,2.7e+04,C+,93 750.5978,-,118 407.4303,3s23p5(2P°3/2)4s,2[3/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)5p,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,
415.8590,415.8591,0.0010,400,1.40e+06,B,93 143.7600,-,117 183.5901,3s23p5(2P°3/2)4s,2[3/2]°,2,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5p,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
416.4180,416.4180,0.0010,50,2.9e+05,B,93 143.7600,-,117 151.3264,3s23p5(2P°3/2)4s,2[3/2]°,2,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5p,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
418.1884,418.1884,0.0010,50,5.6e+05,B,94 553.6652,-,118 459.5975,3s23p5(2P°1/2)4s,2[1/2]°,0,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)5p,2[1/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
419.0713,419.0713,0.0010,100,2.80e+05,B,93 143.7600,-,116 999.3259,3s23p5(2P°3/2)4s,2[3/2]°,2,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5p,2[5/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
419.1029,419.1029,0.0010,50,5.4e+05,C+,94 553.6652,-,118 407.4303,3s23p5(2P°1/2)4s,2[1/2]°,0,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)5p,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
419.8317,419.8317,0.0010,200,2.57e+06,B,93 750.5978,-,117 562.9553,3s23p5(2P°3/2)4s,2[3/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5p,2[1/2],0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
420.0674,420.0675,0.0010,400,9.7e+05,B+,93 143.7600,-,116 942.7542,3s23p5(2P°3/2)4s,2[3/2]°,2,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5p,2[5/2],3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
425.1185,425.1185,0.0010,25,1.11e+05,C+,93 143.7600,-,116 659.9934,3s23p5(2P°3/2)4s,2[3/2]°,2,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5p,2[1/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
425.9362,425.9362,0.0010,200,3.98e+06,B+,95 399.8276,-,118 870.9170,3s23p5(2P°1/2)4s,2[1/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)5p,2[1/2],0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
426.6286,426.6287,0.0010,100,3.1e+05,C+,93 750.5978,-,117 183.5901,3s23p5(2P°3/2)4s,2[3/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5p,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
427.2169,427.2169,0.0010,150,8.0e+05,B,93 750.5978,-,117 151.3264,3s23p5(2P°3/2)4s,2[3/2]°,1,3s<sup>2</sup>3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5p,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5223&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=5223&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2634&amp;comment_code=&amp;element=Ar&amp;spectr_charge=1&amp;ref=2634&amp;type=
