Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
6.256,0.003,6.256,0.003,30a*,,,0.0000,-,1 598 500,2s22p,2P°,1/2,1s(<sup>2</sup>S)2s<sup>2</sup>2p(<sup>3</sup>P°)3p,2P,"1/2,3/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11176&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=11176&amp;type=
6.256,0.003,6.256,0.003,30a*,,,15.287,-,1 598 500,2s22p,2P°,3/2,1s(<sup>2</sup>S)2s<sup>2</sup>2p(<sup>3</sup>P°)3p,2P,"1/2,3/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11176&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=11176&amp;type=
6.462,0.003,6.462,0.003,40a*,,,15.287,-,1 547 500,2s22p,2P°,3/2,1s(<sup>2</sup>S)2s<sup>2</sup>2p<sup>2</sup>(<sup>1</sup>S),2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11176&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=11176&amp;type=
6.462,0.003,6.462,0.003,40a*,,,0.0000,-,1 547 500,2s22p,2P°,1/2,1s(<sup>2</sup>S)2s<sup>2</sup>2p<sup>2</sup>(<sup>1</sup>S),2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11176&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=11176&amp;type=
6.501,0.003,6.501,0.003,100a*,,,15.287,-,1 538 200,2s22p,2P°,3/2,1s(<sup>2</sup>S)2s<sup>2</sup>2p<sup>2</sup>(<sup>1</sup>D),2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11176&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=11176&amp;type=
6.501,0.003,6.501,0.003,100a*,,,0.0000,-,1 538 200,2s22p,2P°,1/2,1s(<sup>2</sup>S)2s<sup>2</sup>2p<sup>2</sup>(<sup>1</sup>D),2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11176&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=11176&amp;type=
6.506,0.003,6.506,0.003,80a*,,,0.0000,-,1 537 100,2s22p,2P°,1/2,1s(<sup>2</sup>S)2s<sup>2</sup>2p<sup>2</sup>(<sup>3</sup>P),2P,"1/2,3/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11176&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=11176&amp;type=
6.506,0.003,6.506,0.003,80a*,,,15.287,-,1 537 100,2s22p,2P°,3/2,1s(<sup>2</sup>S)2s<sup>2</sup>2p<sup>2</sup>(<sup>3</sup>P),2P,"1/2,3/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11176&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=11176&amp;type=
99.3380,0.0008,99.3380,0.0008,a,,,15.287,-,100 681.7,2s22p,2P°,3/2,2s2p(<sup>3</sup>P°)6p,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
101.0902,0.0008,101.0902,0.0008,a,,,0.0000,-,98 921.6,2s22p,2P°,1/2,2s2p(<sup>3</sup>P°)5p,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
101.1058,0.0008,101.1058,0.0008,a,,,15.287,-,98 921.6,2s22p,2P°,3/2,2s2p(<sup>3</sup>P°)5p,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
104.7647,0.0008,104.7652,0.0006,a,3.5e+06,D,0.0000,-,95 451.5,2s22p,2P°,1/2,2s2p(<sup>3</sup>P°)4p,2P,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u27&amp;element=B&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
104.7695,0.0008,104.7697,0.0006,a,1.4e+07,D,0.0000,-,95 447.4,2s22p,2P°,1/2,2s2p(<sup>3</sup>P°)4p,2P,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u27&amp;element=B&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
104.7825,0.0008,104.7820,0.0006,a,1.8e+07,D,15.287,-,95 451.5,2s22p,2P°,3/2,2s2p(<sup>3</sup>P°)4p,2P,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u27&amp;element=B&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
104.7867,0.0008,104.7865,0.0006,a,7.0e+06,D,15.287,-,95 447.4,2s22p,2P°,3/2,2s2p(<sup>3</sup>P°)4p,2P,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u27&amp;element=B&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
112.9701,0.0008,112.9693,0.0006,a,,,0.0000,-,88 519.6,2s22p,2P°,1/2,2s2p(<sup>3</sup>P°)3p,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
112.9881,0.0008,112.9888,0.0006,a,,,15.287,-,88 519.6,2s22p,2P°,3/2,2s2p(<sup>3</sup>P°)3p,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
114.2269,0.0008,114.2270,0.0008,a,,,15.287,-,87 560.3,2s22p,2P°,3/2,2s2p(<sup>3</sup>P°)3p,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
114.2304,0.0008,114.2303,0.0008,a,,,15.287,-,87 557.7,2s22p,2P°,3/2,2s2p(<sup>3</sup>P°)3p,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
115.1207,0.0008,115.1213,0.0006,a,4.88e+07,C,0.0000,-,86 864.9,2s22p,2P°,1/2,2s2p(<sup>3</sup>P°)3p,2P,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u27&amp;element=B&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
115.1281,0.0008,115.1283,0.0006,a,1.95e+08,C,0.0000,-,86 859.6,2s22p,2P°,1/2,2s2p(<sup>3</sup>P°)3p,2P,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u27&amp;element=B&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
115.1422,0.0008,115.1416,0.0006,a,2.4e+08,C,15.287,-,86 864.9,2s22p,2P°,3/2,2s2p(<sup>3</sup>P°)3p,2P,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u27&amp;element=B&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
115.1489,0.0008,115.1486,0.0006,a,9.75e+07,C,15.287,-,86 859.6,2s22p,2P°,3/2,2s2p(<sup>3</sup>P°)3p,2P,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u27&amp;element=B&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
137.8654,0.0005,137.8653,0.0004,2,3.42e+08,C+,0.0000,-,72 534.55,2s22p,2P°,1/2,2s2p<sup>2</sup>,2P,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u27&amp;element=B&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
137.8875,0.0005,137.8875,0.0004,3,1.37e+09,C+,0.0000,-,72 522.90,2s22p,2P°,1/2,2s2p<sup>2</sup>,2P,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u27&amp;element=B&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
137.8943,0.0005,137.8944,0.0003,4,1.71e+09,C+,15.287,-,72 534.55,2s22p,2P°,3/2,2s2p<sup>2</sup>,2P,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u27&amp;element=B&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
137.9166,0.0005,137.9166,0.0004,1,6.84e+08,C+,15.287,-,72 522.90,2s22p,2P°,3/2,2s2p<sup>2</sup>,2P,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u27&amp;element=B&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
141.3940,0.0008,141.3939,0.0008,a,,,28 658.40+x,-,99 382.8+x,2s2p2,4P,5/2,2s2p(<sup>3</sup>P°)5d,4D°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
146.5548,0.0008,146.5559,0.0006,2,3.4e+08,D,28 647.43+x,-,96 880.8+x,2s2p2,4P,1/2,2p<sup>3</sup>,4S°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u27&amp;element=B&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
146.5663,0.0008,146.5658,0.0005,3,6.6e+08,D,28 652.07+x,-,96 880.8+x,2s2p2,4P,3/2,2p<sup>3</sup>,4S°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u27&amp;element=B&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
146.5801,0.0008,146.5794,0.0005,2,1.00e+09,D,28 658.40+x,-,96 880.8+x,2s2p2,4P,5/2,2p<sup>3</sup>,4S°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u27&amp;element=B&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
146.9015,0.0008,146.9015,0.0008,a,,,28 652.07+x,-,96 724.9+x,2s2p2,4P,3/2,2s2p(<sup>3</sup>P°)4d,4D°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
146.9070,0.0008,146.9069,0.0008,a,,,28 658.40+x,-,96 728.7+x,2s2p2,4P,5/2,2s2p(<sup>3</sup>P°)4d,4D°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
146.9297,0.0008,146.9296,0.0008,a,,,28 658.40+x,-,96 718.2+x,2s2p2,4P,5/2,2s2p(<sup>3</sup>P°)4d,4D°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3744&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=3744&amp;type=
149.6103,0.0005,149.6103,0.0005,a,,,15.287,-,66 855.60,2s22p,2P°,3/2,2s<sup>2</sup>39d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.6183,0.0005,149.6183,0.0005,a,,,15.287,-,66 852.03,2s22p,2P°,3/2,2s<sup>2</sup>38d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.6277,0.0005,149.6277,0.0005,a,,,15.287,-,66 847.83,2s22p,2P°,3/2,2s<sup>2</sup>37d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.6378,0.0005,149.6378,0.0005,a,,,15.287,-,66 843.32,2s22p,2P°,3/2,2s<sup>2</sup>36d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.6489,0.0005,149.6489,0.0005,a,,,15.287,-,66 838.36,2s22p,2P°,3/2,2s<sup>2</sup>35d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.6532,0.0005,149.6534,0.0004,a,,,0.0000,-,66 821.07,2s22p,2P°,1/2,2s<sup>2</sup>32d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.6615,0.0005,149.6615,0.0005,a,,,15.287,-,66 832.74,2s22p,2P°,3/2,2s<sup>2</sup>34d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.6696,0.0005,149.6699,0.0004,a,,,0.0000,-,66 813.69,2s22p,2P°,1/2,2s<sup>2</sup>31d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.6742,0.0005,149.6742,0.0005,a,,,15.287,-,66 827.07,2s22p,2P°,3/2,2s<sup>2</sup>33d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.6880,0.0005,149.6876,0.0004,a*,,,15.287,-,66 821.07,2s22p,2P°,3/2,2s<sup>2</sup>32d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.6880,0.0005,149.6879,0.0004,a*,,,0.0000,-,66 805.67,2s22p,2P°,1/2,2s<sup>2</sup>30d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.7045,0.0005,149.7042,0.0004,a,,,15.287,-,66 813.69,2s22p,2P°,3/2,2s<sup>2</sup>31d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.7221,0.0005,149.7222,0.0005,a,,,15.287,-,66 805.67,2s22p,2P°,3/2,2s<sup>2</sup>30d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.7283,0.0005,149.7282,0.0004,a,,,0.0000,-,66 787.68,2s22p,2P°,1/2,2s<sup>2</sup>28d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.7409,0.0005,149.7409,0.0005,a,,,15.287,-,66 797.31,2s22p,2P°,3/2,2s<sup>2</sup>29d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.7519,0.0005,149.7520,0.0004,a,,,0.0000,-,66 777.09,2s22p,2P°,1/2,2s<sup>2</sup>27d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.7624,0.0005,149.7625,0.0004,a,,,15.287,-,66 787.68,2s22p,2P°,3/2,2s<sup>2</sup>28d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.7786,0.0005,149.7786,0.0004,a,,,0.0000,-,66 765.21,2s22p,2P°,1/2,2s<sup>2</sup>26d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.7863,0.0005,149.7862,0.0004,a,,,15.287,-,66 777.09,2s22p,2P°,3/2,2s<sup>2</sup>27d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.8082,0.0005,149.8081,0.0004,a,,,0.0000,-,66 752.05,2s22p,2P°,1/2,2s<sup>2</sup>25d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.8129,0.0005,149.8129,0.0004,a,,,15.287,-,66 765.21,2s22p,2P°,3/2,2s<sup>2</sup>26d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.8423,0.0005,149.8422,0.0004,a*,,,0.0000,-,66 736.87,2s22p,2P°,1/2,2s<sup>2</sup>24d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
149.8423,0.0005,149.8424,0.0005,a*,,,15.287,-,66 752.05,2s22p,2P°,3/2,2s<sup>2</sup>25d,2D,"3/2,5/2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2166&amp;comment_code=&amp;element=B&amp;spectr_charge=1&amp;ref=2166&amp;type=
