Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
62.81,62.85*,9a,,,0.000,-,159 110,3d104s24p,2P°,1/2,3d<sup>9</sup>(<sup>2</sup>D)4s<sup>2</sup>4p<sup>2</sup>(<sup>1</sup>D),2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
63.22,63.18*,11a,,,826.190,-,159 110,3d104s24p,2P°,3/2,3d<sup>9</sup>(<sup>2</sup>D)4s<sup>2</sup>4p<sup>2</sup>(<sup>1</sup>D),2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
63.33,63.30*,8a,,,0.000,-,157 990,3d104s24p,2P°,1/2,3d<sup>9</sup>(<sup>2</sup>D)4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P),2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
63.54,63.56*,6a,,,0.000,-,157 330,3d104s24p,2P°,1/2,3d<sup>9</sup>(<sup>2</sup>D)4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P),2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
63.63,63.63*,5a,,,826.190,-,157 990,3d104s24p,2P°,3/2,3d<sup>9</sup>(<sup>2</sup>D)4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P),2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
63.92,63.90*,6a,,,826.190,-,157 330,3d104s24p,2P°,3/2,3d<sup>9</sup>(<sup>2</sup>D)4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P),2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
65.16,65.2*,4a,,,826.190,-,154 300,3d104s24p,2P°,3/2,3d<sup>9</sup>(<sup>2</sup>D)4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P),2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
65.66,65.61*,0a,,,0.000,-,152 420,3d104s24p,2P°,1/2,3d<sup>9</sup>(<sup>2</sup>D)4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P),2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
65.92,65.97*,2a,,,826.190,-,152 420,3d104s24p,2P°,3/2,3d<sup>9</sup>(<sup>2</sup>D)4s<sup>2</sup>4p<sup>2</sup>(<sup>3</sup>P),2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
104.48,104.480+,a,,,0.000,-,95 712,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>2</sub>)11p,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
104.57,104.571+,a*,,,0.000,-,95 629,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)16p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
104.57,104.571+,a*,,,0.000,-,95 629,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)16p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
104.68,104.680+,a*,,,0.000,-,95 529,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)15p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
104.68,104.680+,a*,,,0.000,-,95 529,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)15p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
104.797,104.7970+,a*,,,0.000,-,95 422.6,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)14p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
104.797,104.7970+,a*,,,0.000,-,95 422.6,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)14p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
104.859,104.8590+,a,,,0.000,-,95 366.2,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>2</sub>)10p,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
104.99,104.990+,a*,,,0.000,-,95 247,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>0</sub>)17p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
104.99,104.990+,a*,,,0.000,-,95 247,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>0</sub>)17p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
104.993,104.9930+,a*,,,0.000,-,95 244.4,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)13p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
104.993,104.9930+,a*,,,0.000,-,95 244.4,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)13p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
105.07,105.070+,a*,,,0.000,-,95 175,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>0</sub>)16p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
105.07,105.070+,a*,,,0.000,-,95 175,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>0</sub>)16p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
105.169,105.1689+,a*,,,0.000,-,95 085.1,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>0</sub>)15p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
105.169,105.1689+,a*,,,0.000,-,95 085.1,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)12p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
105.169,105.1689+,a*,,,0.000,-,95 085.1,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>0</sub>)15p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
105.169,105.1689+,a*,,,0.000,-,95 085.1,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)12p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
105.387,105.3870+,a*,,,0.000,-,94 888.4,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)11p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
105.387,105.3870+,a*,,,0.000,-,94 888.4,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>2</sub>)9p,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
105.387,105.3870+,a*,,,0.000,-,94 888.4,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)11p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
105.714,105.7141+,a*,,,0.000,-,94 594.8,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>0</sub>)12p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
105.714,105.7141+,a*,,,0.000,-,94 594.8,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>0</sub>)12p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
105.868,105.8681+,a,,,0.000,-,94 457.2,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)10p,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
105.954,105.9540+,a*,,,0.000,-,94 380.6,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)10p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
105.954,105.9540+,a*,,,0.000,-,94 380.6,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>0</sub>)11p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
105.954,105.9540+,a*,,,0.000,-,94 380.6,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>0</sub>)11p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
105.954,105.9540+,a*,,,0.000,-,94 380.6,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)10p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
106.435,106.4350+,a*,,,0.000,-,93 954.1,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>0</sub>)10p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
106.435,106.4350+,a*,,,0.000,-,93 954.1,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>2</sub>)8p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
106.435,106.4350+,a*,,,0.000,-,93 954.1,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>0</sub>)10p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
106.435,106.4350+,a*,,,0.000,-,93 954.1,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>2</sub>)8p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
106.557,106.5570+,a*,,,0.000,-,93 846.5,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>2</sub>)8p,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
106.557,106.5570+,a*,,,0.000,-,93 846.5,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)9p,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
106.612,106.6120+,a,,,0.000,-,93 798.1,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)9p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
106.705,106.7050+,a,,,0.000,-,93 716.3,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)9p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
107.157,107.1570+,a*,,,0.000,-,93 321.0,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>0</sub>)9p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
107.157,107.1570+,a*,,,0.000,-,93 321.0,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>0</sub>)9p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
107.484,107.4840+,a,,,0.000,-,93 037.1,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)8p,2[0],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
107.551,107.5511+,a,,,0.000,-,92 979.1,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)8p,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
107.650,107.6500+,a,,,0.000,-,92 893.6,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)8p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
107.777,107.7770+,a,,,0.000,-,92 784.2,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)8p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
108.244,108.2440+,a,,,0.000,-,92 383.9,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>0</sub>)8p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
108.349,108.3491+,a*,,,0.000,-,92 294.3,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>0</sub>)8p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
108.349,108.3491+,a*,,,0.000,-,92 294.3,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>2</sub>)7p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
108.598,108.5980+,a,,,0.000,-,92 082.7,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>2</sub>)7p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
108.735,108.7350+,a,,,0.000,-,91 966.7,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>2</sub>)7p,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
109.320,109.3200+,a,,,0.000,-,91 474.6,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)7p,2[0],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
109.474,109.4740+,a,,,0.000,-,91 345.9,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)7p,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
109.544,109.5440+,a,,,0.000,-,91 287.5,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)7p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
109.746,109.7460+,a,,,0.000,-,91 119.5,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>1</sub>)7p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
110.172,110.1720+,a,,,0.000,-,90 767.2,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>0</sub>)7p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
110.742,110.7420+,a,,,0.000,-,90 300.0,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>0</sub>)7p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
112.251,112.2510+,a,,,0.000,-,89 086.1,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>2</sub>)6p,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
112.453,112.4531+,a,,,0.000,-,88 926.0,3d104s24p,2P°,1/2,4s4p(<sup>3</sup>P°<sub>2</sub>)6p,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12180&amp;comment_code=&amp;element=Ga&amp;spectr_charge=1&amp;ref=12180&amp;type=
