Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
,208.8961,,4.2e+06,D,879.816,-,48 735.290,3d9(2D)4s,3D,2,3d<sup>9</sup>(<sup>2</sup>D)5p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,208.9070,,9.7e+06,D,1 332.164,-,49 185.138,3d8(3F)4s2,3F,3,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),1D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,209.5123,,1.1e+07,E,3 409.937,-,51 124.662,3d9(2D)4s,1D,2,3d<sup>8</sup>(<sup>1</sup>G)4s4p(<sup>3</sup>P°),3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,210.5835,,3.0e+06,C,1 713.087,-,49 185.138,3d9(2D)4s,3D,1,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),1D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,210.9774,,1.5e+06,C,1 332.164,-,48 715.586,3d8(3F)4s2,3F,3,3d<sup>9</sup>(<sup>2</sup>D)5p,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,211.1715,,6.5e+06,C,1 332.164,-,48 672.049,3d8(3F)4s2,3F,3,3d<sup>9</sup>(<sup>2</sup>D)5p,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,211.4410,,9.7e+06,C,3 409.937,-,50 689.489,3d9(2D)4s,1D,2,3d<sup>9</sup>(<sup>2</sup>D)5p,3D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,212.1390,,2.8e+07,C,204.787,-,47 328.784,3d9(2D)4s,3D,3,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),5S°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,212.4806,,3.8e+07,C,3 409.937,-,50 458.192,3d9(2D)4s,1D,2,3d<sup>9</sup>(<sup>2</sup>D)5p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,212.5626,,5.1e+06,C,0.000,-,47 030.102,3d8(3F)4s2,3F,4,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),3D°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,212.8410,,5.6e+06,C,2 216.550,-,49 185.138,3d8(3F)4s2,3F,2,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),1D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,212.9954,,4.2e+06,C,204.787,-,47 139.337,3d9(2D)4s,3D,3,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),3D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,214.7784,,4.7e+07,C,879.816,-,47 424.785,3d9(2D)4s,3D,2,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),3D°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,215.1921,,3.2e+06,C,2 216.550,-,48 672.049,3d8(3F)4s2,3F,2,3d<sup>9</sup>(<sup>2</sup>D)5p,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,215.2223,,3.2e+06,C,879.816,-,47 328.784,3d9(2D)4s,3D,2,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),5S°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,215.7828,,4.1e+07,C,879.816,-,47 208.149,3d9(2D)4s,3D,2,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,215.8306,,6.9e+07,C,204.787,-,46 522.866,3d9(2D)4s,3D,3,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,216.1038,,1.3e+07,C,879.816,-,47 139.337,3d9(2D)4s,3D,2,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),3D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,216.6154,,6.6e+06,C,879.816,-,47 030.102,3d9(2D)4s,3D,2,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),3D°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,217.3541,,1.5e+07,E,3 409.937,-,49 403.386,3d9(2D)4s,1D,2,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),3S°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
,217.4485,,8.9e+07,E,1 713.087,-,47 686.587,3d9(2D)4s,3D,1,3d<sup>8</sup>(<sup>3</sup>P)4s4p(<sup>3</sup>P°),3P°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
