Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
341.8522,0.0010,341.85221+,240,1.41e+07,B+,11 454.362,-,40 698.382,4d45s2,a 5D,2,4d<sup>5</sup>(<sup>4</sup>P)5p,x 5D°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
341.9685,0.0010,341.96855+,32,1.15e+07,B,23 668.079,-,52 902.150,4d45s2,a 3F,3,,64°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
342.0036,0.0010,342.00359+,250*,3.3e+07,B,18 356.491,-,47 587.567,4d5(4P)5s,a 5P,2,,19°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
342.0036,0.0010,342.00364+,250*,,,24 096.294,-,53 327.366,4d45s2,a 3H,4,,74°,5,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
342.2263,0.0010,342.22627+,10,4.3e+06,B,22 875.942,-,52 087.998,4d45s2,a 3P,2,,52°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
342.2308,0.0010,342.23076+,192,2.52e+07,B,20 157.802,-,49 369.475,4d5(4D)5s,b 5D,4,,29°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
342.5133,0.0010,342.51335+,95,2.29e+07,B,25 516.912,-,54 704.485,4d5(2I)5s,a 3I,5,,92°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
342.7900,0.0010,342.79002+,80,4.1e+07,B,27 726.714,-,56 890.730,4d45s2,b 3G,5,,105°,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
343.4787,0.0010,343.47872+,380,1.75e+07,B,11 858.498,-,40 964.040,4d45s2,a 5D,3,4d<sup>4</sup>5s(<sup>4</sup>D)5p,z 3D°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
343.5447,0.0010,343.54471+,320,1.50e+08,B,25 638.567,-,54 738.518,4d5(2I)5s,a 3I,7,,93°,7,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
343.7213,0.0010,343.72130+,640,8.1e+07,B,16 784.522,-,45 869.523,4d5(4G)5s,a 5G,5,4d<sup>4</sup>5s(<sup>4</sup>F)5p,w 5F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
343.8869,0.0010,343.88693+,250,2.34e+07,B,10 965.947,-,40 036.940,4d45s2,a 5D,0,4d<sup>4</sup>5s(<sup>4</sup>D)5p,z 3D°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
344.1444,0.0010,344.14442+,250,8.02e+06,A,12 346.280,-,41 395.523,4d45s2,a 5D,4,4d<sup>5</sup>(<sup>4</sup>G)5p,y 5F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
344.1869,0.0010,344.18695+,51,1.34e+07,B,18 356.491,-,47 402.144,4d5(4P)5s,a 5P,2,,17°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
344.2663,0.0010,344.26635+,65,2.94e+07,B,20 130.313,-,49 169.268,4d5(4D)5s,b 5D,1,,27°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
344.3260,0.0010,344.32611+,250,9.1e+06,B+,11 454.362,-,40 488.277,4d45s2,a 5D,2,4d<sup>5</sup>(<sup>4</sup>P)5p,x 5D°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
344.5035,0.0010,344.50347+,95,1.53e+07,B,20 350.507,-,49 369.475,4d5(4D)5s,b 5D,3,,29°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
344.5257,0.0010,344.52573+,190,2.96e+07,B,16 692.905,-,45 709.998,4d5(4G)5s,a 5G,3,4d<sup>5</sup>(<sup>4</sup>D)5p,x 3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
344.5805,0.0010,344.58049+,39,1.14e+07,B,24 096.294,-,53 108.776,4d45s2,a 3H,4,,67.1°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
344.7123,0.0010,344.71235+,3200,8.8e+07,B+,12 346.280,-,41 347.664,4d45s2,a 5D,4,4d<sup>5</sup>(<sup>4</sup>G)5p,y 5F°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
344.7289,0.0010,344.72890+,27,1.79e+07,B,22 875.942,-,51 875.934,4d45s2,a 3P,2,,48°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
344.9074,0.0010,344.90740+,640,1.52e+07,B,11 858.498,-,40 843.482,4d45s2,a 5D,3,4d<sup>4</sup>5s(<sup>4</sup>D)5p,z 3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
344.9853,0.0010,344.98531+,95,1.65e+07,B,20 280.968,-,49 259.406,4d5(4D)5s,b 5D,2,,28°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
345.2601,0.0010,345.26016+,250,2.48e+07,B,18 229.152,-,47 184.522,4d5(4P)5s,a 5P,3,4d<sup>5</sup>(<sup>2</sup>D)5p,w 3D°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
345.475,0.010,,300,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=3475&amp;type=
345.6150,0.0010,345.61501+,190,3.6e+07,B,18 356.491,-,47 282.133,4d5(4P)5s,a 5P,2,,15°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
345.6386,0.0010,345.63860+,950,2.11e+06,B,0.000,-,28 923.668,4d5(6S)5s,a 7S,3,4d<sup>5</sup>(<sup>6</sup>S)5p,z 5P°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
346.0223,0.0010,346.02233+,130*,2.77e+07,B,18 356.491,-,47 248.084,4d5(4P)5s,a 5P,2,,14°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
346.023,0.010,346.02188+,130*,,,25 997.337,-,54 888.968,4d5(4F)5s,a 5F,4,,95°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=3475&amp;type=
346.0777,0.0010,346.07770+,640,6.0e+07,B,16 747.720,-,45 634.691,4d5(4G)5s,a 5G,4,4d<sup>4</sup>5s(<sup>4</sup>F)5p,w 5F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
346.5843,0.0010,346.58428+,129,1.0e+08,B,18 479.582,-,47 324.332,4d5(4P)5s,a 5P,1,,16°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
346.6186,0.0010,346.61860+,39,2.11e+07,B,25 997.337,-,54 839.231,4d5(4F)5s,a 5F,4,,94°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
346.6824,0.0010,346.68233+,320*,1.29e+06,B,0.000,-,28 836.592,4d5(6S)5s,a 7S,3,4d<sup>5</sup>(<sup>6</sup>S)5p,z 5P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
346.683,0.010,346.68313+,320*,,,25 455.636,-,54 292.162,4d6,c 5D,4,,87°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=3475&amp;type=
346.7853,0.0010,346.78529+,250,2.63e+07,B,18 356.491,-,47 184.522,4d5(4P)5s,a 5P,2,4d<sup>5</sup>(<sup>2</sup>D)5p,w 3D°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
346.9218,0.0010,346.92182+,320,7.0e+07,B,16 641.081,-,45 457.767,4d5(4G)5s,a 5G,2,4d<sup>4</sup>5s(<sup>4</sup>F)5p,w 5F°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
346.9632,0.0010,346.96321+,65,1.51e+07,B,24 823.482,-,53 636.731,4d45s2,a 3H,6,,79°,7,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
347.0921,0.0010,347.09208+,190,2.91e+07,B,18 479.582,-,47 282.133,4d5(4P)5s,a 5P,1,,15°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
347.5029,0.0010,347.50289+,190,4.7e+07,B,18 479.582,-,47 248.084,4d5(4P)5s,a 5P,1,,14°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
347.9417,0.0010,347.94175+,180,2.26e+07,B,16 692.905,-,45 425.123,4d5(4G)5s,a 5G,3,4d<sup>4</sup>5s(<sup>4</sup>F)5p,w 5F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
348.3669,0.0010,348.36692+,95,1.13e+07,B,18 229.152,-,46 926.304,4d5(4P)5s,a 5P,3,4d<sup>5</sup>(<sup>2</sup>D)5p,w 3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
348.3834,0.0010,348.38339+,190,1.41e+07,B,16 692.905,-,45 388.700,4d5(4G)5s,a 5G,3,,4°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
348.5926,0.0010,348.59265+,240,6.1e+06,B,11 142.784,-,39 821.354,4d45s2,a 5D,1,4d<sup>4</sup>5s(<sup>4</sup>D)5p,z 3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
348.9428,0.0010,348.94288+,60*,3.3e+07,B,26 189.445,-,54 839.231,4d5(4F)5s,a 5F,3,,94°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
348.943,0.010,348.94374+,60*,,,28 241.014,-,56 890.730,4d5(2I)5s,a 1I,6,,105°,6,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=3475&amp;type=
350.4411,0.0010,350.44109+,800,8.1e+07,B,18 229.152,-,46 756.458,4d5(4P)5s,a 5P,3,4d<sup>5</sup>(<sup>4</sup>F)5p,v 5F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
350.5281,0.0010,350.52816+,28,4.2e+06,B,21 343.204,-,49 863.424,4d5(4G)5s,a 3G,5,4d<sup>4</sup>5s(<sup>4</sup>G)5p,w 3G°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
350.5313,0.0010,350.53131+,186,2.25e+07,B,20 350.507,-,48 870.471,4d5(4D)5s,b 5D,3,4d<sup>4</sup>5s(<sup>4</sup>D)5p,v 5D°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
350.8113,0.0010,350.81130+,560,1.59e+07,B,12 346.280,-,40 843.482,4d45s2,a 5D,4,4d<sup>4</sup>5s(<sup>4</sup>D)5p,z 3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
351.0775,0.0010,351.07757+,100,4.8e+07,B,28 241.014,-,56 716.603,4d5(2I)5s,a 1I,6,4d<sup>5</sup>(<sup>2</sup>H)5p,z 1I°,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
351.7546,0.0010,351.75462+,130,5.4e+07,B,25 516.912,-,53 937.694,4d5(2I)5s,a 3I,5,,84°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
351.8211,0.0010,351.82114+,130,3.6e+07,B,18 479.582,-,46 894.990,4d5(4P)5s,a 5P,1,4d<sup>5</sup>(<sup>2</sup>D)5p,w 3D°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
