obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 18
156.961,0.002,156.9608,0.0016,"g,a*",,,168.3371,63878.5,3d.4s2,2D,5/2,4s2.12f,2F*,5/2,,,L2110,
156.961,0.002,156.961,0.003,"g,a*",,,168.3371,63878.4,3d.4s2,2D,5/2,4s2.12f,2F*,7/2,,,L2110,
157.328,0.002,157.328,0.003,"g,a*",,,168.3371,63729.8,3d.4s2,2D,5/2,4s2.11f,2F*,7/2,,,L2110,
157.328,0.002,157.3283,0.0016,"g,a*",,,168.3371,63729.7,3d.4s2,2D,5/2,4s2.11f,2F*,5/2,,,L2110,
157.398,0.002,157.3980,0.0016,"g,a",,,0.0000,63533.2,3d.4s2,2D,3/2,4s2.10f,2F*,5/2,,,L2110,
157.816,0.002,157.816,0.003,"g,a*",,,168.3371,63533.3,3d.4s2,2D,5/2,4s2.10f,2F*,7/2,,,L2110,
157.816,0.002,157.8162,0.0016,"g,a*",,,168.3371,63533.2,3d.4s2,2D,5/2,4s2.10f,2F*,5/2,,,L2110,
158.061,0.002,158.0605,0.0016,"g,a",,,0.0000,63266.9,3d.4s2,2D,3/2,4s2.9f,2F*,5/2,,,L2110,
158.481,0.002,158.481,0.003,"g,a*",,,168.3371,63267.4,3d.4s2,2D,5/2,4s2.9f,2F*,7/2,,,L2110,
158.481,0.002,158.4822,0.0016,"g,a*",,,168.3371,63266.9,3d.4s2,2D,5/2,4s2.9f,2F*,5/2,,,L2110,
159.016,0.002,159.0166,0.0016,"g,a",,,0.0000,62886.5,3d.4s2,2D,3/2,4s2.8f,2F*,5/2,,,L2110,
159.445,0.002,159.4434,0.0016,"g,a*",,,168.3371,62886.5,3d.4s2,2D,5/2,4s2.8f,2F*,5/2,,,L2110,
159.445,0.002,159.445,0.003,"g,a*",,,168.3371,62885.9,3d.4s2,2D,5/2,4s2.8f,2F*,7/2,,,L2110,
160.402,0.002,160.4011,0.0016,"g,a",,,0.0000,62343.7,3d.4s2,2D,3/2,4s2.7f,2F*,5/2,,,L2110,
160.834,0.002,160.834,0.003,"g,a*",,,168.3371,62344.2,3d.4s2,2D,5/2,4s2.7f,2F*,7/2,,,L2110,
160.834,0.002,160.8354,0.0016,"g,a*",,,168.3371,62343.7,3d.4s2,2D,5/2,4s2.7f,2F*,5/2,,,L2110,
162.608,0.002,162.6072,0.0016,"g,a",,,0.0000,61497.9,3d.4s2,2D,3/2,4s2.6f,2F*,5/2,,,L2110,
163.052,0.002,163.052,0.003,"g,a*",,,168.3371,61498.5,3d.4s2,2D,5/2,4s2.6f,2F*,7/2,,,L2110,
163.052,0.002,163.0535,0.0016,"g,a*",,,168.3371,61497.9,3d.4s2,2D,5/2,4s2.6f,2F*,5/2,,,L2110,
166.416,0.002,166.4159,0.0016,"g,a",,,0.0000,60090.4,3d.4s2,2D,3/2,4s2.5f,2F*,5/2,,,L2110,
166.883,0.002,166.883,0.003,"g,a*",,,168.3371,60090.6,3d.4s2,2D,5/2,4s2.5f,2F*,7/2,,,L2110,
166.883,0.002,166.8834,0.0016,"g,a*",,,168.3371,60090.4,3d.4s2,2D,5/2,4s2.5f,2F*,5/2,,,L2110,
173.6083,0.0004,173.6086,0.0003,"g,a",,,0.0000,57600.83,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
173.6661,0.0004,173.6659,0.0003,"g,a",,,0.0000,57581.83,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
173.6811,0.0004,173.6805,0.0003,"g,a",,,0.0000,57576.98,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
173.901,0.002,173.9012,0.0014,"g,a",,,0.0000,57503.9,3d.4s2,2D,3/2,4s2.4f,2F*,5/2,,,L2110,
173.9786,0.0004,173.9780,0.0003,"g,a",,,0.0000,57478.54,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
173.9992,0.0004,,,a,,,,,,,,,,,,,L2110,
174.0515,0.0004,174.0516,0.0003,"g,a",,,0.0000,57454.24,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
174.1178,0.0004,174.1175,0.0003,"g,a",,,168.3371,57600.83,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
174.1391,0.0004,174.1391,0.0003,"g,a",,,0.0000,57425.35,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
174.1749,0.0004,174.1751,0.0003,"g,a",,,168.3371,57581.83,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
174.1892,0.0004,174.1898,0.0003,"g,a",,,168.3371,57576.98,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
174.2408,0.0004,174.2412,0.0003,"g,a",,,0.0000,57391.72,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
174.412,0.002,174.4118,0.0014,"g,a",,,168.3371,57503.9,3d.4s2,2D,5/2,4s2.4f,2F*,5/2,,,L2110,
174.463,0.002,,,a,,,,,,,,,,,,,L2110,
174.467,0.002,174.4669,0.0020,"g,a",,,168.3371,57485.8,3d.4s2,2D,5/2,4s2.4f,2F*,7/2,,,L2110,
174.4884,0.0004,174.4890,0.0003,"g,a",,,168.3371,57478.54,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
174.5631,0.0004,174.5630,0.0003,"g,a",,,168.3371,57454.24,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
174.628,0.002,,,a,,,,,,,,,,,,,L2110,
174.6511,0.0004,174.6511,0.0003,"g,a",,,168.3371,57425.35,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
174.7541,0.0004,174.7537,0.0003,"g,a",,,168.3371,57391.72,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
174.780,0.002,,,a,,,,,,,,,,,,,L2110,
174.842,0.002,,,a,,,,,,,,,,,,,L2110,
174.8774,0.0004,,,a,,,,,,,,,,,,,L2110,
174.9160,0.0004,174.9158,0.0003,"g,a",,,0.0000,57170.37,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
174.9290,0.0004,174.9288,0.0003,"g,a",,,0.0000,57166.12,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
174.9470,0.0004,174.9473,0.0003,"g,a",,,0.0000,57160.06,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
175.1705,0.0004,175.1706,0.0003,"g,a",,,0.0000,57087.22,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
175.2500,0.0004,,,a,,,,,,,,,,,,,L2110,
175.3443,0.0004,175.3450,0.0003,"g,a",,,0.0000,57030.41,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
175.4321,0.0004,175.4323,0.0003,"g,a",,,168.3371,57170.37,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
175.4411,0.0009,175.4412,0.0012,"g,a*",,,168.3371,57167.5,3d.4s2,2D,5/2,3d2.(3F).15p,2F*?,5/2,,,L2110,
175.4411,0.0009,175.4412,0.0012,"g,a*",,,168.3371,57167.5,3d.4s2,2D,5/2,3d2.(3F).15p,2F*?,7/2,,,L2110,
175.4452,0.0004,175.4454,0.0003,"g,a",,,168.3371,57166.12,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
175.4547,0.0004,,,a,,,,,,,,,,,,,L2110,
175.4644,0.0004,175.4641,0.0003,"g,a",,,168.3371,57160.06,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
175.4898,0.0004,,,a,,,,,,,,,,,,,L2110,
175.5060,0.0004,,,a,,,,,,,,,,,,,L2110,
175.666,0.002,,,a,,,,,,,,,,,,,L2110,
175.6887,0.0004,175.6886,0.0003,"g,a",,,168.3371,57087.22,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
175.7468,0.0004,175.7458,0.0003,"g,a",,,0.0000,56900.35,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
175.7710,0.0004,,,a,,,,,,,,,,,,,L2110,
175.7812,0.0009,175.7813,0.0012,"g,a*",,,168.3371,57057.2,3d.4s2,2D,5/2,3d2.(3F).14p,2F*?,5/2,,,L2110,
175.7812,0.0009,175.7813,0.0012,"g,a*",,,168.3371,57057.2,3d.4s2,2D,5/2,3d2.(3F).14p,2F*?,7/2,,,L2110,
175.8649,0.0004,175.8641,0.0003,"g,a",,,168.3371,57030.41,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
175.8830,0.0004,,,a,,,,,,,,,,,,,L2110,
175.8932,0.0004,,,a,,,,,,,,,,,,,L2110,
175.9250,0.0004,175.9247,0.0003,"g,a",,,0.0000,56842.51,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
175.933,0.002,,,a,,,,,,,,,,,,,L2110,
176.1952,0.0004,,,a,,,,,,,,,,,,,L2110,
176.2176,0.0009,176.2175,0.0012,"g,a*",,,168.3371,56916.4,3d.4s2,2D,5/2,3d2.(3F).13p,2F*?,5/2,,,L2110,
176.2176,0.0009,176.2175,0.0012,"g,a*",,,168.3371,56916.4,3d.4s2,2D,5/2,3d2.(3F).13p,2F*?,7/2,,,L2110,
176.247,0.002,,,a,,,,,,,,,,,,,L2110,
176.2664,0.0004,176.2673,0.0003,"g,a",,,168.3371,56900.35,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
176.4469,0.0004,176.4472,0.0003,"g,a",,,168.3371,56842.51,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
176.463,0.002,,,a,,,,,,,,,,,,,L2110,
176.493,0.002,,,a,,,,,,,,,,,,,L2110,
176.506,0.002,,,a,,,,,,,,,,,,,L2110,
176.6152,0.0004,176.6149,0.0003,"g,a",,,0.0000,56620.36,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
176.7882,0.0009,176.7882,0.0012,"g,a*",,,168.3371,56733.2,3d.4s2,2D,5/2,3d2.(3F).12p,2F*?,5/2,,,L2110,
176.7882,0.0009,176.7882,0.0012,"g,a*",,,168.3371,56733.2,3d.4s2,2D,5/2,3d2.(3F).12p,2F*?,7/2,,,L2110,
176.8506,0.0004,176.8505,0.0003,"g,a",,,0.0000,56544.93,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
177.007,0.002,,,a,,,,,,,,,,,,,L2110,
177.1413,0.0004,177.1416,0.0003,"g,a",,,168.3371,56620.36,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
177.1782,0.0004,177.1784,0.0003,"g,a",,,0.0000,56440.29,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
177.20,0.02,,,a,,,,,,,,,,,,,L2110,
177.26,0.02,,,a,,,,,,,,,,,,,L2110,
177.3785,0.0004,177.3786,0.0003,"g,a",,,168.3371,56544.93,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
177.4315,0.0004,177.4310,0.0003,"g,a",,,0.0000,56359.93,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
177.5613,0.0009,177.5613,0.0012,"g,a*",,,168.3371,56486.9,3d.4s2,2D,5/2,3d2.(3F).11p,2F*?,5/2,,,L2110,
177.5613,0.0009,177.5613,0.0012,"g,a*",,,168.3371,56486.9,3d.4s2,2D,5/2,3d2.(3F).11p,2F*?,7/2,,,L2110,
177.7086,0.0004,177.7084,0.0003,"g,a",,,168.3371,56440.29,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
177.8039,0.0004,177.8041,0.0003,"g,a",,,0.0000,56241.67,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
177.9621,0.0004,177.9626,0.0003,"g,a",,,168.3371,56359.93,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
177.9991,0.0004,177.9993,0.0003,"g,a",,,0.0000,56179.99,3d.4s2,2D,3/2,,,3/2 or 5/2,,,L2110,
178.06,0.02,,,a,,,,,,,,,,,,,L2110,
178.25,0.02,,,a,,,,,,,,,,,,,L2110,
178.3381,0.0004,178.3379,0.0003,"g,a",,,168.3371,56241.67,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
178.5,0.2,,,a,,,,,,,,,,,,,L2110,
178.5345,0.0004,178.5343,0.0003,"g,a",,,168.3371,56179.99,3d.4s2,2D,5/2,,,3/2 or 5/2,,,L2110,
178.6392,0.0009,178.6392,0.0012,"g,a*",,,168.3371,56147.1,3d.4s2,2D,5/2,3d2.(3F).10p,2F*?,7/2,,,L2110,
178.6392,0.0009,178.6392,0.0012,"g,a*",,,168.3371,56147.1,3d.4s2,2D,5/2,3d2.(3F).10p,2F*?,5/2,,,L2110,
178.869,0.002,,,a,,,,,,,,,,,,,L2110,
179.13,0.02,,,a,,,,,,,,,,,,,L2110,
179.61,0.02,,,a,,,,,,,,,,,,,L2110,
179.80,0.02,,,a,,,,,,,,,,,,,L2110,
179.907,0.002,,,a,,,,,,,,,,,,,L2110,
180.2161,0.0009,180.2160,0.0012,"g,a*",,,168.3371,55657.3,3d.4s2,2D,5/2,3d2.(3F).9p,2F*?,7/2,,,L2110,
180.2161,0.0009,180.2160,0.0012,"g,a*",,,168.3371,55657.3,3d.4s2,2D,5/2,3d2.(3F).9p,2F*?,5/2,,,L2110,
180.2547,0.0004,,,a,,,,,,,,,,,,,L2110,
180.6065,0.0002,180.60651,0.00020,"g,a",,,0.0000,55368.99,3d.4s2,2D,3/2,3d.4s.(1D).36p,2P*,3/2,,,L2110,
180.626,0.002,180.6267,0.0014,"g,a",,,0.0000,55362.8,3d.4s2,2D,3/2,3d.4s.(1D).35p,2P*,3/2,,,L2110,
180.648,0.002,180.6466,0.0014,"g,a",,,0.0000,55356.7,3d.4s2,2D,3/2,3d.4s.(1D).34p,2P*,3/2,,,L2110,
180.671,0.002,180.6714,0.0014,"g,a",,,0.0000,55349.1,3d.4s2,2D,3/2,3d.4s.(1D).33p,2P*,3/2,,,L2110,
180.6965,0.0002,180.69652,0.00020,"g,a",,,0.0000,55341.41,3d.4s2,2D,3/2,3d.4s.(1D).32p,2P*,3/2,,,L2110,
180.7245,0.0002,180.72450,0.00020,"g,a",,,0.0000,55332.84,3d.4s2,2D,3/2,3d.4s.(1D).31p,2P*,3/2,,,L2110,
180.756,0.002,180.7557,0.0014,"g,a",,,0.0000,55323.3,3d.4s2,2D,3/2,3d.4s.(1D).30p,2P*,3/2,,,L2110,
180.791,0.002,180.7906,0.0014,"g,a",,,0.0000,55312.6,3d.4s2,2D,3/2,3d.4s.(1D).29p,2P*,3/2,,,L2110,
180.828,0.002,180.8279,0.0014,"g,a",,,0.0000,55301.2,3d.4s2,2D,3/2,3d.4s.(1D).28p,2P*,3/2,,,L2110,
180.8705,0.0002,180.87052,0.00020,"g,a",,,0.0000,55288.17,3d.4s2,2D,3/2,3d.4s.(1D).27p,2P*,3/2,,,L2110,
180.873,0.002,180.8730,0.0020,"g,a",,,0.0000,55287.4,3d.4s2,2D,3/2,3d.4s.(1D).27p,2P*,1/2,,,L2110,
180.919,0.002,180.9195,0.0014,"g,a",,,0.0000,55273.2,3d.4s2,2D,3/2,3d.4s.(1D).26p,2P*,3/2,,,L2110,
180.9215,0.0002,180.92150,0.00020,"g,a",,,0.0000,55272.59,3d.4s2,2D,3/2,3d.4s.(1D).26p,2P*,1/2,,,L2110,
180.974,0.002,180.9748,0.0014,"g,a",,,0.0000,55256.3,3d.4s2,2D,3/2,3d.4s.(1D).25p,2P*,3/2,,,L2110,
180.977,0.002,180.9771,0.0020,"g,a",,,0.0000,55255.6,3d.4s2,2D,3/2,3d.4s.(1D).25p,2P*,1/2,,,L2110,
181.036,0.002,181.0368,0.0014,"g,a",,,0.0000,55237.4,3d.4s2,2D,3/2,3d.4s.(1D).24p,2P*,3/2,,,L2110,
181.0405,0.0002,181.04050,0.00020,"g,a",,,0.0000,55236.26,3d.4s2,2D,3/2,3d.4s.(1D).24p,2P*,1/2,,,L2110,
181.109,0.002,181.1092,0.0014,"g,a",,,0.0000,55215.3,3d.4s2,2D,3/2,3d.4s.(1D).23p,2P*,3/2,,,L2110,
181.1125,0.0002,181.11250,0.00020,"g,a",,,0.0000,55214.30,3d.4s2,2D,3/2,3d.4s.(1D).23p,2P*,1/2,,,L2110,
181.127,0.002,181.1271,0.0020,"g,a",,,168.3371,55378.2,3d.4s2,2D,5/2,3d.4s.(1D).38p,2P*,3/2,,,L2110,
181.142,0.002,181.1418,0.0020,"g,a",,,168.3371,55373.7,3d.4s2,2D,5/2,3d.4s.(1D).37p,2P*,3/2,,,L2110,
181.159,0.002,181.15728,0.00020,"g,a",,,168.3371,55368.99,3d.4s2,2D,5/2,3d.4s.(1D).36p,2P*,3/2,,,L2110,
181.178,0.002,181.1776,0.0014,"g,a",,,168.3371,55362.8,3d.4s2,2D,5/2,3d.4s.(1D).35p,2P*,3/2,,,L2110,
181.1915,0.0002,181.19159,0.00014,"g,a",,,0.0000,55190.20,3d.4s2,2D,3/2,3d.4s.(1D).22p,2P*,3/2,,,L2110,
181.196,0.002,181.1976,0.0014,"g,a",,,168.3371,55356.7,3d.4s2,2D,5/2,3d.4s.(1D).34p,2P*,3/2,,,L2110,
181.223,0.002,181.2226,0.0014,"g,a",,,168.3371,55349.1,3d.4s2,2D,5/2,3d.4s.(1D).33p,2P*,3/2,,,L2110,
181.248,0.002,181.24783,0.00020,"g,a",,,168.3371,55341.41,3d.4s2,2D,5/2,3d.4s.(1D).32p,2P*,3/2,,,L2110,
181.276,0.002,181.27599,0.00020,"g,a",,,168.3371,55332.84,3d.4s2,2D,5/2,3d.4s.(1D).31p,2P*,3/2,,,L2110,
181.288,0.002,181.2882,0.0014,"g,a",,,0.0000,55160.8,3d.4s2,2D,3/2,3d.4s.(1D).21p,2P*,3/2,,,L2110,
181.2935,0.0002,181.29349,0.00020,"g,a",,,0.0000,55159.18,3d.4s2,2D,3/2,3d.4s.(1D).21p,2P*,1/2,,,L2110,
181.307,0.002,181.3073,0.0014,"g,a",,,168.3371,55323.3,3d.4s2,2D,5/2,3d.4s.(1D).30p,2P*,3/2,,,L2110,
181.342,0.002,181.3425,0.0014,"g,a",,,168.3371,55312.6,3d.4s2,2D,5/2,3d.4s.(1D).29p,2P*,3/2,,,L2110,
181.380,0.002,181.3800,0.0014,"g,a",,,168.3371,55301.2,3d.4s2,2D,5/2,3d.4s.(1D).28p,2P*,3/2,,,L2110,
181.4005,0.0002,181.40050,0.00020,"g,a",,,0.0000,55126.64,3d.4s2,2D,3/2,3d.4s.(1D).20p,2P*,3/2,,,L2110,
181.406,0.002,181.4059,0.0020,"g,a",,,0.0000,55125.0,3d.4s2,2D,3/2,3d.4s.(1D).20p,2P*,1/2,,,L2110,
181.424,0.002,181.42290,0.00020,"g,a",,,168.3371,55288.17,3d.4s2,2D,5/2,3d.4s.(1D).27p,2P*,3/2,,,L2110,
181.473,0.002,181.4722,0.0014,"g,a",,,168.3371,55273.2,3d.4s2,2D,5/2,3d.4s.(1D).26p,2P*,3/2,,,L2110,
181.529,0.002,181.5279,0.0014,"g,a",,,168.3371,55256.3,3d.4s2,2D,5/2,3d.4s.(1D).25p,2P*,3/2,,,L2110,
181.5345,0.0002,181.53449,0.00020,"g,a",,,0.0000,55085.95,3d.4s2,2D,3/2,3d.4s.(1D).19p,2P*,3/2,,,L2110,
181.540,0.002,181.5399,0.0020,"g,a",,,0.0000,55084.3,3d.4s2,2D,3/2,3d.4s.(1D).19p,2P*,1/2,,,L2110,
181.591,0.002,181.5902,0.0014,"g,a",,,168.3371,55237.4,3d.4s2,2D,5/2,3d.4s.(1D).24p,2P*,3/2,,,L2110,
181.663,0.002,181.6631,0.0014,"g,a",,,168.3371,55215.3,3d.4s2,2D,5/2,3d.4s.(1D).23p,2P*,3/2,,,L2110,
181.691,0.002,181.6917,0.0014,"g,a",,,0.0000,55038.3,3d.4s2,2D,3/2,3d.4s.(1D).18p,2P*,3/2,,,L2110,
181.698,0.002,181.6979,0.0020,"g,a",,,0.0000,55036.4,3d.4s2,2D,3/2,3d.4s.(1D).18p,2P*,1/2,,,L2110,
181.7167,0.0009,181.7168,0.0012,"g,a*",,,0.0000,55030.7,3d.4s2,2D,3/2,3d.4s.(1D).18p,2D*,5/2,,,L2110,
181.7167,0.0009,181.7168,0.0012,"g,a*",,,0.0000,55030.7,3d.4s2,2D,3/2,3d.4s.(1D).18p,2D*,3/2,,,L2110,
181.7460,0.0002,181.74594,0.00014,"g,a",,,168.3371,55190.20,3d.4s2,2D,5/2,3d.4s.(1D).22p,2P*,3/2,,,L2110,
181.843,0.002,181.8431,0.0014,"g,a",,,168.3371,55160.8,3d.4s2,2D,5/2,3d.4s.(1D).21p,2P*,3/2,,,L2110,
181.9147,0.0009,181.9134,0.0010,"g,a*",,,0.0000,54971.2,3d.4s2,2D,3/2,3d.4s.(1D).17p,2D*,3/2,,,L2110,
181.9147,0.0009,181.9134,0.0010,"g,a*",,,0.0000,54971.2,3d.4s2,2D,3/2,3d.4s.(1D).17p,2D*,5/2,,,L2110,
181.956,0.002,181.95613,0.00020,"g,a",,,168.3371,55126.64,3d.4s2,2D,5/2,3d.4s.(1D).20p,2P*,3/2,,,L2110,
182.090,0.002,182.09094,0.00020,"g,a",,,168.3371,55085.95,3d.4s2,2D,5/2,3d.4s.(1D).19p,2P*,3/2,,,L2110,
182.122,0.002,182.1215,0.0014,"g,a",,,0.0000,54908.4,3d.4s2,2D,3/2,3d.4s.(1D).16p,2P*,3/2,,,L2110,
182.129,0.002,182.1291,0.0020,"g,a",,,0.0000,54906.1,3d.4s2,2D,3/2,3d.4s.(1D).16p,2P*,1/2,,,L2110,
182.1648,0.0009,182.1660,0.0009,"g,a*",,,0.0000,54895.0,3d.4s2,2D,3/2,3d.4s.(1D).16p,2D*,3/2,,,L2110,
182.1648,0.0009,182.1660,0.0009,"g,a*",,,0.0000,54895.0,3d.4s2,2D,3/2,3d.4s.(1D).16p,2D*,5/2,,,L2110,
182.250,0.002,182.2491,0.0014,"g,a",,,168.3371,55038.3,3d.4s2,2D,5/2,3d.4s.(1D).18p,2P*,3/2,,,L2110,
182.408,0.002,182.40945,0.00020,"g,a",,,0.0000,54821.72,3d.4s2,2D,3/2,3d.4s.(1D).15p,2P*,3/2,,,L2110,
182.4696,0.0009,182.4711,0.0010,"g,a*",,,0.0000,54803.2,3d.4s2,2D,3/2,3d.4s.(1D).15p,2D*,3/2,,,L2110,
182.4696,0.0009,182.4711,0.0010,"g,a*",,,0.0000,54803.2,3d.4s2,2D,3/2,3d.4s.(1D).15p,2D*,5/2,,,L2110,
182.4696,0.0009,182.4722,0.0010,"g,a*",,,168.3371,54971.2,3d.4s2,2D,5/2,3d.4s.(1D).17p,2D*,3/2,,,L2110,
182.4696,0.0009,182.4722,0.0010,"g,a*",,,168.3371,54971.2,3d.4s2,2D,5/2,3d.4s.(1D).17p,2D*,5/2,,,L2110,
182.681,0.002,182.6816,0.0014,"g,a",,,168.3371,54908.4,3d.4s2,2D,5/2,3d.4s.(1D).16p,2P*,3/2,,,L2110,
182.6977,0.0009,182.6976,0.0012,"g,a*",,,168.3371,54903.6,3d.4s2,2D,5/2,3d2.(3F<3>).8p,2F*,5/2,,,L2110,
182.6977,0.0009,182.6976,0.0012,"g,a*",,,168.3371,54903.6,3d.4s2,2D,5/2,3d2.(3F<3>).8p,2F*,7/2,,,L2110,
182.7273,0.0009,182.7263,0.0009,"g,a*",,,168.3371,54895.0,3d.4s2,2D,5/2,3d.4s.(1D).16p,2D*,5/2,,,L2110,
