obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 16
94.06,94.06,"g,a,B*",,,0.000,106310a,3s2.3p4,3P,2,3s2.3p3.(2P*).8d,3D*,1,,,L6752,
94.06,94.06,"g,a,B*",,,0.000,106310a,3s2.3p4,3P,2,3s2.3p3.(2P*).8d,3D*,2,,,L6752,
94.06,94.06,"g,a,B*",,,0.000,106310a,3s2.3p4,3P,2,3s2.3p3.(2P*).8d,3D*,3,,,L6752,
94.121,94.121,"30g,a*",,,0.000,106246,3s2.3p4,3P,2,3s2.3p3.(2P*).8d,3P*,2,,,L6772,
94.121,94.121,"30g,a*",,,0.000,106246,3s2.3p4,3P,2,3s2.3p3.(2P*).8d,3P*,1,,,L6772,
94.485,94.45,"25g,a*",,,0.000,105880a,3s2.3p4,3P,2,3s2.3p3.(2P*).9s,3P*,2,,,L6772,
94.485,94.45,"25g,a*",,,0.000,105880a,3s2.3p4,3P,2,3s2.3p3.(2P*).9s,3P*,1,,,L6772,
94.57,94.57,"g,a,B*",,,0.000,105740a,3s2.3p4,3P,2,3s2.3p3.(2P*).7d,3D*,3,,,L6752,
94.57,94.57,"g,a,B*",,,0.000,105740a,3s2.3p4,3P,2,3s2.3p3.(2P*).7d,3D*,2,,,L6752,
94.57,94.57,"g,a,B*",,,0.000,105740a,3s2.3p4,3P,2,3s2.3p3.(2P*).7d,3D*,1,,,L6752,
94.63,94.63,"g,a,B",,,573.640,106246,3s2.3p4,3P,0,3s2.3p3.(2P*).8d,3P*,1,,,"L6752,L1500",
94.645,94.643,"30g,a",,,0.000,105660a,3s2.3p4,3P,2,3s2.3p3.(2P*).7d,3P*,1,,,L6772,
95.248,95.24,"30g,a*",,,0.000,105000a,3s2.3p4,3P,2,3s2.3p3.(2P*).8s,3P*,2,,,L6772,
95.248,95.24,"30g,a*",,,0.000,105000a,3s2.3p4,3P,2,3s2.3p3.(2P*).8s,3P*,1,,,L6772,
95.36,95.36,"g,a,B*",,,0.000,104870a,3s2.3p4,3P,2,3s2.3p3.(2P*).6d,3D*,3,,,L6752,
95.36,95.36,"g,a,B*",,,0.000,104870a,3s2.3p4,3P,2,3s2.3p3.(2P*).6d,3D*,1,,,L6752,
95.36,95.36,"g,a,B*",,,0.000,104870a,3s2.3p4,3P,2,3s2.3p3.(2P*).6d,3D*,2,,,L6752,
95.474,95.475,"40g,a",,,0.000,104740a,3s2.3p4,3P,2,3s2.3p3.(2P*).6d,3P*,2,,,L6772,
95.832,95.837,"30g,a*",,,396.055,104740a,3s2.3p4,3P,1,3s2.3p3.(2P*).6d,3P*,0,,,L6772,
95.832,95.837,"30g,a*",,,396.055,104740a,3s2.3p4,3P,1,3s2.3p3.(2P*).6d,3P*,1,,,L6772,
95.832,95.837,"30g,a*",,,396.055,104740a,3s2.3p4,3P,1,3s2.3p3.(2P*).6d,3P*,2,,,L6772,
96.532,96.525,"40g,a*",,,0.000,103600a,3s2.3p4,3P,2,3s2.3p3.(2P*).7s,3P*,1,,,L6772,
96.532,96.525,"40g,a*",,,0.000,103600a,3s2.3p4,3P,2,3s2.3p3.(2P*).7s,3P*,2,,,L6772,
96.74,96.74,"g,a,B*",,,0.000,103370a,3s2.3p4,3P,2,3s2.3p3.(2P*).5d,3D*,3,,,L6752,
96.74,96.74,"g,a,B*",,,0.000,103370a,3s2.3p4,3P,2,3s2.3p3.(2P*).5d,3D*,1,,,L6752,
96.74,96.74,"g,a,B*",,,0.000,103370a,3s2.3p4,3P,2,3s2.3p3.(2P*).5d,3D*,2,,,L6752,
96.913,96.909,"40g,a*",,,0.000,103190a,3s2.3p4,3P,2,3s2.3p3.(2P*).5d,3P*,1,,,L6772,
96.913,96.909,"40g,a*",,,0.000,103190a,3s2.3p4,3P,2,3s2.3p3.(2P*).5d,3P*,2,,,L6772,
99.005,99.010,"40g,a*",,,0.000,101000a,3s2.3p4,3P,2,3s2.3p3.(2P*).6s,3P*,1,,,L6772,
99.005,99.010,"40g,a*",,,0.000,101000a,3s2.3p4,3P,2,3s2.3p3.(2P*).6s,3P*,2,,,L6772,
99.393,99.400,"30g,a*",,,396.055,101000a,3s2.3p4,3P,1,3s2.3p3.(2P*).6s,3P*,1,,,L6772,
99.393,99.400,"30g,a*",,,396.055,101000a,3s2.3p4,3P,1,3s2.3p3.(2P*).6s,3P*,0,,,L6772,
99.393,99.400,"30g,a*",,,396.055,101000a,3s2.3p4,3P,1,3s2.3p3.(2P*).6s,3P*,2,,,L6772,
99.46,99.46,"g,a,B*",,,0.000,100540a,3s2.3p4,3P,2,3s2.3p3.(2P*).4d,3D*,1,,,L6752,
99.46,99.46,"g,a,B*",,,0.000,100540a,3s2.3p4,3P,2,3s2.3p3.(2P*).4d,3D*,2,,,L6752,
99.46,99.46,"g,a,B*",,,0.000,100540a,3s2.3p4,3P,2,3s2.3p3.(2P*).4d,3D*,3,,,L6752,
99.698,99.701,"40g,a*",,,0.000,100300a,3s2.3p4,3P,2,3s2.3p3.(2P*).4d,3P*,2,,,L6772,
99.698,99.701,"40g,a*",,,0.000,100300a,3s2.3p4,3P,2,3s2.3p3.(2P*).4d,3P*,1,,,L6772,
100.04,100.03,"20g,a,B",,,573.640,100540a,3s2.3p4,3P,0,3s2.3p3.(2P*).4d,3D*,1,,,L6772,
101.880,101.880,"10g,a*",,,0.000,98155,3s2.3p4,3P,2,3s2.3p3.(2D*).22s,3D*,2,,,L6772,
101.880,101.880,"10g,a*",,,0.000,98155,3s2.3p4,3P,2,3s2.3p3.(2D*).22s,3D*,3,,,L6772,
101.880,101.880,"10g,a*",,,0.000,98155,3s2.3p4,3P,2,3s2.3p3.(2D*).22s,3D*,1,,,L6772,
101.909,101.910,"15g,a*",,,0.000,98126,3s2.3p4,3P,2,3s2.3p3.(2D*).21s,3D*,2,,,L6772,
101.909,101.910,"15g,a*",,,0.000,98126,3s2.3p4,3P,2,3s2.3p3.(2D*).21s,3D*,3,,,L6772,
101.909,101.910,"15g,a*",,,0.000,98126,3s2.3p4,3P,2,3s2.3p3.(2D*).21s,3D*,1,,,L6772,
101.944,101.944,"15g,a*",,,0.000,98093,3s2.3p4,3P,2,3s2.3p3.(2D*).20s,3D*,2,,,L6772,
101.944,101.944,"15g,a*",,,0.000,98093,3s2.3p4,3P,2,3s2.3p3.(2D*).20s,3D*,3,,,L6772,
101.944,101.944,"15g,a*",,,0.000,98093,3s2.3p4,3P,2,3s2.3p3.(2D*).20s,3D*,1,,,L6772,
101.987,101.987,"20g,a*",,,0.000,98052,3s2.3p4,3P,2,3s2.3p3.(2D*).19s,3D*,1,,,L6772,
101.987,101.987,"20g,a*",,,0.000,98052,3s2.3p4,3P,2,3s2.3p3.(2D*).19s,3D*,2,,,L6772,
101.987,101.987,"20g,a*",,,0.000,98052,3s2.3p4,3P,2,3s2.3p3.(2D*).19s,3D*,3,,,L6772,
102.041,102.041,"20g,a*",,,0.000,98000,3s2.3p4,3P,2,3s2.3p3.(2D*).18s,3D*,1,,,L6772,
102.041,102.041,"20g,a*",,,0.000,98000,3s2.3p4,3P,2,3s2.3p3.(2D*).18s,3D*,2,,,L6772,
102.041,102.041,"20g,a*",,,0.000,98000,3s2.3p4,3P,2,3s2.3p3.(2D*).18s,3D*,3,,,L6772,
102.103,102.103,"30g,a*",,,0.000,97940,3s2.3p4,3P,2,3s2.3p3.(2D*).17s,3D*,1,,,L6772,
102.103,102.103,"30g,a*",,,0.000,97940,3s2.3p4,3P,2,3s2.3p3.(2D*).17s,3D*,2,,,L6772,
102.103,102.103,"30g,a*",,,0.000,97940,3s2.3p4,3P,2,3s2.3p3.(2D*).17s,3D*,3,,,L6772,
102.176,102.176,"30g,a*",,,0.000,97870,3s2.3p4,3P,2,3s2.3p3.(2D*).16s,3D*,1,,,L6772,
102.176,102.176,"30g,a*",,,0.000,97870,3s2.3p4,3P,2,3s2.3p3.(2D*).16s,3D*,2,,,L6772,
102.176,102.176,"30g,a*",,,0.000,97870,3s2.3p4,3P,2,3s2.3p3.(2D*).16s,3D*,3,,,L6772,
102.273,102.272,"40g,a*",,,0.000,97778,3s2.3p4,3P,2,3s2.3p3.(2D*).15s,3D*,1,,,L6772,
102.273,102.272,"40g,a*",,,0.000,97778,3s2.3p4,3P,2,3s2.3p3.(2D*).15s,3D*,2,,,L6772,
102.273,102.272,"40g,a*",,,0.000,97778,3s2.3p4,3P,2,3s2.3p3.(2D*).15s,3D*,3,,,L6772,
102.391,102.391,"50g,a*",,,0.000,97665,3s2.3p4,3P,2,3s2.3p3.(2D*).14s,3D*,1,,,L6772,
102.391,102.391,"50g,a*",,,0.000,97665,3s2.3p4,3P,2,3s2.3p3.(2D*).14s,3D*,2,,,L6772,
102.391,102.391,"50g,a*",,,0.000,97665,3s2.3p4,3P,2,3s2.3p3.(2D*).14s,3D*,3,,,L6772,
102.508,102.509,"45g,a",,,573.640,98126,3s2.3p4,3P,0,3s2.3p3.(2D*).21s,3D*,1,,,L6772,
102.545,102.544,"40g,a",,,573.640,98093,3s2.3p4,3P,0,3s2.3p3.(2D*).20s,3D*,1,,,L6159,
102.595,102.592,"50g,a*",,,396.055,97870,3s2.3p4,3P,1,3s2.3p3.(2D*).16s,3D*,1,,,L6159,
102.595,102.592,"50g,a*",,,396.055,97870,3s2.3p4,3P,1,3s2.3p3.(2D*).16s,3D*,2,,,L6159,
102.746,102.746,"25g,a*",,,0.000,97327,3s2.3p4,3P,2,3s2.3p3.(2D*).12s,3D*,2,,,L6772,
102.746,102.746,"25g,a*",,,0.000,97327,3s2.3p4,3P,2,3s2.3p3.(2D*).12s,3D*,3,,,L6772,
102.746,102.746,"25g,a*",,,0.000,97327,3s2.3p4,3P,2,3s2.3p3.(2D*).12s,3D*,1,,,L6772,
102.8,102.8,"g,a,B*",,,0.000,97276a,3s2.3p4,3P,2,3s2.3p3.(2D*).10d,3D*,2,,,L6752,
102.8,102.8,"g,a,B*",,,0.000,97276a,3s2.3p4,3P,2,3s2.3p3.(2D*).10d,3D*,3,,,L6752,
102.8,102.8,"g,a,B*",,,0.000,97276a,3s2.3p4,3P,2,3s2.3p3.(2D*).10d,3D*,1,,,L6752,
102.998,102.998,"35g,a*",,,0.000,97089,3s2.3p4,3P,2,3s2.3p3.(2D*).11s,3D*,2,,,L6772,
102.998,102.998,"35g,a*",,,0.000,97089,3s2.3p4,3P,2,3s2.3p3.(2D*).11s,3D*,3,,,L6772,
102.998,102.998,"35g,a*",,,0.000,97089,3s2.3p4,3P,2,3s2.3p3.(2D*).11s,3D*,1,,,L6772,
103.018,103.017,50a*,,,9238.609,106310a,3s2.3p4,1D,2,3s2.3p3.(2P*).8d,3D*,2,,,L6159,
103.018,103.017,50a*,,,9238.609,106310a,3s2.3p4,1D,2,3s2.3p3.(2P*).8d,3D*,3,,,L6159,
103.018,103.017,50a*,,,9238.609,106310a,3s2.3p4,1D,2,3s2.3p3.(2P*).8d,3D*,1,,,L6159,
103.08,103.08,"g,a,B*",,,0.000,97012a,3s2.3p4,3P,2,3s2.3p3.(2D*).9d,3D*,1,,,L6752,
103.08,103.08,"g,a,B*",,,0.000,97012a,3s2.3p4,3P,2,3s2.3p3.(2D*).9d,3D*,2,,,L6752,
103.08,103.08,"g,a,B*",,,0.000,97012a,3s2.3p4,3P,2,3s2.3p3.(2D*).9d,3D*,3,,,L6752,
103.395,103.396,"50g,a*",,,0.000,96716,3s2.3p4,3P,2,3s2.3p3.(2D*).10s,3D*,1,,,L6772,
103.395,103.396,"50g,a*",,,0.000,96716,3s2.3p4,3P,2,3s2.3p3.(2D*).10s,3D*,2,,,L6772,
103.395,103.396,"50g,a*",,,0.000,96716,3s2.3p4,3P,2,3s2.3p3.(2D*).10s,3D*,3,,,L6772,
103.410,103.410,"20g,a",,,573.640,97276a,3s2.3p4,3P,0,3s2.3p3.(2D*).10d,3D*,1,,,L6772,
103.438,103.437,"30g,a",,,0.000,96677,3s2.3p4,3P,2,3s2.3p3.(2D*).8d,1D*,2,,,L6772,
103.467,103.467,"40g,a",,,0.000,96649,3s2.3p4,3P,2,3s2.3p3.(2D*).8d,3S*,1,,,L6772,
103.50,103.50,"g,a,B*",,,0.000,96618a,3s2.3p4,3P,2,3s2.3p3.(2D*).8d,3D*,1,,,L6752,
103.50,103.50,"g,a,B*",,,0.000,96618a,3s2.3p4,3P,2,3s2.3p3.(2D*).8d,3D*,2,,,L6752,
103.50,103.50,"g,a,B*",,,0.000,96618a,3s2.3p4,3P,2,3s2.3p3.(2D*).8d,3D*,3,,,L6752,
103.722,103.711,35a*,,,9238.609,105660a,3s2.3p4,1D,2,3s2.3p3.(2P*).7d,3P*,2,,,L6772,
103.722,103.711,35a*,,,9238.609,105660a,3s2.3p4,1D,2,3s2.3p3.(2P*).7d,3P*,1,,,L6772,
103.829,103.829,"30g,a*",,,0.000,96312,3s2.3p4,3P,2,3s2.3p3.(2D*).7d,3P*,2,,,L6772,
103.829,103.829,"30g,a*",,,0.000,96312,3s2.3p4,3P,2,3s2.3p3.(2D*).7d,3P*,1,,,L6772,
103.859,103.863,"25g,a",,,396.055,96677,3s2.3p4,3P,1,3s2.3p3.(2D*).8d,1D*,2,,,L6772,
103.892,103.893,"40g,a",,,396.055,96649,3s2.3p4,3P,1,3s2.3p3.(2D*).8d,3S*,1,,,L6772,
103.946,103.946,"50g,a*",,,0.000,96204,3s2.3p4,3P,2,3s2.3p3.(2D*).9s,3D*,3,,,L6772,
103.946,103.946,"50g,a*",,,0.000,96204,3s2.3p4,3P,2,3s2.3p3.(2D*).9s,3D*,1,,,L6772,
103.946,103.946,"50g,a*",,,0.000,96204,3s2.3p4,3P,2,3s2.3p3.(2D*).9s,3D*,2,,,L6772,
104.011,104.012,"40g,a",,,573.640,96716,3s2.3p4,3P,0,3s2.3p3.(2D*).10s,3D*,1,,,L6772,
104.059,104.059,"50g,a",,,0.000,96099,3s2.3p4,3P,2,3s2.3p3.(2D*).7d,3S*,1,,,L6772,
104.16,104.16,"g,a,B*",,,0.000,96006a,3s2.3p4,3P,2,3s2.3p3.(2D*).7d,3D*,3,,,L6752,
104.16,104.16,"g,a,B*",,,0.000,96006a,3s2.3p4,3P,2,3s2.3p3.(2D*).7d,3D*,1,,,L6752,
104.16,104.16,"g,a,B*",,,0.000,96006a,3s2.3p4,3P,2,3s2.3p3.(2D*).7d,3D*,2,,,L6752,
104.375,104.375,"35g,a*",,,396.055,96204,3s2.3p4,3P,1,3s2.3p3.(2D*).9s,3D*,1,,,L6772,
104.375,104.375,"35g,a*",,,396.055,96204,3s2.3p4,3P,1,3s2.3p3.(2D*).9s,3D*,2,,,L6772,
104.488,104.490,"45g,a",,,396.055,96099,3s2.3p4,3P,1,3s2.3p3.(2D*).7d,3S*,1,,,L6772,
104.575,104.575,"35g,a*",,,0.000,95625,3s2.3p4,3P,2,3s2.3p3.(2D*).6d,3P*,1,,,L6772,
104.575,104.575,"35g,a*",,,0.000,95625,3s2.3p4,3P,2,3s2.3p3.(2D*).6d,3P*,2,,,L6772,
104.883,104.877,"40g,a*",,,0.000,95350,3s2.3p4,3P,2,3s2.3p3.(2D*).8s,3D*,2,,,L6159,
104.883,104.877,"40g,a*",,,0.000,95350,3s2.3p4,3P,2,3s2.3p3.(2D*).8s,3D*,3,,,L6159,
104.883,104.877,"40g,a*",,,0.000,95350,3s2.3p4,3P,2,3s2.3p3.(2D*).8s,3D*,1,,,L6159,
104.982,104.980,"g,a,w",,,0.000,95256a,3s2.3p4,3P,2,3s2.3p3.(2D*).6d,3S*,1,,,L1500,
105.15,105.15,"g,a,B*",,,0.000,95100a,3s2.3p4,3P,2,3s2.3p3.(2D*).6d,3D*,2,,,L6752,
105.15,105.15,"g,a,B*",,,0.000,95100a,3s2.3p4,3P,2,3s2.3p3.(2D*).6d,3D*,3,,,L6752,
105.15,105.15,"g,a,B*",,,0.000,95100a,3s2.3p4,3P,2,3s2.3p3.(2D*).6d,3D*,1,,,L6752,
105.417,105.419,"g,a,w",,,396.055,95256a,3s2.3p4,3P,1,3s2.3p3.(2D*).6d,3S*,1,,,L1500,
105.503,105.502,"40g,a",,,396.055,95181?,3s2.3p4,3P,1,3s2.3p3.(2P*).5s,3P*,0,,,L6772,
105.915,105.916,"4g,a*",,,0.000,94414,3s2.3p4,3P,2,3s2.3p3.(2D*).5d,3P*,2,,,L6772,
105.915,105.916,"4g,a*",,,0.000,94414,3s2.3p4,3P,2,3s2.3p3.(2D*).5d,3P*,1,,,L6772,
105.953,105.954,"6g,a*",,,0.000,94381,3s2.3p4,3P,2,3s2.3p3.(2P*).3d,3P*,2,,,L6772,
105.953,105.954,"6g,a*",,,0.000,94381,3s2.3p4,3P,2,3s2.3p3.(2P*).3d,3P*,1,,,L6772,
106.18,106.18,"g,a,B*",,,0.000,94180a,3s2.3p4,3P,2,3s2.3p3.(2P*).3d,3D*,1,,,L6752,
106.18,106.18,"g,a,B*",,,0.000,94180a,3s2.3p4,3P,2,3s2.3p3.(2P*).3d,3D*,3,,,L6752,
106.18,106.18,"g,a,B*",,,0.000,94180a,3s2.3p4,3P,2,3s2.3p3.(2P*).3d,3D*,2,,,L6752,
106.333,106.343,"45g,a",,,0.000,94035,3s2.3p4,3P,2,3s2.3p3.(2D*).7s,1D*,2,,,L6772,
106.360,106.363,"55g,a*",,,396.055,94414,3s2.3p4,3P,1,3s2.3p3.(2D*).5d,3P*,2,,,L6772,
106.360,106.363,"55g,a*",,,396.055,94414,3s2.3p4,3P,1,3s2.3p3.(2D*).5d,3P*,1,,,L6772,
106.401,106.400,"35g,a*",,,396.055,94381,3s2.3p4,3P,1,3s2.3p3.(2P*).3d,3P*,2,,,L6772,
106.401,106.400,"35g,a*",,,396.055,94381,3s2.3p4,3P,1,3s2.3p3.(2P*).3d,3P*,1,,,L6772,
106.401,106.400,"35g,a*",,,396.055,94381,3s2.3p4,3P,1,3s2.3p3.(2P*).3d,3P*,0,,,L6772,
106.401,106.401,"35g,a*",,,0.000,93984,3s2.3p4,3P,2,3s2.3p3.(2D*).7s,3D*,3,,,L6772,
106.401,106.401,"35g,a*",,,0.000,93984,3s2.3p4,3P,2,3s2.3p3.(2D*).7s,3D*,1,,,L6772,
106.401,106.401,"35g,a*",,,0.000,93984,3s2.3p4,3P,2,3s2.3p3.(2D*).7s,3D*,2,,,L6772,
106.560,106.564,"20g,a",,,573.640,94414,3s2.3p4,3P,0,3s2.3p3.(2D*).5d,3P*,1,,,L6159,
106.582,106.583,"40g,a",,,0.000,93824,3s2.3p4,3P,2,3s2.3p3.(2D*).5d,3S*,1,,,L6772,
106.808,106.793,"20g,a",,,396.055,94035,3s2.3p4,3P,1,3s2.3p3.(2D*).7s,1D*,2,,,L6772,
107.033,107.034,"40g,a",,,396.055,93824,3s2.3p4,3P,1,3s2.3p3.(2D*).5d,3S*,1,,,L6772,
107.05,107.05,"g,a,B*",,,0.000,93410a,3s2.3p4,3P,2,3s2.3p3.(2D*).5d,3D*,3,,,L6752,
107.05,107.05,"g,a,B*",,,0.000,93410a,3s2.3p4,3P,2,3s2.3p3.(2D*).5d,3D*,2,,,L6752,
107.05,107.05,"g,a,B*",,,0.000,93410a,3s2.3p4,3P,2,3s2.3p3.(2D*).5d,3D*,1,,,L6752,
109.267,109.267,"70g,a",,,0.000,91519,3s2.3p4,3P,2,3s2.3p3.(2D*).4d,3P*,2,,,"L6772,L1500",
109.305,109.306,"60g,a",,,0.000,91486,3s2.3p4,3P,2,3s2.3p3.(2D*).4d,3P*,1,,,"L6772,L1500",
109.432,109.433,"80g,a,B*",,,0.000,91380a,3s2.3p4,3P,2,3s2.3p3.(2D*).6s,3D*,2,,,L6772,
109.432,109.433,"80g,a,B*",,,0.000,91380a,3s2.3p4,3P,2,3s2.3p3.(2D*).6s,3D*,1,,,L6772,
109.432,109.433,"80g,a,B*",,,0.000,91380a,3s2.3p4,3P,2,3s2.3p3.(2D*).6s,3D*,3,,,L6772,
109.558,109.558,"20g,a",,,0.000,91276,3s2.3p4,3P,2,3s2.3p3.(2D*).4d,1D*,2,,,L6772,
109.66,109.66,"g,a,B",,,0.000,91190a,3s2.3p4,3P,2,3s2.3p3.(2D*).4d,3S*,1,,,"L6752,L1500",
109.740,109.742,"45g,a",,,396.055,91519,3s2.3p4,3P,1,3s2.3p3.(2D*).4d,3P*,2,,,"L6772,L1500",
109.781,109.782,"45g,a",,,396.055,91486,3s2.3p4,3P,1,3s2.3p3.(2D*).4d,3P*,1,,,"L6772,L1500",
109.802,109.802,"30g,a",,,396.055,91469?,3s2.3p4,3P,1,3s2.3p3.(2D*).4d,3P*,0,,,"L6772,L1500",
109.914,109.910,"20g,a,B",,,396.055,91380a,3s2.3p4,3P,1,3s2.3p3.(2D*).6s,3D*,2,,,"L6772,L1500",
109.996,109.996,"40g,a",,,573.640,91486,3s2.3p4,3P,0,3s2.3p3.(2D*).4d,3P*,1,,,"L6772,L1500",
110.126,110.124,"20g,a,B",,,573.640,91380a,3s2.3p4,3P,0,3s2.3p3.(2D*).6s,3D*,1,,,"L6772,L1500",
110.360,110.355,"g,a,B",,,573.640,91190a,3s2.3p4,3P,0,3s2.3p3.(2D*).4d,3S*,1,,,L1500,
113.537,113.522,"g,a*",,,9238.609,97327,3s2.3p4,1D,2,3s2.3p3.(2D*).12s,3D*,1,,,L1500,
113.537,113.522,"g,a*",,,9238.609,97327,3s2.3p4,1D,2,3s2.3p3.(2D*).12s,3D*,2,,,L1500,
113.537,113.522,"g,a*",,,9238.609,97327,3s2.3p4,1D,2,3s2.3p3.(2D*).12s,3D*,3,,,L1500,
113.835,113.830,a*,,,9238.609,97089,3s2.3p4,1D,2,3s2.3p3.(2D*).11s,3D*,1,,,L1500,
113.835,113.830,a*,,,9238.609,97089,3s2.3p4,1D,2,3s2.3p3.(2D*).11s,3D*,2,,,L1500,
113.835,113.830,a*,,,9238.609,97089,3s2.3p4,1D,2,3s2.3p3.(2D*).11s,3D*,3,,,L1500,
114.307,114.315,a*,,,9238.609,96716,3s2.3p4,1D,2,3s2.3p3.(2D*).10s,3D*,1,,,L1500,
114.307,114.315,a*,,,9238.609,96716,3s2.3p4,1D,2,3s2.3p3.(2D*).10s,3D*,2,,,L1500,
114.307,114.315,a*,,,9238.609,96716,3s2.3p4,1D,2,3s2.3p3.(2D*).10s,3D*,3,,,L1500,
114.366,114.366,a,,,9238.609,96677,3s2.3p4,1D,2,3s2.3p3.(2D*).8d,1D*,2,,,L1500,
114.999,114.988,a*,,,9238.609,96204,3s2.3p4,1D,2,3s2.3p3.(2D*).9s,3D*,1,,,L1500,
114.999,114.988,a*,,,9238.609,96204,3s2.3p4,1D,2,3s2.3p3.(2D*).9s,3D*,2,,,L1500,
114.999,114.988,a*,,,9238.609,96204,3s2.3p4,1D,2,3s2.3p3.(2D*).9s,3D*,3,,,L1500,
115.082,115.082,a,,,9238.609,96133,3s2.3p4,1D,2,3s2.3p3.(2D*).7d,1D*,2,,,L1500,
115.427,115.4269,a,,,9238.609,95873.5,3s2.3p4,1D,2,3s2.3p3.(2P*).3d,1P*,1,,,L1500,
115.600,115.60265,"85g,a",,,0.000,86503.21,3s2.3p4,3P,2,3s2.3p3.(2D*).3d,3P*,2,,,"L6772,L1500",
115.626,115.62756,"75g,a",,,0.000,86484.57,3s2.3p4,3P,2,3s2.3p3.(2D*).3d,3P*,1,,,"L6772,L1500",
115.7403,115.74028,10,,,9238.609,95638.95,3s2.3p4,1D,2,3s2.3p3.(2P*).5s,1P*,1,,,L5666,
116.134,116.13312,"90g,a*",,,0.000,86108.08,3s2.3p4,3P,2,3s2.3p3.(2D*).5s,1D*,2,,,"L6772,L1500",
116.134,116.13437,"90g,a*",,,396.055,86503.21,3s2.3p4,3P,1,3s2.3p3.(2D*).3d,3P*,2,,,"L6772,L1500",
116.157,116.15951,"70g,a",,,396.055,86484.57,3s2.3p4,3P,1,3s2.3p3.(2D*).3d,3P*,1,,,"L6772,L1500",
116.172,116.17490,"75g,a",,,396.055,86473.17,3s2.3p4,3P,1,3s2.3p3.(2D*).3d,3P*,0,,,"L6772,L1500",
116.197,116.197,a,,,9238.609,95299,3s2.3p4,1D,2,3s2.3p3.(2D*).6d,1D*,2,,,L1500,
116.398,116.39962,"60g,a",,,573.640,86484.57,3s2.3p4,3P,0,3s2.3p3.(2D*).3d,3P*,1,,,"L6772,L1500",
116.730,116.713,"90g,a,B*",,,0.000,85680a,3s2.3p4,3P,2,3s2.3p3.(2D*).5s,3D*,1,,,"L6772,L1500",
116.730,116.713,"90g,a,B*",,,0.000,85680a,3s2.3p4,3P,2,3s2.3p3.(2D*).5s,3D*,2,,,"L6772,L1500",
116.730,116.713,"90g,a,B*",,,0.000,85680a,3s2.3p4,3P,2,3s2.3p3.(2D*).5s,3D*,3,,,"L6772,L1500",
116.803,116.803,"60g,a",,,0.000,85614,3s2.3p4,3P,2,3s2.3p3.(2D*).3d?,1D*?,2,,,"L6772,L1500",
117.056,117.055,"90g,a,B",,,0.000,85430a,3s2.3p4,3P,2,3s2.3p3.(2D*).3d,3S*,1,,,L6772,
117.251,117.255,"60g,a,B",,,396.055,85680a,3s2.3p4,3P,1,3s2.3p3.(2D*).5s,3D*,2,,,L6772,
117.51,117.500,"g,a,B",,,573.640,85680a,3s2.3p4,3P,0,3s2.3p3.(2D*).5s,3D*,1,,,L1500,
117.60,117.600,"g,a,B",,,396.055,85430a,3s2.3p4,3P,1,3s2.3p3.(2D*).3d,3S*,1,,,L1500,
117.930,117.930,a,,,9238.609,94035,3s2.3p4,1D,2,3s2.3p3.(2D*).7s,1D*,2,,,L1500,
118.159,118.159,a,,,9238.609,93870,3s2.3p4,1D,2,3s2.3p3.(2D*).5d,1D*,2,,,L1500,
120.5565,120.5564,1g,,,0.000,82948.7,3s2.3p4,3P,2,3s2.3p3.(4S*).14d,3D*,3,,,L5666,
120.7015,120.7015,3g,,,0.000,82849.0,3s2.3p4,3P,2,3s2.3p3.(4S*).13d,3D*,3,,,L5666,
120.8850,120.8851,5g,,,0.000,82723.2,3s2.3p4,3P,2,3s2.3p3.(4S*).12d,3D*,3,,,L5666,
121.1212,121.1212,10g,,,0.000,82561.9,3s2.3p4,3P,2,3s2.3p3.(4S*).11d,3D*,3,,,L5666,
121.138,121.135,"g,a",,,396.055,82948.7,3s2.3p4,3P,1,3s2.3p3.(4S*).14d,3D*,2,,,L1500,
121.2795,121.2794,1g,,,396.055,82850.3,3s2.3p4,3P,1,3s2.3p3.(4S*).13d,3D*,2,,,L5666,
121.399,121.396,"g,a",,,573.640,82948.7,3s2.3p4,3P,0,3s2.3p3.(4S*).14d,3D*,1,,,L1500,
121.4295,121.42944,1g,,,0.000,82352.35,3s2.3p4,3P,2,3s2.3p3.(4S*).10d,3D*,2,,,L5666,
121.4318,121.43177,20g,,,0.000,82350.77,3s2.3p4,3P,2,3s2.3p3.(4S*).10d,3D*,3,,,L5666,
121.4641,121.4640,3g,,,396.055,82725.0,3s2.3p4,3P,1,3s2.3p3.(4S*).12d,3D*,2,,,L5666,
121.498,121.497,a,,,9238.609,91545?,3s2.3p4,1D,2,3s2.3p3.(2D*).6s,1D*,2,,,L1500,
121.545,121.536,"a,bl",,,9238.609,91519,3s2.3p4,1D,2,3s2.3p3.(2D*).4d,3P*,2,,,L1500,
121.6425,121.64241,5g,,,0.000,82208.17,3s2.3p4,3P,2,3s2.3p3.(4S*).11s,3S*,1,,,L5666,
121.7025,121.7026,5g,,,396.055,82563.6,3s2.3p4,3P,1,3s2.3p3.(4S*).11d,3D*,2,,,L5666,
