Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
50.656,0.002,50.6560,0.0021,,,,0.0,-,197 410,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)14d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6802&amp;comment_code=&amp;element=Cs&amp;spectr_charge=2&amp;ref=6802&amp;type=
50.6886,0.0005,50.6887,0.0005,,,,0.0,-,197 282.8,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)15s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6802&amp;comment_code=&amp;element=Cs&amp;spectr_charge=2&amp;ref=6802&amp;type=
50.809,0.002,50.8086,0.0021,,,,0.0,-,196 817,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)13d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6802&amp;comment_code=&amp;element=Cs&amp;spectr_charge=2&amp;ref=6802&amp;type=
51.022,0.002,51.0225,0.0021,,,,0.0,-,195 992,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)12d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6802&amp;comment_code=&amp;element=Cs&amp;spectr_charge=2&amp;ref=6802&amp;type=
51.0934,0.0005,51.0934,0.0005,,,,0.0,-,195 719.9,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)13s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6802&amp;comment_code=&amp;element=Cs&amp;spectr_charge=2&amp;ref=6802&amp;type=
51.316,0.002,51.3165,0.0021,,,,0.0,-,194 869,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)11d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6802&amp;comment_code=&amp;element=Cs&amp;spectr_charge=2&amp;ref=6802&amp;type=
51.4165,0.0005,51.4165,0.0005,,,,0.0,-,194 490.0,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)12s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6802&amp;comment_code=&amp;element=Cs&amp;spectr_charge=2&amp;ref=6802&amp;type=
51.744,0.002,51.7446,0.0019,,,,0.0,-,193 257,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)10d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6802&amp;comment_code=&amp;element=Cs&amp;spectr_charge=2&amp;ref=6802&amp;type=
51.8862,0.0005,51.8862,0.0005,,,,0.0,-,192 729.5,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)11s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6802&amp;comment_code=&amp;element=Cs&amp;spectr_charge=2&amp;ref=6802&amp;type=
52.381,0.002,52.3810,0.0019,,,,0.0,-,190 909,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)9d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6802&amp;comment_code=&amp;element=Cs&amp;spectr_charge=2&amp;ref=6802&amp;type=
52.6086,0.0005,52.6086,0.0005,,,,0.0,-,190 083.0,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)10s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6802&amp;comment_code=&amp;element=Cs&amp;spectr_charge=2&amp;ref=6802&amp;type=
53.427,0.002,53.4271,0.0020,,,,0.0,-,187 171,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)8d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6802&amp;comment_code=&amp;element=Cs&amp;spectr_charge=2&amp;ref=6802&amp;type=
53.8081,0.0005,53.8081,0.0005,,,,0.0,-,185 845.6,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)9s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6802&amp;comment_code=&amp;element=Cs&amp;spectr_charge=2&amp;ref=6802&amp;type=
53.9895,0.0005,53.9896,0.0005,,,,0.0,-,185 221.0,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)19d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6802&amp;comment_code=&amp;element=Cs&amp;spectr_charge=2&amp;ref=6802&amp;type=
54.0487,0.0005,54.0487,0.0005,,,,0.0,-,185 018.2,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)18d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6802&amp;comment_code=&amp;element=Cs&amp;spectr_charge=2&amp;ref=6802&amp;type=
54.1209,0.0005,54.1209,0.0005,,,,0.0,-,184 771.5,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)17d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6802&amp;comment_code=&amp;element=Cs&amp;spectr_charge=2&amp;ref=6802&amp;type=
54.1482,0.0005,54.1482,0.0005,,,,0.0,-,184 678.3,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)18s,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6802&amp;comment_code=&amp;element=Cs&amp;spectr_charge=2&amp;ref=6802&amp;type=
54.2091,0.0005,54.2091,0.0005,,,,0.0,-,184 470.9,5p6,1S,0,5p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)16d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6802&amp;comment_code=&amp;element=Cs&amp;spectr_charge=2&amp;ref=6802&amp;type=
