Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
46.1080,0.0003,46.107990,0.000017,8,,,0.0000,-,216 882.15,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>1</sup>D)5d,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5807&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=5807&amp;type=
46.4144,0.0003,46.414359,0.000017,7,,,1 431.5831,-,216 882.15,3s23p5,2P°,1/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>1</sup>D)5d,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5807&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=5807&amp;type=
48.7227,0.0010,48.7227217,0.0000004,2,,,0.0000,-,205 243.0497,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>1</sup>D)4d,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3263&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=3263&amp;type=
48.7264,0.0003,48.7278351,0.0000005,0,,,0.0000,-,205 221.512,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)5d,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
48.8782,0.0003,48.879280,0.000003,0.5,,,0.0000,-,204 585.664,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)5d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
48.8987,0.0003,48.8961570,0.0000005,0,,,0.0000,-,204 515.050,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)5d,2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
48.9196,0.0003,48.9195390,0.0000005,0.5,,,0.0000,-,204 417.2985,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)5d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
49.0698,0.0003,49.0701383,0.0000005,0.5,,,1 431.5831,-,205 221.512,3s23p5,2P°,1/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)5d,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
49.2418,0.0003,49.2408375,0.0000005,0,,,1 431.5831,-,204 515.050,3s23p5,2P°,1/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)5d,2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
49.4686,0.0003,49.46676252,0.00000020,0.5,,,0.0000,-,202 155.9425,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)5d,2F,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
49.6650,0.0003,49.66436403,0.00000022,0.5*,,,0.0000,-,201 351.6169,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)5d,4F,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
49.6650,0.0003,49.66592402,0.00000022,0.5*,,,0.0000,-,201 345.2925,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)5d,4P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
49.992,0.002,49.99192963,0.00000020,1,,,0.0000,-,200 032.2867,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)6s,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3263&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=3263&amp;type=
50.0798,0.0003,50.08016733,0.00000023,0.5,,,0.0000,-,199 679.8440,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>1</sup>D)4d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
50.1184,0.0003,50.11897078,0.00000023,0.5,,,0.0000,-,199 525.2465,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>1</sup>D)4d,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
50.140,0.002,50.1387271,0.0000003,1,,,0.0000,-,199 446.6269,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>1</sup>D)4d,2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3263&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=3263&amp;type=
50.1993,0.0003,50.20277299,0.00000023,0,,,1 431.5831,-,200 623.7672,3s23p5,2P°,1/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)6s,2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
50.2157,0.0003,50.21630407,0.00000020,1,,,0.0000,-,199 138.5106,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)6s,4P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
50.3649,0.0003,50.36503538,0.00000023,0.5,,,1 431.5831,-,199 982.0244,3s23p5,2P°,1/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>1</sup>D)4d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
50.480,0.002,50.48117051,0.00000023,1,,,1 431.5831,-,199 525.2465,3s23p5,2P°,1/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>1</sup>D)4d,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3263&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=3263&amp;type=
50.5013,0.0003,50.5012135,0.0000003,0.5,,,1 431.5831,-,199 446.6269,3s23p5,2P°,1/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>1</sup>D)4d,2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
51.0554,0.0003,51.05564448,0.00000021,1,,,0.0000,-,195 864.7296,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>1</sup>D)5s,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
51.4310,0.0003,51.43099883,0.00000024,1,,,1 431.5831,-,195 866.8503,3s23p5,2P°,1/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>1</sup>D)5s,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
51.8910,0.0003,51.8908889,0.0000006,1,,,0.0000,-,192 712.058,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)4d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
51.9329,0.0003,51.9326966,0.0000003,1,,,0.0000,-,192 556.9179,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)4d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
52.2791,0.0003,52.2792512,0.0000006,1,,,1 431.5831,-,192 712.058,3s23p5,2P°,1/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)4d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
52.4683,0.0003,52.4680359,0.0000003,1,,,0.0000,-,190 592.2306,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)4d,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
52.6497,0.0003,52.6496926,0.0000003,1,,,0.0000,-,189 934.6322,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)4d,2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
52.8640,0.0003,52.8651183,0.0000003,0.5,,,1 431.5831,-,190 592.2306,3s23p5,2P°,1/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)4d,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
53.0494,0.0003,53.0495398,0.0000003,1p,,,1 431.5831,-,189 934.6322,3s23p5,2P°,1/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)4d,2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
53.3082,0.0003,53.30793365,0.00000023,1,,,0.0000,-,187 589.3383,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)4d,2F,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
53.5072,0.0003,53.50711322,0.00000026,0.5,,,0.0000,-,186 891.0393,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)4d,4P,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
53.7140,0.0003,53.7139625,0.0000003,1,,,0.0000,-,186 171.3330,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)4d,4P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
53.7421,0.0003,53.74193325,0.00000023,0.5p,,,0.0000,-,186 074.4375,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)4d,4F,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
54.0804,0.0003,54.08066218,0.00000023,0.5,,,1 431.5831,-,186 340.5616,3s23p5,2P°,1/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)4d,4F,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
54.1299,0.0003,54.1302021,0.0000003,0.5,,,1 431.5831,-,186 171.3330,3s23p5,2P°,1/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)4d,4P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
54.2911,0.0003,54.2912358,0.0000003,2,,,0.0000,-,184 191.7917,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)4d,4D,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
54.3205,0.0003,54.3203312,0.0000003,2,,,0.0000,-,184 093.1337,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>1</sup>D)3d,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
54.3508,0.0006,54.3519575,0.0000003,"0bl,G",,,0.0000,-,183 986.0137,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)4d,4D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
54.3730,0.0003,54.37304927,0.00000024,2,,,0.0000,-,183 914.6440,3s23p5,2P°,3/2,3s<sup>2</sup>3p<sup>4</sup>(<sup>3</sup>P)5s,2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16202&amp;comment_code=&amp;element=Ar&amp;spectr_charge=2&amp;ref=16202&amp;type=
