Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
43.38,0.08,43.38,0.08,,,,0.0,-,230 500,3p6,1S,0,3p<sup>5</sup>6s,"(3/2,1/2)°",1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11572&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=11572&amp;type=
44.181,0.002,,,25,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3496&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=3496&amp;type=
44.30,0.08,,,,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11572&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=11572&amp;type=
44.76,0.10,,,,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11572&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=11572&amp;type=
45.70,0.08,45.66,0.05,,,,0.0,-,(218 992),3p6,1S,0,3p<sup>5</sup>4d,3D°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11572&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=11572&amp;type=
46.42,0.09,46.42506,0.00007,,,,0.0,-,215 400.9,3p6,1S,0,3p<sup>5</sup>4d,3P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11572&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=11572&amp;type=
46.508,0.002,46.50847,0.00007,5,1.0e+09,,0.0,-,215 014.6,3p6,1S,0,3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)5s,2[1/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6166&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=6166&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3496&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=3496&amp;type=
46.95,0.09,46.95087,0.00007,,,,0.0,-,212 988.6,3p6,1S,0,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5s,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11572&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=11572&amp;type=
47.603,0.002,,,10,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3496&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=3496&amp;type=
48.211,0.002,,,10,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3496&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=3496&amp;type=
48.241,0.002,,,10,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3496&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=3496&amp;type=
49.5153,0.0002,49.51534,0.00009,15,6.7e+10,,0.0,-,201 957.6,3p6,1S,0,3p<sup>5</sup>3d,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6798&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=6798&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
52.379,0.002,,,25,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3496&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=3496&amp;type=
52.706,0.002,,,10,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3496&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=3496&amp;type=
54.612,0.002,,,15,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3496&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=3496&amp;type=
55.032,0.002,,,5,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3496&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=3496&amp;type=
55.4175,0.0002,55.41735,0.00010,30,1.06e+07,,0.0,-,180 448.9,3p6,1S,0,3p<sup>5</sup>3d,3D°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6798&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=6798&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
57.463,0.002,,,5,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3496&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=3496&amp;type=
60.0755,0.0002,60.07547,0.00011,50,2.3e+09,,0.0,-,166 457.3,3p6,1S,0,3p<sup>5</sup>4s,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6798&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=6798&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
60.7932,0.0002,60.79323,0.00012,60,4.2e+08,,0.0,-,164 492.0,3p6,1S,0,3p<sup>5</sup>3d,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6798&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=6798&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
61.2625,0.0002,61.26242,0.00012,65,1.2e+08,,0.0,-,163 232.2,3p6,1S,0,3p<sup>5</sup>4s,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6798&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=6798&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
124.7036,0.0010,124.7040,0.0008,5,6.88e+05,,162 502.7,-,242 692.6,3p54s,3P°,2,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
125.8385,0.0010,125.8367,0.0005,2,8.68e+07,,163 232.2,-,242 700.3,3p54s,3P°,1,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
126.1664,0.0010,126.1662,0.0008,2,2.08e+08,,163 432.1,-,242 692.6,3p53d,3P°,0,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
127.8623,0.0010,127.8637,0.0005,5,3.11e+08,,164 492.0,-,242 700.3,3p53d,3P°,1,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
128.4628,0.0010,128.4632,0.0005,8,5.46e+08,,164 927.9,-,242 771.2,3p53d,3P°,2,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[5/2],3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
128.5786,0.0010,128.5803,0.0005,2,1.41e+08,,164 927.9,-,242 700.3,3p53d,3P°,2,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
129.8693,0.0010,129.8691,0.0005,8,2.05e+06,,162 502.7,-,239 503.3,3p54s,3P°,2,3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)5f,2[5/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
133.8358,0.0010,133.8371,0.0011,2,8.85e+06,,162 502.7,-,237 220.4,3p54s,3P°,2,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5f,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
134.0909,0.0010,134.0925,0.0006,5,7.43e+06,,164 927.9,-,239 503.3,3p53d,3P°,2,3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)5f,2[5/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
134.1233,0.0010,134.1223,0.0007,15,1.04e+08,,164 927.9,-,239 486.7,3p53d,3P°,2,3p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)5f,2[5/2],3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
134.9075,0.0010,134.9082,0.0004,15,1.02e+07,,163 232.2,-,237 356.7,3p54s,3P°,1,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5f,2[5/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
135.1844,0.0010,135.1854,0.0006,10,2.76e+07,,163 232.2,-,237 204.7,3p54s,3P°,1,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5f,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
135.5513,0.0010,135.5517,0.0006,20,8.08e+07,,163 432.1,-,237 204.7,3p53d,3P°,0,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5f,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
137.4990,0.0010,137.4979,0.0012,25,8.35e+07,,164 492.0,-,237 220.4,3p53d,3P°,1,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5f,2[3/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
137.5243,0.0010,137.5276,0.0006,40,4.32e+07,,164 492.0,-,237 204.7,3p53d,3P°,1,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5f,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
137.5903,0.0010,137.5904,0.0010,20,1.63e+09,,170 049.2,-,242 728.7,3p53d,3F°,4,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[9/2],5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
138.1009,0.0010,138.1004,0.0004,20,1.86e+08,,164 927.9,-,237 339.0,3p53d,3P°,2,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5f,2[5/2],3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
138.7732,0.0010,138.7746,0.0007,5,6.19e+06,,165 145.4,-,237 204.7,3p54s,3P°,0,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5f,2[3/2],1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
138.9285,0.0010,138.9275,0.0008,8bl*,1.27e+08,,170 831.1,-,242 811.1,3p53d,3F°,3,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[7/2],4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
138.9285,0.0010,138.9284,0.0010,8bl*,1.28e+08,,170 831.1,-,242 810.6,3p53d,3F°,3,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[7/2],3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
138.9970,0.0010,138.9976,0.0006,1,9.32e+06,,170 831.1,-,242 774.8,3p53d,3F°,3,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[5/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
139.0803,0.0010,139.0799,0.0006,10,6.59e+08,,170 831.1,-,242 732.2,3p53d,3F°,3,3p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[9/2],4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8304&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=8304&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12188&amp;comment_code=&amp;element=K&amp;spectr_charge=2&amp;ref=12188&amp;type=
