Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
20.200,20.200,"g,a",,,0.00,-,495 050,2p63s,2S,1/2,2p<sup>5</sup>(<sup>2</sup>P°)3s4s(<sup>1</sup>S),2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2781&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=2781&amp;type=
20.227,20.227,"g,a",,,0.00,-,494 390,2p63s,2S,1/2,2p<sup>5</sup>(<sup>2</sup>P°)3s4s(<sup>1</sup>S),2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2781&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=2781&amp;type=
20.251,20.251,"g,a",,,0.00,-,493 800,2p63s,2S,1/2,2p<sup>5</sup>(<sup>2</sup>P°)3s3d(<sup>3</sup>D),2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2781&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=2781&amp;type=
20.294,20.294,"g,a",,,0.00,-,492 760,2p63s,2S,1/2,2p<sup>5</sup>(<sup>2</sup>P°)3s3d(<sup>3</sup>D),°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2781&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=2781&amp;type=
20.342,20.342,"g,a",,,0.00,-,491 590,2p63s,2S,1/2,2p<sup>5</sup>(<sup>2</sup>P°)3s4s(<sup>3</sup>S),2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2781&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=2781&amp;type=
20.353,20.353,"g,a",,,0.00,-,491 330,2p63s,2S,1/2,2p<sup>5</sup>(<sup>2</sup>P°)3s4s(<sup>3</sup>S),2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2781&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=2781&amp;type=
20.909,20.909,"g,a",,,0.00,-,478 260,2p63s,2S,1/2,2p<sup>5</sup>(<sup>2</sup>P°)3p<sup>2</sup>(<sup>1</sup>D),2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2781&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=2781&amp;type=
20.943,20.943,"g,a",,,0.00,-,477 490,2p63s,2S,1/2,2p<sup>5</sup>(<sup>2</sup>P°)3p<sup>2</sup>(<sup>1</sup>D),2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2781&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=2781&amp;type=
23.301,23.301,4,,,35 760.88,-,464 930?,2p63p,2P°,3/2,2p<sup>5</sup>(<sup>2</sup>P°)3s3p(<sup>1</sup>P°),2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10300&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=10300&amp;type=
23.58,23.58,1,,,35 760.88,-,459 800?,2p63p,2P°,3/2,2p<sup>5</sup>(<sup>2</sup>P°)3s3p(<sup>1</sup>P°),2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10300&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=10300&amp;type=
23.81,23.804,7*,,,71 490.19,-,491 590,2p63d,2D,5/2,2p<sup>5</sup>(<sup>2</sup>P°)3s4s(<sup>3</sup>S),2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6592&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=6592&amp;type=
23.81,23.819,7*,,,71 491.06,-,491 330,2p63d,2D,3/2,2p<sup>5</sup>(<sup>2</sup>P°)3s4s(<sup>3</sup>S),2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6592&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=6592&amp;type=
24.655,24.651,6*,,,35 669.31,-,441 330,2p63p,2P°,1/2,2p<sup>5</sup>(<sup>2</sup>P°)3s3p(<sup>3</sup>P°),2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10300&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=10300&amp;type=
24.655,24.657,6*,,,35 760.88,-,441 330,2p63p,2P°,3/2,2p<sup>5</sup>(<sup>2</sup>P°)3s3p(<sup>3</sup>P°),2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10300&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=10300&amp;type=
24.721,24.721,2g,,,0.00,-,404 510,2p63s,2S,1/2,2p<sup>5</sup>3s<sup>2</sup>,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10300&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=10300&amp;type=
24.766,24.766,1,,,35 760.88,-,439 540,2p63p,2P°,3/2,2p<sup>5</sup>(<sup>2</sup>P°)3s3p(<sup>3</sup>P°),2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10300&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=10300&amp;type=
24.839,24.839,3g,,,0.00,-,402 590,2p63s,2S,1/2,2p<sup>5</sup>3s<sup>2</sup>,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10300&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=10300&amp;type=
27.72,27.723,1*,,,80 619.50,-,441 330,2p64p,2P°,1/2,2p<sup>5</sup>(<sup>2</sup>P°)3s3p(<sup>3</sup>P°),2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6592&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=6592&amp;type=
27.72,27.725,1*,,,80 650.02,-,441 330,2p64p,2P°,3/2,2p<sup>5</sup>(<sup>2</sup>P°)3s3p(<sup>3</sup>P°),2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6592&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=6592&amp;type=
,85.5883,,6.10e+00,C+,0.00,-,116 838.45,2p63s,2S,1/2,2p<sup>6</sup>10d,2D,5/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=2169&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=2169&amp;type=E2,
,86.3600,,9.75e+00,D+,0.00,-,115 794.39,2p63s,2S,1/2,2p<sup>6</sup>9d,2D,5/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=2169&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=2169&amp;type=E2,
87.02,87.03317,"g,a*",1.04e+06,C,0.00,-,114 898.72,2p63s,2S,1/2,2p<sup>6</sup>9p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=1790&amp;type=
87.02,87.03463,"g,a*",1.08e+06,C,0.00,-,114 896.79,2p63s,2S,1/2,2p<sup>6</sup>9p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=1790&amp;type=
,87.4640,,1.69e+01,C,0.00,-,114 332.74,2p63s,2S,1/2,2p<sup>6</sup>8d,2D,3/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=2169&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=2169&amp;type=E2,
88.47,88.46967,"g,a*",1.38e+06,C,0.00,-,113 033.09,2p63s,2S,1/2,2p<sup>6</sup>8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=1790&amp;type=
88.47,88.47189,"g,a*",1.44e+06,C,0.00,-,113 030.25,2p63s,2S,1/2,2p<sup>6</sup>8p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c31&amp;element=Mg&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1790&amp;comment_code=&amp;element=Mg&amp;spectr_charge=2&amp;ref=1790&amp;type=
