Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),Type,TPRef.,LineRef.
76.124,,165,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
80.283,,165,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
102.196,,340,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
108.235,,340,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
113.940,,500,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
114.931,,615,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
118.151,,555,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
118.987,,555,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
119.638,,615,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
119.656,,615,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
120.744,,340,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
121.117,,800,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
121.810,,800,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
122.315,,340,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
124.131,,760,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
124.308,,965,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
124.567,,870,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
125.858,,800,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
126.377,,965,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
126.634,,800,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
126.759,,800,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
128.099,,715,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
128.754,,715,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
130.570,,715,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
130.774,,340,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
133.315,,760,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
134.155,,965,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
135.593,,760,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=820&amp;comment_code=&amp;element=As&amp;spectr_charge=2&amp;ref=820&amp;type=
