Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
136.835,,136.834895,0.000006,1:,,,8 997.7874,-,82 078.561,3d3,a 2G,7/2,3d<sup>2</sup>(<sup>3</sup>F)4f,4G°,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
136.864,,136.864087,0.000004,3:,,,9 118.2849,-,82 183.471,3d3,a 2G,9/2,3d<sup>2</sup>(<sup>3</sup>F)4f,2H°,11/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
136.924,,136.924074,0.000004,0:,,,9 118.2849,-,82 151.461,3d3,a 2G,9/2,3d<sup>2</sup>(<sup>3</sup>F)4f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
136.957,,136.956524,0.000004,0:,,,9 118.2849,-,82 134.1565,3d3,a 2G,9/2,3d<sup>2</sup>(<sup>3</sup>F)4f,4D°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
137.061,,137.060885,0.000006,2:,,,9 118.2849,-,82 078.561,3d3,a 2G,9/2,3d<sup>2</sup>(<sup>3</sup>F)4f,4G°,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
137.089,,137.088411,0.000004,0:,,,8 997.7874,-,81 943.4136,3d3,a 2G,7/2,3d<sup>2</sup>(<sup>3</sup>F)4f,4F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
137.125,,137.124667,0.000004,2:,,,8 997.7874,-,81 924.127,3d3,a 2G,7/2,3d<sup>2</sup>(<sup>3</sup>F)4f,2H°,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
137.160,,137.159451,0.000003,0:,,,225.7039,-,73 133.5489,3d2(3F)4s,a 4F,7/2,3d<sup>2</sup>(<sup>3</sup>F)5p,2G°,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
137.244,,137.243416,0.000004,0:,,,8 997.7874,-,81 861.0276,3d3,a 2G,7/2,3d<sup>2</sup>(<sup>3</sup>F)4f,4G°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
137.265,,137.264470,0.000008,1:,,,9 518.1516,-,82 370.216,3d3,a 4P,5/2,3d<sup>2</sup>(<sup>3</sup>F)4f,4S°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
137.279,,137.278806,0.000003,0:,,,8 997.7874,-,81 842.2440,3d3,a 2G,7/2,3d<sup>2</sup>(<sup>3</sup>F)4f,2G°,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
137.417,,137.416826,0.000004,0:,,,9 118.2849,-,81 889.5772,3d3,a 2G,9/2,3d<sup>2</sup>(<sup>3</sup>F)4f,4I°,11/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
137.475,,137.474995,0.000004,1:,,,8 997.7874,-,81 738.2883,3d3,a 2G,7/2,3d<sup>2</sup>(<sup>3</sup>F)4f,4I°,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
137.498,,137.497938,0.000006,0:,,,9 518.1516,-,82 246.515,3d3,a 4P,5/2,3d<sup>2</sup>(<sup>3</sup>F)4f,4P°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
137.507,,137.506265,0.000003,1:,,,9 118.2849,-,81 842.2440,3d3,a 2G,9/2,3d<sup>2</sup>(<sup>3</sup>F)4f,2G°,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
137.574,,137.573927,0.000004,1:,,,8 997.7874,-,81 685.979,3d3,a 2G,7/2,3d<sup>2</sup>(<sup>3</sup>F)4f,2G°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
137.673,,137.673056,0.000004,0:,,,9 118.2849,-,81 754.1387,3d3,a 2G,9/2,3d<sup>2</sup>(<sup>3</sup>F)4f,4H°,11/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
137.711,,137.710688,0.000004,0:,,,9 518.1516,-,82 134.1565,3d3,a 4P,5/2,3d<sup>2</sup>(<sup>3</sup>F)4f,4D°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
137.739,,137.738764,0.000009,1:,,,9 395.8020,-,81 997.005,3d3,a 4P,3/2,3d<sup>2</sup>(<sup>3</sup>F)4f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
137.841,,137.840513,0.000006,0:,,,9 395.8020,-,81 943.4136,3d3,a 4P,3/2,3d<sup>2</sup>(<sup>3</sup>F)4f,4F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
137.895,,137.894513,0.000008,0:,,,9 851.0145,-,82 370.216,3d3,a 2P,1/2,3d<sup>2</sup>(<sup>3</sup>F)4f,4S°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
137.923,,137.923171,0.000006,1:,,,9 363.7425,-,81 867.876,3d3,a 4P,1/2,3d<sup>2</sup>(<sup>3</sup>F)4f,4F°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
138.073,,138.073370,0.000004,1:,,,9 518.1516,-,81 943.4136,3d3,a 4P,5/2,3d<sup>2</sup>(<sup>3</sup>F)4f,4F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
138.131,,138.131288,0.000004,1:,,,9 518.1516,-,81 913.0457,3d3,a 4P,5/2,3d<sup>2</sup>(<sup>3</sup>F)4f,4F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
138.163,,138.162851,0.000006,0:,,,9 395.8020,-,81 774.158,3d3,a 4P,3/2,3d<sup>2</sup>(<sup>3</sup>F)4f,4D°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
138.258,,138.258033,0.000006,1:,,,9 395.8020,-,81 724.330,3d3,a 4P,3/2,3d<sup>2</sup>(<sup>3</sup>F)4f,4G°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
138.369,,138.3689443,0.0000025,0:,,,0.0000,-,72 270.5521,3d2(3F)4s,a 4F,3/2,3d<sup>2</sup>(<sup>3</sup>F)5p,4D°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
138.476,,138.4743730,0.0000021,1:,,,393.4459,-,72 608.9742,3d2(3F)4s,a 4F,9/2,3d<sup>2</sup>(<sup>3</sup>F)5p,4D°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
138.566,,138.565901,0.000004,0:,,,9 518.1516,-,81 685.979,3d3,a 4P,5/2,3d<sup>2</sup>(<sup>3</sup>F)4f,2G°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
138.716,,138.716180,0.000012,0:,,,9 975.9994,-,82 065.643,3d3,a 2P,3/2,3d<sup>2</sup>(<sup>3</sup>F)4f,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
139.758,,139.757255,0.000003,1:,,,393.4459,-,71 946.0817,3d2(3F)4s,a 4F,9/2,3d<sup>2</sup>(<sup>3</sup>F)5p,4G°,11/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
139.818,,139.8171886,0.0000020,:,,,225.7039,-,71 747.6684,3d2(3F)4s,a 4F,7/2,3d<sup>2</sup>(<sup>3</sup>F)5p,4G°,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
139.818,,139.8178658,0.0000022,1:,,,1 087.3561,-,72 608.9742,3d3,b 4F,7/2,3d<sup>2</sup>(<sup>3</sup>F)5p,4D°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
139.876,,139.875522,0.000003,0:,,,94.1142,-,71 586.2514,3d2(3F)4s,a 4F,5/2,3d<sup>2</sup>(<sup>3</sup>F)5p,4G°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
139.924,,139.9231912,0.0000020,0:,,,983.9157,-,72 451.6968,3d3,b 4F,5/2,3d<sup>2</sup>(<sup>3</sup>F)5p,4D°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
139.935,,139.9349156,0.0000018,0:,,,0.0000,-,71 461.7932,3d2(3F)4s,a 4F,3/2,3d<sup>2</sup>(<sup>3</sup>F)5p,4G°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
139.997,,139.9967320,0.0000024,0:,,,907.9672,-,72 338.2060,3d3,b 4F,3/2,3d<sup>2</sup>(<sup>3</sup>F)5p,4D°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5432&amp;comment_code=&amp;element=Ti&amp;spectr_charge=2&amp;ref=5432&amp;type=
