Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
167.1778,167.17827,0.00140,5bl*,,,0.000,-,59 816.385,5d4(5D)6s,6D,1/2,,,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
168.0773,168.07603,0.00141,3,,,6 147.085,-,65 643.968,5d4(5D)6s,6D,9/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
169.0737,169.07327,0.00143,9,,,13 411.939,-,72 557.895,5d36s2,4F,7/2,,,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
169.2842,169.28504,0.00143,15bl,,,4 716.278,-,63 788.242,5d4(5D)6s,6D,7/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
170.7683,170.76798,0.00117,15bl,,,15 146.977,-,73 705.965,5d4(3H)6s,4H,7/2,,,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
171.0562,171.05774,0.00117,5,,,14 967.745,-,73 427.537,,,5/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
171.5860,171.58380,0.00118,9*,,,15 146.977,-,73 427.537,5d4(3H)6s,4H,7/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
171.5860,171.58748,0.00118,9*,,,11 301.024,-,69 580.334,5d36s2,4F,5/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
171.7513,171.75135,0.00118,5,,,7 420.261,-,65 643.968,5d5,6S,5/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
171.7930,171.79278,0.00118,9bl,,,6 147.085,-,64 356.750,5d4(5D)6s,6D,9/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
171.8788,171.87834,0.00118,11,,,11 301.024,-,69 481.712,5d36s2,4F,5/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
172.6391,172.63935,0.00119,7,,,1 518.829,-,59 443.051,5d4(5D)6s,6D,3/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
172.8578,172.85696,0.00120,11,,,10 592.485,-,68 443.785,,,3/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
173.1917,173.18973,0.00120,7d,,,14 857.160,-,72 597.303,,,9/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
173.5614,173.55998,0.00120,15bl,,,4 716.278,-,62 333.247,5d4(5D)6s,6D,7/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
173.5672,173.56719,0.00121,7,,,4 716.278,-,62 330.855,5d4(5D)6s,6D,7/2,,,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
175.1793,175.18021,0.00123,11bl,,,3 172.473,-,60 256.547,5d4(5D)6s,6D,5/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
175.9006,175.89971,0.00124,5bl,,,4 716.278,-,61 566.854,5d4(5D)6s,6D,7/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
176.1771,176.17663,0.00124,3,,,3 172.473,-,59 933.692,5d4(5D)6s,6D,5/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
176.6480,176.64723,0.00125,9,,,4 716.278,-,61 326.281,5d4(5D)6s,6D,7/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
176.7764,176.77503,0.00125,7,,,6 147.085,-,62 716.159,5d4(5D)6s,6D,9/2,5d<sup>3</sup>(<sup>4</sup>P)6s(<sup>5</sup>P)6p,6D°,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
177.0272,177.02605,0.00125,7,,,1 518.829,-,58 007.690,5d4(5D)6s,6D,3/2,,,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
177.6862,177.68583,0.00126,15bl,,,8 711.274,-,64 990.383,5d36s2,4F,3/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
178.3042,178.30294,0.00127,150,,,0.000,-,56 084.326,5d4(5D)6s,6D,1/2,,,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
178.7612,178.76212,0.00128,5,,,4 716.278,-,60 656.540,5d4(5D)6s,6D,7/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
179.5088,179.50756,0.00129,15,,,4 716.278,-,60 424.237,5d4(5D)6s,6D,7/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
179.8610,179.85987,0.00129,5bl,,,8 711.274,-,64 310.114,5d36s2,4F,3/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
179.9553,179.95523,0.00130,9bl,,,7 420.261,-,62 989.639,5d5,6S,5/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
180.0491,180.04954,0.00130,25,,,4 716.278,-,60 256.547,5d4(5D)6s,6D,7/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
180.0599,180.05968,0.00130,25bl,,,3 172.473,-,58 709.614,5d4(5D)6s,6D,5/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
180.2188,180.21871,0.00130,25,,,0.000,-,55 488.134,5d4(5D)6s,6D,1/2,5d<sup>3</sup>(<sup>4</sup>P)6s(<sup>5</sup>P)6p,6P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
180.7695,180.76894,0.00131,3,,,8 711.274,-,64 030.511,5d36s2,4F,3/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
181.1028,181.10229,0.00131,15,,,4 716.278,-,59 933.692,5d4(5D)6s,6D,7/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
181.2279,181.22772,0.00131,15,,,6 147.085,-,61 326.281,5d4(5D)6s,6D,9/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
181.2758,181.27560,0.00131,15,,,3 172.473,-,58 337.096,5d4(5D)6s,6D,5/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
181.5095,181.50886,0.00132,3,,,6 147.085,-,61 240.813,5d4(5D)6s,6D,9/2,,,11/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
181.7336,181.73333,0.00132,25bl,,,1 518.829,-,56 544.508,5d4(5D)6s,6D,3/2,5d<sup>3</sup>(<sup>4</sup>P)6s(<sup>5</sup>P)6p,6P°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
182.1199,182.12029,0.00133,11,,,6 147.085,-,61 055.849,5d4(5D)6s,6D,9/2,,,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
182.8687,182.86789,0.00134,250,,,3 172.473,-,57 856.759,5d4(5D)6s,6D,5/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
183.2658,183.26599,0.00134,3,,,1 518.829,-,56 084.326,5d4(5D)6s,6D,3/2,,,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
183.2839,183.28252,0.00134,5,,,4 716.278,-,59 276.854,5d4(5D)6s,6D,7/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
183.2943,183.29364,0.00134,3,,,18 000.627,-,72 557.895,,,7/2,,,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
183.8315,183.83063,0.00135,150bl,,,10 592.485,-,64 990.383,,,3/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
184.2397,184.23959,0.00136,50bl,,,6 147.085,-,60 424.237,5d4(5D)6s,6D,9/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
184.7345,184.73484,0.00137,3,,,6 147.085,-,60 278.726,5d4(5D)6s,6D,9/2,,,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
184.8106,184.81056,0.00137,250,,,6 147.085,-,60 256.547,5d4(5D)6s,6D,9/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
184.9132,184.91239,0.00137,3,,,3 172.473,-,57 252.138,5d4(5D)6s,6D,5/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
185.2086,185.20804,0.00137,50,,,4 716.278,-,58 709.614,5d4(5D)6s,6D,7/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
185.2911,185.29051,0.00137,50bl,,,1 518.829,-,55 488.134,5d4(5D)6s,6D,3/2,5d<sup>3</sup>(<sup>4</sup>P)6s(<sup>5</sup>P)6p,6P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
185.5102,185.50804,0.00138,350bl,,,7 420.261,-,61 326.281,5d5,6S,5/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
185.9197,185.91989,0.00138,25,,,6 147.085,-,59 933.692,5d4(5D)6s,6D,9/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
186.1257,186.12532,0.00139,7,,,17 436.932,-,71 164.174,5d4(3H)6s,4H,11/2,,,11/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
186.1441,186.14325,0.00139,3,,,6 147.085,-,59 869.150,5d4(5D)6s,6D,9/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
186.1593,186.15863,0.00139,5,,,10 592.485,-,64 310.114,,,3/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
186.2295,186.22875,0.00139,11,,,7 420.261,-,61 117.662,5d5,6S,5/2,,,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
186.4948,186.49473,0.00139,50bl,,,4 716.278,-,58 337.096,5d4(5D)6s,6D,7/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
186.5815,186.58064,0.00139,25bl,,,3 172.473,-,56 768.602,5d4(5D)6s,6D,5/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
187.1260,187.12500,0.00140,7,,,0.000,-,53 440.213,5d4(5D)6s,6D,1/2,,,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
187.1848,187.18512,0.00140,15,,,0.000,-,53 423.050,5d4(5D)6s,6D,1/2,,,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
187.36395,187.36404,0.00018,3,,,3 172.473,-,56 544.508,5d4(5D)6s,6D,5/2,5d<sup>3</sup>(<sup>4</sup>P)6s(<sup>5</sup>P)6p,6P°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11762&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=11762&amp;type=
187.5126,187.51256,0.00141,15,,,0.000,-,53 329.762,5d4(5D)6s,6D,1/2,,,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
187.6614,187.66029,0.00141,3,,,10 592.485,-,63 880.265,,,3/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
187.7218,187.72059,0.00141,5,,,4 716.278,-,57 986.939,5d4(5D)6s,6D,7/2,,,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
187.78540,187.785479,0.000212,3,,,6 147.085,-,59 399.339,5d4(5D)6s,6D,9/2,,,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11762&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=11762&amp;type=
188.0202,188.02027,0.00141,25,,,1 518.829,-,54 704.585,5d4(5D)6s,6D,3/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
188.1807,188.18046,0.00142,15,,,4 716.278,-,57 856.759,5d4(5D)6s,6D,7/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
188.2187,188.21840,0.00142,15,,,6 147.085,-,59 276.854,5d4(5D)6s,6D,9/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
188.6305,188.63043,0.00142,25,,,4 716.278,-,57 729.994,5d4(5D)6s,6D,7/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
188.6464,188.64689,0.00142,50bl,,,11 301.024,-,64 310.114,5d36s2,4F,5/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
188.6677,188.66509,0.00142,3?,,,7 420.261,-,60 424.237,5d5,6S,5/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
189.1835,189.18231,0.00143,3,,,13 411.939,-,66 271.003,5d36s2,4F,7/2,,,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
189.1886,189.18959,0.00143,50,,,1 518.829,-,54 375.859,5d4(5D)6s,6D,3/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
189.6352,189.63617,0.00144,3,,,13 411.939,-,66 144.496,5d36s2,4F,7/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
189.6468,189.64721,0.00144,25,,,11 301.024,-,64 030.511,5d36s2,4F,5/2,,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
189.94381,189.94370,0.00040,2,,,20 780.358,-,73 427.537,,,9/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11762&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=11762&amp;type=
190.0477,190.04760,0.00144,15,,,1 518.829,-,54 137.225,5d4(5D)6s,6D,3/2,,,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
190.1367,190.13660,0.00145,3,,,0.000,-,52 593.766,5d4(5D)6s,6D,1/2,,,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6520&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=6520&amp;type=
190.24950,190.249598,0.000145,3,,,6 147.085,-,58 709.614,5d4(5D)6s,6D,9/2,,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11762&amp;comment_code=&amp;element=W&amp;spectr_charge=2&amp;ref=11762&amp;type=
