Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
84.604,,2,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3271&amp;comment_code=&amp;element=Pb&amp;spectr_charge=2&amp;ref=3271&amp;type=
84.988,,2w,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3271&amp;comment_code=&amp;element=Pb&amp;spectr_charge=2&amp;ref=3271&amp;type=
85.557,,3,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3271&amp;comment_code=&amp;element=Pb&amp;spectr_charge=2&amp;ref=3271&amp;type=
86.300,,3,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3271&amp;comment_code=&amp;element=Pb&amp;spectr_charge=2&amp;ref=3271&amp;type=
87.371,,6,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3271&amp;comment_code=&amp;element=Pb&amp;spectr_charge=2&amp;ref=3271&amp;type=
87.796,,2,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3271&amp;comment_code=&amp;element=Pb&amp;spectr_charge=2&amp;ref=3271&amp;type=
88.968,,8,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3271&amp;comment_code=&amp;element=Pb&amp;spectr_charge=2&amp;ref=3271&amp;type=
89.630,,3,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3271&amp;comment_code=&amp;element=Pb&amp;spectr_charge=2&amp;ref=3271&amp;type=
92.644,,5,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3271&amp;comment_code=&amp;element=Pb&amp;spectr_charge=2&amp;ref=3271&amp;type=
95.876,,2,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3271&amp;comment_code=&amp;element=Pb&amp;spectr_charge=2&amp;ref=3271&amp;type=
96.021,,2,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3271&amp;comment_code=&amp;element=Pb&amp;spectr_charge=2&amp;ref=3271&amp;type=
