Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
9.371,0.004,9.372,0.004,7a*,,,31 928.744,-,1 098 900,1s22p,2P°,1/2,1s2p(<sup>3</sup>P°)4p,2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.371,0.004,9.372,0.004,7a*,,,31 935.320,-,1 098 900,1s22p,2P°,3/2,1s2p(<sup>3</sup>P°)4p,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.393,0.003,9.393,0.003,2a*,,,0.000,-,1 064 600a,1s22s,2S,1/2,1s2s(<sup>1</sup>S)3p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.393,0.003,9.393,0.003,2a*,,,0.000,-,1 064 600a,1s22s,2S,1/2,1s2s(<sup>1</sup>S)3p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.456,0.004,9.461,0.004,8a*,,,31 928.744,-,1 088 900?,1s22p,2P°,1/2,1s2p(<sup>1</sup>P°)3p,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.456,0.004,9.461,0.004,8a*,,,31 935.320,-,1 088 900?,1s22p,2P°,3/2,1s2p(<sup>1</sup>P°)3p,2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.456,0.004,9.461,0.004,8a*,,,31 928.744,-,1 088 900?,1s22p,2P°,1/2,1s2p(<sup>1</sup>P°)3p,2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.456,0.004,9.461,0.004,8a*,,,31 935.320,-,1 088 900?,1s22p,2P°,3/2,1s2p(<sup>1</sup>P°)3p,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.479,0.003,9.478,0.003,21a*,,,31 928.744,-,1 087 000a,1s22p,2P°,1/2,1s2p(<sup>1</sup>P°)3p,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.479,0.003,9.478,0.003,21a*,,,31 935.320,-,1 087 000a,1s22p,2P°,3/2,1s2p(<sup>1</sup>P°)3p,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.479,0.003,9.478,0.003,21a*,,,31 935.320,-,1 087 000a,1s22p,2P°,3/2,1s2p(<sup>1</sup>P°)3p,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.534,0.004,9.534,0.004,8a*,,,31 928.744,-,1 080 800a,1s22p,2P°,1/2,1s2p(<sup>3</sup>P°)3p,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.534,0.004,9.534,0.004,8a*,,,31 935.320,-,1 080 800a,1s22p,2P°,3/2,1s2p(<sup>3</sup>P°)3p,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.562,0.005,9.562,0.005,20a*,,,31 928.744,-,1 077 700a,1s22p,2P°,1/2,1s2s(<sup>3</sup>S)4d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.562,0.005,9.562,0.005,20a*,,,31 935.320,-,1 077 700a,1s22p,2P°,3/2,1s2s(<sup>3</sup>S)4d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.562,0.005,9.562,0.005,20a*,,,31 935.320,-,1 077 700a,1s22p,2P°,3/2,1s2s(<sup>3</sup>S)4d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.5734,0.0020,9.5730,0.0020,25a*,,,0.000,-,1 044 600a,1s22s,2S,1/2,1s2s(<sup>3</sup>S)3p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.5734,0.0020,9.5730,0.0020,25a*,,,0.000,-,1 044 600a,1s22s,2S,1/2,1s2s(<sup>3</sup>S)3p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.577,0.003,9.577,0.003,20a*,,,31 928.744,-,1 076 100a,1s22p,2P°,1/2,1s2p(<sup>3</sup>P°)3p,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.577,0.003,9.577,0.003,20a*,,,31 935.320,-,1 076 100a,1s22p,2P°,3/2,1s2p(<sup>3</sup>P°)3p,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.577,0.003,9.577,0.003,20a*,,,31 935.320,-,1 076 100a,1s22p,2P°,3/2,1s2p(<sup>3</sup>P°)3p,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.602,0.007,9.601,0.007,5a*,,,31 935.320,-,1 073 500a,1s22p,2P°,3/2,1s2s(<sup>1</sup>S)3d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.602,0.007,9.601,0.007,5a*,,,31 928.744,-,1 073 500a,1s22p,2P°,1/2,1s2s(<sup>1</sup>S)3d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.602,0.007,9.601,0.007,5a*,,,31 935.320,-,1 073 500a,1s22p,2P°,3/2,1s2s(<sup>1</sup>S)3d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.625,0.004,9.625,0.004,15a*,,,31 935.320,-,1 070 900,1s22p,2P°,3/2,1s2p(<sup>3</sup>P°)3p,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.625,0.004,9.625,0.004,15a*,,,31 928.744,-,1 070 900,1s22p,2P°,1/2,1s2p(<sup>3</sup>P°)3p,2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.625,0.004,9.625,0.004,15a*,,,31 935.320,-,1 070 900,1s22p,2P°,3/2,1s2p(<sup>3</sup>P°)3p,2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.625,0.004,9.625,0.004,15a*,,,31 928.744,-,1 070 900,1s22p,2P°,1/2,1s2p(<sup>3</sup>P°)3p,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.788,0.004,9.788,0.004,7a*,,,31 935.320,-,1 053 600a,1s22p,2P°,3/2,1s2s(<sup>3</sup>S)3d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.788,0.004,9.788,0.004,7a*,,,31 928.744,-,1 053 600a,1s22p,2P°,1/2,1s2s(<sup>3</sup>S)3d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
9.788,0.004,9.788,0.004,7a*,,,31 935.320,-,1 053 600a,1s22p,2P°,3/2,1s2s(<sup>3</sup>S)3d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.055,0.003,10.055,0.003,25*,,,98 055.10,-,1 092 600a?,1s23d,2D,5/2,1s2p(<sup>1</sup>P°)3d,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.055,0.003,10.055,0.003,25*,,,98 054.57,-,1 092 600a?,1s23d,2D,3/2,1s2p(<sup>1</sup>P°)3d,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.055,0.003,10.055,0.003,25*,,,98 055.10,-,1 092 600a?,1s23d,2D,5/2,1s2p(<sup>1</sup>P°)3d,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.055,0.003,10.0563,0.0010,25*,,,98 054.57,-,1 092 460,1s23d,2D,3/2,1s2p(<sup>1</sup>P°)3d,2D°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.055,0.003,10.0563,0.0010,25*,,,98 055.10,-,1 092 460,1s23d,2D,5/2,1s2p(<sup>1</sup>P°)3d,2D°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.055,0.003,10.0563,0.0010,25*,,,98 055.10,-,1 092 460,1s23d,2D,5/2,1s2p(<sup>1</sup>P°)3d,2D°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.055,0.003,10.0563,0.0010,25*,,,98 054.57,-,1 092 460,1s23d,2D,3/2,1s2p(<sup>1</sup>P°)3d,2D°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.0778,0.0020,10.0765,0.0020,25a*,,,96 495.360,-,1 088 900?,1s23p,2P°,1/2,1s2p(<sup>1</sup>P°)3p,2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.0778,0.0020,10.0766,0.0020,25a*,,,96 497.288,-,1 088 900?,1s23p,2P°,3/2,1s2p(<sup>1</sup>P°)3p,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.0778,0.0020,10.0765,0.0020,25a*,,,96 495.360,-,1 088 900?,1s23p,2P°,1/2,1s2p(<sup>1</sup>P°)3p,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.0778,0.0020,10.0766,0.0020,25a*,,,96 497.288,-,1 088 900?,1s23p,2P°,3/2,1s2p(<sup>1</sup>P°)3p,2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.0949,0.0020,10.0959,0.0020,40*,,,96 497.288,-,1 087 000a,1s23p,2P°,3/2,1s2p(<sup>1</sup>P°)3p,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.0949,0.0020,10.0959,0.0020,40*,,,96 497.288,-,1 087 000a,1s23p,2P°,3/2,1s2p(<sup>1</sup>P°)3p,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.0949,0.0020,10.0959,0.0020,40*,,,96 495.360,-,1 087 000a,1s23p,2P°,1/2,1s2p(<sup>1</sup>P°)3p,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.175,0.003,10.175,0.003,10*,,,31 928.744,-,1 014 700a,1s22p,2P°,1/2,1s2p<sup>2</sup>,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.175,0.003,10.175,0.003,10*,,,31 935.320,-,1 014 700a,1s22p,2P°,3/2,1s2p<sup>2</sup>,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.235,0.006,10.235,0.006,5w*,,,96 495.360,-,1 073 500a,1s23p,2P°,1/2,1s2s(<sup>1</sup>S)3d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.235,0.006,10.235,0.006,5w*,,,96 497.288,-,1 073 500a,1s23p,2P°,3/2,1s2s(<sup>1</sup>S)3d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.235,0.006,10.235,0.006,5w*,,,96 497.288,-,1 073 500a,1s23p,2P°,3/2,1s2s(<sup>1</sup>S)3d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.249,0.003,10.248,0.003,5*,,,0.000,-,975 800a,1s22s,2S,1/2,1s(<sup>2</sup>S)2s2p(<sup>1</sup>P°),2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.249,0.003,10.248,0.003,5*,,,0.000,-,975 800a,1s22s,2S,1/2,1s(<sup>2</sup>S)2s2p(<sup>1</sup>P°),2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.401,0.003,10.4039,0.0010,15*,,,31 935.320,-,993 109,1s22p,2P°,3/2,1s2p<sup>2</sup>,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.401,0.003,10.4039,0.0010,15*,,,31 928.744,-,993 109,1s22p,2P°,1/2,1s2p<sup>2</sup>,2P,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.401,0.003,10.4039,0.0010,15*,,,31 935.320,-,993 109,1s22p,2P°,3/2,1s2p<sup>2</sup>,2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
10.401,0.003,10.4039,0.0010,15*,,,31 928.744,-,993 109,1s22p,2P°,1/2,1s2p<sup>2</sup>,2P,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12158&amp;comment_code=&amp;element=Be&amp;spectr_charge=2&amp;ref=12158&amp;type=
