Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
79.76193,0.00020,79.76218,0.00005,35000,,,23 998.3718,-,149 371.08,3d94s,3D,1,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)7p,2[1/2]°,0,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
79.8977,0.0003,79.897928,0.000003,23000,,,26 264.5502,-,151 424.241,3d94s,1D,2,3d<sup>9</sup>(<sup>2</sup>D<sub>5/2</sub>)8p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
80.06592,0.00020,80.066084,0.000005,26000,,,26 264.5502,-,151 161.379,3d94s,1D,2,3d<sup>9</sup>(<sup>2</sup>D<sub>5/2</sub>)6f,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
80.18229,0.00020,80.182460,0.000004,84000,,,22 847.1176,-,147 562.672,3d94s,3D,2,3d<sup>9</sup>(<sup>2</sup>D<sub>5/2</sub>)7p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
80.33370,0.00020,80.333841,0.000004,77000,,,22 847.1176,-,147 327.659,3d94s,3D,2,3d<sup>9</sup>(<sup>2</sup>D<sub>5/2</sub>)7p,2[3/2]°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
80.65454,0.00020,80.654699,0.000005,180000,,,26 264.5502,-,150 249.887,3d94s,1D,2,3d<sup>8</sup>(<sup>1</sup>D)4s4p(<sup>1</sup>P°),1D°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
80.92942,0.00020,80.929524,0.000004,17000,,,23 998.3718,-,147 562.672,3d94s,3D,1,3d<sup>9</sup>(<sup>2</sup>D<sub>5/2</sub>)7p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
80.9706,0.0003,80.97079,0.00003,12000,,,26 264.5502,-,149 765.88,3d94s,1D,2,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)7p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
80.99630,0.00020,80.99649,0.00003,45000,,,26 264.5502,-,149 726.69,3d94s,1D,2,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)7p,2[3/2]°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
81.06365,0.00020,81.06361,0.00003,86000,,,26 264.5502,-,149 624.47,3d94s,1D,2,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)7p,2[5/2]°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
81.09987,0.00020,81.099829,0.000011,520000,,,0.000,-,123 304.823,3d10,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)5p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
81.12843,0.00020,81.12839,0.00004,110000,,,26 264.5502,-,149 525.97,3d94s,1D,2,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)7p,2[5/2]°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
81.15559,0.00020,81.155946,0.000005,13000,,,26 264.5502,-,149 484.111,3d94s,1D,2,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)7p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
81.3882,0.0003,81.388328,0.000011,760000,,,0.000,-,122 867.7407,3d10,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)5p,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
82.3059,0.0003,82.305584,0.000004,2000,,,26 264.5502,-,147 762.990,3d94s,1D,2,3d<sup>9</sup>(<sup>2</sup>D<sub>5/2</sub>)7p,2[5/2]°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
82.38361,0.00018,82.383758,0.000006,90000,,,26 264.5502,-,147 647.699,3d94s,1D,2,3d<sup>9</sup>(<sup>2</sup>D<sub>5/2</sub>)7p,2[5/2]°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
82.44127,0.00020,82.441507,0.000004,6100,,,26 264.5502,-,147 562.672,3d94s,1D,2,3d<sup>9</sup>(<sup>2</sup>D<sub>5/2</sub>)7p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
82.46630,0.00019,82.46649,0.00004,90000,,,26 264.5502,-,147 525.93,3d94s,1D,2,3d<sup>9</sup>(<sup>2</sup>D<sub>5/2</sub>)7p,2[7/2]°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
82.6014,0.0003,82.601546,0.000005,4400,,,26 264.5502,-,147 327.659,3d94s,1D,2,3d<sup>9</sup>(<sup>2</sup>D<sub>5/2</sub>)7p,2[3/2]°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
82.69946,0.00022,82.699598,0.000012,1100000,,,0.000,-,120 919.5715,3d10,1S,0,3d<sup>9</sup>(<sup>2</sup>D<sub>5/2</sub>)5p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
82.9360,0.0005,82.935106,0.000014,7400,,,22 847.1176,-,143 423.319,3d94s,3D,2,3d<sup>8</sup>(<sup>1</sup>G)4s4p(<sup>3</sup>P°),3G°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
83.6042,0.0020,83.602765,0.000003,27000,,,21 928.7326,-,141 542.001,3d94s,3D,3,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)6p,2[3/2]°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=14468&amp;comment_code=c171&amp;element=Cu&amp;spectr_charge=2&amp;ref=14468&amp;type=
84.1136,0.0003,84.113445,0.000003,30000,,,22 847.1176,-,141 734.175,3d94s,3D,2,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)6p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
84.24973,0.00024,84.249630,0.000003,66000,,,22 847.1176,-,141 542.001,3d94s,3D,2,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)6p,2[3/2]°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
84.46125,0.00021,84.461287,0.000004,88000,,,22 847.1176,-,141 244.556,3d94s,3D,2,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)6p,2[5/2]°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
84.49124,0.00021,84.491208,0.000004,410000,,,22 847.1176,-,141 202.628,3d94s,3D,2,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)6p,2[5/2]°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
84.88062,0.00020,84.880734,0.000003,920000,,,21 928.7326,-,139 741.097,3d94s,3D,3,3d<sup>9</sup>(<sup>2</sup>D<sub>5/2</sub>)6p,2[5/2]°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
84.93599,0.00019,84.935931,0.000003,240000,,,23 998.3718,-,141 734.175,3d94s,3D,1,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)6p,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
85.07481,0.00019,85.074794,0.000003,140000,,,23 998.3718,-,141 542.001,3d94s,3D,1,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)6p,2[3/2]°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
85.13012,0.00016,85.130253,0.000003,1100000,,,21 928.7326,-,139 395.786,3d94s,3D,3,3d<sup>9</sup>(<sup>2</sup>D<sub>5/2</sub>)6p,2[7/2]°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
85.1776,0.0003,85.177122,0.000003,21000,,,21 928.7326,-,139 331.149,3d94s,3D,3,3d<sup>8</sup>(<sup>1</sup>G)4s4p(<sup>3</sup>P°),3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
85.29074,0.00021,85.290622,0.000004,370000,,,23 998.3718,-,141 244.556,3d94s,3D,1,3d<sup>9</sup>(<sup>2</sup>D<sub>3/2</sub>)6p,2[5/2]°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
85.35444,0.00024,85.354260,0.000015,45000,,,26 264.5502,-,143 423.319,3d94s,1D,2,3d<sup>8</sup>(<sup>1</sup>G)4s4p(<sup>3</sup>P°),3G°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
85.54770,0.00019,85.5476052,0.0000022,270000,,,22 847.1176,-,139 741.097,3d94s,3D,2,3d<sup>9</sup>(<sup>2</sup>D<sub>5/2</sub>)6p,2[5/2]°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
85.56994,0.00021,85.570010,0.000003,720000,,,22 847.1176,-,139 710.491,3d94s,3D,2,3d<sup>8</sup>(<sup>3</sup>F)4s4p(<sup>1</sup>P°),3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
85.84844,0.00020,85.8486771,0.0000022,990000,,,22 847.1176,-,139 331.149,3d94s,3D,2,3d<sup>8</sup>(<sup>1</sup>G)4s4p(<sup>3</sup>P°),3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=19804&amp;comment_code=c170&amp;element=Cu&amp;spectr_charge=2&amp;ref=19804&amp;type=
