Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
131.722,,500,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=897&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=897&amp;type=
133.520,,400,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=897&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=897&amp;type=
137.014,,500,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=897&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=897&amp;type=
174.155,,1000,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=897&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=897&amp;type=
174.828,,500,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=897&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=897&amp;type=
,175.1910,,4.8e+07,C,0.00,-,57 080.55,3p63d9,2D,5/2,3p<sup>6</sup>3d<sup>8</sup>(<sup>3</sup>F)4p,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=2757&amp;comment_code=n&amp;element=Ni&amp;spectr_charge=2&amp;ref=2757&amp;type=,
,203.3389,,2.3e+06,C,9 330.04,-,58 493.21,3p63d8(3F)4s,4F,7/2,3p<sup>6</sup>3d<sup>8</sup>(<sup>3</sup>F)4p,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1024&amp;comment_code=n&amp;element=Ni&amp;spectr_charge=2&amp;ref=1024&amp;type=,
,205.3293,,2.5e+06,B,8 393.90,-,57 080.55,3p63d8(3F)4s,4F,9/2,3p<sup>6</sup>3d<sup>8</sup>(<sup>3</sup>F)4p,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1024&amp;comment_code=n&amp;element=Ni&amp;spectr_charge=2&amp;ref=1024&amp;type=,
,208.0847,,8.0e+06,C,10 663.89,-,58 705.95,3p63d8(3F)4s,4F,3/2,3p<sup>6</sup>3d<sup>8</sup>(<sup>3</sup>F)4p,2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1024&amp;comment_code=n&amp;element=Ni&amp;spectr_charge=2&amp;ref=1024&amp;type=,
,209.0103,,7.0e+06,C,10 663.89,-,58 493.21,3p63d8(3F)4s,4F,3/2,3p<sup>6</sup>3d<sup>8</sup>(<sup>3</sup>F)4p,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1024&amp;comment_code=n&amp;element=Ni&amp;spectr_charge=2&amp;ref=1024&amp;type=,
,209.3553,,6.5e+06,C+,9 330.04,-,57 080.55,3p63d8(3F)4s,4F,7/2,3p<sup>6</sup>3d<sup>8</sup>(<sup>3</sup>F)4p,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1024&amp;comment_code=n&amp;element=Ni&amp;spectr_charge=2&amp;ref=1024&amp;type=,
,212.5117,,6.4e+06,C,9 330.04,-,56 371.41,3p63d8(3F)4s,4F,7/2,3p<sup>6</sup>3d<sup>8</sup>(<sup>3</sup>F)4p,2G°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1024&amp;comment_code=n&amp;element=Ni&amp;spectr_charge=2&amp;ref=1024&amp;type=,
,212.5905,,5.0e+06,B,8 393.90,-,55 417.83,3p63d8(3F)4s,4F,9/2,3p<sup>6</sup>3d<sup>8</sup>(<sup>3</sup>F)4p,4F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1024&amp;comment_code=n&amp;element=Ni&amp;spectr_charge=2&amp;ref=1024&amp;type=,
,212.8578,,2.48e+07,B,10 115.66,-,57 080.55,3p63d8(3F)4s,4F,5/2,3p<sup>6</sup>3d<sup>8</sup>(<sup>3</sup>F)4p,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1024&amp;comment_code=n&amp;element=Ni&amp;spectr_charge=2&amp;ref=1024&amp;type=,
,213.8582,,1.77e+07,C+,9 330.04,-,56 075.26,3p63d8(3F)4s,4F,7/2,3p<sup>6</sup>3d<sup>8</sup>(<sup>3</sup>F)4p,4F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1024&amp;comment_code=n&amp;element=Ni&amp;spectr_charge=2&amp;ref=1024&amp;type=,
,215.8737,,3.5e+07,C,10 115.66,-,56 424.49,3p63d8(3F)4s,4F,5/2,3p<sup>6</sup>3d<sup>8</sup>(<sup>3</sup>F)4p,4F°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1024&amp;comment_code=n&amp;element=Ni&amp;spectr_charge=2&amp;ref=1024&amp;type=,
,216.1215,,2.0e+07,C,10 115.66,-,56 371.41,3p63d8(3F)4s,4F,5/2,3p<sup>6</sup>3d<sup>8</sup>(<sup>3</sup>F)4p,2G°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1024&amp;comment_code=n&amp;element=Ni&amp;spectr_charge=2&amp;ref=1024&amp;type=,
