Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
116.21700,116.21687,600,3.36e+08,,0.000,-,86 046.027,4d9,2D,5/2,4d<sup>8</sup>(<sup>1</sup>G)5p,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6676&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=6676&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11817&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=11817&amp;type=
118.34003,118.34006,700,1.39e+09,,3 539.242,-,88 041.479,4d9,2D,3/2,4d<sup>8</sup>(<sup>3</sup>P)5p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6676&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=6676&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11817&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=11817&amp;type=
119.64051,119.64050,1000,6.62e+08,,3 539.242,-,87 122.977,4d9,2D,3/2,4d<sup>8</sup>(<sup>1</sup>G)5p,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6676&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=6676&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11817&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=11817&amp;type=
120.39645,120.39644,800,4.54e+08,,0.000,-,83 058.933,4d9,2D,5/2,4d<sup>8</sup>(<sup>3</sup>P)5p,4D°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6676&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=6676&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11817&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=11817&amp;type=
121.86219,121.86226,700,2.63e+08,,0.000,-,82 059.859,4d9,2D,5/2,4d<sup>8</sup>(<sup>1</sup>D)5p,2D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6676&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=6676&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11817&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=11817&amp;type=
123.70677,123.70686,700,3.97e+08,,3 539.242,-,84 375.505,4d9,2D,3/2,4d<sup>8</sup>(<sup>3</sup>P)5p,2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6676&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=6676&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11817&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=11817&amp;type=
132.00229,132.00231,800,4.68e+08,,0.000,-,75 756.251,4d9,2D,5/2,4d<sup>8</sup>(<sup>3</sup>F)5p,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6676&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=6676&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11817&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=11817&amp;type=
136.36892,136.36902,700,5.78e+07,,0.000,-,73 330.436,4d9,2D,5/2,4d<sup>8</sup>(<sup>3</sup>F)5p,4F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6676&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=6676&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11817&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=11817&amp;type=
136.77039,136.77048,800,2.54e+08,,0.000,-,73 115.191,4d9,2D,5/2,4d<sup>8</sup>(<sup>3</sup>F)5p,2D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6676&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=6676&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11817&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=11817&amp;type=
137.48481,137.48488,900,1.27e+08,,0.000,-,72 735.273,4d9,2D,5/2,4d<sup>8</sup>(<sup>3</sup>F)5p,4F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6676&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=6676&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=11817&amp;comment_code=&amp;element=Pd&amp;spectr_charge=2&amp;ref=11817&amp;type=
