Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
,273.3329344,0.0000021,,5.4160e+06,AA,(390 142.5604306),-,(426 717.1536654),3p,2P°,3/2,6s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,273.3330439,0.0000021,,1.2535e+06,AA,(390 142.55757536),-,(426 717.1361554),3d,2D,3/2,6p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,273.3349389,0.0000021,,3.4360e+07,AA,(390 143.13600712),-,(426 717.461041),3d,2D,5/2,6f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,273.3352090,0.0000021,,2.2905e+06,AA,(390 143.13600712),-,(426 717.424890),3d,2D,5/2,6f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,273.3357457,0.0000021,,1.1277e+06,AA,(390 143.13600712),-,(426 717.3530854),3d,2D,5/2,6p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,320.2946921,0.0000020,,4.5253e+07,AA,(390 140.8249696),-,(421 353.053159),3p,2P°,1/2,5d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,320.2961177,0.0000020,,2.6220e+07,AA,(390 140.964517),-,(421 353.05378699),3s,2S,1/2,5p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,320.2982222,0.0000020,,4.8288e+06,AA,(390 140.8249696),-,(421 352.709172),3p,2P°,1/2,5s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,320.2999646,0.0000020,,2.6224e+07,AA,(390 140.964517),-,(421 352.6789311),3s,2S,1/2,5p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,320.3111934,0.0000020,,6.7879e+07,AA,(390 142.55757536),-,(421 353.177874),3d,2D,3/2,5f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,320.3112204,0.0000020,,5.4301e+07,AA,(390 142.5604306),-,(421 353.178101),3p,2P°,3/2,5d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,320.3124670,0.0000020,,2.3944e+05,AA,(390 142.55757536),-,(421 353.05378699),3d,2D,3/2,5p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,320.3125027,0.0000020,,9.0502e+06,AA,(390 142.5604306),-,(421 353.053159),3p,2P°,3/2,5d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,320.3160332,0.0000020,,9.6612e+06,AA,(390 142.5604306),-,(421 352.709172),3p,2P°,3/2,5s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,320.3163143,0.0000020,,2.3958e+06,AA,(390 142.55757536),-,(421 352.6789311),3d,2D,3/2,5p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,320.3164890,0.0000020,,7.2724e+07,AA,(390 143.13600712),-,(421 353.240343),3d,2D,5/2,5f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,320.3171302,0.0000020,,4.8481e+06,AA,(390 143.13600712),-,(421 353.177874),3d,2D,5/2,5f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,320.3184037,0.0000020,,2.1553e+06,AA,(390 143.13600712),-,(421 353.05378699),3d,2D,5/2,5p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,468.5376850,0.0000024,,9.3899e+07,AA,(390 140.8249696),-,(411 477.853680),3p,2P°,1/2,4d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
,468.5407226,0.0000023,,4.9070e+07,AA,(390 140.964517),-,(411 477.8548989),3s,2S,1/2,4p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7771&amp;comment_code=&amp;element=He&amp;spectr_charge=2&amp;ref=7771&amp;type=,
