Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
141.2669,141.2669,0,,,4 802.87,-,75 590.84,3p63d2,3F,2,3p<sup>6</sup>3d4f,1D°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
141.3436,141.3436,3,,,4 802.87,-,75 552.46,3p63d2,3F,2,3p<sup>6</sup>3d4f,1F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
141.3868,141.3868,2,,,4 987.79,-,75 715.75,3p63d2,3F,4,3p<sup>6</sup>3d4f,3D°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
141.4879,141.4879,3,,,4 883.57,-,75 561.00,3p63d2,3F,3,3p<sup>6</sup>3d4f,3H°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
141.5050,141.5050,2,,,4 883.57,-,75 552.46,3p63d2,3F,3,3p<sup>6</sup>3d4f,1F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
141.5968,141.5968,4,,,4 987.79,-,75 610.83,3p63d2,3F,4,3p<sup>6</sup>3d4f,3H°,5,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
141.6698,141.6698,3,,,4 883.57,-,75 470.24,3p63d2,3F,3,3p<sup>6</sup>3d4f,3F°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
141.6968,141.6968,4,,,4 987.79,-,75 561.00,3p63d2,3F,4,3p<sup>6</sup>3d4f,3H°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
141.7028,141.7028,4,,,4 802.87,-,75 373.10,3p63d2,3F,2,3p<sup>6</sup>3d4f,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
141.7139,141.7140,0,,,4 987.79,-,75 552.46,3p63d2,3F,4,3p<sup>6</sup>3d4f,1F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
141.8301,141.8301,5,,,4 883.57,-,75 390.49,3p63d2,3F,3,3p<sup>6</sup>3d4f,3G°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
141.8322,141.8322,5,,,4 802.87,-,75 308.70,3p63d2,3F,2,3p<sup>6</sup>3d4f,3G°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
141.8334,141.8334,5,,,4 802.87,-,75 308.13,3p63d2,3F,2,3p<sup>6</sup>3d4f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
141.8650,141.8650,3,,,4 883.57,-,75 373.10,3p63d2,3F,3,3p<sup>6</sup>3d4f,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
141.8773,141.8773,6,,,4 987.79,-,75 471.25,3p63d2,3F,4,3p<sup>6</sup>3d4f,3G°,5,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
141.8793,141.8793,6,,,4 987.79,-,75 470.24,3p63d2,3F,4,3p<sup>6</sup>3d4f,3F°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
141.9948,141.9948,2,,,4 883.57,-,75 308.70,3p63d2,3F,3,3p<sup>6</sup>3d4f,3G°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
141.9959,141.9959,2,,,4 883.57,-,75 308.13,3p63d2,3F,3,3p<sup>6</sup>3d4f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
142.0400,142.0400,2,,,4 987.79,-,75 390.49,3p63d2,3F,4,3p<sup>6</sup>3d4f,3G°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
142.1709,142.1709,3,,,4 883.57,-,75 221.47,3p63d2,3F,3,3p<sup>6</sup>3d4f,1G°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
142.3818,142.3818,1,,,4 987.79,-,75 221.47,3p63d2,3F,4,3p<sup>6</sup>3d4f,1G°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
150.2828,150.2828,2g,,,177.76,-,66 718.99,3p63d4s,3D,3,3p<sup>6</sup>3d5p,3F°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
150.3395,150.3395,0g,,,67.72,-,66 583.86,3p63d4s,3D,2,3p<sup>6</sup>3d5p,3D°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
150.3850,150.3850,1g,,,67.72,-,66 563.73,3p63d4s,3D,2,3p<sup>6</sup>3d5p,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
150.4673,150.4673,1g,,,0.00,-,66 459.64,3p63d4s,3D,1,3p<sup>6</sup>3d5p,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
150.5459,150.5459,0g,,,67.72,-,66 492.66,3p63d4s,3D,2,3p<sup>6</sup>3d5p,3D°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
150.5886,150.5886,1g,,,177.76,-,66 583.86,3p63d4s,3D,3,3p<sup>6</sup>3d5p,3D°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
150.6208,150.6207,0g,,,67.72,-,66 459.64,3p63d4s,3D,2,3p<sup>6</sup>3d5p,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
150.6257,150.6257,0g,,,0.00,-,66 389.74,3p63d4s,3D,1,3p<sup>6</sup>3d5p,3D°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
151.6137,151.6137,2,,,2 540.95,-,68 498.06,3p63d4s,1D,2,3p<sup>6</sup>3d5p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
153.3677,153.3677,0,,,2 540.95,-,67 743.72,3p63d4s,1D,2,3p<sup>6</sup>3d5p,1F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
153.5421,153.5421,1,,,10 944.56,-,76 073.28,3p63d2,1D,2,3p<sup>6</sup>3d4f,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
153.8288,153.8288,0,,,10 944.56,-,75 951.88,3p63d2,1D,2,3p<sup>6</sup>3d4f,3P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
154.3896,154.3896,2,,,10 944.56,-,75 715.75,3p63d2,1D,2,3p<sup>6</sup>3d4f,3D°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5141&amp;comment_code=&amp;element=Sc&amp;spectr_charge=2&amp;ref=5141&amp;type=
