Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
310.747,310.74670+,200,,,6 638.258,-,38 809.476,4f(2F°)5d2(3F),°,9/2,5d<sup>2</sup>(<sup>3</sup>F)6s,4F,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
311.028,311.02779+,320,,,3 995.460,-,36 137.604,4f5d(3H°)6s,4H°,7/2,4f6s(<sup>1</sup>F°)6p,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
311.117,311.11609+,300,,,2 634.666,-,34 767.688,4f5d(3F°)6s,°,5/2,4f6s(<sup>3</sup>F°)6p,,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
312.753,312.75328+,220,,,3 593.882,-,35 558.702,4f5d(1G°)6s,°,9/2,4f6s(<sup>3</sup>F°)6p,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
313.033,313.03396+,200,,,4 266.397,-,36 202.557,4f5d(3G°)6s,°,7/2,4f6s(<sup>3</sup>F°)6p,4G,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
313.087,313.08517+,240,,,0.000,-,31 930.936,4f(2F°)5d2(3F),4H°,7/2,4f5d(<sup>3</sup>G°)6p,,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
314.460,314.45968+,200,,,2 634.666,-,34 426.037,4f5d(3F°)6s,°,5/2,4f5d(<sup>1</sup>F°)6p,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
314.528,314.52787+,290,,,2 641.559,-,34 426.037,4f5d(1G°)6s,°,7/2,4f5d(<sup>1</sup>F°)6p,,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
314.641,314.64086+,290,,,2 382.246,-,34 155.311,4f5d(1G°)6s,°,9/2,5d<sup>3</sup>,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
316.415,316.41526+,290,,,2 382.246,-,33 977.140,4f5d(1G°)6s,°,9/2,4f5d(<sup>3</sup>D°)6p,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
316.918,316.91795+,290,,,5 651.357,-,37 196.137,4f5d(3H°)6s,4H°,11/2,4f6s(<sup>3</sup>F°)6p,,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
317.161,317.16062+,290,,,2 634.666,-,34 155.311,4f5d(3F°)6s,°,5/2,5d<sup>3</sup>,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
318.352,318.35240+,480,,,4 523.033,-,35 925.682,4f5d(3H°)6s,4H°,9/2,4f6s(<sup>3</sup>F°)6p,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
318.613,318.61241+,240,,,5 819.113,-,37 196.137,4f5d(3G°)6s,°,9/2,4f6s(<sup>3</sup>F°)6p,,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
319.034,319.03380+,200,,,2 641.559,-,33 977.140,4f5d(1G°)6s,°,7/2,4f5d(<sup>3</sup>D°)6p,,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
319.483,319.48229+,710,,,4 910.963,-,36 202.557,4f5d(3H°)6s,°,11/2,4f6s(<sup>3</sup>F°)6p,4G,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
319.928,319.92775+,200,,,5 675.763,-,36 923.789,4f5d(3F°)6s,4F°,9/2,4f5d(<sup>1</sup>H°)6p,,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Ce&amp;spectr_charge=2&amp;ref=3475&amp;type=
