Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
65.090,,3,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
67.087,,5r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
67.410,,4,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
69.630,,15r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
70.923,,5r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
81.718,,10r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
83.634,,5r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
101.885,,8r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
104.973,,10r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
105.030,,8r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
107.497,,5r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
113.017,,10r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
116.255,,15r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
116.743,,10r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
118.341,,10r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
119.484,,12r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
123.181,,8,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
124.600,,5r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
130.750,,15r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
131.020,,8r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
132.171,132.16442+,25r,1.69e+09,,0.00,-,75 663.33,5d106s2,1S,0,5d<sup>10</sup>6s6p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7307&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=7307&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
133.040,,8r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
137.352,,10r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
149.050,,5,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
149.930,,10r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
150.782,,10r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
156.158,,15r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
156.857,,10r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
159.326,,7r,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
179.276,179.2827+,10r,,,49 451.45,-,105 229.28,5d106s6p,3P°,0,5d<sup>10</sup>6s7s,3S,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
181.485,181.4762+,12r,,,61 727.26,-,116 830.90,5d106s6p,3P°,2,5d<sup>10</sup>6s6d,3D,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3272&amp;comment_code=&amp;element=Tl&amp;spectr_charge=2&amp;ref=3272&amp;type=
