Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
205.391,205.40871+,,3.7e+06,D,21 952.404,-,70 620.247,6p,2P°,3/2,9d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3225&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3225&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3450&amp;type=
207.99753,207.99753+,9,1.2e+07,C+,21 952.404,-,70 014.584,6p,2P°,3/2,10s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3225&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3225&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=9224&amp;type=
215.39336,215.39337+,74,3.4e+07,C,20 261.561,-,66 673.651,6p,2P°,1/2,8d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3225&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3225&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=9224&amp;type=
220.08853,220.08852+,30,1.1e+07,C+,20 261.561,-,65 683.646,6p,2P°,1/2,9s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3225&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3225&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=9224&amp;type=
221.47634,221.47634+,45,1.6e+06,D,4 873.852,-,50 011.340,5d,2D,3/2,7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3225&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3225&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=9224&amp;type=
223.27858,223.27858+,170,3.7e+07,C,21 952.404,-,66 725.591,6p,2P°,3/2,8d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3225&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3225&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=9224&amp;type=
223.53795,223.53793+,17,6.1e+06,C,21 952.404,-,66 673.651,6p,2P°,3/2,8d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3225&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3225&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=9224&amp;type=
224.56883,224.56883+,173,1.6e+07,D,4 873.852,-,49 389.822,5d,2D,3/2,7p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3225&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3225&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=9224&amp;type=
225.47779,225.47778+,415,1.4e+07,D,5 674.807,-,50 011.340,5d,2D,5/2,7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3225&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3225&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=9224&amp;type=
228.59894,228.59895+,68,2.0e+07,C+,21 952.404,-,65 683.646,6p,2P°,3/2,9s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3225&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3225&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=9224&amp;type=
