Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
124.843,124.8426,150,8.30e+08,C+,42 932.62,-,123 033.5,3s3p2,4P,3/2,3p<sup>3</sup>,4S°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1533&amp;comment_code=&amp;element=Si&amp;spectr_charge=2&amp;ref=1533&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3541&amp;comment_code=&amp;element=Si&amp;spectr_charge=2&amp;ref=3541&amp;type=
125.009,,100,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3541&amp;comment_code=&amp;element=Si&amp;spectr_charge=2&amp;ref=3541&amp;type=
125.043,,150,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3541&amp;comment_code=&amp;element=Si&amp;spectr_charge=2&amp;ref=3541&amp;type=
125.116,125.1164,200,1.30e+09,C+,43 107.91,-,123 033.5,3s3p2,4P,5/2,3p<sup>3</sup>,4S°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1533&amp;comment_code=&amp;element=Si&amp;spectr_charge=2&amp;ref=1533&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3541&amp;comment_code=&amp;element=Si&amp;spectr_charge=2&amp;ref=3541&amp;type=
126.042,126.0422,1000,2.57e+09,B,0.00,-,79 338.50,3s23p,2P°,1/2,3s<sup>2</sup>3d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c22&amp;element=Si&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3541&amp;comment_code=&amp;element=Si&amp;spectr_charge=2&amp;ref=3541&amp;type=
126.473,126.4738,2000,3.04e+09,B,287.24,-,79 355.02,3s23p,2P°,3/2,3s<sup>2</sup>3d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c22&amp;element=Si&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3541&amp;comment_code=&amp;element=Si&amp;spectr_charge=2&amp;ref=3541&amp;type=
126.502,126.5002,200,4.73e+08,C+,287.24,-,79 338.50,3s23p,2P°,3/2,3s<sup>2</sup>3d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c22&amp;element=Si&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3541&amp;comment_code=&amp;element=Si&amp;spectr_charge=2&amp;ref=3541&amp;type=
130.437,130.4370,100,3.64e+08,C+,0.00,-,76 665.35,3s23p,2P°,1/2,3s3p<sup>2</sup>,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c22&amp;element=Si&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3541&amp;comment_code=&amp;element=Si&amp;spectr_charge=2&amp;ref=3541&amp;type=
130.559,,50w,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3541&amp;comment_code=&amp;element=Si&amp;spectr_charge=2&amp;ref=3541&amp;type=
130.927,130.9276,200,6.23e+08,C+,287.24,-,76 665.35,3s23p,2P°,3/2,3s3p<sup>2</sup>,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c22&amp;element=Si&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3541&amp;comment_code=&amp;element=Si&amp;spectr_charge=2&amp;ref=3541&amp;type=
