Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
181.901,0.010,181.9055,0.0003,,,,23 715.19,-,78 688.8,4p65p,2P°,1/2,4p<sup>6</sup>8d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
184.545,0.010,184.5504,0.0003,,,,24 516.65,-,78 702.4,4p65p,2P°,3/2,4p<sup>6</sup>8d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
184.676,0.010,184.6981,0.0003,,,,23 715.19,-,77 857.6,4p65p,2P°,1/2,4p<sup>6</sup>9s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
187.490,0.010,187.4732,0.0004,,,,24 516.65,-,77 857.6,4p65p,2P°,3/2,4p<sup>6</sup>9s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
196.443,0.010,196.4401,0.0004,,,,23 715.19,-,74 621.3,4p65p,2P°,1/2,4p<sup>6</sup>7d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
199.500,0.010,199.4955,0.0004,,,,24 516.65,-,74 643.1,4p65p,2P°,3/2,4p<sup>6</sup>7d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
199.5799,0.0003,199.5823,0.0004,,,,24 516.65,-,74 621.3,4p65p,2P°,3/2,4p<sup>6</sup>7d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=8121&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=8121&amp;type=
201.866,0.010,201.8657,0.0004,,1.2e+07,D,23 715.19,-,73 237.1,4p65p,2P°,1/2,4p<sup>6</sup>8s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
205.188,0.010,205.1869,0.0004,,2.4e+07,D,24 516.65,-,73 237.1,4p65p,2P°,3/2,4p<sup>6</sup>8s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
215.2840,0.0004,215.2850,0.0005,,2.36e+08,C,14 555.90,-,60 991.34,4p64d,2D,3/2,4p<sup>6</sup>4f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6998&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=6998&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=13897&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=13897&amp;type=
216.5928,0.0002,216.5928,0.0005,,1.68e+07,C,14 836.24,-,60 991.34,4p64d,2D,5/2,4p<sup>6</sup>4f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6998&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=6998&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9487&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=9487&amp;type=
216.5989,0.0002,216.5989,0.0005,,2.53e+08,C,14 836.24,-,60 990.04,4p64d,2D,5/2,4p<sup>6</sup>4f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6998&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=6998&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9487&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=9487&amp;type=
228.19990,0.00010,228.20004,0.00011,,8.3e+07,D,23 715.19,-,67 522.87,4p65p,2P°,1/2,4p<sup>6</sup>6d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7362&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=7362&amp;type=
232.23550,0.00010,232.23560,0.00012,,9.1e+07,D,24 516.65,-,67 563.15,4p65p,2P°,3/2,4p<sup>6</sup>6d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7362&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=7362&amp;type=
232.452,0.010,232.45313,0.00012,,1.5e+07,D,24 516.65,-,67 522.87,4p65p,2P°,3/2,4p<sup>6</sup>6d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
242.35690,0.00010,242.35705,0.00013,,2.4e+07,D,23 715.19,-,64 964.10,4p65p,2P°,1/2,4p<sup>6</sup>7s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7362&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=7362&amp;type=
242.517,0.010,242.5173,0.0018,,,,14 836.24,-,56 057.9,4p64d,2D,5/2,4p<sup>6</sup>6p,2P°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
242.562,0.010,242.5635,0.0018,,,,14 555.90,-,55 769.7,4p64d,2D,3/2,4p<sup>6</sup>6p,2P°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
247.15970,0.00010,247.15967,0.00013,20,4.8e+07,D,24 516.65,-,64 964.10,4p65p,2P°,3/2,4p<sup>6</sup>7s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7362&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=7362&amp;type=
307.501,0.010,307.4995,0.0019,*,,,53 372.97,-,85 883.9,4p65d,2D,5/2,4p<sup>6</sup>12f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
307.501,0.010,307.4995,0.0019,*,,,53 372.97,-,85 883.9,4p65d,2D,5/2,4p<sup>6</sup>12f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
312.330,0.010,312.3266,0.0020,,,,53 286.31,-,85 294.8,4p65d,2D,3/2,4p<sup>6</sup>11f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
313.175,0.010,313.1745,0.0020,*,,,53 372.97,-,85 294.8,4p65d,2D,5/2,4p<sup>6</sup>11f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
313.175,0.010,313.1745,0.0020,*,,,53 372.97,-,85 294.8,4p65d,2D,5/2,4p<sup>6</sup>11f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
320.068,0.010,320.0644,0.0021,,,,53 286.31,-,84 521.0,4p65d,2D,3/2,4p<sup>6</sup>10f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
320.956,0.010,320.9549,0.0021,*,,,53 372.97,-,84 521.0,4p65d,2D,5/2,4p<sup>6</sup>10f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
320.956,0.010,320.9549,0.0021,*,,,53 372.97,-,84 521.0,4p65d,2D,5/2,4p<sup>6</sup>10f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
328.800,0.010,328.800,0.005,,,,55 769.7,-,86 174.6,4p66p,2P°,1/2,4p<sup>6</sup>14d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
331.185,0.010,331.1798,0.0022,,,,53 286.31,-,83 472.7,4p65d,2D,3/2,4p<sup>6</sup>9f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
332.134,0.010,332.1333,0.0022,*,,,53 372.97,-,83 472.7,4p65d,2D,5/2,4p<sup>6</sup>9f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
332.134,0.010,332.1333,0.0022,*,,,53 372.97,-,83 472.7,4p65d,2D,5/2,4p<sup>6</sup>9f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
334.346,0.010,334.362,0.005,,,,55 769.7,-,85 668.8,4p66p,2P°,1/2,4p<sup>6</sup>13d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
337.635,0.010,337.617,0.005,*,,,56 057.9,-,85 668.8,4p66p,2P°,3/2,4p<sup>6</sup>13d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
337.635,0.010,337.617,0.005,*,,,56 057.9,-,85 668.8,4p66p,2P°,3/2,4p<sup>6</sup>13d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
338.07110,0.00010,338.07070,0.00016,50,,,23 715.19,-,53 286.31,4p65p,2P°,1/2,4p<sup>6</sup>5d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7362&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=7362&amp;type=
341.836,0.010,341.831,0.005,,,,55 769.7,-,85 015.5,4p66p,2P°,1/2,4p<sup>6</sup>12d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
344.143,0.010,344.143,0.004,,,,55 769.7,-,84 819.1,4p66p,2P°,1/2,4p<sup>6</sup>13s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
345.230,0.010,345.234,0.005,*,,,56 057.9,-,85 015.5,4p66p,2P°,3/2,4p<sup>6</sup>12d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
345.230,0.010,345.234,0.005,*,,,56 057.9,-,85 015.5,4p66p,2P°,3/2,4p<sup>6</sup>12d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
346.44570,0.00010,346.44531,0.00017,50,3.1e+08,D,24 516.65,-,53 372.97,4p65p,2P°,3/2,4p<sup>6</sup>5d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7362&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=7362&amp;type=
347.48870,0.00010,347.48891,0.00017,10,5.1e+07,D,24 516.65,-,53 286.31,4p65p,2P°,3/2,4p<sup>6</sup>5d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7362&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=7362&amp;type=
348.097,0.010,348.0947,0.0024,,,,53 286.31,-,82 005.9,4p65d,2D,3/2,4p<sup>6</sup>8f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
349.162,0.010,349.1483,0.0024,*,,,53 372.97,-,82 005.9,4p65d,2D,5/2,4p<sup>6</sup>8f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
349.162,0.010,349.1483,0.0024,*,,,53 372.97,-,82 005.9,4p65d,2D,5/2,4p<sup>6</sup>8f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
352.351,0.010,352.356,0.005,,,,55 769.7,-,84 142.0,4p66p,2P°,1/2,4p<sup>6</sup>11d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
355.644,0.010,355.641,0.005,,,,55 769.7,-,83 879.9,4p66p,2P°,1/2,4p<sup>6</sup>12s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
355.910,0.010,355.910,0.005,*,,,56 057.9,-,84 146.9,4p66p,2P°,3/2,4p<sup>6</sup>11d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
355.910,0.010,355.972,0.005,*,,,56 057.9,-,84 142.0,4p66p,2P°,3/2,4p<sup>6</sup>11d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
359.323,0.010,359.325,0.005,,,,56 057.9,-,83 879.9,4p66p,2P°,3/2,4p<sup>6</sup>12s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
367.756,0.010,367.756,0.006,,,,55 769.7,-,82 953.9,4p66p,2P°,1/2,4p<sup>6</sup>10d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
371.730,0.010,371.730,0.006,,,,56 057.9,-,82 951.5,4p66p,2P°,3/2,4p<sup>6</sup>10d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
372.934,0.010,372.939,0.005,,,,55 769.7,-,82 576.1,4p66p,2P°,1/2,4p<sup>6</sup>11s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
376.200,0.010,376.187,0.003,,,,53 286.31,-,79 861.3,4p65d,2D,3/2,4p<sup>6</sup>7f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
376.999,0.010,376.992,0.005,,,,56 057.9,-,82 576.1,4p66p,2P°,3/2,4p<sup>6</sup>11s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
377.422,0.010,377.418,0.003,*,,,53 372.97,-,79 861.3,4p65d,2D,5/2,4p<sup>6</sup>7f,2F°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
377.422,0.010,377.418,0.003,*,,,53 372.97,-,79 861.3,4p65d,2D,5/2,4p<sup>6</sup>7f,2F°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
392.500,0.010,392.500,0.005,,,,55 769.7,-,81 240.2,4p66p,2P°,1/2,4p<sup>6</sup>9d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3450&amp;comment_code=&amp;element=Sr&amp;spectr_charge=2&amp;ref=3450&amp;type=
