Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
89.8255,89.82550+,0,,,0.00,-,111 326.96,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5d,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
91.2716,91.27157+,8,,,0.00,-,109 563.14,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>1</sup>D<sub>2</sub>)6s,2[2],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
92.5866,92.58635+,5,,,0.00,-,108 007.28,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>0</sub>)5d,2[2],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
92.6741,92.67454+,3,,,0.00,-,107 904.50,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5d,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
93.1260,93.12570+,5,,,0.00,-,107 381.74,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>0</sub>)5d,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
93.5405,93.54001+,,,,0.00,-,106 906.12,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)6s,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
93.9186,93.91858+,6,,,0.00,-,106 475.21,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[3],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
94.3859,94.38633+,3,,,0.00,-,105 947.55,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[0],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
94.9544,94.95474+,7,,,0.00,-,105 313.33,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
95.9230,95.92321+,7,,,0.00,-,104 250.06,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5d,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
97.2769,97.27714+,6,,,0.00,-,102 799.07,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)6s,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
97.6678,97.66786+,5,,,10 537.01,-,112 924.84,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>1</sup>D<sub>2</sub>)6s,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
98.8555,98.85576+,8,,,0.00,-,101 157.48,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>0</sub>)6s,2[0],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
99.2165,99.21624+,6,,,10 537.01,-,111 326.96,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5d,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
102.7050,102.70368+,5,,,10 537.01,-,107 904.50,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5d,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
103.2438,103.24373+,3,,,0.00,-,96 858.18,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
103.2596,103.25807+,5,,,10 537.01,-,107 381.74,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>0</sub>)5d,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
103.7680,103.76769+,6,,,10 537.01,-,106 906.12,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)6s,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
104.1306,104.13035+,10,,,0.00,-,96 033.48,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
104.8120,104.81022+,2c,,,10 537.01,-,105 947.55,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[0],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
104.8272,104.82539+,8,,,0.00,-,95 396.74,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[2],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
105.1920,105.19187+,10,,,0.00,-,95 064.38,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6s,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
106.7088,106.70872+,6,,,10 537.01,-,104 250.06,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)5d,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
107.4476,107.44781+,12,,,0.00,-,93 068.44,5s25p5,2P°,3/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6s,2[2],5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
108.3860,108.38691+,5,,,10 537.01,-,102 799.07,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)6s,2[1],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
110.0432,110.04268+,10,,,0.00,-,90 873.83,5s25p5,2P°,3/2,5s5p<sup>6</sup>,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
110.3515,110.35034+,0,,,10 537.01,-,101 157.48,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>0</sub>)6s,2[0],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
115.8474,115.84644+,5,,,10 537.01,-,96 858.18,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[1],1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
116.9633,116.96389+,2,,,10 537.01,-,96 033.48,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5d,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
118.3053,118.30488+,8,,,10 537.01,-,95 064.38,5s25p5,2P°,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)6s,2[2],3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
124.4756,124.47593+,5,,,10 537.01,-,90 873.83,5s25p5,2P°,1/2,5s5p<sup>6</sup>,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
188.1485,188.1531+,0,,,95 437.67,-,148 585.89,5s25p4(3P2)5d,2[3],7/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>1</sub>)4f,2[4]°,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
197.2673,197.2703+,0,,,99 404.99,-,150 096.85,5s25p4(3P2)5d,2[4],9/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)5f,2[5]°,11/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6925&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=6925&amp;type=
202.114,202.1133+,1,,,90 873.83,-,140 335.09,5s5p6,2S,1/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>3</sup>P<sub>2</sub>)4f,2[1]°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7270&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=7270&amp;type=
203.616,203.6201+,0a,,,108 007.28,-,157 102.56,5s25p4(3P0)5d,2[2],5/2,5s<sup>2</sup>5p<sup>4</sup>(<sup>1</sup>D<sub>2</sub>)4f,2[3]°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7270&amp;comment_code=&amp;element=Xe&amp;spectr_charge=2&amp;ref=7270&amp;type=
