Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
92.572,,,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1336&amp;comment_code=&amp;element=Au&amp;spectr_charge=2&amp;ref=1336&amp;type=
94.603,,,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1336&amp;comment_code=&amp;element=Au&amp;spectr_charge=2&amp;ref=1336&amp;type=
95.039,,,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1336&amp;comment_code=&amp;element=Au&amp;spectr_charge=2&amp;ref=1336&amp;type=
95.778,,20,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1336&amp;comment_code=&amp;element=Au&amp;spectr_charge=2&amp;ref=1336&amp;type=
96.794,,3,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1336&amp;comment_code=&amp;element=Au&amp;spectr_charge=2&amp;ref=1336&amp;type=
97.447,,3,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1336&amp;comment_code=&amp;element=Au&amp;spectr_charge=2&amp;ref=1336&amp;type=
98.224,,2,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1336&amp;comment_code=&amp;element=Au&amp;spectr_charge=2&amp;ref=1336&amp;type=
106.267,,,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1336&amp;comment_code=&amp;element=Au&amp;spectr_charge=2&amp;ref=1336&amp;type=
106.696,,8,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1336&amp;comment_code=&amp;element=Au&amp;spectr_charge=2&amp;ref=1336&amp;type=
108.500,,,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1336&amp;comment_code=&amp;element=Au&amp;spectr_charge=2&amp;ref=1336&amp;type=
