Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
,43.7265,,4.43e+08,C+,0.0,-,228 694.30,2s22p2,3P,0,2s2p<sup>2</sup>(<sup>4</sup>P)3p,3D°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5520&amp;comment_code=LS&amp;element=N&amp;spectr_charge=2&amp;ref=5520&amp;type=,
,43.7286,,5.98e+08,C+,48.7,-,228 731.81,2s22p2,3P,1,2s2p<sup>2</sup>(<sup>4</sup>P)3p,3D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5520&amp;comment_code=LS&amp;element=N&amp;spectr_charge=2&amp;ref=5520&amp;type=,
,43.7329,,7.97e+08,C+,130.8,-,228 791.83,2s22p2,3P,2,2s2p<sup>2</sup>(<sup>4</sup>P)3p,3D°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5520&amp;comment_code=LS&amp;element=N&amp;spectr_charge=2&amp;ref=5520&amp;type=,
,43.7358,,3.32e+08,C+,48.7,-,228 694.30,2s22p2,3P,1,2s2p<sup>2</sup>(<sup>4</sup>P)3p,3D°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5520&amp;comment_code=LS&amp;element=N&amp;spectr_charge=2&amp;ref=5520&amp;type=,
,43.7443,,1.99e+08,C+,130.8,-,228 731.81,2s22p2,3P,2,2s2p<sup>2</sup>(<sup>4</sup>P)3p,3D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5520&amp;comment_code=LS&amp;element=N&amp;spectr_charge=2&amp;ref=5520&amp;type=,
,43.7515,,2.21e+07,D,130.8,-,228 694.30,2s22p2,3P,2,2s2p<sup>2</sup>(<sup>4</sup>P)3p,3D°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5520&amp;comment_code=LS&amp;element=N&amp;spectr_charge=2&amp;ref=5520&amp;type=,
,47.4493,,4.30e+08,C+,0.0,-,210 751.43,2s22p2,3P,0,2s<sup>2</sup>2p4d,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5520&amp;comment_code=LS&amp;element=N&amp;spectr_charge=2&amp;ref=5520&amp;type=,
,47.4546,,1.29e+09,C+,48.7,-,210 776.45,2s22p2,3P,1,2s<sup>2</sup>2p4d,3P°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5520&amp;comment_code=LS&amp;element=N&amp;spectr_charge=2&amp;ref=5520&amp;type=,
,47.4602,,3.22e+08,C+,48.7,-,210 751.43,2s22p2,3P,1,2s<sup>2</sup>2p4d,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5520&amp;comment_code=LS&amp;element=N&amp;spectr_charge=2&amp;ref=5520&amp;type=,
,47.4706,,3.22e+08,C+,48.7,-,210 705.26,2s22p2,3P,1,2s<sup>2</sup>2p4d,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5520&amp;comment_code=LS&amp;element=N&amp;spectr_charge=2&amp;ref=5520&amp;type=,
