Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
53.3800,0.0005,53.38010,75,,,0.000,-,187 335.72,4p6,1S,0,4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)6s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
54.2888,0.0005,54.28866,40,,,0.000,-,184 200.524,4p6,1S,0,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5d,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
55.5036,0.0002,55.50364,200,,,0.000,-,180 168.372,4p6,1S,0,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6s,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
58.94200,0.00010,58.94192,2500,4.8e+10,,0.000,-,169 658.536,4p6,1S,0,4p<sup>5</sup>4d,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4631&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=4631&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
64.38790,0.00010,64.38784,1500,2.3e+08,,0.000,-,155 308.820,4p6,1S,0,4p<sup>5</sup>4d,3D°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4631&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=4631&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
69.70480,0.00010,69.70488,3000,1.3e+08,,0.000,-,143 461.977,4p6,1S,0,4p<sup>5</sup>4d,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4631&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=4631&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
71.11870,0.00010,71.11867,6000,1.7e+09,,0.000,-,140 610.047,4p6,1S,0,4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)5s,2[1/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4631&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=4631&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
74.14550,0.00010,74.14561,10000,8.6e+08,,0.000,-,134 869.751,4p6,1S,0,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5s,2[3/2]°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4631&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=4631&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
148.9056,0.0005,148.90557,2,,,134 869.751,-,202 026.405,4p5(2P°3/2)5s,2[3/2]°,1,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5f,2[3/2],2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
149.0787,0.0005,149.07868,3,,,140 610.047,-,207 688.72,4p5(2P°1/2)5s,2[1/2]°,1,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[5/2],2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
149.1637,0.0005,149.16383,10,,,143 955.871,-,210 996.25,4p54d,3P°,2,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)7f,2[5/2],3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
149.4258,0.0005,149.42585,5,,,140 610.047,-,207 532.87,4p5(2P°1/2)5s,2[1/2]°,1,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[3/2],2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
150.7262,0.0010,150.72620,1,,,148 686.714,-,215 032.18,4p54d,3F°,2,4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)6f,2[7/2],3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
150.8693,0.0005,150.8693,10,,,146 832.593,-,213 115.12,4p54d,3F°,3,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)8f,2[9/2],4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
151.3707,0.0005,151.37086,5,,,133 341.607,-,199 404.52,4p5(2P°3/2)5s,2[3/2]°,2,4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)4f,2[5/2],3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
151.6631,0.0010,151.6631,1,,,148 686.714,-,214 622.34,4p54d,3F°,2,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)9f,2[7/2],3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
152.0739,0.0005,152.0739,3,,,145 276.118,-,211 033.62,4p54d,3F°,4,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)7f,2[7/2],4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
152.2660,0.0005,152.26610,50,,,145 276.118,-,210 950.62,4p54d,3F°,4,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)7f,2[9/2],5,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
152.5260,0.0005,152.52601,25,,,143 955.871,-,209 518.46,4p54d,3P°,2,4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)5f,2[5/2],3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
153.1510,0.0005,,2,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
154.8592,0.0005,,5,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
155.0960,0.0005,155.0960,7,,,148 686.714,-,213 162.90,4p54d,3F°,2,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)8f,2[7/2],3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
155.2538,0.0005,155.2537,5,,,143 022.335,-,207 433.02,4p54d,3P°,0,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[3/2],1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
155.6984,0.0005,155.69838,4,,,143 461.977,-,207 688.72,4p54d,3P°,1,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[5/2],2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
155.7661,0.0005,155.7662,2,,,146 832.593,-,211 031.37,4p54d,3F°,3,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)7f,2[7/2],3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
155.9475,0.0005,155.94696,30,,,146 832.593,-,210 956.96,4p54d,3F°,3,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)7f,2[9/2],4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
156.0771,0.0005,156.07711,20,,,143 461.977,-,207 532.87,4p54d,3P°,1,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[3/2],2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
156.3207,0.0005,156.3207,10,,,143 461.977,-,207 433.02,4p54d,3P°,1,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[3/2],1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
156.9050,0.0005,156.90496,2,,,143 955.871,-,207 688.72,4p54d,3P°,2,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[5/2],2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
156.9502,0.0005,156.95015,75,,,143 955.871,-,207 670.37,4p54d,3P°,2,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[5/2],3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
157.2897,0.0005,157.28959,25,,,143 955.871,-,207 532.87,4p54d,3P°,2,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[3/2],2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
158.2672,0.0005,158.26727,75,,,138 794.380,-,201 978.638,4p5(2P°1/2)5s,2[1/2]°,0,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5f,2[3/2],1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
159.3711,0.0010,159.3711,1,,,151 877.03,-,214 623.65,4p54d,3D°,3,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)9f,2[7/2],4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
159.4973,0.0005,159.49704,25,,,146 832.593,-,209 529.68,4p54d,3F°,3,4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)5f,2[7/2],4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
160.0936,0.0005,160.09326,25,,,145 276.118,-,207 739.71,4p54d,3F°,4,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[7/2],4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
160.3895,0.0010,160.38927,1,,,145 276.118,-,207 624.43,4p54d,3F°,4,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[9/2],4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
160.3988,0.0005,160.3987,20,,,148 686.714,-,211 031.37,4p54d,3F°,2,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)7f,2[7/2],3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
160.4121,0.0005,160.41206,1000,,,145 276.118,-,207 615.57,4p54d,3F°,4,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[9/2],5,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
160.4325,0.0010,160.4323,1,,,148 686.714,-,211 018.29,4p54d,3F°,2,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)7f,2[5/2],2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
161.7724,0.0010,161.77240,1,,,133 341.607,-,195 156.85,4p5(2P°3/2)5s,2[3/2]°,2,4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)6p,2[1/2],1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
162.2424,0.0005,162.24244,5,,,140 610.047,-,202 246.199,4p5(2P°1/2)5s,2[1/2]°,1,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5f,2[5/2],2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
162.8230,0.0005,162.82307,100,,,140 610.047,-,202 026.405,4p5(2P°1/2)5s,2[1/2]°,1,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5f,2[3/2],2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
162.9498,0.0005,162.94981,50,,,140 610.047,-,201 978.638,4p5(2P°1/2)5s,2[1/2]°,1,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5f,2[3/2],1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
163.1653,0.0005,163.1652,10,,,151 877.03,-,213 164.59,4p54d,3D°,3,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)8f,2[7/2],4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
164.1846,0.0005,164.18443,15,,,146 832.593,-,207 739.71,4p54d,3F°,3,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[7/2],4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
164.1941,0.0005,164.19397,20,,,146 832.593,-,207 736.17,4p54d,3F°,3,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[7/2],3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
164.3722,0.0010,164.37155,2*p,,,146 832.593,-,207 670.37,4p54d,3F°,3,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[5/2],3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
164.3768,0.0005,164.37656,40,,,148 686.714,-,209 522.64,4p54d,3F°,2,4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)5f,2[7/2],3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
164.4959,0.0005,164.49577,200,,,146 832.593,-,207 624.43,4p54d,3F°,3,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[9/2],4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
166.7542,0.0005,166.75380,10,,,155 063.53,-,215 032.18,4p54d,1D°,2,4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)6f,2[7/2],3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
166.7595,0.0005,166.7594,2,,,155 063.53,-,215 030.17,4p54d,1D°,2,4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)6f,2[5/2],3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
167.3565,0.0005,167.3564,2,,,155 308.820,-,215 061.54,4p54d,3D°,1,4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)6f,2[5/2],2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
169.0429,0.0005,169.0429,50,,,151 877.03,-,211 033.62,4p54d,3D°,3,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)7f,2[7/2],4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
169.1496,0.0005,169.1497,3,,,151 877.03,-,210 996.25,4p54d,3D°,3,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)7f,2[5/2],3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
169.2626,0.0005,169.26222,5,,,151 877.03,-,210 956.96,4p54d,3D°,3,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)7f,2[9/2],4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
169.3495,0.0005,169.34957,150,,,148 686.714,-,207 736.17,4p54d,3F°,2,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[7/2],3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
169.4856,0.0005,169.48576,7,,,148 686.714,-,207 688.72,4p54d,3F°,2,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)6f,2[5/2],2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
169.6171,0.0005,169.61715,50,,,143 022.335,-,201 978.638,4p54d,3P°,0,4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)5f,2[3/2],1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
169.9061,0.0005,169.90625,20,,,140 610.047,-,199 466.033,4p5(2P°1/2)5s,2[1/2]°,1,4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)4f,2[5/2],2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=2590&amp;comment_code=&amp;element=Rb&amp;spectr_charge=2&amp;ref=2590&amp;type=
