Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
47.790,0.002,47.7867,0.0021,31a*,,,37 335.54,-,246 599,1s22s2p,3P°,0,1s<sup>2</sup>2p10p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
47.790,0.002,47.7880,0.0021,31a*,,,37 341.65,-,246 599,1s22s2p,3P°,1,1s<sup>2</sup>2p10p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
47.790,0.002,47.7917,0.0021,31a*,,,37 357.80,-,246 599,1s22s2p,3P°,2,1s<sup>2</sup>2p10p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
48.035,0.002,48.0318,0.0021,29a*,,,37 335.54,-,245 531,1s22s2p,3P°,0,1s<sup>2</sup>2p9p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
48.035,0.002,48.0332,0.0021,29a*,,,37 341.65,-,245 531,1s22s2p,3P°,1,1s<sup>2</sup>2p9p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
48.035,0.002,48.0369,0.0021,29a*,,,37 357.80,-,245 531,1s22s2p,3P°,2,1s<sup>2</sup>2p9p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
48.400,0.002,48.3967,0.0021,40a*,,,37 335.54,-,243 961,1s22s2p,3P°,0,1s<sup>2</sup>2p8p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
48.400,0.002,48.3982,0.0021,40a*,,,37 341.65,-,243 961,1s22s2p,3P°,1,1s<sup>2</sup>2p8p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
48.400,0.002,48.4020,0.0021,40a*,,,37 357.80,-,243 961,1s22s2p,3P°,2,1s<sup>2</sup>2p8p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
48.742,0.015,48.7550,0.0007,450a*,,,0.00,-,205 107,1s22s2,1S,0,1s<sup>2</sup>2p3d,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
48.946,0.006,48.942,0.007,120a*,,,37 335.54,-,241 660,1s22s2p,3P°,0,1s<sup>2</sup>2p7p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
48.946,0.006,48.943,0.007,120a*,,,37 341.65,-,241 660,1s22s2p,3P°,1,1s<sup>2</sup>2p7p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
48.946,0.006,48.947,0.007,120a*,,,37 357.80,-,241 660,1s22s2p,3P°,2,1s<sup>2</sup>2p7p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
49.780,0.002,49.7764,0.0020,68a*,,,37 335.54,-,238 234,1s22s2p,3P°,0,1s<sup>2</sup>2p6p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
49.780,0.002,49.7779,0.0020,68a*,,,37 341.65,-,238 234,1s22s2p,3P°,1,1s<sup>2</sup>2p6p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
49.780,0.002,49.7819,0.0020,68a*,,,37 357.80,-,238 234,1s22s2p,3P°,2,1s<sup>2</sup>2p6p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
49.881,0.002,49.8774,0.0020,56a*,,,37 335.54,-,237 827,1s22s2p,3P°,0,1s<sup>2</sup>2p6p,3D,"1,2,3",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
49.881,0.002,49.8790,0.0020,56a*,,,37 341.65,-,237 827,1s22s2p,3P°,1,1s<sup>2</sup>2p6p,3D,"1,2,3",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
49.881,0.002,49.8830,0.0020,56a*,,,37 357.80,-,237 827,1s22s2p,3P°,2,1s<sup>2</sup>2p6p,3D,"1,2,3",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
50.73,0.05,50.73,0.05,47a,,,0.00,-,197 120,1s22s2,1S,0,1s<sup>2</sup>2s9p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
51.13,0.05,51.13,0.05,47a,,,0.00,-,195 580,1s22s2,1S,0,1s<sup>2</sup>2s8p,1P°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
51.299,0.002,51.2953,0.0021,90a*,,,37 335.54,-,232 285,1s22s2p,3P°,0,1s<sup>2</sup>2p5p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
