obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
235.15871,0.00010,235.15870,0.00010,42524.473,,,,0.0000,42524.473,7s2,1S,0,7s.52p,1P*,1,1,3,,,L4979,
235.17004,0.00010,235.17004,0.00010,42522.423,,,,0.0000,42522.423,7s2,1S,0,7s.51p,1P*,1,1,3,,,L4979,
235.18275,0.00010,235.18275,0.00010,42520.125,,,,0.0000,42520.125,7s2,1S,0,7s.50p,1P*,1,1,3,,,L4979,
235.19560,0.00010,235.19560,0.00010,42517.803,,,,0.0000,42517.803,7s2,1S,0,7s.49p,1P*,1,1,3,,,L4979,
235.21038,0.00010,235.21038,0.00010,42515.131,,,,0.0000,42515.131,7s2,1S,0,7s.48p,1P*,1,1,3,,,L4979,
235.22626,0.00010,235.22626,0.00010,42512.260,,,,0.0000,42512.260,7s2,1S,0,7s.47p,1P*,1,1,3,,,L4979,
235.24271,0.00010,235.24271,0.00010,42509.288,,,,0.0000,42509.288,7s2,1S,0,7s.46p,1P*,1,1,3,,,L4979,
235.26025,0.00010,235.26025,0.00010,42506.118,,,,0.0000,42506.118,7s2,1S,0,7s.45p,1P*,1,1,3,,,L4979,
235.27986,0.00010,235.27986,0.00010,42502.575,,,,0.0000,42502.575,7s2,1S,0,7s.44p,1P*,1,1,3,,,L4979,
235.30031,0.00010,235.30031,0.00010,42498.882,,,,0.0000,42498.882,7s2,1S,0,7s.43p,1P*,1,1,3,,,L4979,
235.32310,0.00010,235.32310,0.00010,42494.765,,,,0.0000,42494.765,7s2,1S,0,7s.42p,1P*,1,1,3,,,L4979,
235.34742,0.00010,235.34742,0.00010,42490.375,,,,0.0000,42490.375,7s2,1S,0,7s.41p,1P*,1,1,3,,,L4979,
235.37353,0.00010,235.37352,0.00010,42485.662,,,,0.0000,42485.662,7s2,1S,0,7s.40p,1P*,1,1,3,,,L4979,
235.40212,0.00010,235.40212,0.00010,42480.501,,,,0.0000,42480.501,7s2,1S,0,7s.39p,1P*,1,1,3,,,L4979,
235.43307,0.00010,235.43307,0.00010,42474.917,,,,0.0000,42474.917,7s2,1S,0,7s.38p,1P*,1,1,3,,,L4979,
