obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
662.483,662.4825+,15094.73,10,7.8e+05,B+,3100.151&dagger;,18194.890,4f.5d.6s2,3F*,4,4f.5d.(3G*).6s.6p.(3P*),,5,9,11,,T8748,L3475,
663.076,663.0763+,15081.23,30,,,2208.657,17289.878,4f.5d.6s2,3H*,5,4f2.(3H).5d (2I).6s,,6,11,13,,,L3475,
665.273,665.2729+,15031.43,13bl,,,13908.826,28940.252,4f2.(3H).5d (4K).6s,5K,7,,*,7,15,15,,,L3475,
666.325,666.3250+,15007.69,10,3.29e+06,B,7348.299,22355.991,4f.(2F*) .5d2.(3F).6s (2F),*,4,,,5,9,11,,T8748,L3475,
666.743,666.7430+,14998.28,13,1.09e+06,B+,3196.607,18194.890,4f.(2F*) .5d2.(3F).6s (4F),5I*,4,4f.5d.(3G*).6s.6p.(3P*),,5,9,11,,T8748,L3475,
668.845,668.8446+,14951.16,15,,,12960.950,27912.105,4f2.(3H).5d (4K).6s,5K,6,,*,6,13,13,,,L3475,
670.251,670.2509+,14919.78,26,,,12960.950,27880.736,4f2.(3H).5d (4K).6s,5K,6,,*,7,13,15,,,L3475,
670.612,670.6123+,14911.75,35,3.04e+06,B+,2208.657,17120.402,4f.5d.6s2,3H*,5,4f2.(3F).5d (4H).6s?,,5,11,11,,T8748,L3475,
673.057,673.0567+,14857.59,15,,,2208.657,17066.246,4f.5d.6s2,3H*,5,4f.5d.(3H*).6s.6p.(3P*),5I,6,11,13,,,L3475,
673.143,673.1433+,14855.69,15,,,3764.008,18619.685,4f.(2F*) .5d2.(3F).6s (4F),5I*,5,4f.5d.(3F*).6s.6p.(3P*),,5,11,11,,,L3475,
674.876,674.8771+,14817.53,10,,,13939.793,28757.305,4f2.(3H).5d (2H).6s,3H,6,,*,6,13,13,,,L3475,
677.746,677.7463+,14754.79,35,,,12114.115,26868.899,4f2.(3H).5d (4I).6s,5I,4,,*,5,9,11,,,L3475,
678.015,678.0146+,14748.93,10,,,0.000,14748.945,4f.5d.6s2,1G*,4,4f.5d.(1G*).6s.6p.(3P*),,4,9,9,,,L3475,
680.969,680.9690+,14684.96,18,,,3210.583,17895.539,4f.(2F*) .5d2.(3F).6s (4F),*,5,4f2.(3H).5d (4H).6s,,5,11,11,,,L3475,
681.070,681.0703+,14682.78,10,5.5e+05,B,2437.629,17120.402,4f.(2F*) .5d2.(3F).6s (4F),5H*,4,4f2.(3F).5d (4H).6s?,,5,9,11,,T8748,L3475,
682.011,682.0102+,14662.52,15,,,1388.941,16051.478,4f.5d.6s2,3G*,3,4f2.(3H).5d (4H).6s,,4,7,9,,,L3475,
684.914,684.9149+,14600.37,13,,,1279.424,15879.778,4f.5d.6s2,3H*,4,4f.5d.(3H*).6s.6p.(3P*),,5,9,11,,,L3475,
685.844,685.8445+,14580.57,12,,,8603.531,23184.096,4f.(2F*) .5d2.(3F).6s (4F),*,6,4f.(2F*).5d2.(3F) (4I*).6p,,7,13,15,,,L3475,
689.556,689.5570+,14502.08,10,,,12366.834,26868.899,4f2.(3H).5d (4K).6s,5K,5,,*,5,11,11,,,L3475,
692.672,692.6724+,14436.85,30,6.4e+06,B+,6663.226,21100.065,4f.(2F*) .5d2.(3F).6s (4F),*,5,4f.(2F*).5d2.(3F) (4H*).6p,,6,11,13,,T8748,L3475,
694.136,694.1362+,14406.39,10,,,228.849,14635.243,4f.5d.6s2,3F*,2,4f.5d.(3F*).6s.6p.(3P*),,1,5,3,,,L3475,
698.795,698.7943+,14310.36,30,,,228.849,14539.212,4f.5d.6s2,3F*,2,4f.5d.(3F*).6s.6p.(3P*),,3,5,7,,,L3475,
705.646,705.6451+,14171.42,12,,,12366.834,26538.263,4f2.(3H).5d (4K).6s,5K,5,,*,6,11,13,,,L3475,
706.195,706.1943+,14160.40,11,,,14743.626,28904.034,4f2.(3H).5d (4K).6s,3K,6,,*,6,13,13,,,L3475,
706.644,706.6448+,14151.40,11,2.07e+06,B,8587.973,22739.355,4f.(2F*) .5d2.(3F).6s (4F),3I*,7,4f.(2F*).5d2.(3F) (4I*).6p,,7,15,15,,T8748,L3475,
712.669,712.6702+,14031.75,10,,,4020.954,18052.690,4f.(2F*) .5d2.(3F).6s (4F),*,1,4f2.(3F).5d (4F).6s,,2,3,5,,,L3475,
714.339,714.3390+,13998.96,16,,,3976.104,17975.060,4f.5d.6s2,3H*,6,4f2.(3F).5d (4H).6s,,6,13,13,,,L3475,
715.364,715.3634+,13978.89,10,,,2369.068,16347.978,4f.(2F*) .5d2.(3F).6s (4F),5H*,3,4f.(2F*<5/2>).6s2.6p<1/2>,,2,7,5,,,L3475,
715.722,715.7215+,13971.90,16,,,14531.530,28503.446,,*,4,,,3,9,7,,,L3475,
719.370,719.3688+,13901.05,10,,,2437.629,16338.704,4f.(2F*) .5d2.(3F).6s (4F),5H*,4,4f2.(3F).5d (4H).6s,,4,9,9,,,L3475,
720.387,720.3862+,13881.42,16,,,0.000,13881.444,4f.5d.6s2,1G*,4,4f2.(3H).5d (2H).6s,,5,9,11,,,L3475,
720.554,720.5527+,13878.22,10,,,5802.108,19680.343,4f.(2F*) .5d2.(3F).6s (4F),5H*,7,4f2.(3H).5d (2K).6s?,3K?,6,15,13,,,L3475,
721.266,721.2653+,13864.52,12,,,3210.583,17075.107,4f.(2F*) .5d2.(3F).6s (4F),*,5,4f.5d.(3F*).6s.6p.(3P*)?,,5,11,11,,,L3475,
721.935,721.9342+,13851.66,19,,,1388.941,15240.619,4f.5d.6s2,3G*,3,4f.5d.(1G*).6s.6p.(3P*),,4,7,9,,,L3475,
724.373,724.3726+,13805.05,12,1.64e+05,B,7715.236,21520.287,4f.(2F*) .5d2.(3F).6s (4F)?,*,5,,,4,11,9,,T8748,L3475,
725.475,725.4773+,13784.08,26i*,,,1279.424,15063.452,4f.5d.6s2,3H*,4,4f.5d.(1G*).6s.6p.(3P*)?,,3,9,7,,,L3475,
725.475,725.4746+,13784.08,25i*,,,15063.452,28847.533,4f.5d.(1G*).6s.6p.(3P*)?,,3,,*,4,7,9,,,L3475,
725.475,725.4709+,13784.08,28i*,,,0.000,13784.151,4f.5d.6s2,1G*,4,4f.5d.(1G*).6s.6p.(3P*),,5,9,11,,,L3475,
726.464,726.4636+,13765.30,12,,,5802.108,19567.423,4f.(2F*) .5d2.(3F).6s (4F),5H*,7,4f.5d.(3H*).6s.6p.(3P*),5I,8,15,17,,,L3475,
727.991,727.9899+,13736.44,11h,,,2208.657,15945.111,4f.5d.6s2,3H*,5,4f.5d.(3F*).6s.6p.(3P*),,4,11,9,,,L3475,
729.818,729.8175+,13702.05,11,,,2378.827,16080.882,4f.5d.6s2,1D*,2,4f2.6s2,,2,5,5,,,L3475,
733.193,733.1935+,13638.97,25,,,13214.677,26853.642,,*,1,,,1,3,3,,,L3475,
734.546,734.5461+,13613.85,12,,,2437.629,16051.478,4f.(2F*) .5d2.(3F).6s (4F),5H*,4,4f2.(3H).5d (4H).6s,,4,9,9,,,L3475,
739.981,739.9802+,13513.86,25,,,0.000,13513.875,4f.5d.6s2,1G*,4,4f.5d.(1G*).6s.6p.(3P*),,4,9,9,,,L3475,
740.331,740.3304+,13507.47,11,,,2437.629,15945.111,4f.(2F*) .5d2.(3F).6s (4F),5H*,4,4f.5d.(3F*).6s.6p.(3P*),,4,9,9,,,L3475,
743.513,743.5127+,13449.67,12,,,4199.367,17649.036,4f.5d.6s2,3G*,5,4f.5d.(3H*).6s.6p.(3P*),,6,11,13,,,L3475,
744.061,744.0596+,13439.76,11,,,4455.756,17895.539,4f.(2F*) .5d2.(3F).6s (4F),5I*,6,4f2.(3H).5d (4H).6s,,5,13,11,,,L3475,
744.649,744.6483+,13429.15,12,,,2369.068,15798.226,4f.(2F*) .5d2.(3F).6s (4F),5H*,3,4f.(2F*<5/2>).6s2.6p<1/2>?,,3,7,7,,,L3475,
747.447,747.4465+,13378.88,10,,,14743.626,28122.510,4f2.(3H).5d (4K).6s,3K,6,,*,6,13,13,,,L3475,
752.953,752.9538+,13281.04,11,,,11796.367,25077.395,,*,4,,,4,9,9,,,L3475,
752.975,752.9808+,13280.65,11i*,,,15063.452,28344.003,4f.5d.(1G*).6s.6p.(3P*)?,,3,,*,4,7,9,,,L3475,
752.975,752.9702+,13280.65,11i*,,,11131.710,24412.448,,*,3,,,5,7,11,,,L3475,
753.580,753.5798+,13269.98,10,9.2e+05,B,5802.108,19072.103,4f.(2F*) .5d2.(3F).6s (4F),5H*,7,4f2.(3H).5d (4H).6s,,6,15,13,,T8748,L3475,
755.333,755.3327+,13239.20,10,,,4199.367,17438.566,4f.5d.6s2,3G*,5,4f.5d.(3F*).6s.6p.(3P*),,4,11,9,,,L3475,
756.452,756.4648+,13219.61,12i,,,15879.778,29099.164,4f.5d.(3H*).6s.6p.(3P*),,5,,*,5,11,11,,,L3475,
756.494,756.4949+,13218.87,10,,,2369.068,15587.927,4f.(2F*) .5d2.(3F).6s (4F),5H*,3,4f.(2F*<5/2>).6s2.6p<1/2>,,2,7,5,,,L3475,
756.568,756.5690+,13217.58,10h,,,7841.955,21059.520,4f.(2F*) .5d2.(3F).6s (2F)?,*,5,4f.(2F*).5d2.(3F) (4H*).6p,,5,11,11,,,L3475,
760.519,760.5192+,13148.91,10,,,4746.627,17895.539,4f.(2F*) .5d2.(3F).6s (4F),5H*,6,4f2.(3H).5d (4H).6s,,5,13,11,,,L3475,
764.818,764.8181+,13075.00,12,,,4455.756,17530.761,4f.(2F*) .5d2.(3F).6s (4F),5I*,6,4f2.(3H).5d (4G).6s,,5,13,11,,,L3475,
764.999,764.9992+,13071.92,10,,,6856.559,19928.468,4f.(2F*) .5d2.(3F).6s (4F),5G*,4,,,3,9,7,,,L3475,
768.458,768.4588+,13013.07,12,,,3210.583,16223.643,4f.(2F*) .5d2.(3F).6s (4F),*,5,4f2.(3H).5d (2I).6s,,5,11,11,,,L3475,
773.446,773.4464+,12929.15,10,,,3764.008,16693.152,4f.(2F*) .5d2.(3F).6s (4F),5I*,5,4f2.(3H).5d (4G).6s?,,4,11,9,,,L3475,
775.048,775.0491+,12902.42,16,,,4746.627,17649.036,4f.(2F*) .5d2.(3F).6s (4F),5H*,6,4f.5d.(3H*).6s.6p.(3P*),,6,13,13,,,L3475,
