obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
890.0060,0.0021,890.007+,11235.88,30000,3.0e+07,C+,63436.45,74672.32,4s2.4p4.(3P<2>).5s,2[2],5/2,4s2.4p4.(3P<2>).5p,2[2]*,5/2,6,6,,"T6936n,T9382",L351,
893.4849,0.0021,893.485+,11192.13,6000,3.1e+06,D,66883.87,78076.00,4s2.4p4.(3P<1>).5s,2[1],1/2,4s2.4p4.(3P<1>).5p,2[0]*,1/2,2,2,,"T6936n,T9382",L351,
895.1846,0.0021,895.183+,11170.88,1800,3.3e+06,C,75890.33,87061.23,4s2.4p4.(1D<2>).5s,2[2],5/2,4s2.4p4.(1D<2>).5p,2[3]*,5/2,6,6,,"T6936n,T9382",L351,
896.6463,0.0021,896.644+,11152.67,9000,3.1e+07,C+,75908.53,87061.23,4s2.4p4.(1D<2>).5s,2[2],3/2,4s2.4p4.(1D<2>).5p,2[3]*,5/2,4,6,,"T6936n,T9382",L351,
916.8576,0.0022,916.858+,10906.82,30000,3.1e+07,C+,64907.19,75814.00,4s2.4p4.(3P<2>).5s,2[2],3/2,4s2.4p4.(3P<2>).5p,2[1]*,1/2,4,2,,"T6936n,T9382",L351,
917.6147,0.0022,917.615+,10897.82,15000,2.9e+07,C+,68970.21,79868.03,4s2.4p4.(3P<0>).5s,2[0],1/2,4s2.4p4.(3P<0>).5p,2[1]*,1/2,2,2,,"T6936n,T9382",L351,
918.0680,0.0022,918.070+,10892.44,20000,2.8e+07,C+,67183.58,78076.00,4s2.4p4.(3P<1>).5s,2[1],3/2,4s2.4p4.(3P<1>).5p,2[0]*,1/2,4,2,,"T6936n,T9382",L351,
926.7961,0.0023,926.796+,10789.86,40000,2.4e+07,C+,64907.19,75697.05,4s2.4p4.(3P<2>).5s,2[2],3/2,4s2.4p4.(3P<2>).5p,2[3]*,5/2,4,6,,"T6936n,T9382",L351,
932.3419,0.0023,932.342+,10725.68,15000,2.1e+07,C+,68970.21,79695.89,4s2.4p4.(3P<0>).5s,2[0],1/2,4s2.4p4.(3P<0>).5p,2[1]*,3/2,2,4,,"T6936n,T9382",L351,
979.617,0.003,979.612+,10208.08,6000,6.0e+06,C+,68970.21,79178.33,4s2.4p4.(3P<0>).5s,2[0],1/2,4s2.4p4.(3P<1>).5p,2[1]*,3/2,2,4,,"T6936n,T9382",L351,
989.911,0.003,989.909+,10101.91,10000,,,64907.19,75009.13,4s2.4p4.(3P<2>).5s,2[2],3/2,4s2.4p4.(3P<2>).5p,2[2]*,3/2,4,4,,,L351,
1014.286,0.003,1014.280+,9859.15,3000,,,66883.87,76743.08,4s2.4p4.(3P<1>).5s,2[1],1/2,4s2.4p4.(3P<2>).5p,2[1]*,3/2,2,4,,,L351,
1024.055,0.003,1024.052+,9765.10,6000,,,64907.19,74672.32,4s2.4p4.(3P<2>).5s,2[2],3/2,4s2.4p4.(3P<2>).5p,2[2]*,5/2,4,6,,,L351,
1030.244,0.003,1030.244+,9706.44,1000,,,68970.21,78676.65,4s2.4p4.(3P<0>).5s,2[0],1/2,4s2.4p4.(3P<1>).5p,2[2]*,3/2,2,4,,,L351,
1038.049,0.003,1038.051+,9633.45,1500,,,74672.32,84305.76,4s2.4p4.(3P<2>).5p,2[2]*,5/2,4s2.4p4.(3P<1>).4d,2[2],5/2,6,6,,,L351,
1046.083,0.003,1046.080+,9559.47,30000,,,67183.58,76743.08,4s2.4p4.(3P<1>).5s,2[1],3/2,4s2.4p4.(3P<2>).5p,2[1]*,3/2,4,4,,,L351,
1074.508,0.003,1074.506+,9306.58,1000,,,79044.50,88351.10,4s2.4p4.(3P<2>).4d,2[3],7/2,4s2.4p4.(3P<2>).4f,2[3]*,7/2,8,8,,,L351,
1075.887,0.003,1075.887+,9294.66,3000,,,79044.50,88339.16,4s2.4p4.(3P<2>).4d,2[3],7/2,4s2.4p4.(3P<2>).4f,2[4]*,9/2,8,10,,,L351,
1322.078,,1322.078+,7563.85,1700:,,,74672.32,82236.17,4s2.4p4.(3P<2>).5p,2[2]*,5/2,4s2.4p4.(3P<2>).6s,2[2],5/2,6,6,,,L351,
1435.849,,1435.85+,6964.52,1800:,,,75697.05,82661.57,4s2.4p4.(3P<2>).5p,2[3]*,5/2,4s2.4p4.(3P<2>).6s,2[2],3/2,6,4,,,L351,
1489.277,,1489.28+,6714.67,1250:,,,75521.50,82236.17,4s2.4p4.(3P<2>).5p,2[3]*,7/2,4s2.4p4.(3P<2>).6s,2[2],5/2,8,6,,,L351,
1673.576,,1673.58+,5975.23,1800:,,,75697.05,81672.28,4s2.4p4.(3P<2>).5p,2[3]*,5/2,4s2.4p4.(3P<2>).4d,2[2],5/2,6,6,,,L351,
1857.338,,1857.34+,5384.05,1200:,,,75697.05,81081.10,4s2.4p4.(3P<2>).5p,2[3]*,5/2,4s2.4p4.(3P<2>).4d,2[4],7/2,6,8,,,L1505,
1973.901,,1973.90+,5066.11,3500:,,,75521.50,80587.61,4s2.4p4.(3P<2>).5p,2[3]*,7/2,4s2.4p4.(3P<2>).4d,2[4],9/2,8,10,,,L1505,
2028.727,,2028.73+,4927.85,1000:,,,76743.08,81672.28,4s2.4p4.(3P<2>).5p,2[1]*,3/2,4s2.4p4.(3P<2>).4d,2[2],5/2,4,6,,,L1505,
2063.030,,2063.03+,4845.92,1000:,,,78511.60,83358.84,4s2.4p4.(3P<1>).5p,2[2]*,5/2,4s2.4p4.(3P<1>).4d,2[3],7/2,6,8,,,L1505,
2179.319,,2179.32+,4587.34,1200:,,,74672.32,79260.91,4s2.4p4.(3P<2>).5p,2[2]*,5/2,4s2.4p4.(3P<2>).4d,2[3],5/2,6,6,,,L1505,
2287.189,,2287.19+,4370.99,4000:,,,74672.32,79044.50,4s2.4p4.(3P<2>).5p,2[2]*,5/2,4s2.4p4.(3P<2>).4d,2[3],7/2,6,8,,,L1505,
2351.957,,2351.96+,4250.62,1000:,,,75009.13,79260.91,4s2.4p4.(3P<2>).5p,2[2]*,3/2,4s2.4p4.(3P<2>).4d,2[3],5/2,4,6,,,L1505,
,,2713.53+,3685.24,,9.0e-01,B,0.00,3685.24,4s2.4p5,2P*,3/2,4s2.4p5,2P*,1/2,4,2,M1,T1416,,
2835.423,,2835.42+,3525.85,500:,,,82236.17,85762.98,4s2.4p4.(3P<2>).6s,2[2],5/2,4s2.4p4.(3P<2>).6p,2[3]*,7/2,6,8,,,L1505,
3038.914,,3038.91+,3289.75,500:,,,82236.17,85526.82,4s2.4p4.(3P<2>).6s,2[2],5/2,4s2.4p4.(3P<2>).6p,2[2]*,5/2,6,6,,,L1505,
3163.876,,3163.88+,3159.82,600:,,,78511.60,81672.28,4s2.4p4.(3P<1>).5p,2[2]*,5/2,4s2.4p4.(3P<2>).4d,2[2],5/2,6,6,,,L1505,
3270.282,,3270.28+,3057.01,120:,,,79178.33,82236.17,4s2.4p4.(3P<1>).5p,2[1]*,3/2,4s2.4p4.(3P<2>).6s,2[2],5/2,4,6,,,L1505,
3419.119,,3419.12+,2923.93,150:,,,82661.57,85586.30,4s2.4p4.(3P<2>).6s,2[2],3/2,4s2.4p4.(3P<2>).6p,2[2]*,3/2,4,4,,,L1505,
3835.621,,3835.62+,2606.43,150:,,,86933.28,89540.42,4s2.4p4.(3P<2>).5d,2[3],5/2,4s2.4p4.(3P<2>).7p,2[2]*,3/2,6,4,,,L1505,
3932.832,0.023,3932.83+,2542.697,70,,,88339.16,90881.86,4s2.4p4.(3P<2>).4f,2[4]*,9/2,4s2.4p4.(3P<2>).5g,2[5],11/2,10,12,,,L821,
3997.526,0.024,3997.52+,2501.547,120*,,,88392.18,90893.73,4s2.4p4.(3P<2>).4f,2[5]*,9/2,4s2.4p4.(3P<2>).5g,2[6],11/2,10,12,,,L821,
3997.526,0.024,3997.52+,2501.547,120*,,,88392.18,90893.73,4s2.4p4.(3P<2>).4f,2[5]*,11/2,4s2.4p4.(3P<2>).5g,2[6],13/2,12,14,,,L821,
3997.526,0.024,3997.52+,2501.547,120*,,,88392.18,90893.73,4s2.4p4.(3P<2>).4f,2[5]*,11/2,4s2.4p4.(3P<2>).5g,2[6],11/2,12,12,,,L821,
