obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
374.652,374.6525+,26691.4,930,2.7e+07,,1489.55,28180.95,4f6.6s2,7F,3,4f5.(6F*).5d.6s2,7F*,4,7,9,,T7227,L3475,
375.748,,26613.6,800,,,,,,,,,,,1,1,,,L3475,
377.440,,26494.3,370bl,,,,,,,,,,,1,1,,,L3475,
383.557,,26071.8,560,,,,,,,,,,,1,1,,,L3475,
385.439,,25944.4,530,,,,,,,,,,,1,1,,,L3475,
385.565,,25935.9,480,,,,,,,,,,,1,1,,,L3475,
385.983,,25907.8,400,,,,,,,,,,,1,1,,,L3475,
395.301,,25297.2,470,,,,,,,,,,,1,1,,,L3475,
397.578,,25152.3,620,,,,,,,,,,,1,1,,,L3475,
399.115,399.1141+,25055.4,,4.3e+07,,3125.46,28180.95,4f6.6s2,7F,5,4f5.(6F*).5d.6s2,7F*,4,11,9,,T7227,L3475,
418.451,,23897.7,210,,,,,,,,,,,1,1,,,L3475,
428.341,,23345.9,710,,,,,,,,,,,1,1,,,L3475,
428.404,,23342.5,470,,,,,,,,,,,1,1,,,L3475,
428.471,,23338.8,240,,,,,,,,,,,1,1,,,L3475,
429.795,429.795+,23266.9,1600,1.00e+08,,4020.66,27287.58,4f6.6s2,7F,6,4f6.(7F).6s.6p.(1P*),7G*,7,13,15,,T7227,L3475,
431.406,,23180.0,240,,,,,,,,,,,1,1,,,L3475,
432.074,,23144.2,470,,,,,,,,,,,1,1,,,L3475,
432.568,,23117.8,240,,,,,,,,,,,1,1,,,L3475,
433.124,,23088.1,440,,,,,,,,,,,1,1,,,L3475,
433.736,433.737+,23055.5,880,,,3125.46,26180.92,4f6.6s2,7F,5,,*,6,11,13,,,L3475,
436.414,436.413+,22914.0,440,4.9e+07,,0.00,22914.07,4f6.6s2,7F,0,4f6.(7F).6s.6p.(1P*),7G*,1,1,3,,T7227,L3475,
438.165,,22822.4,530,,,,,,,,,,,1,1,,,L3475,
439.458,,22755.3,210,,,,,,,,,,,1,1,,,L3475,
439.858,,22734.6,290,,,,,,,,,,,1,1,,,L3475,
440.241,,22714.9,410,,,,,,,,,,,1,1,,,L3475,
440.437,,22704.7,,,,,,,,,,,,1,1,,,L3475,
441.282,,22661.3,290,,,,,,,,,,,1,1,,,L3475,
442.057,,22621.5,470,,,,,,,,,,,1,1,,,L3475,
443.090,,22568.8,470,,,,,,,,,,,1,1,,,L3475,
444.306,,22507.0,530,,,,,,,,,,,1,1,,,L3475,
444.353,,22504.6,440,,,,,,,,,,,1,1,,,L3475,
444.640,,22490.1,710,,,,,,,,,,,1,1,,,L3475,
445.420,,22450.7,250,,,,,,,,,,,1,1,,,L3475,
446.054,,22418.8,250,,,,,,,,,,,1,1,,,L3475,
447.214,447.214+,22360.6,810,,,2273.09,24633.75,4f6.6s2,7F,4,4f5.(6F*).5d.6s2,*,4,9,9,,,L3475,
450.037,,22220.4,370,,,,,,,,,,,1,1,,,L3475,
450.464,,22199.3,240,,,,,,,,,,,1,1,,,L3475,
451.260,,22160.2,120,,,,,,,,,,,1,1,,,L3475,
452.445,,22102.1,,,,,,,,,,,,1,1,,,L3475,
453.507,,22050.4,290,,,,,,,,,,,1,1,,,L3475,
458.286,,21820.4,290,,,,,,,,,,,1,1,,,L3475,
458.301,,21819.7,440,,,,,,,,,,,1,1,,,L3475,
459.803,,21748.5,240,,,,,,,,,,,1,1,,,L3475,
464.670,,21520.6,290,,,,,,,,,,,1,1,,,L3475,
465.079,,21501.7,380,,,,,,,,,,,1,1,,,L3475,
466.487,,21436.8,290,,,,,,,,,,,1,1,,,L3475,
467.206,,21403.8,470bl,,,,,,,,,,,1,1,,,L3475,
467.214,,21403.5,,,,,,,,,,,,1,1,,,L3475,
468.286,,21354.5,210,,,,,,,,,,,1,1,,,L3475,
469.004,,21321.8,370,,,,,,,,,,,1,1,,,L3475,
471.742,471.742+,21198.0,730,,,3125.46,24323.51,4f6.6s2,7F,5,4f6.(7F).6s.6p.(1P*),7D*,5,11,11,,,L3475,
471.839,,21193.7,270,,,,,,,,,,,1,1,,,L3475,
472.974,472.975+,21142.8,770,4.9e+07,,1489.55,22632.30,4f6.6s2,7F,3,4f6.(7F).6s.6p.(1P*),7D*,3,7,7,,T7227,L3475,
475.205,,21043.6,150,,,,,,,,,,,1,1,,,L3475,
476.160,476.161+,21001.3,730,1.3e+07,,811.92,21813.22,4f6.6s2,7F,2,4f6.(7F).6s.6p.(1P*),7D*,2,5,5,,T7227,L3475,
477.153,,20957.6,110,,,,,,,,,,,1,1,,,L3475,
478.444,,20901.1,580,,,,,,,,,,,1,1,,,L3475,
478.720,,20889.0,350,,,,,,,,,,,1,1,,,L3475,
479.130,,20871.2,160,,,,,,,,,,,1,1,,,L3475,
484.305,484.305+,20648.1,970,8.7e+07,,4020.66,24668.79,4f6.6s2,7F,6,4f6.(7F).6s.6p.(1P*),*,5,13,11,,T7227,L3475,
484.967,,20619.9,270,,,,,,,,,,,1,1,,,L3475,
488.513,,20470.3,210,,,,,,,,,,,1,1,,,L3475,
488.533,488.535+,20469.4,730,,,3125.46,23594.84,4f6.6s2,7F,5,4f6.(7F).6s.6p.(1P*),7D*,4,11,9,,,L3475,
490.634,,20381.8,170,,,,,,,,,,,1,1,,,L3475,
491.177,,20359.3,630,,,,,,,,,,,1,1,,,L3475,
492.036,,20323.7,430,,,,,,,,,,,1,1,,,L3475,
492.541,,20302.9,110,,,,,,,,,,,1,1,,,L3475,
497.737,,20090.9,170,,,,,,,,,,,1,1,,,L3475,
504.569,,19818.9,400,,,,,,,,,,,1,1,,,L3475,
507.261,,19713.7,540,,,,,,,,,,,1,1,,,L3475,
510.181,,19600.9,,,,,,,,,,,,1,1,,,L3475,
511.859,,19536.6,510,,,,,,,,,,,1,1,,,L3475,
512.357,,19517.7,350,,,,,,,,,,,1,1,,,L3475,
517.418,,19326.7,250,,,,,,,,,,,1,1,,,L3475,
517.686,,19316.7,470,,,,,,,,,,,1,1,,,L3475,
520.204,,19223.2,250,,,,,,,,,,,1,1,,,L3475,
525.338,,19035.4,260,,,,,,,,,,,1,1,,,L3475,
527.287,,18965.0,400,,,,,,,,,,,1,1,,,L3475,
528.438,,18923.7,250,,,,,,,,,,,1,1,,,L3475,
532.208,,18789.6,190,,,,,,,,,,,1,1,,,L3475,
534.278,,18716.9,110,,,,,,,,,,,1,1,,,L3475,
536.985,,18622.5,140,,,,,,,,,,,1,1,,,L3475,
540.673,,18495.5,130,,,,,,,,,,,1,1,,,L3475,
545.452,,18333.4,220,,,,,,,,,,,1,1,,,L3475,
546.824,,18287.4,140,,,,,,,,,,,1,1,,,L3475,
549.525,,18197.5,230,,,,,,,,,,,1,1,,,L3475,
551.363,,18136.9,80,,,,,,,,,,,1,1,,,L3475,
551.762,,18123.7,230,,,,,,,,,,,1,1,,,L3475,
555.049,,18016.4,50,,,,,,,,,,,1,1,,,L3475,
555.194,,18011.7,140,,,,,,,,,,,1,1,,,L3475,
557.497,,17937.3,45,,,,,,,,,,,1,1,,,L3475,
558.975,,17889.9,35,,,,,,,,,,,1,1,,,L3475,
562.335,,17783.0,50,,,,,,,,,,,1,1,,,L3475,
562.757,,17769.7,70,,,,,,,,,,,1,1,,,L3475,
564.567,,17712.7,85,,,,,,,,,,,1,1,,,L3475,
566.143,,17663.4,140,,,,,,,,,,,1,1,,,L3475,
569.831,,17549.1,120,,,,,,,,,,,1,1,,,L3475,
570.778,,17519.9,85,,,,,,,,,,,1,1,,,L3475,
571.251,,17505.4,35,,,,,,,,,,,1,1,,,L3475,
573.454,,17438.2,50,,,,,,,,,,,1,1,,,L3475,
577.537,,17314.9,70,,,,,,,,,,,1,1,,,L3475,
577.993,,17301.2,60,,,,,,,,,,,1,1,,,L3475,
578.084,,17298.5,45,,,,,,,,,,,1,1,,,L3475,
578.999,,17271.2,60,,,,,,,,,,,1,1,,,L3475,
580.213,,17235.1,60,,,,,,,,,,,1,1,,,L3475,
580.445,,17228.2,65,,,,,,,,,,,1,1,,,L3475,
581.650,,17192.5,45,,,,,,,,,,,1,1,,,L3475,
586.240,,17057.8,35,,,,,,,,,,,1,1,,,L3475,
586.942,,17037.5,65,,,,,,,,,,,1,1,,,L3475,
587.024,,17035.1,45,,,,,,,,,,,1,1,,,L3475,
587.269,,17028.0,35,,,,,,,,,,,1,1,,,L3475,
587.584,,17018.8,50,,,,,,,,,,,1,1,,,L3475,
590.059,,16947.4,50,,,,,,,,,,,1,1,,,L3475,
598.595,,16705.8,35,,,,,,,,,,,1,1,,,L3475,
604.667,,16538.0,50,,,,,,,,,,,1,1,,,L3475,
604.706,,16537.0,45,,,,,,,,,,,1,1,,,L3475,
607.174,,16469.7,50,,,,,,,,,,,1,1,,,L3475,
608.580,,16431.7,45,,,,,,,,,,,1,1,,,L3475,
609.309,,16412.0,35w,,,,,,,,,,,1,1,,,L3475,
616.126,,16230.4,45w,,,,,,,,,,,1,1,,,L3475,
625.827,,15978.9,45,,,,,,,,,,,1,1,,,L3475,
667.335,,14984.97,50,,,,,,,,,,,1,1,,,L3475,
672.493,,14870.05,40bl,,,,,,,,,,,1,1,,,L3475,
686.282,,14571.26,120,,,,,,,,,,,1,1,,,L3475,
707.662,,14131.04,19,,,,,,,,,,,1,1,,,L3475,
709.025,,14103.87,26,,,,,,,,,,,1,1,,,L3475,
709.312,,14098.18,16,,,,,,,,,,,1,1,,,L3475,
709.746,,14089.55,30,,,,,,,,,,,1,1,,,L3475,
709.829,,14087.91,16,,,,,,,,,,,1,1,,,L3475,
710.650,,14071.63,30,,,,,,,,,,,1,1,,,L3475,
