obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
304.648,304.6476,32824.8,120,6.7e+07,E,25285.43,58110.24,3d5.4s2,a 4G,9/2,3d5.(4G).4s.4p.(1P*),y 4G*,9/2,10,10,,T1117,L3475,
,304.6691,32822.50,,1.7e+07,E,25287.74,58110.24,3d5.4s2,a 4G,7/2,3d5.(4G).4s.4p.(1P*),y 4G*,9/2,8,10,,T1117,,
,304.7467,32814.14,,1.3e+07,E,34938.70,67752.84,3d6.(3F2).4s,a 4F,9/2,3d5.(2H).4s.4p.(3P*),t 4G*,11/2,10,12,,T1117,,
304.793,304.7914,32809.2,200,6.1e+07,D,25265.74,58075.06,3d5.4s2,a 4G,11/2,3d5.(4G).4s.4p.(1P*),y 4G*,11/2,12,12,,T1117,L3475,
304.975,304.9745,32789.6,40,9.1e+06,E,25285.43,58075.06,3d5.4s2,a 4G,9/2,3d5.(4G).4s.4p.(1P*),y 4G*,11/2,10,12,,T1117,L3475,
305.525,305.5254,32730.6,250,4.6e+07,E,17282.00,50012.50,3d6.(5D).4s,a 6D,7/2,3d5.(4P).4s.4p.(3P*),v 6P*,5/2,8,6,,T1117,L3475,
306.301,306.3021,32647.6,140,1.3e+07,E,17451.52,50099.03,3d6.(5D).4s,a 6D,5/2,3d5.(4P).4s.4p.(3P*),v 6P*,3/2,6,4,,T1117,L3475,
306.691,306.6919,32606.1,170,1.6e+07,E,17282.00,49888.01,3d6.(5D).4s,a 6D,7/2,3d5.(4P).4s.4p.(3P*),v 6P*,7/2,8,8,,T1117,L3475,
307.116,307.1161,32561.0,170,1.9e+07,E,17451.52,50012.50,3d6.(5D).4s,a 6D,5/2,3d5.(4P).4s.4p.(3P*),v 6P*,5/2,6,6,,T1117,L3475,
307.402,307.4033,32530.7,160,3.7e+07,E,17568.48,50099.03,3d6.(5D).4s,a 6D,3/2,3d5.(4P).4s.4p.(3P*),v 6P*,3/2,4,4,,T1117,L3475,
308.052,308.0536,32462.0,90,1.6e+07,E,17637.15,50099.03,3d6.(5D).4s,a 6D,1/2,3d5.(4P).4s.4p.(3P*),v 6P*,3/2,2,4,,T1117,L3475,
308.222,308.2232,32444.1,50,3.0e+06,E,17568.48,50012.50,3d6.(5D).4s,a 6D,3/2,3d5.(4P).4s.4p.(3P*),v 6P*,5/2,4,6,,T1117,L3475,
308.295,,32436.5,23,,,,,,,,,,,1,1,,,L3475,
,308.3593,32429.70,,2.9e+07,E,34138.88,66568.58,3d6.(3H).4s,a 4H,13/2,3d5.(a 2G).4s.4p.(3P*),u 4H*,13/2,14,14,,T1117,,
,309.2039,32341.12,,7.9e+05,E,30419.61,62760.73,3d5.4s2,b 4D,5/2,3d5.(4F).4s.4p.(3P*),6D*,5/2,6,6,,T1117,,
,309.4245,32318.06,,2.8e+06,E,34250.52,66568.58,3d6.(3H).4s,a 4H,11/2,3d5.(a 2G).4s.4p.(3P*),u 4H*,13/2,12,14,,T1117,,
309.796,,32279.3,40,,,,,,,,,,,1,1,,,L3475,
,309.8652,32272.10,,5.6e+06,E,34250.52,66522.62,3d6.(3H).4s,a 4H,11/2,3d5.(4F).4s.4p.(3P*),u 4G*,9/2,12,10,,T1117,,
,309.8988,32268.60,,2.0e+06,E,27201.54,59470.14,3d5.4s2,a 4P,5/2,3d6.(a 3P).4p,4D*,7/2,6,8,,T1117,,
,310.4182,32214.61,,6.3e+06,E,27201.54,59416.15,3d5.4s2,a 4P,5/2,3d6.(a 3F).4p,x 4F*,3/2,6,4,,T1117,,
,310.7644,32178.72,,9.3e+06,E,34343.90,66522.62,3d6.(3H).4s,a 4H,9/2,3d5.(4F).4s.4p.(3P*),u 4G*,9/2,10,10,,T1117,,
,310.9537,32159.13,,5.5e+06,E,27201.54,59360.67,3d5.4s2,a 4P,5/2,3d6.(a 3F).4p,x 4F*,5/2,6,6,,T1117,,
311.158,311.1586,32138.0,40,2.7e+07,E,27201.54,59339.49,3d5.4s2,a 4P,5/2,3d6.(a 3F).4p,4D*,7/2,6,8,,T1117,L3475,
,311.4036,32112.67,,5.1e+06,E,27248.00,59360.67,3d5.4s2,a 4P,3/2,3d6.(a 3F).4p,x 4F*,5/2,4,6,,T1117,,
,311.4259,32110.37,,8.8e+06,E,34343.90,66454.27,3d6.(3H).4s,a 4H,9/2,3d5.(4F).4s.4p.(3P*),*,7/2,10,8,,T1117,,
,311.4694,32105.88,,2.6e+07,E,34250.52,66356.40,3d6.(3H).4s,a 4H,11/2,3d5.(a 2G).4s.4p.(3P*),u 4H*,9/2,12,10,,T1117,,
,311.5033,32102.39,,4.1e+06,E,27281.85,59384.24,3d5.4s2,a 4P,1/2,3d6.(a 3P).4p,u 4P*,3/2,2,4,,T1117,,
