obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
346.206,346.2070,0.0010,28884.5,7,6.7e+04,D,93750.5978,122635.054,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1,3s2.3p5.(2P*<1/2>).6p,2[3/2],2,3,5,,T1086n,L3512,
355.5321,355.5321,0.0010,28126.85,7,2.7e+05,D,93143.7600,121270.617,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2,3s2.3p5.(2P*<3/2>).6p,2[3/2],2,5,5,,T1086n,L2634,
,356.4304,0.0010,28055.97,,1.2e+05,D,94553.6652,122609.637,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,0,3s2.3p5.(2P*<1/2>).6p,2[3/2],1,1,3,,T1086n,,
,356.8675,0.0010,28021.61,,1.1e+05,D,93143.7600,121165.367,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2,3s2.3p5.(2P*<3/2>).6p,2[5/2],3,5,7,,T1086n,,
,357.3315,0.0010,27985.22,,5.1e+05,D,95399.8276,123385.044,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1,3s2.3p5.(2P*<3/2>).7p,2[1/2],0,3,1,,T1086n,,
360.7551,360.7550,0.0010,27719.64,7,7.6e+05,D,93750.5978,121470.238,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1,3s2.3p5.(2P*<3/2>).6p,2[1/2],0,3,1,,T1086n,L2634,
,363.3718,0.0010,27520.02,,6.6e+04,D,93750.5978,121270.617,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1,3s2.3p5.(2P*<3/2>).6p,2[3/2],2,3,5,,T1086n,,
,363.5496,0.0010,27506.56,,1.3e+05,D,93750.5978,121257.161,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1,3s2.3p5.(2P*<3/2>).6p,2[3/2],1,3,3,,T1086n,,
,364.4155,0.0010,27441.21,,2.4e+04,D,93750.5978,121191.805,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1,3s2.3p5.(2P*<3/2>).6p,2[5/2],2,3,5,,T1086n,,
,365.0872,0.0010,27390.72,,8.0e+05,D,95399.8276,122790.547,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1,3s2.3p5.(2P*<1/2>).6p,2[1/2],0,3,1,,T1086n,,
,366.0572,0.0010,27318.14,,4.4e+04,D,93750.5978,121068.736,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1,3s2.3p5.(2P*<3/2>).6p,2[1/2],1,3,3,,T1086n,,
,367.1715,0.0010,27235.23,,3.1e+04,D,95399.8276,122635.054,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1,3s2.3p5.(2P*<1/2>).6p,2[3/2],2,3,5,,T1086n,,
,367.6282,0.0010,27201.40,,4.9e+04,D,95399.8276,122601.225,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1,3s2.3p5.(2P*<1/2>).6p,2[1/2],1,3,3,,T1086n,,
377.1440,377.1440,0.0010,26515.07,20,7.0e+04,D,94553.6652,121068.736,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,0,3s2.3p5.(2P*<3/2>).6p,2[1/2],1,1,3,,T1086n,L2634,
383.5767,383.5766,0.0010,26070.41,7,7.5e+05,D,95399.8276,121470.238,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1,3s2.3p5.(2P*<3/2>).6p,2[1/2],0,3,1,,T1086n,L2634,
,389.5764,0.0010,25668.91,,5.7e+04,D,95399.8276,121068.736,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1,3s2.3p5.(2P*<3/2>).6p,2[1/2],1,3,3,,T1086n,,
394.8622,394.8622,0.0010,25325.29,7,5.6e+04,C+,93143.7600,118469.0508,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2,3s2.3p5.(2P*<1/2>).5p,2[3/2],2,5,5,,T5223,L2634,
395.0097,395.0096,0.0010,25315.84,35,4.6e+05,B,93143.7600,118459.5975,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2,3s2.3p5.(2P*<1/2>).5p,2[1/2],1,5,3,,T5223,L2634,
404.5561,404.5561,0.0010,24718.45,50,3.3e+05,B,93750.5978,118469.0508,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1,3s2.3p5.(2P*<1/2>).5p,2[3/2],2,3,5,,T5223,L2634,
,404.7108,0.0010,24709.00,,4.1e+04,B,93750.5978,118459.5975,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1,3s2.3p5.(2P*<1/2>).5p,2[1/2],1,3,3,,T5223,,
,405.5671,0.0010,24656.83,,2.7e+04,C+,93750.5978,118407.4303,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1,3s2.3p5.(2P*<1/2>).5p,2[3/2],1,3,3,,T5223,,
415.9762,415.9763,0.0010,24039.83,400,1.40e+06,B,93143.7600,117183.5901,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2,3s2.3p5.(2P*<3/2>).5p,2[3/2],2,5,5,,T5223,L2634,
416.5354,416.5353,0.0010,24007.56,50,2.9e+05,B,93143.7600,117151.3264,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2,3s2.3p5.(2P*<3/2>).5p,2[3/2],1,5,3,,T5223,L2634,
418.3063,418.3062,0.0010,23905.93,50,5.6e+05,B,94553.6652,118459.5975,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,0,3s2.3p5.(2P*<1/2>).5p,2[1/2],1,1,3,,T5223,L2634,
419.1894,419.1894,0.0010,23855.57,100,2.80e+05,B,93143.7600,116999.3259,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2,3s2.3p5.(2P*<3/2>).5p,2[5/2],2,5,5,,T5223,L2634,
419.2210,419.2210,0.0010,23853.77,50,5.4e+05,C+,94553.6652,118407.4303,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,0,3s2.3p5.(2P*<1/2>).5p,2[3/2],1,1,3,,T5223,L2634,
419.9500,419.9500,0.0010,23812.36,200,2.57e+06,B,93750.5978,117562.9553,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1,3s2.3p5.(2P*<3/2>).5p,2[1/2],0,3,1,,T5223,L2634,
420.1858,420.1858,0.0010,23799.00,400,9.7e+05,B+,93143.7600,116942.7542,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2,3s2.3p5.(2P*<3/2>).5p,2[5/2],3,5,7,,T5223,L2634,
425.2382,425.2382,0.0010,23516.23,25,1.11e+05,C+,93143.7600,116659.9934,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2,3s2.3p5.(2P*<3/2>).5p,2[1/2],1,5,3,,T5223,L2634,
426.0561,426.0561,0.0010,23471.09,200,3.98e+06,B+,95399.8276,118870.9170,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1,3s2.3p5.(2P*<1/2>).5p,2[1/2],0,3,1,,T5223,L2634,
426.7487,426.7487,0.0010,23433.00,100,3.1e+05,C+,93750.5978,117183.5901,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1,3s2.3p5.(2P*<3/2>).5p,2[3/2],2,3,5,,T5223,L2634,
427.3371,427.3371,0.0010,23400.73,150,8.0e+05,B,93750.5978,117151.3264,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1,3s2.3p5.(2P*<3/2>).5p,2[3/2],1,3,3,,T5223,L2634,
430.1311,430.1311,0.0010,23248.73,100,3.77e+05,B+,93750.5978,116999.3259,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1,3s2.3p5.(2P*<3/2>).5p,2[5/2],2,3,5,,T5223,L2634,
433.4779,433.4780,0.0010,23069.22,100,5.7e+05,B+,95399.8276,118469.0508,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1,3s2.3p5.(2P*<1/2>).5p,2[3/2],2,3,5,,T5223,L2634,
433.6557,433.6557,0.0010,23059.77,50,3.9e+05,C+,95399.8276,118459.5975,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1,3s2.3p5.(2P*<1/2>).5p,2[1/2],1,3,3,,T5223,L2634,
434.6390,434.6389,0.0010,23007.60,25,3.0e+05,B,95399.8276,118407.4303,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1,3s2.3p5.(2P*<1/2>).5p,2[3/2],1,3,3,,T5223,L2634,
,436.5021,0.0010,22909.40,,1.20e+04,B,93750.5978,116659.9934,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1,3s2.3p5.(2P*<3/2>).5p,2[1/2],1,3,3,,T5223,,
,442.5237,0.0010,22597.66,,7.3e+03,C+,94553.6652,117151.3264,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,0,3s2.3p5.(2P*<3/2>).5p,2[3/2],1,1,3,,T5223,,
451.1998,451.1999,0.0010,22163.13,100,1.18e+06,B+,95399.8276,117562.9553,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1,3s2.3p5.(2P*<3/2>).5p,2[1/2],0,3,1,,T5223,L2634,
452.3591,452.3592,0.0010,22106.33,20,9.0e+04,B,94553.6652,116659.9934,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,0,3s2.3p5.(2P*<3/2>).5p,2[1/2],1,1,3,,T5223,L2634,
,454.6021,0.0010,21997.26,,8.3e+04,E,104102.0990,126099.36,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).11d,2[1/2]*,1,3,3,,T1164n,,
,455.5601,0.0010,21951.00,,3.8e+04,E,104102.0990,126053.10,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<1/2>).7d,2[3/2]*,2,3,5,,T1164n,,
,458.6241,0.0010,21804.35,,1.6e+05,E,104102.0990,125906.45,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).10d,2[3/2]*,2,3,5,,T1164n,,
,458.7897,0.0010,21796.48,,2.3e+05,E,104102.0990,125898.58,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).10d,2[1/2]*,1,3,3,,T1164n,,
,458.8494,0.0010,21793.64,,4.9e+05,E,104102.0990,125895.74,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).10d,2[1/2]*,0,3,1,,T1164n,,
,459.0575,0.0010,21783.76,,6.2e+03,C,95399.8276,117183.5901,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1,3s2.3p5.(2P*<3/2>).5p,2[3/2],2,3,5,,T5223,,
459.7385,459.7384,0.0010,21751.50,15,9.5e+04,B,95399.8276,117151.3264,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1,3s2.3p5.(2P*<3/2>).5p,2[3/2],1,3,3,,T5223,L2634,
462.9737,462.9737,0.0010,21599.50,7,3.83e+04,B+,95399.8276,116999.3259,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1,3s2.3p5.(2P*<3/2>).5p,2[5/2],2,3,5,,T5223,L2634,
,464.3437,0.0010,21535.77,,9.6e+04,E,104102.0990,125637.87,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).9d,2[3/2]*,2,3,5,,T1164n,,
,464.8791,0.0010,21510.97,,1.2e+05,E,104102.0990,125613.07,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).9d,2[1/2]*,1,3,3,,T1164n,,
470.3632,470.3632,0.0010,21260.17,15,1.09e+05,B,95399.8276,116659.9934,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1,3s2.3p5.(2P*<3/2>).5p,2[1/2],1,3,3,,T5223,L2634,
,474.8148,0.0010,21060.84,,3.6e+05,E,104102.0990,125162.94,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).8d,2[1/2]*,0,3,1,,T1164n,,
,475.4268,0.0010,21033.73,,4.5e+05,E,104102.0990,125135.831,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).8d,2[1/2]*,1,3,3,,T1164n,,
,477.0006,0.0010,20964.33,,8.6e+05,D,104102.0990,125066.432,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<1/2>).6d,2[3/2]*,2,3,5,,T1218n,,
,480.0084,0.0010,20832.97,,8.8e+04,E,105462.7596,126295.73,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).12d,2[7/2]*,4,7,9,,T1164n,,
,483.7321,0.0010,20672.60,,9.3e+04,E,105462.7596,126135.36,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).11d,2[7/2]*,4,7,9,,T1164n,,
,483.8049,0.0010,20669.49,,1.02e+05,C,104102.0990,124771.59,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).9s,2[3/2]*,2,3,5,,T1164n,,
,487.7623,0.0010,20501.79,,7.8e+05,D,104102.0990,124603.890,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).7d,2[3/2]*,2,3,5,,T1218n,,
,488.7655,0.0010,20459.71,,1.2e+05,E,105462.7596,125922.47,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).10d,2[7/2]*,4,7,9,,T1164n,,
,488.9312,0.0010,20452.77,,1.3e+06,D,104102.0990,124554.874,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).7d,2[1/2]*,1,3,3,,T1218n,,
,489.6058,0.0010,20424.60,,1.8e+06,D,104102.0990,124526.695,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).7d,2[1/2]*,0,3,1,,T1218n,,
,492.2408,0.0010,20315.26,,5.9e+04,E,105617.2700,125932.53,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).10d,2[7/2]*,3,5,7,,T1164n,,
,493.9098,0.0010,20246.61,,3.6e+04,E,105462.7596,125709.37,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).11s,2[3/2]*,2,7,5,,T1164n,,
,495.8133,0.0010,20168.88,,1.8e+05,E,105462.7596,125631.64,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).9d,2[7/2]*,4,7,9,,T1164n,,
,499.1335,0.0010,20034.72,,1.1e+05,E,105617.2700,125651.99,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).9d,2[7/2]*,3,5,7,,T1164n,,
,503.3427,0.0010,19867.18,,8.2e+04,E,105462.7596,125329.94,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).10s,2[3/2]*,2,7,5,,T1164n,,
,505.0219,0.0010,19801.12,,4.6e+05,D,104102.0990,123903.220,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).8s,2[3/2]*,2,3,5,,T1218n,,
,505.5585,0.0010,19780.10,,4.5e+05,D,104102.0990,123882.203,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<1/2>).7s,2[1/2]*,1,3,3,,T1218n,,
,505.7938,0.0010,19770.90,,5.7e+05,D,104102.0990,123873.000,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<1/2>).7s,2[1/2]*,0,3,1,,T1218n,,
,506.1490,0.0010,19757.03,,3.7e+05,E,105462.7596,125219.788,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).8d,2[7/2]*,4,7,9,,T1164n,,
,507.2391,0.0010,19714.57,,2.6e+05,E,105617.2700,125331.84,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).10s,2[3/2]*,1,5,3,,T1164n,,
,507.4490,0.0010,19706.41,,5.9e+04,D,104102.0990,123808.513,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).6d,2[3/2]*,2,3,5,,T1164n,,
,507.9448,0.0010,19687.18,,4.7e+04,E,105462.7596,125149.937,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<1/2>).6d,2[5/2]*,3,7,7,,T1164n,,
,508.8502,0.0010,19652.15,,1.6e+05,E,105617.2700,125269.42,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).8d,2[7/2]*,3,5,7,,T1164n,,
,510.6152,0.0010,19584.22,,8.7e+04,E,106087.2598,125671.48,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<3/2>).9d,2[5/2]*,2,3,5,,T1164n,,
,511.9629,0.0010,19532.67,,2.7e+05,D+,105617.2700,125149.937,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<1/2>).6d,2[5/2]*,3,5,7,,T1218n,,
,512.9229,0.0010,19496.11,,3.3e+04,D,105617.2700,125113.376,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<1/2>).6d,2[5/2]*,2,5,5,,T1218n,,
515.2826,515.2826,0.0010,19406.83,5,2.39e+06,C,104102.0990,123508.927,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).6d,2[1/2]*,0,3,1,,T1218n,L2634,
,515.3738,0.0010,19403.39,,1.1e+05,D,104102.0990,123505.4896,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<1/2>).5d,2[5/2]*,2,3,5,,T1218n,,
516.3723,516.3722,0.0010,19365.87,15,1.90e+06,C,104102.0990,123467.9733,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).6d,2[1/2]*,1,3,3,,T1218n,L2634,
,517.8978,0.0010,19308.83,,2.4e+05,D,105462.7596,124771.59,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).9s,2[3/2]*,2,7,5,,T1218n,,
518.9191,518.9191,0.0010,19270.83,20,1.38e+06,C,104102.0990,123372.9253,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<1/2>).5d,2[3/2]*,2,3,5,,"T1218n,T1164n",L2634,
,519.4179,0.0010,19252.32,,1.2e+04,D,105462.7596,124715.081,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).7d,2[5/2]*,3,7,7,,T1218n,,
,519.5499,0.0010,19247.43,,7.8e+05,D,106087.2598,125334.69,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<1/2>).8s,2[1/2]*,0,3,1,,T1218n,,
,521.1937,0.0010,19186.73,,1.1e+05,D,105462.7596,124649.485,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).7d,2[7/2]*,3,7,7,,T1164n,,
,521.6226,0.0010,19170.95,,2.1e+05,D,105617.2700,124788.22,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).7d,2[3/2]*,1,5,3,,T1164n,,
,521.7752,0.0010,19165.34,,1.3e+05,D,105617.2700,124782.61,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).9s,2[3/2]*,1,5,3,,T1164n,,
522.2725,522.2724,0.0010,19147.09,7,8.8e+05,D,105462.7596,124609.856,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).7d,2[7/2]*,4,7,9,,T1164n,L2634,
,524.2552,0.0010,19074.68,,1.3e+05,D,105617.2700,124691.951,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).7d,2[5/2]*,2,5,5,,T1164n,,
,524.7658,0.0010,19056.12,,1.2e+05,E,106237.5518,125293.67,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).8d,2[5/2]*,3,5,7,,T1164n,,
,525.0626,0.0010,19045.35,,7.9e+04,E,106237.5518,125282.90,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).8d,2[3/2]*,2,5,5,,T1164n,,
,525.4249,0.0010,19032.21,,5.4e+05,D,105617.2700,124649.485,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).7d,2[7/2]*,3,5,7,,T1164n,,
,525.5933,0.0010,19026.12,,3.6e+05,E,106087.2598,125113.376,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<1/2>).6d,2[5/2]*,2,3,5,,T1164n,,
,528.7540,0.0010,18912.39,,9.6e+04,E,106237.5518,125149.937,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<1/2>).6d,2[5/2]*,3,5,7,,T1164n,,
,529.1487,0.0010,18898.28,,9.0e+04,E,106237.5518,125135.831,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).8d,2[1/2]*,1,5,3,,T1164n,,
,531.0990,0.0010,18828.88,,1.2e+05,E,106237.5518,125066.432,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<1/2>).6d,2[3/2]*,2,5,5,,T1164n,,
,531.9194,0.0010,18799.84,,2.6e+05,E,107289.7001,126089.54,3s2.3p5.(2P*<1/2>).4p,2[3/2],2,3s2.3p5.(2P*<1/2>).7d,2[5/2]*,3,5,7,,T1164n,,
,537.4988,0.0010,18604.69,,2.7e+05,D,106087.2598,124691.951,3s2.3p5.(2P*<3/2>).4p,2[3/2],1,3s2.3p5.(2P*<3/2>).7d,2[5/2]*,2,3,5,,T1164n,,
,539.5478,0.0010,18534.04,,9.6e+04,D,106237.5518,124771.59,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).9s,2[3/2]*,2,5,5,,T1164n,,
,541.1979,0.0010,18477.53,,2.0e+05,D,106237.5518,124715.081,3s2.3p5.(2P*<3/2>).4p,2[3/2],2,3s2.3p5.(2P*<3/2>).7d,2[5/2]*,3,5,7,,T1164n,,
542.2859,542.2858,0.0010,18440.46,5,6.0e+05,D,105462.7596,123903.220,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).8s,2[3/2]*,2,7,5,,T1164n,L2634,
,544.1501,0.0010,18377.28,,1.9e+05,D+,104102.0990,122479.3820,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).7s,2[3/2]*,1,3,3,,T1218n,,
,544.3759,0.0010,18369.66,,9.3e+04,D,105462.7596,123832.419,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).6d,2[5/2]*,3,7,7,,T1164n,,
545.3167,545.3167,0.0010,18337.97,10,4.7e+05,D+,104102.0990,122440.0672,3s2.3p5.(2P*<3/2>).4p,2[1/2],1,3s2.3p5.(2P*<3/2>).7s,2[3/2]*,2,3,5,,T1218n,L2634,
,545.8932,0.0010,18318.60,,3.6e+05,D,105617.2700,123935.870,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).8s,2[3/2]*,1,5,3,,T1218n,,
,546.1168,0.0010,18311.10,,3.8e+04,D,105462.7596,123773.8614,3s2.3p5.(2P*<3/2>).4p,2[5/2],3,3s2.3p5.(2P*<3/2>).6d,2[7/2]*,3,7,7,,T1218n,,
,546.8680,0.0010,18285.95,,7.6e+04,D,105617.2700,123903.220,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).8s,2[3/2]*,2,5,5,,T1218n,,
,547.4972,0.0010,18264.93,,2.0e+05,D,105617.2700,123882.203,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<1/2>).7s,2[1/2]*,1,5,3,,T1218n,,
,549.1645,0.0010,18209.48,,8.5e+04,D,105617.2700,123826.750,3s2.3p5.(2P*<3/2>).4p,2[5/2],2,3s2.3p5.(2P*<3/2>).6d,2[5/2]*,2,5,5,,T1164n,,
