obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
1455.8662,0.0011,1455.8664,0.0015,6868.763,140,,,58826.951,65695.713,5p3.(4S*).5d,3D*,3,5p3.(4S*).4f,5F,4,7,9,,,L3682,
1545.6676,0.0012,1545.6679,0.0017,6469.696,890,,,54160.094,60629.789,5p3.(4S*).6p,5P,1,5p3.(4S*).7s,5S*,2,3,5,,,L3682,
1555.0482,0.0012,1555.0486,0.0017,6430.669,1400,,,54199.122,60629.789,5p3.(4S*).6p,5P,2,5p3.(4S*).7s,5S*,2,5,5,,,L3682,
1640.8385,0.0013,1640.8388,0.0019,6094.445,1600,,,54535.345,60629.789,5p3.(4S*).6p,5P,3,5p3.(4S*).7s,5S*,2,7,5,,,L3682,
1730.8267,0.0015,1730.8267,0.0021,5777.586,690,,,55355.672,61133.258,5p3.(4S*).6p,3P,1,5p3.(4S*).7s,3S*,1,3,3,,,L3682,
1829.6588,0.0017,1829.6588,0.0024,5465.500,820,,,55667.758,61133.258,5p3.(4S*).6p,3P,2,5p3.(4S*).7s,3S*,1,5,3,,,L3682,
1878.2426,0.0018,1878.2426,0.0025,5324.126,110,,,55809.132,61133.258,5p3.(4S*).6p,3P,0,5p3.(4S*).7s,3S*,1,1,3,,,L3682,
1962.8880,0.0019,1962.888,0.003,5094.534,81,,,58826.951,63921.485,5p3.(4S*).5d,3D*,3,5p3.(4S*).7p,3P,2,7,5,,,L3682,
2015.3042,0.0020,2015.304,0.003,4962.030,61,,,55667.758,60629.789,5p3.(4S*).6p,3P,2,5p3.(4S*).7s,5S*,2,5,5,,,L3682,
2104.9476,0.0022,2104.9476,0.0019,4750.712,17,,,0.000,4750.712,5p4,3P,2,5p4,3P,1,5,3,M1+E2,,L3682,
2160.840,0.002,2160.840,0.003,4627.830,120,,,54199.122,58826.951,5p3.(4S*).6p,5P,2,5p3.(4S*).5d,3D*,3,5,7,,,L3682,
2180.559,0.002,2180.559,0.003,4585.980,10,,,54160.094,58746.074,5p3.(4S*).6p,5P,1,5p3.(4S*).5d,3D*,1,3,3,,,L3682,
2256.145,0.003,2256.145,0.004,4432.340,22,,,54160.094,58592.434,5p3.(4S*).6p,5P,1,5p3.(4S*).5d,3D*,2,3,5,,,L3682,
2276.187,0.003,2276.187,0.004,4393.312,15,,,54199.122,58592.434,5p3.(4S*).6p,5P,2,5p3.(4S*).5d,3D*,2,5,5,,,L3682,
2330.130,0.003,2330.130,0.004,4291.606,10,,,54535.345,58826.951,5p3.(4S*).6p,5P,3,5p3.(4S*).5d,3D*,3,7,7,,,L3682,
