obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
369.463,,27066.3,450,,,,,,,,,,,1,1,,,L3475,
370.117,,27018.5,450,,,,,,,,,,,1,1,,,L3475,
370.417,,26996.6,300,,,,,,,,,,,1,1,,,L3475,
374.610,,26694.4,650,,,,,,,,,,,1,1,,,L3475,
376.042,,26592.8,650,,,,,,,,,,,1,1,,,L3475,
376.221,,26580.1,350,,,,,,,,,,,1,1,,,L3475,
376.621,,26551.9,1700,,,,,,,,,,,1,1,,,L3475,
378.460,,26422.8,600,,,,,,,,,,,1,1,,,L3475,
379.100,,26378.3,410,,,,,,,,,,,1,1,,,L3475,
379.328,,26362.4,390,,,,,,,,,,,1,1,,,L3475,
383.135,383.1346+,26100.5,1500,,,285.500,26385.99,4f8.(7F).5d.6s2,8G,13/2,,*,13/2,14,14,,,L3475,
383.451,,26079.0,540,,,,,,,,,,,1,1,,,L3475,
388.444,,25743.7,330,,,,,,,,,,,1,1,,,L3475,
388.932,,25711.4,480,,,,,,,,,,,1,1,,,L3475,
389.574,,25669.0,490,,,,,,,,,,,1,1,,,L3475,
389.709,,25660.1,330,,,,,,,,,,,1,1,,,L3475,
389.899,,25647.6,330,,,,,,,,,,,1,1,,,L3475,
390.244,390.2431+,25625.0,1600,,,462.080,26087.13,4f8.(7F).5d.6s2,8G,15/2,4f8.5d.6s.6p?,*,17/2,16,18,,,L3475,
390.917,,25580.9,480,,,,,,,,,,,1,1,,,L3475,
391.025,,25573.8,380,,,,,,,,,,,1,1,,,L3475,
391.066,,25571.1,330,,,,,,,,,,,1,1,,,L3475,
391.654,,25532.7,650,,,,,,,,,,,1,1,,,L3475,
401.117,,24930.4,300,,,,,,,,,,,1,1,,,L3475,
401.439,,24910.4,330,,,,,,,,,,,1,1,,,L3475,
402.402,,24850.8,220,,,,,,,,,,,1,1,,,L3475,
402.591,,24839.1,370,,,,,,,,,,,1,1,,,L3475,
403.342,403.3421+,24792.9,870,,,2310.090,27102.94,4f8.(7F).5d.6s2,8D,11/2,,*,9/2,12,10,,,L3475,
403.736,,24768.7,350,,,,,,,,,,,1,1,,,L3475,
404.000,,24752.5,210,,,,,,,,,,,1,1,,,L3475,
405.527,,24659.3,430,,,,,,,,,,,1,1,,,L3475,
406.152,,24621.3,410,,,,,,,,,,,1,1,,,L3475,
406.273,406.2699+,24614.0,1300,,,462.080,25076.26,4f8.(7F).5d.6s2,8G,15/2,,*,15/2,16,16,,,L3475,
407.637,,24531.6,260,,,,,,,,,,,1,1,,,L3475,
408.239,,24495.4,390,,,,,,,,,,,1,1,,,L3475,
408.775,,24463.3,210,,,,,,,,,,,1,1,,,L3475,
409.335,,24429.9,210,,,,,,,,,,,1,1,,,L3475,
409.565,,24416.2,260,,,,,,,,,,,1,1,,,L3475,
410.653,,24351.5,650,,,,,,,,,,,1,1,,,L3475,
411.366,,24309.3,300,,,,,,,,,,,1,1,,,L3475,
412.108,,24265.5,260,,,,,,,,,,,1,1,,,L3475,
414.468,,24127.3,280,,,,,,,,,,,1,1,,,L3475,
415.970,,24040.2,350,,,,,,,,,,,1,1,,,L3475,
417.027,,23979.3,240,,,,,,,,,,,1,1,,,L3475,
417.050,,23978.0,240,,,,,,,,,,,1,1,,,L3475,
417.223,,23968.0,240,,,,,,,,,,,1,1,,,L3475,
417.378,,23959.1,240,,,,,,,,,,,1,1,,,L3475,
417.400,,23957.9,240,,,,,,,,,,,1,1,,,L3475,
417.465,,23954.1,260,,,,,,,,,,,1,1,,,L3475,
418.739,,23881.2,240,,,,,,,,,,,1,1,,,L3475,
418.834,,23875.8,300,,,,,,,,,,,1,1,,,L3475,
419.792,,23821.3,390,,,,,,,,,,,1,1,,,L3475,
420.492,,23781.6,650,,,,,,,,,,,1,1,,,L3475,
420.768,,23766.1,600,,,,,,,,,,,1,1,,,L3475,
421.469,,23726.6,"300c,w",,,,,,,,,,,1,1,,,L3475,
421.628,,23717.6,480,,,,,,,,,,,1,1,,,L3475,
421.875,,23703.7,300,,,,,,,,,,,1,1,,,L3475,
422.035,,23694.7,260,,,,,,,,,,,1,1,,,L3475,
422.547,,23666.0,260,,,,,,,,,,,1,1,,,L3475,
423.308,,23623.5,260,,,,,,,,,,,1,1,,,L3475,
423.401,,23618.3,480,,,,,,,,,,,1,1,,,L3475,
423.654,,23604.2,300,,,,,,,,,,,1,1,,,L3475,
425.644,,23493.8,370,,,,,,,,,,,1,1,,,L3475,
426.486,,23447.4,260,,,,,,,,,,,1,1,,,L3475,
426.754,,23432.7,650,,,,,,,,,,,1,1,,,L3475,
427.089,,23414.3,330,,,,,,,,,,,1,1,,,L3475,
427.641,,23384.1,220,,,,,,,,,,,1,1,,,L3475,
429.091,,23305.1,300,,,,,,,,,,,1,1,,,L3475,
429.957,,23258.1,370,,,,,,,,,,,1,1,,,L3475,
430.111,,23249.8,300,,,,,,,,,,,1,1,,,L3475,
430.416,,23233.3,240,,,,,,,,,,,1,1,,,L3475,
430.839,,23210.5,240,,,,,,,,,,,1,1,,,L3475,
431.163,,23193.1,450,,,,,,,,,,,1,1,,,L3475,
431.277,,23186.9,300,,,,,,,,,,,1,1,,,L3475,
431.446,,23177.9,370,,,,,,,,,,,1,1,,,L3475,
432.004,432.0043+,23147.9,2200,,,0.000,23147.92,4f9.6s2,6H*,15/2,4f9.(6H*<15/2>).6s.6p.(1P*<1>),"(15/2,1)",15/2,16,16,,,L3475,
432.345,,23129.7,600,,,,,,,,,,,1,1,,,L3475,
432.765,432.7646+,23107.2,3000,,,0.000,23107.25,4f9.6s2,6H*,15/2,4f9.(6H*<15/2>).6s.6p.(1P*<1>),"(15/2,1)",17/2,16,18,,,L3475,
433.012,,23094.1,240,,,,,,,,,,,1,1,,,L3475,
433.334,,23076.9,600,,,,,,,,,,,1,1,,,L3475,
433.765,433.7669+,23054.0,870,,,2771.675,25825.53,4f9.6s2,6H*,13/2,4f9.(6H*<13/2>).6s.6p.(1P*<1>),"(13/2,1)",15/2,14,16,,,L3475,
433.886,,23047.5,600,,,,,,,,,,,1,1,,,L3475,
433.963,433.9632+,23043.4,1700,,,0.000,23043.43,4f9.6s2,6H*,15/2,4f9.(6H*<15/2>).6s.6p.(1P*<1>),"(15/2,1)",13/2,16,14,,,L3475,
434.184,,23031.7,700,,,,,,,,,,,1,1,,,L3475,
434.375,,23021.6,"430c,w",,,,,,,,,,,1,1,,,L3475,
435.731,,22949.9,280,,,,,,,,,,,1,1,,,L3475,
435.803,435.8057+,22946.1,870,,,2771.675,25717.68,4f9.6s2,6H*,13/2,4f9.(6H*<13/2>).6s.6p.(1P*<1>),"(13/2,1)",13/2,14,14,,,L3475,
436.139,,22928.5,280,,,,,,,,,,,1,1,,,L3475,
437.325,,22866.3,220,,,,,,,,,,,1,1,,,L3475,
438.368,,22811.9,330,,,,,,,,,,,1,1,,,L3475,
438.946,,22781.8,300,,,,,,,,,,,1,1,,,L3475,
439.214,,22767.9,260,,,,,,,,,,,1,1,,,L3475,
442.143,,22617.1,140,,,,,,,,,,,1,1,,,L3475,
442.434,,22602.2,350,,,,,,,,,,,1,1,,,L3475,
443.396,,22553.2,110,,,,,,,,,,,1,1,,,L3475,
443.737,,22535.9,240,,,,,,,,,,,1,1,,,L3475,
444.063,,22519.3,110,,,,,,,,,,,1,1,,,L3475,
444.929,,22475.5,240,,,,,,,,,,,1,1,,,L3475,
446.894,,22376.7,110,,,,,,,,,,,1,1,,,L3475,
449.433,,22250.3,430,,,,,,,,,,,1,1,,,L3475,
451.279,,22159.3,150w,,,,,,,,,,,1,1,,,L3475,
453.540,,22048.8,45,,,,,,,,,,,1,1,,,L3475,
453.841,,22034.1,45,,,,,,,,,,,1,1,,,L3475,
453.850,,22033.7,45,,,,,,,,,,,1,1,,,L3475,
455.035,,21976.4,110,,,,,,,,,,,1,1,,,L3475,
455.173,,21969.7,110,,,,,,,,,,,1,1,,,L3475,
455.774,,21940.7,110,,,,,,,,,,,1,1,,,L3475,
459.367,,21769.1,45,,,,,,,,,,,1,1,,,L3475,
461.325,,21676.7,30,,,,,,,,,,,1,1,,,L3475,
461.878,,21650.7,27,,,,,,,,,,,1,1,,,L3475,
463.337,,21582.6,65,,,,,,,,,,,1,1,,,L3475,
463.789,,21561.5,65w,,,,,,,,,,,1,1,,,L3475,
464.853,,21512.2,80,,,,,,,,,,,1,1,,,L3475,
465.968,,21460.7,60,,,,,,,,,,,1,1,,,L3475,
466.410,,21440.4,80,,,,,,,,,,,1,1,,,L3475,
466.676,,21428.2,50c,,,,,,,,,,,1,1,,,L3475,
467.071,,21410.0,40,,,,,,,,,,,1,1,,,L3475,
467.821,,21375.7,80,,,,,,,,,,,1,1,,,L3475,
468.318,,21353.0,70c,,,,,,,,,,,1,1,,,L3475,
468.383,,21350.0,50,,,,,,,,,,,1,1,,,L3475,
473.552,,21117.0,"60c,w",,,,,,,,,,,1,1,,,L3475,
474.126,,21091.5,80,,,,,,,,,,,1,1,,,L3475,
474.913,,21056.5,70,,,,,,,,,,,1,1,,,L3475,
478.812,,20885.0,180,,,,,,,,,,,1,1,,,L3475,
481.512,,20767.9,100,,,,,,,,,,,1,1,,,L3475,
484.174,,20653.7,25,,,,,,,,,,,1,1,,,L3475,
485.617,,20592.4,30,,,,,,,,,,,1,1,,,L3475,
491.727,,20336.5,95,,,,,,,,,,,1,1,,,L3475,
492.546,,20302.7,35,,,,,,,,,,,1,1,,,L3475,
492.821,,20291.4,35,,,,,,,,,,,1,1,,,L3475,
493.031,,20282.7,50,,,,,,,,,,,1,1,,,L3475,
493.317,,20271.0,65,,,,,,,,,,,1,1,,,L3475,
497.281,,20109.4,29,,,,,,,,,,,1,1,,,L3475,
497.443,,20102.8,29,,,,,,,,,,,1,1,,,L3475,
498.195,,20072.5,29,,,,,,,,,,,1,1,,,L3475,
