obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
621.48187,0.00005,621.481904,0.000019,16090.574,,,,11732.3071041,27822.8802,5p6.6p,2P*,3/2,5p6.8d,2D,5/2,4,6,,,L3506,
621.93188,0.00005,621.931820,0.000019,16078.932,,,,11732.3071041,27811.2400,5p6.6p,2P*,3/2,5p6.8d,2D,3/2,4,4,,,L3506,
623.30728,0.00005,623.306921,0.000010,16043.4512,,,,14596.84232,30640.30287,5p6.5d,2D,5/2,5p6.12f,2F*,7/2,6,8,,,L793,
625.19438,0.00005,625.19415,0.00004,15995.0254,D,,,14499.2568,30494.28809,5p6.5d,2D,3/2,5p6.11f,2F*,5/2,4,6,,,L793,
629.03319,0.00005,629.032748,0.000010,15897.4123,D,,,14596.84232,30494.26583,5p6.5d,2D,5/2,5p6.11f,2F*,7/2,6,8,,,L793,
632.79527,0.00005,632.79490,0.00004,15802.8994,D,,,14499.2568,30302.16537,5p6.5d,2D,3/2,5p6.10f,2F*,5/2,4,6,,,L793,
635.63117,0.00005,635.631148,0.000020,15732.394,bl,,,11178.26815870,26910.6627,5p6.6p,2P*,1/2,5p6.9s,2S,1/2,2,2,,,L3506,
636.72825,0.00005,636.727975,0.000011,15705.2872,D,,,14596.84232,30302.13624,5p6.5d,2D,5/2,5p6.10f,2F*,7/2,6,8,,,L793,
643.37439,0.00005,643.37407,0.00004,15543.0495,,,,14499.2568,30042.31405,5p6.5d,2D,3/2,5p6.9f,2F*,5/2,4,6,,,L793,
647.44082,0.00005,647.44058,0.00003,15445.4270,,,,14596.84232,30042.27515,5p6.5d,2D,5/2,5p6.9f,2F*,7/2,6,8,,,L793,
658.78407,0.00005,658.78383,0.00004,15179.4805,,,,14499.2568,29678.74280,5p6.5d,2D,3/2,5p6.8f,2F*,5/2,4,6,,,L793,
658.83289,0.00005,658.832898,0.000022,15178.356,,,,11732.3071041,26910.6627,5p6.6p,2P*,3/2,5p6.9s,2S,1/2,4,2,,,L3506,
663.04882,0.00005,663.04875,0.00003,15081.8457,,,,14596.84232,29678.68970,5p6.5d,2D,5/2,5p6.8f,2F*,7/2,6,8,,,L793,
670.95377,0.00021,670.95333,0.00005,14904.156,25,,,14499.2568,29403.42310,5p6.5d,2D,3/2,5p6.11p,2P*,1/2,4,2,,,L5791,
672.51398,0.00009,672.514583,0.000023,14869.5793,33000,,,11178.26815870,26047.8342,5p6.6p,2P*,1/2,5p6.7d,2D,3/2,2,4,,,L5791,
674.5831,0.0003,674.58259,0.00014,14823.972,31,,,14596.84232,29420.824,5p6.5d,2D,5/2,5p6.11p,2P*,3/2,6,4,,,L5791,
682.65346,0.00005,682.65326,0.00005,14648.7209,,,,14499.2568,29147.98188,5p6.5d,2D,3/2,5p6.7f,2F*,5/2,4,6,,,L793,
685.07954,0.00005,685.079676,0.000009,14596.8452,,2.223e+01,A+,0.0000,14596.84232,5p6.6s,2S,1/2,5p6.5d,2D,5/2,2,6,E2,T7826,L793c91,
687.23500,0.00005,687.234880,0.000017,14551.0632,,,,14596.84232,29147.90818,5p6.5d,2D,5/2,5p6.7f,2F*,7/2,6,8,,,L793,
689.69052,0.00005,689.69052,0.00005,14499.2568,,,,0.0000,14499.2568,5p6.6s,2S,1/2,5p6.5d,2D,3/2,2,4,E2,,L793c91,
697.52199,0.00005,697.521975,0.000024,14336.466,,,,11732.3071041,26068.7730,5p6.6p,2P*,3/2,5p6.7d,2D,5/2,4,6,,,L3506,
698.54173,0.00005,698.542215,0.000024,14315.538,,,,11732.3071041,26047.8342,5p6.6p,2P*,3/2,5p6.7d,2D,3/2,4,4,,,L3506,
702.86178,0.00011,702.86143,0.00006,14227.5485,100,,,14499.2568,28726.8123,5p6.5d,2D,3/2,5p6.10p,2P*,1/2,4,2,,,L5791,
706.37287,0.00013,706.37260,0.00006,14156.829,130,,,14596.84232,28753.6769,5p6.5d,2D,5/2,5p6.10p,2P*,3/2,6,4,,,L5791,
723.05257,0.00005,723.05239,0.00006,13830.2531,,,,14499.2568,28329.5133,5p6.5d,2D,3/2,5p6.6f,2F*,5/2,4,6,,,L793,
728.19050,0.00010,728.19046,0.00003,13732.6702,,,,14596.84232,28329.5133,5p6.5d,2D,5/2,5p6.6f,2F*,5/2,6,6,,,L793,
728.19627,0.00005,728.19607,0.00003,13732.5613,,,,14596.84232,28329.4075,5p6.5d,2D,5/2,5p6.6f,2F*,7/2,6,8,,,L793,
758.58633,0.00012,758.58598,0.00009,13182.4153,120,,,14499.2568,27681.6782,5p6.5d,2D,3/2,5p6.9p,2P*,3/2,4,4,,,L5791,
761.09979,0.00005,761.09980875,0.00000006,13138.882,bl,,,11178.26815870,24317.149400,5p6.6p,2P*,1/2,5p6.8s,2S,1/2,2,2,,,L3506,
