obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
184.234,,54279,1500,,,,,,,,,,,1,1,,,L3338,
184.789,,54116,1800,,,,,,,,,,,1,1,,,L3338,
185.271,,53975,1800,,,,,,,,,,,1,1,,,L3338,
185.505,,53907,2400,,,,,,,,,,,1,1,,,L3338,
187.828,,53240,1500,,,,,,,,,,,1,1,,,L3338,
193.658,,51637,1800,,,,,,,,,,,1,1,,,L3338,
194.679,,51367,1500,,,,,,,,,,,1,1,,,L3338,
195.190,,51232,1500,,,,,,,,,,,1,1,,,L3338,
195.422,,51171,1800,,,,,,,,,,,1,1,,,L3338,
195.517,,51146,1800,,,,,,,,,,,1,1,,,L3338,
195.855,,51058,1500,,,,,,,,,,,1,1,,,L3338,
196.159,,50979,1500,,,,,,,,,,,1,1,,,L3338,
196.869,,50795,1500w,,,,,,,,,,,1,1,,,L3338,
196.893,,50789,1500w,,,,,,,,,,,1,1,,,L3338,
197.071,,50743,3000,,,,,,,,,,,1,1,,,L3338,
197.116,,50732,1800w,,,,,,,,,,,1,1,,,L3338,
197.252,,50697,1800w,,,,,,,,,,,1,1,,,L3338,
197.385,,50662,1500,,,,,,,,,,,1,1,,,L3338,
197.697,,50582,1800,,,,,,,,,,,1,1,,,L3338,
198.089,,50482,2400w,,,,,,,,,,,1,1,,,L3338,
198.980,,50256,1500,,,,,,,,,,,1,1,,,L3338,
199.034,,50243,1800,,,,,,,,,,,1,1,,,L3338,
199.849,,50038,1500l,,,,,,,,,,,1,1,,,L3338,
200.297,,49925.9,1500,,,,,,,,,,,1,1,,,L3338,
200.869,,49783.7,900,,,,,,,,,,,1,1,,,L3338,
201.523,,49622.1,1200w,,,,,,,,,,,1,1,,,L3338,
201.682,,49583.0,900,,,,,,,,,,,1,1,,,L3338,
203.261,,49197.7,900,,,,,,,,,,,1,1,,,L3338,
204.061,,49005.1,1500,,,,,,,,,,,1,1,,,L3338,
204.177,,48977.2,1200,,,,,,,,,,,1,1,,,L3338,
207.842,,48113.4,1500w,,,,,,,,,,,1,1,,,L3338,
208.633,,47931.0,900,,,,,,,,,,,1,1,,,L3338,
208.821,,47887.8,900,,,,,,,,,,,1,1,,,L3338,
209.001,,47846.6,900,,,,,,,,,,,1,1,,,L3338,
209.407,,47754.0,900,,,,,,,,,,,1,1,,,L3338,
209.553,,47720.7,900,,,,,,,,,,,1,1,,,L3338,
209.644,,47700.0,900,,,,,,,,,,,1,1,,,L3338,
209.818,,47660.4,1200,,,,,,,,,,,1,1,,,L3338,
210.540,,47497.0,1500,,,,,,,,,,,1,1,,,L3338,
210.747,,47450.3,1500,,,,,,,,,,,1,1,,,L3338,
210.965,,47401.3,900,,,,,,,,,,,1,1,,,L3338,
211.835,,47206.6,900s,,,,,,,,,,,1,1,,,L3338,
213.845,,46762.8,900,,,,,,,,,,,1,1,,,L3338,
213.964,,46736.7,900,,,,,,,,,,,1,1,,,L3338,
216.371,,46216.9,900,,,,,,,,,,,1,1,,,L3338,
217.528,,45971.1,1100,,,,,,,,,,,1,1,,,L3475,
,228.8513,43696.49,,8.6e+07,D,4142.66,47839.15,3p6.3d8.(3F).4s,b 4F,7/2,,6*,7/2,8,8,,T4223,,
,229.5936,43555.22,,2.2e+07,C,0.00,43555.22,3p6.3d7.4s2,a 4F,9/2,3p6.3d8.(1D).4p,x 2F*,7/2,10,8,,T4223,,
230.973,230.9718,43295.1,2600,5.6e+07,C+,0.00,43295.32,3p6.3d7.4s2,a 4F,9/2,3p6.3d7.(2G).4s.4p.(3P*),w 4F*,9/2,10,10,,T4223,L3475,
232.385,232.3853,43032.0,2400,5.0e+07,C,816.00,43847.98,3p6.3d7.4s2,a 4F,7/2,3p6.3d7.(2G).4s.4p.(3P*),*,7/2,8,8,,T4223,L3475,
,232.6251,42987.63,,1.1e+07,D,1406.84,44394.47,3p6.3d7.4s2,a 4F,5/2,3p6.3d7.(2G).4s.4p.(3P*),w 4G*,7/2,6,8,,T4223,,
