obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
228.928,228.9269,43681.9,140,,,2598.03,46280.09,4d8.(3F).5s,a 4F,5/2,,21*,3/2,6,4,,,L3475,
231.053,231.0526,43280.1,110,,,3472.68,46752.86,4d8.(3F).5s,a 4F,3/2,,23*,1/2,4,2,,,L3475,
231.907,231.9083,43120.7,55,,,5690.97,48811.47,4d8.(3F).5s,a 2F,7/2,,26*,7/2,8,8,,,L3475,
231.981,231.9821,43106.9,95,,,5690.97,48797.74,4d8.(3F).5s,a 2F,7/2,,25*,5/2,8,6,,,L3475,
232.244,232.2441,43058.1,95,,,1529.97,44588.12,4d8.(3F).5s,a 4F,7/2,,17*,7/2,8,8,,,L3475,
232.329,232.3295,43042.3,350,,,0.00,43042.31,4d8.(3F).5s,a 4F,9/2,,15*,9/2,10,10,,,L3475,
232.718,232.7193,42970.4,140,,,3309.86,46280.09,4d9,a 2D,5/2,,21*,3/2,6,4,,,L3475,
232.935,232.9362,42930.3,80,,,7791.23,50721.44,4d8.(3F).5s,a 2F,5/2,,29*,3/2,6,4,,,L3475,
234.613,,42623.4,55,,,,,,,,,,,1,1,,,L3475,
235.319,235.3191,42495.5,55,,,0.00,42495.48,4d8.(3F).5s,a 4F,9/2,,14*,7/2,10,8,,,L3475,
235.990,235.9895,42374.7,55,,,1529.97,43904.73,4d8.(3F).5s,a 4F,7/2,4d8.(1G).5p,x 2F*,7/2,8,8,,,L3475,
236.264,236.2644,42325.5,300,,,0.00,42325.46,4d8.(3F).5s,a 4F,9/2,,13*,9/2,10,10,,,L3475,
236.906,236.9066,42210.8,110,,,3472.68,45683.41,4d8.(3F).5s,a 4F,3/2,,20*,5/2,4,6,,,L3475,
238.362,238.3616,41953.1,270,,,0.00,41953.07,4d8.(3F).5s,a 4F,9/2,,12*,9/2,10,10,,,L3475,
238.413,,41944.1,230,,,,,,,,,,,1,1,,,L3475,
238.538,238.5378,41922.1,40,,,7791.23,49713.30,4d8.(3F).5s,a 2F,5/2,,27*,5/2,6,6,,,L3475,
240.861,240.8619,41517.7,80,,,1529.97,43047.54,4d8.(3F).5s,a 4F,7/2,,16*,7/2,8,8,,,L3475,
240.892,240.8922,41512.3,27,,,1529.97,43042.31,4d8.(3F).5s,a 4F,7/2,,15*,9/2,8,10,,,L3475,
241.098,241.0986,41476.9,27,,,3309.86,44786.67,4d9,a 2D,5/2,,19*,5/2,6,6,,,L3475,
242.049,242.0488,41314.0,45,,,3472.68,44786.67,4d8.(3F).5s,a 4F,3/2,,19*,5/2,4,6,,,L3475,
242.842,242.8420,41179.1,130,,,2598.03,43777.07,4d8.(3F).5s,a 4F,5/2,4d8.(1G).5p,x 2F*,5/2,6,6,,,L3475,
243.026,243.0255,41147.9,230,,,3472.68,44620.63,4d8.(3F).5s,a 4F,3/2,,18*,3/2,4,4,,,L3475,
243.340,243.3393,41094.8,40,,,5657.97,46752.86,4d9,a 2D,3/2,,23*,1/2,4,2,,,L3475,
243.782,243.7821,41020.3,18,,,7791.23,48811.47,4d8.(3F).5s,a 2F,5/2,,26*,7/2,6,8,,,L3475,
243.864,243.8637,41006.5,110,,,7791.23,48797.74,4d8.(3F).5s,a 2F,5/2,,25*,5/2,6,6,,,L3475,
244.108,244.1078,40965.5,330,,,1529.97,42495.48,4d8.(3F).5s,a 4F,7/2,,14*,7/2,8,8,,,L3475,
244.501,,40899.6,50w,,,,,,,,,,,1,1,,,L3475,
244.958,244.9577,40823.3,65,,,2598.03,43421.40,4d8.(3F).5s,a 4F,5/2,4d8.(1D).5p,x 2D*,5/2,6,6,,,L3475,
244.978,244.9772,40820.0,50,,,5690.97,46511.10,4d8.(3F).5s,a 2F,7/2,,22*,9/2,8,10,,,L3475,
245.130,245.1251,40794.6,75,,,1529.97,42325.46,4d8.(3F).5s,a 4F,7/2,,13*,9/2,8,10,,,L3475,
246.436,,40578.6,30,,,,,,,,,,,1,1,,,L3475,
247.114,247.1137,40467.2,75,,,3309.86,43777.07,4d9,a 2D,5/2,4d8.(1G).5p,x 2F*,5/2,6,6,,,L3475,
247.222,247.2218,40449.5,90,,,2598.03,43047.54,4d8.(3F).5s,a 4F,5/2,,16*,7/2,6,8,,,L3475,
247.326,,40432.5,30,,,,,,,,,,,1,1,,,L3475,
247.384,247.3833,40423.0,130,,,1529.97,41953.07,4d8.(3F).5s,a 4F,7/2,,12*,9/2,8,10,,,L3475,
248.279,,40277.3,25,,,,,,,,,,,1,1,,,L3475,
248.408,248.4081,40256.4,50,,,3472.68,43729.02,4d8.(3F).5s,a 4F,3/2,4d8.(1D).5p,y 2P*,1/2,4,2,,,L3475,
248.822,,40189.4,150,,,,,,,,,,,1,1,,,L3475,
249.305,249.3048,40111.5,30,,,3309.86,43421.40,4d9,a 2D,5/2,4d8.(1D).5p,x 2D*,5/2,6,6,,,L3475,
249.977,,40003.6,15,,,,,,,,,,,1,1,,,L3475,
250.321,250.3209,39948.6,130,,,3472.68,43421.40,4d8.(3F).5s,a 4F,3/2,4d8.(1D).5p,x 2D*,5/2,4,6,,,L3475,
250.642,250.6426,39897.5,150,,,2598.03,42495.48,4d8.(3F).5s,a 4F,5/2,,14*,7/2,6,8,,,L3475,
251.046,251.0453,39833.4,350,,,2598.03,42431.48,4d8.(3F).5s,a 4F,5/2,4d8.(1D).5p,x 2D*,3/2,6,4,,,L3475,
251.651,251.6503,39737.6,200,,,3309.86,43047.54,4d9,a 2D,5/2,,16*,7/2,6,8,,,L3475,
252.675,252.6751,39576.5,13,,,9221.22,48797.74,4d8.(3P).5s,a 4P,5/2,,25*,5/2,6,6,,,L3475,
253.250,253.2501,39486.7,13,,,5690.97,45177.63,4d8.(3F).5s,a 2F,7/2,4d8.(1G).5p,y 2G*,7/2,8,8,,,L3475,
254.646,,39270.1,350,,,,,,,,,,,1,1,,,L3475,
255.613,255.6131,39121.7,550,,,3309.86,42431.48,4d9,a 2D,5/2,4d8.(1D).5p,x 2D*,3/2,6,4,,,L3475,
255.939,,39071.9,25,,,,,,,,,,,1,1,,,L3475,
256.656,256.6560,38962.7,50,,,5657.97,44620.63,4d9,a 2D,3/2,,18*,3/2,4,4,,,L3475,
256.681,256.6814,38958.9,45,,,3472.68,42431.48,4d8.(3F).5s,a 4F,3/2,4d8.(1D).5p,x 2D*,3/2,4,4,,,L3475,
257.652,257.6562,38812.0,25,,,14787.87,53599.28,4d7.5s2,b 4F,7/2,,32*,"3/2,5/2",8,10,,,L3475,
262.336,262.3357,38119.0,150,,,5657.97,43777.07,4d9,a 2D,3/2,4d8.(1G).5p,x 2F*,5/2,4,6,,,L3475,
262.666,262.6668,38071.1,230,,,5657.97,43729.02,4d9,a 2D,3/2,4d8.(1D).5p,y 2P*,1/2,4,2,,,L3475,
263.120,263.1202,38005.4,100,,,2598.03,40603.48,4d8.(3F).5s,a 4F,5/2,4d8.(1S).5p,x 2P*,3/2,6,4,,,L3475,
263.578,,37939.5,40,,,,,,,,,,,1,1,,,L3475,
264.379,,37824.5,75,,,,,,,,,,,1,1,,,L3475,
264.807,264.8065,37763.4,110,,,5657.97,43421.40,4d9,a 2D,3/2,4d8.(1D).5p,x 2D*,5/2,4,6,,,L3475,
265.345,265.3449,37686.8,400,,,2598.03,40284.83,4d8.(3F).5s,a 4F,5/2,4d8.(1D).5p,y 2F*,7/2,6,8,,,L3475,
265.980,265.9802,37596.8,30,,,1529.97,39126.76,4d8.(3F).5s,a 4F,7/2,,6*,5/2,8,6,,,L3475,
267.185,267.1845,37427.2,30,,,3472.68,40900.00,4d8.(3F).5s,a 4F,3/2,4d8.(3P).5p,z 4S*,3/2,4,4,,,L3475,
267.691,267.6905,37356.6,65,,,5690.97,43047.54,4d8.(3F).5s,a 2F,7/2,,16*,7/2,8,8,,,L3475,
268.108,,37298.5,25,,,,,,,,,,,1,1,,,L3475,
268.143,268.1424,37293.6,100,,,3309.86,40603.48,4d9,a 2D,5/2,4d8.(1S).5p,x 2P*,3/2,6,4,,,L3475,
268.258,268.2583,37277.6,30,,,14787.87,52065.37,4d7.5s2,b 4F,7/2,,31*,7/2,8,8,,,L3475,
269.511,269.5108,37104.2,50,,,3472.68,40576.95,4d8.(3F).5s,a 4F,3/2,4d8.(1D).5p,y 2F*,5/2,4,6,,,L3475,
270.453,270.4532,36975.0,400,,,3309.86,40284.83,4d9,a 2D,5/2,4d8.(1D).5p,y 2F*,7/2,6,8,,,L3475,
270.803,270.8027,36927.2,40,,,2598.03,39525.28,4d8.(3F).5s,a 4F,5/2,4d8.(3P).5p,y 2D*,3/2,6,4,,,L3475,
271.521,271.5222,36829.5,75,,,7791.23,44620.63,4d8.(3F).5s,a 2F,5/2,,18*,3/2,6,4,,,L3475,
271.832,271.8316,36787.5,75,,,0.00,36787.48,4d8.(3F).5s,a 4F,9/2,4d8.(3P).5p,y 4D*,7/2,10,8,,,L3475,
271.935,271.9349,36773.6,180,,,5657.97,42431.48,4d9,a 2D,3/2,4d8.(1D).5p,x 2D*,3/2,4,4,,,L3475,
272.095,,36751.9,65,,,,,,,,,,,1,1,,,L3475,
272.133,272.1332,36746.8,30,,,13974.73,50721.44,4d8.(3P).5s,a 2P,1/2,,29*,3/2,2,4,,,L3475,
272.975,272.9753,36633.4,160,,,2598.03,39231.38,4d8.(3F).5s,a 4F,5/2,4d8.(1D).5p,y 2P*,3/2,6,4,,,L3475,
273.757,273.7571,36528.7,40,,,2598.03,39126.76,4d8.(3F).5s,a 4F,5/2,,6*,5/2,6,6,,,L3475,
274.256,274.2567,36462.3,75,,,9221.22,45683.41,4d8.(3P).5s,a 4P,5/2,,20*,5/2,6,6,,,L3475,
276.855,276.8543,36120.0,50,,,2598.03,38718.11,4d8.(3F).5s,a 4F,5/2,4d8.(3P).5p,y 2D*,5/2,6,6,,,L3475,
277.233,277.2326,36070.8,100,,,2598.03,38668.83,4d8.(3F).5s,a 4F,5/2,,4*,3/2,6,4,,,L3475,
277.888,277.8871,35985.7,50,,,7791.23,43777.07,4d8.(3F).5s,a 2F,5/2,4d8.(1G).5p,x 2F*,5/2,6,6,,,L3475,
278.036,278.0351,35966.6,75,,,10313.41,46280.09,4d8.(3P).5s,a 4P,3/2,,21*,3/2,4,4,,,L3475,
278.385,278.3847,35921.5,130,,,3309.86,39231.38,4d9,a 2D,5/2,4d8.(1D).5p,y 2P*,3/2,6,4,,,L3475,
279.198,279.1978,35816.8,25,,,3309.86,39126.76,4d9,a 2D,5/2,,6*,5/2,6,6,,,L3475,
279.745,279.7452,35746.8,75,,,11006.05,46752.86,4d8.(3P).5s,a 4P,1/2,,23*,1/2,2,2,,,L3475,
282.726,282.7255,35369.9,150,,,10313.41,45683.41,4d8.(3P).5s,a 4P,3/2,,20*,5/2,4,6,,,L3475,
282.751,282.7503,35366.8,180,,,9221.22,44588.12,4d8.(3P).5s,a 4P,5/2,,17*,7/2,6,8,,,L3475,
282.814,282.8137,35358.9,30,,,3309.86,38668.83,4d9,a 2D,5/2,,4*,3/2,6,4,,,L3475,
283.495,283.4946,35273.9,75,,,11006.05,46280.09,4d8.(3P).5s,a 4P,1/2,,21*,3/2,2,4,,,L3475,
283.627,283.6275,35257.5,45,,,1529.97,36787.48,4d8.(3F).5s,a 4F,7/2,4d8.(3P).5p,y 4D*,7/2,8,8,,,L3475,
283.752,283.7521,35242.0,75,,,5657.97,40900.00,4d9,a 2D,3/2,4d8.(3P).5p,z 4S*,3/2,4,4,,,L3475,
285.700,285.7000,35001.8,50,,,3472.68,38474.43,4d8.(3F).5s,a 4F,3/2,4d8.(3P).5p,y 4D*,1/2,4,2,,,L3475,
286.152,286.1513,34946.5,50bl,,,5657.97,40604.52,4d9,a 2D,3/2,4d8.(3P).5p,z 2S*,1/2,4,2,,,L3475,
286.160,286.1598,34945.5,,,,5657.97,40603.48,4d9,a 2D,3/2,4d8.(1S).5p,x 2P*,3/2,4,4,,,L3475,
286.378,286.3772,34918.9,280,,,5657.97,40576.95,4d9,a 2D,3/2,4d8.(1D).5p,y 2F*,5/2,4,6,,,L3475,
286.524,286.5239,34901.1,65,,,3309.86,38210.96,4d9,a 2D,5/2,4d8.(3P).5p,z 2P*,3/2,6,4,,,L3475,
287.219,,34816.6,50,,,,,,,,,,,1,1,,,L3475,
287.446,,34789.1,30,,,,,,,,,,,1,1,,,L3475,
287.950,287.9499,34728.2,110,,,3309.86,38038.12,4d9,a 2D,5/2,4d8.(3P).5p,y 4D*,3/2,6,4,,,L3475,
288.161,288.1604,34702.9,75,,,3309.86,38012.75,4d9,a 2D,5/2,,3*,7/2,6,8,,,L3475,
288.322,288.3215,34683.5,140,,,9221.22,43904.73,4d8.(3P).5s,a 4P,5/2,4d8.(1G).5p,x 2F*,7/2,6,8,,,L3475,
288.682,288.6815,34640.2,75,,,7791.23,42431.48,4d8.(3F).5s,a 2F,5/2,4d8.(1D).5p,x 2D*,3/2,6,4,,,L3475,
288.996,288.9944,34602.6,75,,,1529.97,36132.72,4d8.(3F).5s,a 4F,7/2,,1*,7/2,8,8,,,L3475,
289.069,289.0686,34593.8,75,,,5690.97,40284.83,4d8.(3F).5s,a 2F,7/2,4d8.(1D).5p,y 2F*,7/2,8,8,,,L3475,
290.081,290.0799,34473.1,65,,,10313.41,44786.67,4d8.(3P).5s,a 4P,3/2,,19*,5/2,4,6,,,L3475,
290.566,290.5663,34415.6,25,,,14382.19,48797.74,4d8.(1D).5s,b 2D,3/2,,25*,5/2,4,6,,,L3475,
